compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C14H18N1O7,732.15,10.34,914.872,Neurotransmitter
Aspirin,C17H11N2O5,769.76,12.58,317.886,Alcohol
Adenosine triphosphate,C17H21N1O4,970.57,1.36,536.51,Lipid
Caffeine,C2H37N5O4,691.98,13.22,222.867,Nucleotide
Aspirin,C3H34N5O9,705.34,7.99,70.193,Alcohol
Adenosine triphosphate,C1H18N1O0,902.09,10.49,801.703,Amide
Aspirin,C12H22N0O1,211.86,8.23,650.351,Alcohol
Dopamine,C11H27N4O0,78.89,N/A,22.969,Alcohol
Adenosine triphosphate,C4H25N5O9,976.9,2.39,178.556,Nucleotide
Ethanol,C15H4N3O4,592.32,10.65,599.706,Carbohydrate
Cholesterol,C9H30N4O4,336.96,9.84,207.456,Neurotransmitter
Cholesterol,C15H10N2O1,657.13,11.92,253.531,Hormone
Caffeine,C1H9N2O10,861.66,3.04,662.943,Neurotransmitter
Adrenaline,C16H12N1O7,552.48,7.2,791.281,Nucleotide
Dopamine,C8H38N5O0,751.6,11.81,174.193,Lipid
Adrenaline,C4H17N3O7,998.5,4.04,715.452,Amide
Cholesterol,C5H4N3O7,989.21,8.97,388.306,Lipid
Adrenaline,C18H16N5O7,809.16,6.8,466.062,Amide
Urea,C11H21N4O6,622.07,2.19,804.712,Amide
Dopamine,C6H34N3O10,590.17,N/A,381.676,Lipid
Glucose,C10H40N0O2,778.78,3.39,230.814,Lipid
Serotonin,C12H7N3O3,547.95,5.46,216.817,Carbohydrate
Dopamine,C12H29N0O10,512.43,4.51,263.052,Alkaloid
Serotonin,C4H23N0O0,186.08,8.8,201.837,Hormone
Caffeine,C7H14N5O6,375.3,N/A,326.915,Alkaloid
Ethanol,C20H31N5O10,113.73,13.52,693.232,Lipid
Cholesterol,C5H36N3O2,423.37,3.22,397.166,Neurotransmitter
Dopamine,C2H31N0O2,300.47,6.07,204.742,Lipid
Ethanol,C6H21N5O7,273.88,6.72,752.907,Carbohydrate
Adrenaline,C18H40N2O8,446.61,N/A,868.376,Carbohydrate
Cholesterol,C17H20N4O5,416.57,8.6,583.266,Amide
Aspirin,C12H29N1O0,959.62,3.97,394.823,Neurotransmitter
Dopamine,C15H7N2O9,412.48,5.52,101.971,Carbohydrate
Ethanol,C19H8N4O2,994.94,10.22,532.016,Alcohol
Glucose,C5H11N5O2,400.31,1.4,906.579,Carbohydrate
Dopamine,C12H31N3O4,808.64,2.93,995.648,Alkaloid
Glucose,C14H34N5O1,724.91,3.58,818.207,Neurotransmitter
Ethanol,C16H18N2O4,172.63,N/A,55.147,Neurotransmitter
Serotonin,C19H14N4O5,754.19,10.08,415.083,Organic Compound
Glucose,C2H9N4O1,117.02,12.67,390.121,Neurotransmitter
Serotonin,C4H30N4O1,598.13,4.71,407.793,Organic Compound
Urea,C17H30N3O4,173.68,9.41,858.185,Nucleotide
Aspirin,C7H33N2O8,383.04,N/A,702.464,Alkaloid
Adenosine triphosphate,C14H39N5O7,778.64,7.05,585.408,Nucleotide
Glucose,C2H4N5O6,170.84,7.77,23.468,Neurotransmitter
Serotonin,C14H21N4O3,734.62,N/A,473.443,Hormone
Urea,C10H3N5O0,536.07,4.75,285.982,Hormone
Adenosine triphosphate,C14H15N5O1,662.23,N/A,705.69,Carbohydrate
Adenosine triphosphate,C18H26N2O3,168.58,1.73,362.996,Alkaloid
Caffeine,C5H27N5O3,188.96,3.24,637.25,Hormone
Urea,C13H25N5O3,138.05,13.87,281.343,Organic Compound
Ethanol,C3H33N2O6,595.22,4.7,231.058,Nucleotide
Adenosine triphosphate,C16H18N4O1,363.31,N/A,766.158,Lipid
Adrenaline,C4H31N5O5,163.18,1.17,736.346,Alcohol
Adrenaline,C4H7N2O8,764.82,11.82,955.896,Lipid
Cholesterol,C19H32N0O2,413.86,N/A,375.797,Lipid
Urea,C4H15N5O6,257.19,7.85,613.824,Neurotransmitter
Caffeine,C4H10N5O5,602.58,11.32,73.39,Nucleotide
Adenosine triphosphate,C10H37N0O2,279.28,2.54,136.452,Nucleotide
Adenosine triphosphate,C9H24N1O7,599.02,3.23,312.887,Nucleotide
Cholesterol,C11H33N0O8,586.56,1.21,562.434,Hormone
Adrenaline,C14H40N2O8,894.09,5.66,771.636,Alcohol
Adenosine triphosphate,C8H30N1O8,490.45,11.24,872.368,Alkaloid
Serotonin,C11H34N4O8,491.51,7.7,380.848,Carbohydrate
Dopamine,C2H9N2O3,462.91,N/A,546.484,Hormone
Cholesterol,C10H22N1O4,248.21,3.57,98.295,Nucleotide
Dopamine,C1H17N1O0,459.82,13.37,822.17,Alkaloid
Caffeine,C17H22N5O7,930.64,4.16,478.08,Hormone
Urea,C20H27N0O10,995.19,N/A,829.704,Hormone
Adrenaline,C4H22N5O4,967.07,2.8,654.082,Alcohol
Caffeine,C16H35N1O9,912.46,8.69,71.205,Alkaloid
Ethanol,C10H7N5O2,282.13,13.96,526.11,Lipid
Adrenaline,C6H10N4O7,303.84,4.2,6.622,Alkaloid
Adrenaline,C18H21N5O2,796.55,10.84,647.107,Nucleotide
Glucose,C19H23N2O6,979.93,5.99,408.936,Alcohol
Serotonin,C3H10N4O10,809.46,N/A,364.761,Carbohydrate
Glucose,C8H30N1O1,186.24,1.51,337.423,Organic Compound
Serotonin,C20H9N0O2,391.15,4.61,322.517,Hormone
Glucose,C17H10N3O3,311.13,7.94,377.424,Hormone
Adenosine triphosphate,C13H28N2O4,583.43,11.43,144.958,Alcohol
Ethanol,C3H28N2O8,995.59,1.95,265.112,Amide
Caffeine,C17H27N5O10,536.49,10.75,799.41,Hormone
Adenosine triphosphate,C18H18N2O6,208.88,9.55,400.835,Carbohydrate
Ethanol,C5H4N2O5,537.9,5.83,682.35,Alcohol
Aspirin,C16H21N5O3,973.27,10.48,889.184,Organic Compound
Adenosine triphosphate,C17H3N1O10,567.17,10.28,350.346,Nucleotide
Dopamine,C14H16N1O7,576.31,9.38,872.23,Lipid
Dopamine,C9H22N3O1,181.24,9.94,516.479,Amide
Urea,C8H22N2O4,188.08,N/A,770.998,Lipid
Caffeine,C17H36N3O1,696.31,13.64,674.395,Alcohol
Glucose,C13H37N0O6,666.14,1.55,418.404,Amide
Adrenaline,C11H9N2O9,938.62,10.54,425.468,Lipid
Glucose,C16H2N2O6,605.1,11.85,744.213,Organic Compound
Dopamine,C18H5N1O7,836.36,13.23,542.429,Lipid
Glucose,C6H26N5O7,217.28,3.46,782.429,Neurotransmitter
Cholesterol,C17H17N3O9,993.99,7.01,118.208,Carbohydrate
Adenosine triphosphate,C14H8N3O3,491.57,11.73,768.651,Nucleotide
Caffeine,C2H16N2O1,172.94,N/A,662.894,Alkaloid
Dopamine,C10H14N2O2,442.52,3.08,956.447,Carbohydrate
Adenosine triphosphate,C8H29N0O5,652.82,2.6,543.099,Alkaloid
Caffeine,C5H32N5O5,669.52,11.04,622.786,Amide
Aspirin,C15H26N0O4,431.77,11.74,477.335,Alkaloid
Adrenaline,C11H2N3O0,295.75,3.82,244.272,Organic Compound
Aspirin,C2H21N5O8,757.89,6.67,226.79,Lipid
Adrenaline,C3H23N3O5,801.88,N/A,722.983,Organic Compound
Urea,C5H4N5O9,134.94,11.43,174.926,Alkaloid
Aspirin,C2H4N3O5,538.57,11.83,564.663,Amide
Urea,C18H19N5O5,368.25,13.12,296.027,Nucleotide
Glucose,C5H6N3O2,321.62,9.48,380.46,Lipid
Dopamine,C14H10N5O9,255.82,2.33,922.935,Nucleotide
Glucose,C9H14N4O9,858.81,5.96,644.531,Hormone
Cholesterol,C4H39N3O2,501.94,6.43,68.021,Alcohol
Urea,C19H29N3O1,352.07,N/A,390.476,Lipid
