compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C20H5N4O1,964.04,9.99,228.456,Amide
Adenosine triphosphate,C19H8N5O3,287.41,1.63,294.409,Organic Compound
Urea,C16H11N5O0,826.24,12.83,970.053,Carbohydrate
Serotonin,C2H36N4O0,452.94,N/A,592.403,Alkaloid
Caffeine,C17H17N3O0,614.3,6.29,40.179,Neurotransmitter
Ethanol,C20H39N0O3,89.33,11.04,481.716,Alkaloid
Urea,C20H16N4O0,160.09,4.92,836.051,Hormone
Ethanol,C3H26N4O7,601.26,12.58,115.444,Organic Compound
Cholesterol,C11H12N3O8,894.57,10.71,909.838,Alkaloid
Adenosine triphosphate,C15H34N2O8,485.31,11.21,322.571,Alcohol
Aspirin,C15H29N0O2,212.89,9.51,991.597,Organic Compound
Caffeine,C1H33N5O7,391.49,6.26,260.447,Nucleotide
Adrenaline,C14H28N0O0,303.43,7.82,574.882,Alcohol
Caffeine,C11H18N4O0,329.3,13.4,592.67,Carbohydrate
Cholesterol,C19H34N0O7,295.92,N/A,663.419,Neurotransmitter
Aspirin,C6H25N1O8,369.83,13.59,754.489,Carbohydrate
Adrenaline,C7H32N1O6,910.72,9.14,209.355,Amide
Adenosine triphosphate,C5H33N4O4,405.95,2.23,571.258,Carbohydrate
Caffeine,C14H4N3O9,363.07,5.08,830.957,Alkaloid
Urea,C13H33N0O2,706.83,10.25,558.081,Lipid
Caffeine,C9H36N5O2,529.21,11.73,456.127,Lipid
Caffeine,C8H4N1O0,297.56,1.2,443.055,Hormone
Ethanol,C18H36N0O5,524.33,N/A,500.049,Neurotransmitter
Ethanol,C14H32N3O4,504.51,5.38,384.593,Carbohydrate
Cholesterol,C14H14N2O7,209.79,11.42,584.978,Carbohydrate
Glucose,C1H27N4O1,283.34,2.39,200.23,Amide
Adenosine triphosphate,C16H18N3O3,808.29,10.74,661.496,Alkaloid
Glucose,C15H34N0O2,446.81,12.5,143.79,Hormone
Glucose,C11H27N4O3,284.63,N/A,923.493,Carbohydrate
Glucose,C6H11N4O3,615.63,N/A,765.012,Nucleotide
Glucose,C2H34N1O2,233.23,1.88,62.126,Organic Compound
Serotonin,C13H36N0O8,887.22,7.28,132.8,Alcohol
Caffeine,C12H19N1O6,379.94,10.47,553.027,Amide
Adenosine triphosphate,C7H2N0O7,493.33,1.23,668.421,Alkaloid
Glucose,C1H7N1O7,451.33,9.68,861.999,Lipid
Aspirin,C18H5N2O10,165.82,7.15,659.447,Neurotransmitter
Aspirin,C12H17N5O8,75.06,4.96,942.586,Organic Compound
Adenosine triphosphate,C13H20N0O1,232.13,13.98,436.061,Neurotransmitter
Serotonin,C1H7N0O6,567.94,N/A,403.78,Carbohydrate
Ethanol,C7H17N1O0,677.1,N/A,555.486,Nucleotide
Urea,C8H4N1O8,335.65,4.33,493.027,Lipid
Serotonin,C16H7N1O4,449.02,11.03,731.746,Nucleotide
Aspirin,C14H5N2O7,64.01,11.16,250.484,Organic Compound
Adrenaline,C5H13N2O0,454.74,1.4,218.499,Carbohydrate
Urea,C6H40N3O6,287.26,6.7,385.436,Lipid
Dopamine,C15H1N2O9,629.69,7.86,78.969,Alcohol
