compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C10H9N4O7,210.01,N/A,951.215,Amide
Dopamine,C17H5N4O8,125.54,N/A,429.644,Lipid
Caffeine,C1H38N3O6,769.3,6.56,810.301,Organic Compound
Adenosine triphosphate,C17H1N1O0,255.26,5.77,480.028,Nucleotide
Dopamine,C1H31N3O0,208.42,11.26,95.291,Alkaloid
Cholesterol,C14H38N4O9,776.7,9.19,358.983,Alcohol
Glucose,C17H6N5O8,66.08,2.57,729.99,Neurotransmitter
Caffeine,C15H22N3O5,366.66,5.36,407.787,Organic Compound
Glucose,C14H22N0O2,167.95,9.77,607.701,Carbohydrate
Dopamine,C16H4N3O10,732.73,2.62,137.123,Hormone
Ethanol,C7H29N0O9,463.38,7.61,582.315,Amide
Dopamine,C19H1N1O2,258.23,7.28,393.22,Hormone
Urea,C10H24N1O2,248.97,2.18,416.413,Carbohydrate
Ethanol,C10H15N3O2,512.78,7.35,800.95,Hormone
Aspirin,C7H7N3O7,644.71,12.59,743.288,Amide
Cholesterol,C8H25N0O0,967.3,6.6,670.639,Carbohydrate
Caffeine,C14H15N5O0,313.5,2.94,767.366,Neurotransmitter
Aspirin,C8H38N4O2,705.39,N/A,508.293,Nucleotide
Aspirin,C14H33N1O8,488.89,N/A,403.516,Alcohol
Ethanol,C12H39N1O4,498.74,1.9,355.628,Nucleotide
Aspirin,C11H19N1O9,663.65,4.38,80.475,Carbohydrate
Adrenaline,C11H2N5O9,395.24,8.15,462.168,Amide
Caffeine,C19H17N4O0,565.64,4.12,628.684,Alkaloid
Dopamine,C8H14N0O6,188.36,12.2,407.993,Lipid
Adenosine triphosphate,C20H27N4O1,53.61,3.94,9.121,Lipid
Serotonin,C4H21N4O8,526.17,8.08,626.19,Alkaloid
Adenosine triphosphate,C4H39N0O2,714.28,6.96,267.006,Hormone
Aspirin,C4H10N0O2,902.87,8.48,997.057,Nucleotide
Urea,C9H30N3O10,556.08,11.2,924.235,Nucleotide
Caffeine,C12H12N5O5,159.72,10.46,412.435,Lipid
Serotonin,C7H17N1O10,829.32,11.14,413.025,Alkaloid
Dopamine,C12H32N1O1,922.69,7.45,606.898,Lipid
Serotonin,C8H35N2O4,949.36,8.98,593.649,Nucleotide
Serotonin,C13H30N2O1,589.03,3.73,714.698,Carbohydrate
Ethanol,C14H10N2O2,628.97,13.11,566.066,Lipid
Ethanol,C1H29N1O2,908.37,7.1,669.963,Lipid
Aspirin,C4H13N5O2,437.16,3.92,280.728,Amide
Urea,C2H22N0O7,574.31,3.76,701.581,Carbohydrate
Cholesterol,C13H9N0O3,692.29,N/A,53.27,Alkaloid
Urea,C9H21N3O10,154.5,3.06,103.724,Amide
Adenosine triphosphate,C6H26N0O7,564.13,3.69,162.916,Lipid
Cholesterol,C6H4N5O9,296.51,1.91,701.387,Amide
Aspirin,C9H27N3O6,642.14,N/A,514.219,Amide
Adenosine triphosphate,C18H4N5O7,617.23,13.1,50.14,Alcohol
Caffeine,C15H21N0O5,655.34,8.41,948.583,Alkaloid
Adenosine triphosphate,C13H5N4O9,454.34,N/A,410.111,Amide
Dopamine,C7H24N5O1,709.01,9.71,480.159,Carbohydrate
Serotonin,C19H14N3O0,454.12,7.85,596.263,Organic Compound
Cholesterol,C12H9N1O4,259.22,N/A,84.208,Nucleotide
Urea,C3H17N4O3,987.09,N/A,682.75,Hormone
Dopamine,C15H7N1O6,407.3,9.3,172.485,Hormone
Glucose,C14H29N1O10,572.37,13.97,41.909,Carbohydrate
Cholesterol,C17H21N4O7,677.23,7.37,526.655,Nucleotide
Adrenaline,C12H24N3O7,547.36,2.42,698.168,Alcohol
Adenosine triphosphate,C9H14N5O8,993.56,5.88,268.62,Alcohol
Cholesterol,C13H20N5O8,791.38,N/A,601.833,Organic Compound
Glucose,C1H30N3O8,727.67,11.56,681.516,Carbohydrate
Urea,C6H39N2O8,825.43,2.86,346.103,Lipid
Adrenaline,C18H5N3O8,205.97,5.74,63.325,Organic Compound
Serotonin,C9H37N1O0,969.46,10.39,639.478,Nucleotide
Adenosine triphosphate,C8H4N1O2,995.44,N/A,295.186,Alkaloid
Glucose,C4H39N1O5,463.31,10.13,150.743,Organic Compound
Cholesterol,C3H13N1O1,474.33,2.27,414.021,Neurotransmitter
Cholesterol,C9H22N5O2,539.45,N/A,133.109,Neurotransmitter
Serotonin,C3H14N3O9,359.66,6.05,614.716,Neurotransmitter
Adrenaline,C5H23N3O5,264.17,7.71,64.595,Nucleotide
Urea,C1H7N4O3,189.86,6.62,903.068,Neurotransmitter
Glucose,C3H16N1O8,301.46,3.42,571.621,Alcohol
Adenosine triphosphate,C12H21N0O7,359.01,10.03,380.244,Amide
Glucose,C7H19N2O1,830.51,7.54,883.702,Amide
Serotonin,C17H13N3O4,272.23,N/A,534.075,Nucleotide
Glucose,C17H11N4O10,544.81,5.75,784.671,Alcohol
Cholesterol,C7H35N4O2,130.37,9.76,580.584,Carbohydrate
Cholesterol,C15H18N4O2,224.99,10.64,943.337,Lipid
Serotonin,C20H22N5O8,630.65,5.47,151.472,Lipid
Cholesterol,C6H30N1O10,167.7,11.33,278.767,Nucleotide
Ethanol,C16H22N3O9,298.12,5.26,187.959,Nucleotide
Ethanol,C13H12N0O10,455.59,5.21,616.376,Carbohydrate
Serotonin,C11H14N4O3,165.09,N/A,909.444,Alkaloid
Adenosine triphosphate,C3H1N5O8,523.9,5.96,602.929,Carbohydrate
Urea,C8H1N0O3,168.92,8.9,19.168,Lipid
Cholesterol,C20H29N2O4,322.13,N/A,558.593,Alcohol
Ethanol,C6H3N0O1,335.89,10.56,965.75,Amide
Adenosine triphosphate,C18H30N3O7,928.11,N/A,99.815,Alcohol
Cholesterol,C8H16N4O2,779.44,5.91,403.41,Neurotransmitter
Dopamine,C7H4N1O8,78.0,N/A,72.472,Neurotransmitter
Glucose,C11H22N1O4,781.09,9.59,964.456,Alcohol
Aspirin,C19H38N3O3,919.04,3.47,622.859,Amide
Cholesterol,C18H23N5O8,956.49,11.69,198.617,Hormone
Adrenaline,C16H26N4O1,901.9,12.04,906.664,Carbohydrate
Glucose,C13H33N1O8,987.03,13.13,228.975,Lipid
Dopamine,C10H27N3O9,454.94,N/A,456.875,Amide
Glucose,C8H8N1O8,998.73,1.47,306.878,Nucleotide
Caffeine,C14H22N3O9,276.81,3.35,448.622,Alkaloid
Urea,C19H9N2O0,348.13,5.34,223.562,Organic Compound
Caffeine,C9H27N2O1,110.3,6.56,260.984,Organic Compound
Glucose,C12H27N0O4,824.69,12.96,396.17,Alkaloid
Aspirin,C2H10N1O2,592.97,12.46,426.799,Nucleotide
Cholesterol,C19H3N3O10,64.11,N/A,633.204,Alcohol
Glucose,C15H27N5O6,529.07,5.66,369.973,Carbohydrate
Ethanol,C15H30N4O0,739.04,5.17,857.81,Alkaloid
Ethanol,C19H17N4O4,622.89,9.12,433.943,Organic Compound
Glucose,C13H22N1O3,403.09,13.72,819.008,Amide
Urea,C3H21N3O6,645.83,N/A,296.591,Carbohydrate
Ethanol,C3H2N0O6,117.04,12.42,320.144,Neurotransmitter
Glucose,C7H37N2O9,532.15,5.62,343.07,Amide
Caffeine,C10H14N1O5,872.21,N/A,432.048,Alkaloid
Serotonin,C4H6N3O6,711.22,7.92,364.82,Lipid
Ethanol,C11H33N1O1,84.72,8.81,203.259,Organic Compound
Dopamine,C4H39N0O9,842.1,4.63,354.158,Neurotransmitter
Adenosine triphosphate,C1H31N1O5,909.35,6.6,193.446,Neurotransmitter
Ethanol,C19H21N2O7,823.54,10.42,837.493,Lipid
Aspirin,C1H35N0O4,969.11,6.9,154.734,Carbohydrate
Urea,C3H1N2O0,983.27,N/A,169.317,Hormone
Adenosine triphosphate,C10H22N3O2,384.67,3.56,325.969,Hormone
Cholesterol,C10H33N1O1,67.3,9.21,425.35,Neurotransmitter
Aspirin,C1H16N3O4,236.23,2.75,436.68,Amide
Serotonin,C16H20N5O2,77.25,9.17,819.874,Nucleotide
Glucose,C9H22N1O3,815.87,4.3,907.11,Amide
Ethanol,C15H16N0O4,52.45,8.13,222.871,Alkaloid
Caffeine,C16H36N0O1,779.71,1.88,852.57,Nucleotide
Adrenaline,C10H39N1O8,579.24,13.03,557.61,Alkaloid
Aspirin,C3H12N2O8,733.53,6.26,405.302,Alkaloid
Adenosine triphosphate,C16H30N0O2,360.25,5.59,985.447,Hormone
Ethanol,C10H24N3O7,859.01,N/A,308.448,Lipid
Adrenaline,C20H21N3O10,297.91,6.72,141.05,Neurotransmitter
Serotonin,C11H38N5O7,205.8,5.9,251.062,Organic Compound
Adrenaline,C12H27N1O9,338.37,12.09,490.379,Hormone
Ethanol,C1H31N2O8,774.99,3.35,890.002,Neurotransmitter
Glucose,C4H17N3O2,950.47,13.92,504.591,Organic Compound
Ethanol,C17H31N3O7,176.84,5.25,35.874,Organic Compound
Glucose,C13H3N3O1,927.07,11.86,262.043,Lipid
Serotonin,C2H35N0O6,245.72,7.58,34.461,Hormone
Cholesterol,C9H38N0O6,257.55,8.46,815.404,Organic Compound
Caffeine,C17H20N4O10,417.27,N/A,738.766,Alkaloid
Urea,C15H12N0O3,860.02,N/A,96.711,Nucleotide
Dopamine,C12H10N5O4,151.06,11.29,646.886,Organic Compound
Aspirin,C18H12N4O4,352.51,4.37,56.359,Hormone
Ethanol,C9H20N1O9,961.19,6.72,276.59,Hormone
Caffeine,C1H23N2O2,340.18,12.59,501.941,Carbohydrate
Cholesterol,C20H32N4O1,893.16,2.44,964.395,Alcohol
Dopamine,C19H38N2O0,228.31,8.86,433.149,Organic Compound
Adenosine triphosphate,C4H1N1O7,117.24,6.08,927.081,Nucleotide
Cholesterol,C19H8N2O7,611.61,8.49,505.237,Carbohydrate
Caffeine,C15H12N3O0,274.1,5.05,12.019,Amide
Dopamine,C14H14N4O10,631.66,2.29,650.911,Carbohydrate
Adenosine triphosphate,C11H36N5O10,408.66,11.81,378.524,Nucleotide
Serotonin,C2H9N3O4,359.45,N/A,555.856,Alkaloid
