compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C10H6N4O3,78.79,N/A,852.58,Neurotransmitter
Adenosine triphosphate,C6H32N0O8,90.62,N/A,613.828,Alcohol
Cholesterol,C15H16N5O0,975.19,N/A,846.312,Hormone
Serotonin,C20H12N5O3,686.79,11.69,607.436,Amide
Serotonin,C7H35N5O1,769.92,3.19,264.906,Nucleotide
Cholesterol,C17H33N3O3,241.03,9.08,979.445,Nucleotide
Ethanol,C17H1N4O6,746.61,N/A,862.178,Lipid
Dopamine,C13H36N1O9,414.41,N/A,424.066,Neurotransmitter
Dopamine,C3H18N4O7,138.38,6.04,748.139,Alcohol
Cholesterol,C9H11N3O2,503.48,3.34,654.613,Lipid
Urea,C3H14N2O9,985.15,N/A,239.885,Neurotransmitter
Urea,C9H8N2O0,658.9,4.09,966.931,Organic Compound
Adrenaline,C7H21N1O1,958.75,5.04,978.136,Organic Compound
Dopamine,C1H1N4O9,988.85,13.57,382.597,Alcohol
Adenosine triphosphate,C4H28N2O5,889.46,N/A,62.945,Alkaloid
Dopamine,C16H22N5O8,237.36,N/A,739.018,Neurotransmitter
Cholesterol,C12H15N5O4,391.08,3.79,83.42,Amide
Urea,C11H19N4O5,765.57,13.64,394.589,Hormone
Dopamine,C2H10N5O5,302.59,9.43,788.301,Organic Compound
Glucose,C6H11N3O10,761.66,12.32,375.877,Hormone
Dopamine,C18H11N2O8,366.73,N/A,330.676,Alkaloid
Caffeine,C1H26N3O8,643.38,1.86,295.086,Amide
Serotonin,C15H4N2O10,499.02,3.66,348.451,Lipid
Ethanol,C8H32N0O0,160.84,11.05,596.921,Alkaloid
Urea,C14H23N0O6,151.41,4.94,233.768,Nucleotide
Urea,C19H32N2O4,897.49,6.05,805.038,Neurotransmitter
Aspirin,C4H29N0O8,897.8,3.09,339.979,Alkaloid
Serotonin,C16H17N3O7,539.35,N/A,952.964,Carbohydrate
Serotonin,C5H27N2O5,428.24,13.97,555.736,Amide
Ethanol,C13H19N4O6,897.28,N/A,226.573,Hormone
Caffeine,C1H23N1O0,823.18,3.5,641.596,Hormone
Serotonin,C15H7N5O3,282.5,2.46,139.296,Hormone
Caffeine,C16H39N1O5,942.14,6.46,472.846,Organic Compound
Caffeine,C8H11N4O9,291.18,2.75,439.837,Lipid
Serotonin,C12H37N0O3,580.2,10.02,452.6,Alcohol
Caffeine,C19H35N5O7,171.2,7.19,630.656,Hormone
Adenosine triphosphate,C12H21N5O7,631.05,N/A,956.805,Hormone
Glucose,C6H24N0O2,147.4,12.58,64.513,Hormone
Adenosine triphosphate,C16H4N0O8,513.09,N/A,429.651,Nucleotide
Dopamine,C6H18N4O5,712.59,1.46,136.048,Alcohol
Adenosine triphosphate,C16H9N4O9,940.29,8.39,991.853,Nucleotide
Glucose,C8H20N0O4,373.93,8.05,71.14,Organic Compound
Cholesterol,C16H2N0O10,750.89,1.18,492.291,Alcohol
Adenosine triphosphate,C10H32N0O8,514.0,N/A,901.941,Alcohol
Glucose,C13H31N2O6,454.67,11.17,487.339,Alkaloid
Adenosine triphosphate,C13H39N1O4,467.78,9.04,833.745,Alcohol
Glucose,C12H22N3O3,348.35,1.5,499.435,Amide
Cholesterol,C15H27N5O9,657.61,10.33,597.696,Alkaloid
Caffeine,C16H12N5O2,803.58,1.82,482.261,Lipid
Urea,C1H38N1O9,279.77,7.91,352.392,Alkaloid
Urea,C20H10N2O9,486.28,6.92,673.731,Nucleotide
Caffeine,C9H31N2O6,216.11,5.53,996.18,Amide
Glucose,C6H2N4O8,995.52,N/A,340.614,Carbohydrate
Serotonin,C18H27N1O5,113.75,N/A,333.173,Hormone
Adrenaline,C19H9N4O6,557.76,7.52,588.432,Organic Compound
Serotonin,C5H2N4O8,133.77,5.02,47.933,Nucleotide
Ethanol,C14H6N1O4,729.42,5.12,944.907,Organic Compound
Caffeine,C5H32N5O2,824.8,4.62,561.572,Carbohydrate
Adenosine triphosphate,C11H23N3O8,965.35,8.34,64.8,Neurotransmitter
Cholesterol,C2H15N5O10,995.72,1.29,412.71,Alkaloid
Dopamine,C6H13N0O7,831.54,2.06,994.511,Organic Compound
Ethanol,C19H22N4O1,608.59,N/A,512.429,Alcohol
Adrenaline,C2H33N4O2,661.91,9.31,655.262,Alcohol
Adenosine triphosphate,C13H16N1O9,181.45,8.28,866.283,Carbohydrate
Ethanol,C19H28N2O8,230.56,3.29,687.839,Alcohol
Cholesterol,C1H4N4O3,889.39,N/A,188.931,Hormone
Aspirin,C7H9N0O4,730.14,8.63,699.071,Carbohydrate
Cholesterol,C5H15N1O8,130.49,4.41,901.096,Organic Compound
Aspirin,C19H13N5O7,98.34,5.19,20.4,Hormone
Ethanol,C16H11N0O10,998.44,10.64,115.99,Lipid
Dopamine,C2H28N3O10,905.34,11.13,964.694,Neurotransmitter
Cholesterol,C15H37N0O6,785.8,1.32,644.866,Alkaloid
Urea,C10H30N2O10,351.02,N/A,508.86,Amide
Urea,C3H26N4O10,964.7,N/A,850.305,Lipid
Dopamine,C18H3N4O3,869.63,N/A,384.896,Nucleotide
Adenosine triphosphate,C2H8N2O8,830.07,3.26,806.742,Neurotransmitter
Adenosine triphosphate,C9H32N3O3,79.16,4.37,958.62,Nucleotide
Glucose,C5H21N5O6,999.41,N/A,248.013,Organic Compound
Adrenaline,C7H20N2O5,705.87,11.36,221.658,Nucleotide
Glucose,C14H16N4O4,588.58,8.57,140.534,Neurotransmitter
Cholesterol,C3H34N0O10,626.66,6.25,213.888,Organic Compound
Aspirin,C15H15N2O7,754.43,N/A,936.308,Carbohydrate
Aspirin,C17H26N0O5,669.01,N/A,979.805,Hormone
Glucose,C1H31N2O3,572.32,12.39,464.228,Neurotransmitter
Urea,C2H25N4O2,55.4,2.79,563.272,Neurotransmitter
Urea,C19H40N5O9,319.48,N/A,696.582,Neurotransmitter
Caffeine,C9H38N0O4,339.06,8.65,159.903,Lipid
Serotonin,C5H22N3O9,203.97,6.23,11.277,Carbohydrate
Urea,C18H24N2O3,101.24,9.87,428.816,Carbohydrate
Cholesterol,C14H2N4O5,100.41,9.01,580.056,Lipid
Adrenaline,C12H40N4O8,482.65,N/A,347.524,Lipid
Dopamine,C16H33N4O3,526.32,2.52,514.527,Hormone
Aspirin,C10H8N0O8,70.13,2.8,248.798,Neurotransmitter
Cholesterol,C19H7N4O0,198.64,10.61,74.729,Amide
Adenosine triphosphate,C20H27N1O5,51.65,2.34,645.098,Nucleotide
Serotonin,C2H29N0O10,493.69,9.27,124.248,Organic Compound
Adrenaline,C6H4N2O0,288.46,5.31,760.058,Amide
Ethanol,C13H25N0O0,850.5,11.11,357.79,Neurotransmitter
Urea,C12H24N3O9,758.77,N/A,641.963,Alkaloid
Dopamine,C15H14N1O7,584.45,8.77,934.329,Carbohydrate
Caffeine,C16H16N4O1,839.53,N/A,255.323,Organic Compound
Caffeine,C18H20N3O6,273.34,N/A,340.034,Alkaloid
