compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C12H28N4O5,390.22,8.37,604.676,Carbohydrate
Urea,C4H25N1O5,637.76,N/A,438.949,Alcohol
Adenosine triphosphate,C7H22N3O9,78.34,12.39,452.484,Nucleotide
Aspirin,C11H23N5O6,337.51,2.92,557.04,Neurotransmitter
Caffeine,C13H12N1O2,864.36,10.12,259.45,Nucleotide
Serotonin,C20H8N0O4,85.07,N/A,284.009,Alcohol
Cholesterol,C4H37N5O5,433.22,13.32,974.245,Hormone
Caffeine,C1H29N0O1,862.28,12.75,211.972,Hormone
Cholesterol,C2H35N0O6,477.95,3.69,903.386,Carbohydrate
Dopamine,C18H33N3O4,411.35,10.02,634.304,Amide
Adenosine triphosphate,C9H39N5O0,868.8,4.38,964.609,Alkaloid
Glucose,C3H23N3O5,346.06,N/A,620.304,Alkaloid
Adrenaline,C14H19N0O0,395.91,12.81,235.561,Organic Compound
Adrenaline,C8H14N5O10,89.3,N/A,333.616,Neurotransmitter
Cholesterol,C15H25N1O9,145.61,5.18,505.836,Lipid
Serotonin,C15H34N4O1,629.28,3.3,608.647,Organic Compound
Ethanol,C7H5N1O5,245.86,1.53,383.257,Carbohydrate
Cholesterol,C5H37N2O7,272.59,4.54,5.006,Lipid
Serotonin,C12H28N2O7,559.48,6.5,142.544,Lipid
Serotonin,C13H38N3O8,981.96,1.1,415.022,Organic Compound
Adenosine triphosphate,C14H26N5O1,364.7,5.8,65.873,Alkaloid
Serotonin,C13H24N2O0,146.7,13.23,959.661,Alkaloid
Adenosine triphosphate,C3H37N0O1,585.37,1.6,899.392,Lipid
Aspirin,C11H14N4O8,443.21,7.55,466.862,Hormone
Serotonin,C8H7N3O0,751.7,N/A,366.929,Alcohol
Adrenaline,C7H7N3O8,134.07,N/A,751.386,Hormone
Caffeine,C1H21N3O9,793.16,12.32,431.164,Lipid
Adenosine triphosphate,C4H24N0O2,898.34,13.88,7.277,Organic Compound
Adenosine triphosphate,C19H26N3O10,478.33,4.68,136.109,Organic Compound
Serotonin,C10H8N4O2,247.93,2.04,722.05,Neurotransmitter
Adenosine triphosphate,C12H7N0O1,170.15,5.37,166.342,Carbohydrate
Caffeine,C12H32N3O4,662.25,N/A,835.266,Amide
Cholesterol,C15H3N2O1,955.18,1.61,341.685,Amide
Urea,C14H6N1O10,150.8,7.59,533.673,Lipid
Aspirin,C1H3N1O10,193.32,12.46,10.278,Carbohydrate
Cholesterol,C17H37N2O5,751.13,2.66,518.879,Amide
Serotonin,C15H28N4O3,248.05,10.66,345.847,Carbohydrate
Aspirin,C12H16N0O5,320.51,2.74,224.573,Alkaloid
Cholesterol,C18H16N2O8,684.95,4.46,915.946,Amide
