compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C6H27N3O7,104.43,10.07,222.842,Neurotransmitter
Urea,C3H1N2O5,930.97,5.78,558.985,Hormone
Adrenaline,C15H33N1O6,903.06,6.5,505.167,Organic Compound
Adrenaline,C14H26N0O4,841.99,2.74,859.802,Carbohydrate
Aspirin,C20H6N2O3,627.45,3.75,361.719,Amide
Caffeine,C15H2N1O8,760.73,2.83,149.49,Neurotransmitter
Cholesterol,C15H27N5O4,811.02,5.36,942.149,Neurotransmitter
Adenosine triphosphate,C12H33N1O3,182.14,4.89,171.725,Alcohol
Glucose,C7H20N1O10,279.47,12.17,221.869,Carbohydrate
Adenosine triphosphate,C4H12N2O9,363.39,N/A,699.78,Hormone
Caffeine,C12H40N5O4,236.62,10.7,345.038,Lipid
Caffeine,C20H2N3O0,749.23,N/A,348.441,Organic Compound
Ethanol,C16H36N0O7,329.75,13.6,720.238,Carbohydrate
Cholesterol,C9H18N4O4,264.16,1.07,128.557,Alcohol
Ethanol,C20H32N1O10,927.76,7.74,374.994,Lipid
Adrenaline,C10H17N4O7,130.5,5.2,120.939,Organic Compound
Serotonin,C3H19N3O3,864.55,11.47,585.915,Organic Compound
Aspirin,C3H10N5O1,257.43,1.7,765.409,Lipid
Aspirin,C19H14N5O7,932.2,3.15,207.985,Alkaloid
Aspirin,C10H16N2O0,895.34,1.75,962.602,Neurotransmitter
Adrenaline,C13H31N3O4,555.23,3.6,398.807,Alkaloid
Serotonin,C20H20N1O2,544.51,3.3,123.37,Neurotransmitter
Caffeine,C6H30N5O5,858.42,6.35,116.118,Organic Compound
Glucose,C6H24N4O9,62.92,13.06,669.908,Alkaloid
Dopamine,C3H25N2O2,237.41,8.81,482.079,Lipid
Urea,C19H10N5O1,546.84,6.89,813.467,Organic Compound
Caffeine,C20H8N4O1,148.3,N/A,118.062,Neurotransmitter
Urea,C17H18N2O3,70.93,8.87,967.179,Carbohydrate
Adrenaline,C6H2N1O3,130.74,9.07,883.274,Neurotransmitter
Adenosine triphosphate,C19H40N2O1,545.26,1.18,940.727,Alcohol
Glucose,C2H12N4O6,984.95,8.68,668.215,Hormone
Ethanol,C13H7N2O10,933.12,12.55,431.063,Carbohydrate
Serotonin,C19H8N5O7,54.63,8.81,849.72,Lipid
Glucose,C19H18N2O3,859.62,13.71,267.209,Amide
Glucose,C2H31N0O0,258.38,1.35,444.746,Nucleotide
Ethanol,C12H26N0O6,260.33,1.61,868.174,Lipid
Adenosine triphosphate,C1H33N2O9,448.46,6.27,726.57,Nucleotide
Caffeine,C5H26N5O10,934.46,N/A,133.824,Alkaloid
Aspirin,C16H17N2O1,656.4,N/A,601.236,Nucleotide
Ethanol,C8H35N5O5,415.86,7.92,113.706,Amide
Glucose,C12H14N1O10,247.81,2.54,11.076,Nucleotide
Ethanol,C2H2N5O4,643.3,5.52,912.734,Lipid
Aspirin,C6H25N4O1,237.69,5.46,171.337,Alcohol
Cholesterol,C13H18N0O1,748.86,1.41,80.299,Organic Compound
Glucose,C17H26N0O7,212.5,2.14,490.132,Neurotransmitter
Aspirin,C19H9N0O1,356.84,2.67,946.106,Neurotransmitter
Glucose,C8H1N0O5,577.01,1.86,83.492,Nucleotide
Adenosine triphosphate,C13H10N4O7,953.43,1.68,505.636,Alkaloid
Glucose,C3H26N5O2,311.89,1.82,906.91,Neurotransmitter
Urea,C14H32N2O9,533.46,10.16,841.884,Neurotransmitter
Adrenaline,C6H33N0O7,107.55,4.21,354.335,Carbohydrate
Serotonin,C8H17N3O8,135.93,12.68,423.88,Neurotransmitter
Adenosine triphosphate,C10H1N2O10,688.12,1.07,243.492,Neurotransmitter
Adenosine triphosphate,C2H28N2O10,891.99,4.16,203.815,Lipid
Cholesterol,C15H2N5O7,149.81,10.03,382.977,Organic Compound
Glucose,C1H15N3O1,129.7,5.4,939.463,Alkaloid
Dopamine,C12H40N2O10,576.55,N/A,584.034,Neurotransmitter
Cholesterol,C5H29N4O5,101.88,9.03,211.688,Neurotransmitter
Dopamine,C13H19N1O0,512.99,N/A,992.263,Alkaloid
Glucose,C11H32N2O5,129.71,5.57,913.292,Alkaloid
Ethanol,C17H36N1O10,408.05,N/A,476.774,Amide
Adenosine triphosphate,C5H18N0O5,65.27,7.67,522.26,Lipid
Adrenaline,C12H36N1O5,981.08,N/A,672.912,Organic Compound
Adrenaline,C4H30N5O4,693.51,13.32,316.821,Nucleotide
Serotonin,C18H3N3O10,227.44,N/A,664.254,Alcohol
Glucose,C9H4N4O9,833.16,12.62,66.087,Lipid
Adenosine triphosphate,C15H7N5O9,263.33,3.06,1.523,Hormone
Serotonin,C1H36N5O2,836.23,N/A,596.56,Organic Compound
Caffeine,C19H22N3O9,415.78,10.67,471.968,Organic Compound
Ethanol,C1H6N0O5,739.91,6.98,381.783,Lipid
Serotonin,C9H6N2O9,226.13,13.09,797.771,Alkaloid
Adenosine triphosphate,C5H11N4O5,360.98,5.14,562.81,Organic Compound
Cholesterol,C6H33N4O7,672.17,13.05,372.451,Hormone
Dopamine,C17H27N1O3,282.37,7.81,473.683,Nucleotide
Adenosine triphosphate,C1H40N1O5,931.55,5.05,669.558,Hormone
Cholesterol,C14H15N1O6,200.55,N/A,739.467,Nucleotide
Adrenaline,C12H22N2O7,808.18,7.33,375.28,Organic Compound
Dopamine,C5H36N1O1,567.4,6.35,525.451,Alcohol
Cholesterol,C14H6N3O0,881.36,8.2,630.631,Carbohydrate
Ethanol,C14H33N4O3,362.6,12.09,679.719,Amide
Ethanol,C17H26N4O7,172.77,8.48,472.137,Amide
Glucose,C4H24N3O9,573.53,N/A,71.985,Amide
Aspirin,C1H8N2O2,384.32,N/A,613.231,Alkaloid
Aspirin,C5H40N1O9,286.58,2.34,689.29,Alcohol
Caffeine,C3H10N1O0,361.29,6.16,544.141,Lipid
Aspirin,C6H36N2O2,301.2,N/A,271.819,Organic Compound
Ethanol,C19H17N4O5,189.82,9.47,513.759,Nucleotide
Ethanol,C12H37N2O6,808.24,N/A,800.659,Alcohol
Cholesterol,C16H40N4O3,785.98,10.69,45.723,Lipid
Urea,C20H16N1O1,55.15,5.49,329.669,Nucleotide
Urea,C11H9N0O5,190.07,N/A,687.095,Alkaloid
Caffeine,C9H12N5O1,716.1,N/A,281.373,Nucleotide
Cholesterol,C8H11N0O5,242.96,13.31,48.765,Alkaloid
Serotonin,C5H13N0O8,59.81,12.61,479.938,Amide
Cholesterol,C20H26N4O1,428.98,10.33,102.958,Organic Compound
Glucose,C6H40N5O3,551.37,1.76,534.352,Neurotransmitter
Dopamine,C10H26N2O7,195.49,3.98,517.819,Alkaloid
Serotonin,C17H34N5O5,351.66,12.61,823.922,Organic Compound
Ethanol,C19H25N2O9,465.3,N/A,514.284,Amide
Caffeine,C15H40N3O5,502.01,4.92,390.23,Neurotransmitter
Aspirin,C4H21N3O10,313.41,N/A,312.715,Organic Compound
Adenosine triphosphate,C10H27N2O1,954.91,5.45,499.212,Amide
Ethanol,C3H6N2O6,110.67,N/A,187.764,Organic Compound
Cholesterol,C2H15N1O0,497.33,5.34,237.574,Lipid
Dopamine,C20H30N3O5,198.03,10.35,73.035,Hormone
Caffeine,C12H23N2O3,917.09,7.73,666.42,Alkaloid
Adenosine triphosphate,C15H35N0O1,494.79,5.1,96.054,Alcohol
Ethanol,C20H40N1O8,355.59,3.66,322.791,Nucleotide
Caffeine,C6H35N3O0,130.81,10.61,648.283,Organic Compound
Cholesterol,C5H5N0O1,164.14,6.53,765.009,Amide
Cholesterol,C11H2N2O5,805.92,N/A,355.556,Neurotransmitter
Adenosine triphosphate,C16H19N0O3,682.68,3.56,979.475,Amide
Urea,C18H19N0O4,838.31,4.42,146.94,Nucleotide
Serotonin,C9H3N5O2,620.54,2.28,106.719,Nucleotide
Dopamine,C11H36N5O10,617.12,2.74,975.455,Alcohol
Serotonin,C4H15N1O0,166.73,7.06,684.234,Alcohol
Adrenaline,C9H9N4O10,677.08,3.4,970.727,Carbohydrate
Aspirin,C16H36N5O2,917.23,7.08,205.569,Alkaloid
Serotonin,C8H32N5O4,454.84,13.02,322.392,Organic Compound
Ethanol,C13H8N1O7,116.9,N/A,896.038,Lipid
Glucose,C16H27N4O1,465.83,13.3,657.703,Organic Compound
Cholesterol,C10H35N2O3,685.53,9.41,602.108,Alkaloid
Adrenaline,C11H5N3O2,479.25,5.39,979.274,Amide
Urea,C16H15N4O10,149.37,1.23,634.785,Amide
Urea,C2H29N0O1,105.26,8.14,76.513,Nucleotide
Glucose,C8H35N5O3,146.91,7.52,726.206,Alkaloid
Aspirin,C8H11N5O4,631.58,6.81,667.606,Hormone
Adenosine triphosphate,C20H38N1O9,443.18,8.0,595.809,Amide
Serotonin,C17H31N3O3,879.39,7.64,317.166,Organic Compound
Serotonin,C10H8N0O7,947.44,8.74,618.507,Alkaloid
