compound,formula,mw,pka,solubility_mg_ml,class
Adrenaline,C2H19N1O1,161.26,N/A,223.62,Alcohol
Dopamine,C8H38N2O8,960.03,10.16,974.5,Neurotransmitter
Ethanol,C6H1N0O8,234.96,1.74,142.662,Lipid
Dopamine,C10H39N5O4,537.98,6.99,901.762,Nucleotide
Adrenaline,C16H15N2O6,579.96,9.15,361.649,Hormone
Glucose,C14H40N5O7,469.99,N/A,304.47,Alcohol
Urea,C11H27N4O2,625.21,1.6,695.746,Carbohydrate
Urea,C6H11N3O7,228.16,8.55,841.521,Organic Compound
Glucose,C16H3N2O7,850.52,7.04,299.105,Carbohydrate
Cholesterol,C10H27N5O5,574.13,4.86,571.015,Hormone
Cholesterol,C20H20N2O0,864.03,N/A,304.978,Alkaloid
Serotonin,C3H23N1O0,215.61,2.12,444.864,Carbohydrate
Cholesterol,C3H26N5O0,524.74,9.37,234.207,Organic Compound
Adenosine triphosphate,C17H21N3O3,690.68,7.97,132.597,Nucleotide
Serotonin,C16H18N4O2,360.92,6.07,158.711,Lipid
Caffeine,C15H18N2O8,992.59,N/A,798.122,Carbohydrate
Adrenaline,C18H34N2O0,596.47,13.1,322.903,Nucleotide
Glucose,C18H9N4O6,720.66,N/A,59.942,Hormone
Glucose,C1H10N4O1,522.15,5.33,191.753,Neurotransmitter
Cholesterol,C17H36N1O0,370.16,8.92,505.182,Alkaloid
Ethanol,C3H10N5O1,621.21,3.57,552.303,Carbohydrate
Urea,C5H14N4O4,869.85,10.43,389.355,Lipid
Serotonin,C19H6N0O2,793.81,13.87,340.57,Alkaloid
Serotonin,C12H13N2O10,335.06,2.74,764.63,Hormone
Glucose,C9H36N2O7,350.0,N/A,791.562,Alkaloid
Adrenaline,C16H17N3O0,55.51,12.3,486.725,Neurotransmitter
Caffeine,C18H20N3O4,674.07,N/A,587.644,Alcohol
Cholesterol,C8H23N4O0,770.65,12.14,732.88,Lipid
Caffeine,C16H32N2O1,94.48,9.33,104.498,Alkaloid
Urea,C17H28N4O2,988.23,8.74,705.448,Nucleotide
Ethanol,C15H28N0O8,424.25,N/A,442.906,Neurotransmitter
Caffeine,C19H22N1O2,441.68,N/A,303.954,Organic Compound
Aspirin,C15H30N3O1,566.52,2.97,213.574,Alkaloid
Urea,C19H12N0O1,316.02,N/A,985.101,Lipid
Aspirin,C16H38N3O10,99.5,7.74,263.332,Hormone
Adenosine triphosphate,C10H9N4O3,317.99,8.97,241.35,Lipid
Glucose,C20H20N5O2,199.71,8.69,749.784,Neurotransmitter
Adrenaline,C12H18N2O8,56.22,9.78,507.991,Organic Compound
Adrenaline,C19H11N3O6,665.02,6.57,471.294,Lipid
Aspirin,C9H8N5O9,465.91,10.07,122.038,Nucleotide
Serotonin,C7H40N0O7,344.8,2.26,49.606,Carbohydrate
Serotonin,C9H35N3O9,62.27,1.65,690.57,Lipid
Urea,C20H2N0O7,383.45,N/A,668.904,Carbohydrate
Adrenaline,C12H18N3O7,458.22,N/A,357.993,Alcohol
Adenosine triphosphate,C18H15N1O4,87.32,12.25,914.838,Amide
Adrenaline,C9H9N5O5,417.74,3.94,591.77,Nucleotide
Adrenaline,C17H39N1O9,387.33,2.07,479.421,Alcohol
Adenosine triphosphate,C2H15N4O9,281.25,6.73,187.109,Neurotransmitter
Glucose,C2H21N4O8,460.86,7.24,180.32,Nucleotide
Serotonin,C10H22N0O3,820.86,6.63,713.095,Nucleotide
Dopamine,C15H20N2O3,734.11,12.16,865.601,Carbohydrate
Cholesterol,C12H10N2O9,211.16,4.72,667.596,Alkaloid
Adenosine triphosphate,C9H35N1O9,455.74,1.21,952.777,Hormone
Aspirin,C19H24N5O10,541.98,1.91,900.813,Carbohydrate
Serotonin,C2H39N2O4,917.74,6.1,243.382,Amide
Ethanol,C6H18N4O4,330.67,9.73,403.314,Lipid
Urea,C8H34N4O7,156.61,N/A,218.051,Alkaloid
Aspirin,C9H13N1O0,99.61,4.25,566.802,Neurotransmitter
Aspirin,C1H25N2O0,113.23,13.7,3.998,Carbohydrate
Adrenaline,C20H34N3O5,992.48,N/A,10.273,Carbohydrate
Urea,C15H39N3O3,220.4,1.99,497.161,Hormone
Glucose,C2H26N0O9,385.79,11.9,25.487,Nucleotide
Cholesterol,C1H35N3O10,115.86,1.54,454.796,Neurotransmitter
Glucose,C5H14N1O9,902.51,13.01,681.336,Neurotransmitter
Dopamine,C12H35N4O2,493.88,11.48,635.688,Amide
Aspirin,C20H26N0O2,51.05,N/A,811.606,Alkaloid
Cholesterol,C16H1N1O3,292.28,N/A,109.887,Alkaloid
Dopamine,C9H11N3O0,532.29,2.66,274.713,Amide
Dopamine,C16H20N1O9,58.69,10.35,797.691,Lipid
Ethanol,C15H2N1O0,717.65,N/A,519.511,Alcohol
Urea,C15H20N2O4,640.58,9.86,600.056,Carbohydrate
Ethanol,C18H20N3O0,827.78,13.4,353.629,Lipid
Caffeine,C4H21N1O1,326.34,N/A,289.223,Alcohol
Dopamine,C3H35N2O6,302.32,7.92,640.429,Carbohydrate
Caffeine,C20H27N0O0,400.01,12.48,795.156,Amide
Urea,C4H22N2O6,507.84,5.21,413.114,Amide
Dopamine,C2H34N0O2,694.61,2.59,662.516,Neurotransmitter
Adrenaline,C15H7N3O9,694.56,12.52,248.496,Alcohol
Dopamine,C2H4N2O7,813.21,12.1,70.983,Alkaloid
Adrenaline,C13H35N1O2,539.37,1.53,531.518,Nucleotide
Caffeine,C5H19N1O5,173.09,N/A,519.655,Organic Compound
Dopamine,C1H39N4O4,687.61,8.7,985.737,Carbohydrate
Glucose,C3H32N1O3,174.06,2.2,829.893,Lipid
Dopamine,C4H9N2O9,554.93,3.51,529.781,Amide
Adenosine triphosphate,C18H37N4O7,275.7,3.65,202.905,Lipid
Dopamine,C8H37N0O8,294.78,11.85,110.566,Nucleotide
Serotonin,C2H31N1O5,320.49,1.66,434.423,Hormone
Aspirin,C19H11N3O0,281.19,10.17,409.124,Alcohol
Dopamine,C8H32N3O6,946.92,12.62,291.753,Neurotransmitter
Dopamine,C8H20N3O8,430.13,5.64,372.799,Lipid
Ethanol,C8H4N3O1,902.84,7.39,410.232,Alcohol
Cholesterol,C20H31N2O9,97.22,N/A,17.478,Carbohydrate
Urea,C16H25N4O1,760.62,11.44,486.23,Hormone
Serotonin,C8H35N4O8,973.68,N/A,668.135,Lipid
Cholesterol,C9H33N4O10,606.69,1.01,428.486,Neurotransmitter
Caffeine,C6H20N4O5,627.23,5.09,768.023,Alkaloid
Urea,C18H8N1O1,549.51,10.24,226.633,Organic Compound
Adrenaline,C15H39N2O0,506.03,N/A,456.348,Carbohydrate
Urea,C4H19N4O4,929.57,13.2,758.216,Alkaloid
Cholesterol,C2H17N1O9,238.66,13.22,40.469,Alcohol
Serotonin,C20H14N3O10,658.0,8.49,972.5,Lipid
Glucose,C19H20N1O3,135.05,3.66,91.414,Hormone
Ethanol,C2H16N5O9,625.04,4.05,440.973,Alkaloid
Adenosine triphosphate,C14H12N1O5,899.21,13.54,773.077,Carbohydrate
Cholesterol,C6H11N0O1,67.87,N/A,959.426,Hormone
Aspirin,C9H29N0O10,894.17,10.49,420.852,Neurotransmitter
Glucose,C13H27N0O10,339.04,7.75,790.344,Carbohydrate
Aspirin,C12H11N5O4,280.24,N/A,960.677,Carbohydrate
Serotonin,C15H9N1O1,236.96,1.66,486.397,Hormone
Ethanol,C12H27N3O3,257.12,9.43,926.358,Hormone
Serotonin,C8H17N1O3,796.19,4.55,115.63,Alkaloid
Aspirin,C16H16N3O9,288.04,3.64,757.504,Lipid
Dopamine,C15H27N3O9,322.87,8.12,504.792,Carbohydrate
Ethanol,C11H24N2O1,702.48,N/A,881.941,Lipid
Aspirin,C20H23N0O7,65.88,10.03,765.129,Amide
Ethanol,C3H7N3O7,480.98,4.83,198.865,Amide
Urea,C8H17N3O3,508.61,N/A,135.033,Carbohydrate
Cholesterol,C12H39N2O6,864.82,N/A,225.987,Amide
Dopamine,C9H30N5O6,109.64,11.21,904.934,Amide
Caffeine,C10H14N5O10,675.7,12.33,200.5,Carbohydrate
Dopamine,C10H34N3O3,643.37,10.34,845.585,Alcohol
Dopamine,C16H19N5O10,496.92,10.04,80.703,Neurotransmitter
Ethanol,C5H24N1O7,955.54,N/A,743.164,Lipid
Dopamine,C15H31N3O7,526.82,N/A,62.256,Carbohydrate
Caffeine,C3H27N0O7,655.74,2.96,25.203,Nucleotide
Urea,C18H15N1O10,164.37,10.61,292.485,Nucleotide
Serotonin,C18H37N1O9,497.18,5.14,182.468,Alkaloid
Dopamine,C12H19N1O10,760.44,13.47,924.911,Lipid
Adenosine triphosphate,C1H8N0O6,804.11,5.37,520.952,Nucleotide
Adenosine triphosphate,C10H2N1O6,747.65,13.16,781.337,Organic Compound
Ethanol,C4H36N1O1,907.33,1.41,720.523,Alkaloid
Adenosine triphosphate,C14H23N1O7,256.36,N/A,336.028,Alcohol
Ethanol,C6H28N5O8,149.0,2.42,10.612,Neurotransmitter
Adenosine triphosphate,C10H35N3O10,312.27,12.09,199.731,Nucleotide
Ethanol,C13H22N0O3,755.36,8.71,295.63,Alcohol
Glucose,C3H30N1O6,473.8,N/A,420.691,Amide
Glucose,C3H36N5O6,531.58,11.29,793.925,Neurotransmitter
Ethanol,C15H23N0O7,340.14,N/A,807.25,Alkaloid
Aspirin,C7H15N0O2,478.3,4.15,194.312,Alkaloid
Adrenaline,C15H24N0O2,502.2,5.97,333.232,Alkaloid
Ethanol,C15H2N2O0,451.04,10.13,875.94,Organic Compound
Aspirin,C6H31N2O1,211.43,5.95,777.906,Neurotransmitter
Adrenaline,C7H17N1O1,707.58,N/A,586.67,Neurotransmitter
Adrenaline,C15H14N5O1,209.73,2.3,168.891,Alcohol
Urea,C12H11N1O6,95.53,2.2,359.164,Hormone
