compound,formula,mw,pka,solubility_mg_ml,class
Serotonin,C13H38N3O7,617.55,11.51,262.26,Amide
Cholesterol,C7H13N4O8,74.09,3.18,901.155,Carbohydrate
Glucose,C11H17N0O6,822.17,11.75,372.549,Nucleotide
Aspirin,C18H25N1O7,537.26,12.39,172.643,Lipid
Serotonin,C12H29N0O9,879.98,7.96,50.238,Organic Compound
Ethanol,C3H6N5O10,977.0,13.91,982.974,Lipid
Cholesterol,C6H12N2O1,407.05,N/A,373.132,Neurotransmitter
Adrenaline,C20H28N1O5,603.03,N/A,118.977,Alcohol
Cholesterol,C9H39N1O6,835.51,3.08,573.203,Lipid
Urea,C10H25N4O1,61.6,12.19,801.313,Carbohydrate
Adenosine triphosphate,C3H29N5O10,956.06,N/A,663.219,Hormone
Aspirin,C13H8N5O1,887.62,5.95,395.936,Carbohydrate
Glucose,C13H30N2O5,346.96,6.22,571.905,Lipid
Caffeine,C9H25N4O1,292.44,8.33,374.647,Carbohydrate
Glucose,C5H4N4O8,508.39,10.34,504.249,Alcohol
Cholesterol,C15H13N3O10,872.41,N/A,811.033,Nucleotide
Dopamine,C18H35N3O2,232.07,5.42,587.337,Hormone
Caffeine,C1H21N2O9,613.94,7.39,143.812,Hormone
Dopamine,C13H33N1O0,504.06,11.56,933.883,Lipid
Ethanol,C2H22N4O9,236.5,1.38,828.865,Hormone
Ethanol,C13H9N5O2,743.21,N/A,580.351,Hormone
Aspirin,C10H26N2O4,541.76,5.01,71.397,Alkaloid
Serotonin,C5H33N5O3,396.34,N/A,41.245,Organic Compound
Ethanol,C17H13N4O3,265.73,N/A,268.369,Neurotransmitter
Glucose,C18H4N4O2,673.73,8.82,610.042,Alkaloid
Ethanol,C5H7N2O7,177.96,1.03,244.002,Carbohydrate
Dopamine,C2H6N4O7,723.71,6.13,883.899,Organic Compound
Adenosine triphosphate,C10H38N0O10,554.01,4.8,297.847,Carbohydrate
Urea,C8H23N5O8,109.7,5.54,881.388,Nucleotide
Serotonin,C9H29N0O8,139.52,N/A,233.855,Hormone
Serotonin,C14H40N1O0,455.18,N/A,964.93,Alkaloid
Serotonin,C14H6N1O5,687.84,7.3,470.276,Lipid
Glucose,C1H33N3O8,150.89,13.7,811.303,Carbohydrate
Aspirin,C8H13N3O6,125.43,3.22,311.411,Hormone
Serotonin,C3H29N1O5,978.24,1.89,922.221,Lipid
Urea,C8H36N1O5,96.66,N/A,269.173,Alkaloid
