compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C1H20N4O6,354.91,5.26,514.716,Nucleotide
Adrenaline,C13H36N2O4,568.69,8.71,905.316,Neurotransmitter
Adenosine triphosphate,C12H9N3O1,770.02,5.69,739.177,Alkaloid
Urea,C8H4N4O2,321.93,N/A,682.76,Lipid
Caffeine,C2H24N3O10,938.77,10.81,824.942,Lipid
Ethanol,C4H5N5O3,779.52,2.36,145.485,Organic Compound
Adrenaline,C7H22N4O0,828.54,7.31,990.815,Lipid
Serotonin,C5H2N1O8,338.41,11.2,212.652,Carbohydrate
Serotonin,C12H12N5O7,683.07,8.29,259.753,Hormone
Serotonin,C15H37N0O4,227.62,2.62,701.979,Alkaloid
Aspirin,C13H4N4O6,544.64,12.47,756.06,Neurotransmitter
Aspirin,C6H29N3O3,951.34,N/A,430.196,Carbohydrate
Dopamine,C5H19N0O1,660.45,11.2,944.94,Alcohol
Aspirin,C2H16N0O9,718.41,N/A,410.15,Amide
Urea,C16H30N3O6,693.12,2.81,198.711,Nucleotide
Cholesterol,C5H3N4O1,668.02,5.23,618.889,Hormone
Aspirin,C17H39N2O9,265.99,8.08,50.792,Alkaloid
Adrenaline,C20H39N1O4,921.25,8.82,555.736,Alcohol
Urea,C7H20N0O0,351.58,11.99,284.07,Organic Compound
Cholesterol,C20H20N3O7,192.37,10.31,750.901,Nucleotide
Dopamine,C8H14N4O4,839.33,9.42,372.99,Organic Compound
Cholesterol,C19H3N2O5,261.69,N/A,115.16,Carbohydrate
Adrenaline,C15H15N4O2,367.47,9.48,125.056,Nucleotide
Serotonin,C15H5N2O1,762.61,9.91,143.399,Alcohol
Adenosine triphosphate,C15H25N5O2,232.55,8.13,706.862,Amide
Adenosine triphosphate,C5H26N0O1,855.74,N/A,523.352,Amide
Caffeine,C14H32N3O7,678.12,6.44,984.442,Lipid
Ethanol,C16H31N5O10,229.99,8.22,229.559,Neurotransmitter
Serotonin,C19H10N3O7,360.8,N/A,753.682,Organic Compound
Serotonin,C2H32N0O9,300.59,4.51,691.739,Lipid
Urea,C8H17N4O4,912.42,13.53,645.244,Organic Compound
Caffeine,C2H13N1O1,991.51,5.19,883.013,Carbohydrate
Serotonin,C4H7N4O9,428.78,13.43,805.176,Lipid
Adrenaline,C3H20N3O3,225.65,11.49,705.189,Hormone
Ethanol,C19H33N1O1,369.35,4.45,629.036,Carbohydrate
Adrenaline,C16H24N0O4,512.66,5.15,494.03,Nucleotide
Cholesterol,C17H19N5O4,787.99,2.88,506.322,Carbohydrate
Serotonin,C19H1N4O4,323.97,7.18,373.123,Lipid
Adrenaline,C2H11N1O8,866.35,11.99,265.718,Nucleotide
Cholesterol,C7H6N0O1,822.8,9.65,57.078,Nucleotide
Cholesterol,C8H1N3O5,759.08,N/A,372.657,Alkaloid
Urea,C13H23N5O1,926.8,4.54,284.692,Alcohol
Serotonin,C5H31N0O3,490.64,10.28,903.52,Nucleotide
Ethanol,C7H30N2O4,869.02,9.81,335.235,Hormone
Cholesterol,C3H37N0O8,352.78,2.8,70.149,Lipid
Adrenaline,C18H34N0O6,893.65,13.86,655.947,Carbohydrate
Glucose,C2H8N2O0,391.59,N/A,500.059,Alkaloid
Adrenaline,C15H32N5O7,864.27,6.22,216.383,Lipid
