compound,formula,mw,pka,solubility_mg_ml,class
Aspirin,C5H37N1O8,473.41,10.92,732.433,Organic Compound
Dopamine,C9H31N0O4,101.34,5.27,174.964,Hormone
Aspirin,C15H30N3O0,882.76,2.5,841.879,Amide
Serotonin,C12H19N4O5,527.07,10.47,390.101,Lipid
Cholesterol,C2H25N2O7,854.75,13.28,643.636,Lipid
Ethanol,C7H3N2O8,297.3,N/A,67.109,Organic Compound
Urea,C7H8N5O1,543.63,10.2,721.295,Nucleotide
Serotonin,C16H32N3O3,73.01,12.83,16.404,Lipid
Caffeine,C10H6N5O7,834.42,8.81,517.438,Organic Compound
Caffeine,C4H17N3O7,194.46,N/A,258.726,Neurotransmitter
Glucose,C9H10N0O10,244.22,8.76,420.758,Carbohydrate
Ethanol,C14H20N4O3,951.63,12.73,21.844,Hormone
Glucose,C8H26N5O0,835.23,13.62,548.68,Carbohydrate
Adrenaline,C20H23N5O6,969.99,11.78,605.711,Amide
Adenosine triphosphate,C16H31N2O5,626.39,11.35,256.953,Organic Compound
Caffeine,C19H15N5O8,875.47,5.59,237.714,Organic Compound
Urea,C13H14N2O4,382.11,1.57,165.331,Nucleotide
Dopamine,C11H12N1O9,498.89,6.71,242.666,Lipid
Aspirin,C7H39N3O4,812.45,1.14,863.23,Amide
Dopamine,C14H13N1O7,461.09,3.43,999.169,Organic Compound
Cholesterol,C19H38N0O5,188.59,12.71,701.652,Amide
Caffeine,C19H23N3O10,282.42,11.35,706.728,Carbohydrate
Adenosine triphosphate,C17H24N1O4,928.83,11.67,346.472,Amide
Ethanol,C10H14N4O9,202.23,N/A,189.074,Amide
Adenosine triphosphate,C18H12N1O8,325.23,N/A,949.723,Carbohydrate
Urea,C16H22N1O7,444.73,4.12,327.369,Neurotransmitter
Urea,C20H35N4O6,818.16,13.33,30.215,Amide
Ethanol,C13H23N3O8,281.17,6.39,937.509,Organic Compound
Serotonin,C8H31N5O0,720.07,1.54,860.13,Carbohydrate
Ethanol,C3H30N0O2,321.93,8.22,574.83,Neurotransmitter
Caffeine,C18H10N3O3,364.11,6.63,935.313,Alcohol
Glucose,C19H18N5O8,511.23,N/A,701.698,Carbohydrate
Adrenaline,C8H37N3O9,570.29,11.55,241.347,Neurotransmitter
Cholesterol,C4H6N0O9,493.22,7.28,734.876,Alkaloid
Adenosine triphosphate,C13H23N4O2,981.88,7.95,64.432,Lipid
Cholesterol,C11H39N4O9,583.15,11.14,320.549,Nucleotide
Adrenaline,C18H13N3O4,375.96,5.04,955.723,Organic Compound
Dopamine,C11H21N4O3,902.1,1.8,446.331,Hormone
Dopamine,C2H2N2O1,440.83,13.33,161.917,Organic Compound
Aspirin,C18H32N1O8,524.38,13.78,757.618,Nucleotide
Adrenaline,C16H21N1O10,699.47,11.48,625.213,Lipid
Ethanol,C19H35N0O4,881.41,6.83,320.024,Organic Compound
Caffeine,C11H11N1O10,831.45,1.11,759.101,Alkaloid
Cholesterol,C1H9N3O9,63.14,10.8,431.05,Alkaloid
Adenosine triphosphate,C12H34N0O3,336.58,9.14,585.294,Lipid
Serotonin,C14H22N3O7,140.45,12.96,491.545,Nucleotide
Adrenaline,C14H24N5O6,292.6,2.88,603.414,Nucleotide
Urea,C14H8N2O0,890.99,2.67,375.771,Lipid
Dopamine,C17H2N1O5,709.24,4.25,820.613,Amide
Adenosine triphosphate,C4H22N3O10,965.4,3.36,697.584,Organic Compound
Adrenaline,C11H38N0O4,300.15,1.51,267.458,Alkaloid
Adrenaline,C9H30N0O2,973.05,N/A,431.425,Alkaloid
Glucose,C9H32N4O5,446.26,1.29,661.915,Nucleotide
Aspirin,C17H21N1O0,243.46,2.06,122.173,Alkaloid
Serotonin,C12H19N5O4,930.49,8.77,507.203,Alcohol
Urea,C15H38N3O0,369.7,4.82,755.148,Lipid
Adrenaline,C4H38N2O6,373.55,13.52,561.89,Amide
Adenosine triphosphate,C5H18N5O4,701.49,13.61,905.647,Alkaloid
Ethanol,C5H24N4O5,600.49,10.85,165.989,Alcohol
Dopamine,C4H6N5O0,446.87,N/A,556.733,Organic Compound
Glucose,C12H36N1O7,106.46,N/A,688.025,Amide
Serotonin,C16H5N1O4,147.82,9.21,63.489,Organic Compound
Ethanol,C16H7N4O3,559.13,N/A,158.21,Alkaloid
Urea,C14H8N2O9,775.44,N/A,126.534,Alcohol
Ethanol,C11H37N5O3,864.73,1.34,31.601,Alkaloid
Cholesterol,C8H9N0O4,553.79,N/A,900.456,Lipid
Adrenaline,C6H36N0O2,544.34,1.8,928.537,Organic Compound
Adrenaline,C10H40N0O10,748.57,6.87,843.872,Alkaloid
Glucose,C1H21N3O5,485.62,3.1,938.201,Alcohol
Adenosine triphosphate,C15H33N4O1,94.68,6.03,276.821,Nucleotide
Cholesterol,C18H1N1O8,379.46,12.58,104.722,Lipid
Caffeine,C18H24N0O3,775.3,N/A,926.898,Nucleotide
Cholesterol,C8H37N3O9,294.51,N/A,116.569,Hormone
Urea,C15H26N0O6,236.34,3.33,778.109,Alcohol
Ethanol,C11H14N5O5,565.74,6.59,208.014,Alcohol
Cholesterol,C7H3N3O7,243.15,N/A,453.25,Amide
Glucose,C19H2N1O7,910.57,10.77,3.745,Alcohol
Serotonin,C6H14N1O6,246.97,N/A,328.457,Hormone
Adenosine triphosphate,C17H39N3O8,681.32,11.94,558.414,Hormone
Dopamine,C2H10N5O7,463.51,13.47,208.415,Carbohydrate
Adrenaline,C16H33N1O7,95.04,2.68,436.894,Carbohydrate
Adenosine triphosphate,C16H15N0O10,132.36,N/A,938.333,Alcohol
Cholesterol,C18H11N3O2,854.28,7.86,302.578,Neurotransmitter
Ethanol,C10H28N4O6,741.68,2.57,576.577,Neurotransmitter
Aspirin,C1H22N1O9,227.3,1.11,445.693,Nucleotide
Dopamine,C4H33N5O9,55.43,11.37,936.972,Carbohydrate
Caffeine,C2H30N1O4,359.62,N/A,999.441,Carbohydrate
Urea,C18H34N1O4,937.5,12.01,259.338,Organic Compound
Serotonin,C18H13N5O1,332.97,N/A,334.263,Carbohydrate
Aspirin,C1H8N3O4,857.64,4.44,65.063,Carbohydrate
Adrenaline,C10H23N0O8,903.13,N/A,917.214,Neurotransmitter
Urea,C6H27N4O8,618.37,5.66,563.561,Organic Compound
Urea,C19H35N3O3,329.86,2.03,575.477,Lipid
Cholesterol,C11H33N0O8,640.88,10.24,162.867,Alkaloid
Serotonin,C8H20N3O7,601.79,6.22,923.183,Alkaloid
Cholesterol,C12H9N3O1,900.39,N/A,915.94,Hormone
Aspirin,C4H26N5O3,840.54,N/A,5.115,Hormone
Dopamine,C18H32N3O6,730.43,12.51,570.882,Lipid
Cholesterol,C12H34N2O4,849.41,N/A,306.02,Alkaloid
Caffeine,C17H22N3O9,707.71,5.02,172.626,Alkaloid
Serotonin,C13H25N3O0,473.85,4.26,481.875,Amide
Adrenaline,C12H36N4O5,386.95,9.58,820.909,Amide
Serotonin,C19H17N2O3,167.61,5.91,134.801,Amide
Serotonin,C19H5N3O5,724.94,10.22,332.766,Carbohydrate
Adenosine triphosphate,C6H19N4O9,697.32,5.36,324.592,Alkaloid
Caffeine,C20H23N3O3,450.71,13.59,791.05,Alcohol
Cholesterol,C2H37N0O1,571.62,N/A,371.436,Alkaloid
Ethanol,C2H14N5O7,622.42,1.86,727.579,Carbohydrate
Caffeine,C17H32N1O1,972.43,13.15,846.999,Hormone
Glucose,C11H33N0O9,140.89,9.78,766.301,Amide
Dopamine,C12H14N3O2,796.77,4.93,823.735,Neurotransmitter
Adrenaline,C12H28N0O8,744.77,4.33,996.441,Lipid
Urea,C20H13N5O7,816.49,13.07,947.369,Neurotransmitter
Glucose,C2H16N5O8,383.14,5.74,833.496,Carbohydrate
Serotonin,C17H29N4O1,298.06,6.07,682.172,Neurotransmitter
Urea,C12H15N1O3,993.66,N/A,591.417,Hormone
Urea,C8H14N5O7,800.93,5.53,439.422,Hormone
Cholesterol,C16H26N4O2,490.39,7.32,671.579,Amide
Ethanol,C18H26N1O7,987.56,9.6,396.396,Hormone
Dopamine,C20H40N4O4,458.42,1.31,793.682,Neurotransmitter
Ethanol,C6H4N2O0,575.8,N/A,280.954,Hormone
Glucose,C17H25N0O6,504.95,6.77,799.124,Lipid
Adrenaline,C17H20N0O7,258.41,N/A,382.434,Amide
Caffeine,C9H33N4O9,622.11,7.47,583.116,Hormone
Cholesterol,C2H27N1O7,389.82,5.73,422.718,Alkaloid
Adenosine triphosphate,C8H13N4O5,410.41,N/A,134.781,Hormone
Glucose,C18H10N4O5,391.67,7.35,616.179,Alkaloid
Urea,C17H25N0O6,824.62,11.89,974.712,Hormone
Aspirin,C19H4N2O6,532.48,N/A,778.738,Organic Compound
Glucose,C6H25N1O2,248.44,N/A,5.433,Hormone
Aspirin,C1H28N3O4,58.5,12.98,118.943,Neurotransmitter
Ethanol,C18H24N0O0,484.19,4.63,199.456,Alcohol
Caffeine,C14H5N5O7,555.34,2.45,7.117,Alcohol
Aspirin,C20H12N1O7,133.13,8.53,696.854,Alcohol
Aspirin,C13H36N2O2,89.96,10.53,158.327,Amide
Glucose,C18H27N5O4,221.52,10.14,416.346,Carbohydrate
Serotonin,C16H38N1O5,496.4,7.15,703.827,Amide
Ethanol,C12H22N1O2,448.79,7.37,128.038,Alkaloid
Ethanol,C20H30N1O4,691.83,6.91,294.741,Amide
Urea,C1H37N3O6,788.46,10.29,411.559,Alkaloid
Caffeine,C6H12N5O9,466.01,9.66,307.287,Alkaloid
Caffeine,C9H6N1O6,435.89,6.87,53.276,Alcohol
Glucose,C4H21N3O2,215.54,2.96,974.035,Alcohol
Adenosine triphosphate,C19H30N4O4,892.62,11.82,584.357,Amide
Glucose,C13H2N1O4,55.14,10.9,383.555,Organic Compound
Ethanol,C20H19N1O10,568.52,13.44,342.962,Lipid
Urea,C18H33N1O10,466.33,13.06,797.572,Neurotransmitter
Cholesterol,C12H15N5O0,934.67,8.27,498.014,Lipid
Serotonin,C13H22N3O5,985.54,1.55,591.468,Alkaloid
Serotonin,C16H7N4O9,222.95,N/A,732.565,Neurotransmitter
Glucose,C1H14N0O3,592.47,N/A,305.369,Carbohydrate
Adenosine triphosphate,C5H36N4O10,264.59,10.17,318.075,Alcohol
Urea,C14H4N0O10,701.58,12.56,959.202,Neurotransmitter
Adenosine triphosphate,C6H3N2O7,176.07,3.51,868.05,Lipid
Urea,C17H24N3O3,768.81,5.98,483.303,Alkaloid
Adrenaline,C6H40N2O9,511.31,6.17,983.798,Alcohol
Caffeine,C10H23N4O3,481.6,N/A,19.892,Amide
Urea,C15H8N3O9,322.1,4.42,945.675,Amide
