compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C5H14N1O9,778.21,6.29,195.44,Alcohol
Adenosine triphosphate,C1H26N4O1,837.73,12.59,360.698,Lipid
Aspirin,C10H7N3O10,275.91,9.68,649.299,Carbohydrate
Cholesterol,C15H15N2O10,737.02,3.1,781.87,Amide
Cholesterol,C8H19N1O6,858.75,9.46,436.734,Organic Compound
Ethanol,C13H31N2O9,919.09,4.0,165.785,Hormone
Ethanol,C10H40N0O9,653.84,N/A,533.979,Amide
Cholesterol,C4H29N3O0,446.19,6.75,128.128,Carbohydrate
Cholesterol,C19H5N0O6,802.11,2.34,420.836,Nucleotide
Aspirin,C7H19N0O10,133.34,N/A,693.209,Nucleotide
Adrenaline,C8H26N0O7,181.65,9.5,582.171,Hormone
Serotonin,C1H27N1O6,788.49,5.62,895.348,Organic Compound
Caffeine,C6H14N4O9,743.04,4.66,436.198,Alcohol
Ethanol,C6H33N1O1,446.18,N/A,541.883,Hormone
Cholesterol,C20H40N2O8,607.94,12.46,800.961,Carbohydrate
Aspirin,C20H38N2O10,178.37,7.47,859.096,Organic Compound
Cholesterol,C6H30N1O9,692.53,11.08,748.215,Neurotransmitter
Glucose,C10H13N4O7,938.4,4.65,82.635,Carbohydrate
Dopamine,C6H31N0O4,198.36,N/A,325.397,Alkaloid
Cholesterol,C16H16N3O5,673.36,4.24,865.859,Nucleotide
Urea,C16H12N0O0,210.61,2.38,853.223,Hormone
Aspirin,C18H5N5O10,61.1,12.98,754.837,Neurotransmitter
Caffeine,C1H15N3O0,167.65,10.63,548.021,Organic Compound
Dopamine,C13H4N3O10,595.8,5.98,343.865,Carbohydrate
Aspirin,C3H10N3O5,59.49,2.24,519.174,Alkaloid
Caffeine,C2H29N2O4,923.58,N/A,414.077,Amide
Dopamine,C19H33N1O2,73.97,N/A,336.55,Lipid
Aspirin,C10H11N1O9,203.45,N/A,815.714,Organic Compound
Ethanol,C5H32N0O1,157.44,7.22,169.547,Alkaloid
Aspirin,C17H34N5O10,499.94,12.94,912.072,Alcohol
Adrenaline,C10H32N1O2,665.16,N/A,356.547,Hormone
Adrenaline,C13H13N4O6,782.67,7.18,447.512,Amide
Urea,C9H16N4O0,239.67,12.42,124.068,Carbohydrate
Ethanol,C7H12N2O1,424.72,6.67,834.387,Lipid
Adrenaline,C16H32N0O8,64.74,11.63,453.766,Amide
Urea,C5H23N1O10,115.83,9.47,93.032,Organic Compound
Ethanol,C12H10N0O1,483.13,9.56,801.421,Lipid
Adenosine triphosphate,C2H36N1O8,721.09,11.35,987.524,Nucleotide
Cholesterol,C20H25N2O7,119.26,9.7,22.579,Lipid
Adrenaline,C19H32N0O2,526.09,10.59,835.103,Nucleotide
Urea,C8H27N5O2,661.47,5.84,479.887,Hormone
Adrenaline,C16H31N1O5,712.78,6.73,676.435,Alcohol
Urea,C4H10N0O8,287.58,N/A,53.569,Amide
Dopamine,C15H19N1O7,664.47,10.5,752.813,Organic Compound
Glucose,C8H36N4O7,654.54,2.02,360.776,Alkaloid
Cholesterol,C7H16N2O6,458.35,3.84,721.993,Lipid
Glucose,C7H1N5O7,606.33,10.4,896.048,Nucleotide
Adrenaline,C14H25N2O5,735.15,8.57,55.666,Nucleotide
Adenosine triphosphate,C10H19N3O1,276.93,N/A,50.648,Nucleotide
Serotonin,C8H35N3O2,305.35,10.56,117.313,Carbohydrate
Glucose,C1H27N4O9,214.03,13.94,218.265,Nucleotide
Serotonin,C15H26N0O7,211.25,N/A,896.034,Alcohol
Ethanol,C1H7N4O0,263.11,9.28,606.204,Carbohydrate
Glucose,C10H33N2O9,197.43,N/A,280.071,Carbohydrate
Caffeine,C20H11N4O1,247.51,9.91,710.917,Alkaloid
Caffeine,C1H15N0O8,401.27,2.0,443.533,Alcohol
Adrenaline,C15H31N4O2,173.79,N/A,757.553,Carbohydrate
Adrenaline,C19H20N0O7,722.6,9.74,775.92,Nucleotide
Dopamine,C16H13N5O6,621.95,N/A,813.038,Neurotransmitter
Serotonin,C17H21N3O1,588.28,N/A,28.444,Lipid
Urea,C15H27N0O1,517.14,12.25,947.985,Carbohydrate
Serotonin,C1H12N4O7,513.24,1.03,761.452,Alkaloid
Adenosine triphosphate,C1H35N3O9,788.27,3.22,107.826,Nucleotide
Adrenaline,C2H9N2O7,697.47,8.9,449.133,Carbohydrate
Caffeine,C15H32N4O8,379.76,12.07,473.377,Alkaloid
Caffeine,C9H26N0O6,867.16,9.91,881.603,Alkaloid
Dopamine,C13H34N5O1,558.1,13.07,473.526,Neurotransmitter
Glucose,C4H9N3O1,223.31,2.6,0.561,Amide
Cholesterol,C11H39N0O5,625.75,9.9,196.127,Hormone
Adenosine triphosphate,C10H35N2O3,941.53,4.62,597.1,Alkaloid
Adrenaline,C7H25N5O4,55.38,13.44,8.792,Alkaloid
Glucose,C3H18N1O9,500.6,9.21,0.448,Nucleotide
Urea,C12H23N2O7,260.81,12.34,273.532,Neurotransmitter
Caffeine,C19H38N1O8,373.46,8.18,669.859,Hormone
Dopamine,C13H38N0O2,805.04,N/A,503.63,Alcohol
Caffeine,C15H17N3O0,558.99,9.88,529.033,Nucleotide
Caffeine,C18H32N2O9,281.72,1.26,789.383,Neurotransmitter
Aspirin,C10H7N0O9,907.48,5.43,412.918,Carbohydrate
Aspirin,C6H21N2O1,286.69,2.83,946.508,Carbohydrate
Adenosine triphosphate,C1H7N2O6,107.44,8.66,124.513,Neurotransmitter
Adenosine triphosphate,C19H5N4O1,226.18,N/A,950.199,Hormone
Serotonin,C3H15N5O7,53.27,6.86,385.052,Organic Compound
Adenosine triphosphate,C4H21N3O0,805.44,11.23,66.693,Lipid
Caffeine,C11H15N1O0,223.92,7.12,856.92,Neurotransmitter
Serotonin,C20H30N2O3,371.56,12.1,330.47,Hormone
Adrenaline,C18H13N1O4,421.62,11.65,326.121,Lipid
Adenosine triphosphate,C13H16N5O0,809.13,N/A,751.025,Lipid
Caffeine,C18H20N4O3,119.81,9.68,687.859,Alcohol
