compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C14H40N3O4,113.87,8.06,420.968,Hormone
Adenosine triphosphate,C2H26N4O0,767.09,13.88,152.609,Hormone
Glucose,C20H18N1O2,892.52,12.17,885.523,Organic Compound
Glucose,C9H39N4O4,518.2,5.82,209.853,Alkaloid
Aspirin,C13H4N4O4,495.56,5.1,673.218,Amide
Aspirin,C6H38N0O10,492.59,11.88,404.223,Carbohydrate
Cholesterol,C4H1N4O10,605.7,4.55,886.245,Alkaloid
Adenosine triphosphate,C18H14N0O9,331.17,3.07,876.291,Nucleotide
Dopamine,C16H25N3O1,750.5,N/A,191.466,Carbohydrate
Adenosine triphosphate,C8H24N1O6,230.88,3.52,416.695,Amide
Cholesterol,C15H26N2O0,441.46,9.5,243.755,Carbohydrate
Dopamine,C9H25N2O1,850.3,N/A,888.444,Carbohydrate
Urea,C8H24N2O0,606.52,13.35,216.477,Carbohydrate
Ethanol,C16H3N0O5,955.1,1.69,484.224,Alcohol
Adrenaline,C20H20N2O8,451.51,6.32,805.601,Amide
Dopamine,C20H26N4O8,988.56,N/A,729.397,Carbohydrate
Serotonin,C5H34N4O6,543.34,N/A,121.807,Nucleotide
Adenosine triphosphate,C14H25N3O7,691.3,11.61,903.217,Hormone
Ethanol,C6H5N5O4,483.71,3.01,573.961,Hormone
Serotonin,C11H1N0O8,780.12,N/A,387.291,Hormone
Glucose,C16H37N1O2,391.53,N/A,792.0,Lipid
Adenosine triphosphate,C10H12N3O2,771.28,2.91,826.091,Nucleotide
Serotonin,C8H35N2O1,700.25,N/A,557.22,Lipid
Dopamine,C11H21N2O7,705.95,N/A,703.379,Carbohydrate
Aspirin,C9H35N4O10,757.79,4.73,343.02,Alcohol
Cholesterol,C7H30N4O2,883.95,9.6,291.735,Carbohydrate
Adenosine triphosphate,C7H14N3O8,390.63,7.55,496.531,Carbohydrate
Glucose,C14H13N3O6,731.21,N/A,806.587,Carbohydrate
Adrenaline,C6H10N5O4,873.4,7.1,463.39,Neurotransmitter
Urea,C18H10N1O8,408.9,10.24,535.994,Nucleotide
Aspirin,C3H8N5O1,367.56,5.56,928.131,Amide
Adrenaline,C7H17N4O10,553.17,7.39,763.329,Alcohol
Cholesterol,C10H5N2O1,100.72,8.9,731.528,Neurotransmitter
Serotonin,C15H9N0O7,424.72,2.18,622.577,Organic Compound
Dopamine,C15H15N0O7,140.85,1.21,494.662,Carbohydrate
Ethanol,C6H3N4O1,958.84,8.79,570.491,Neurotransmitter
Adenosine triphosphate,C5H38N4O8,781.15,13.02,599.3,Alkaloid
Adrenaline,C10H34N1O0,796.8,13.96,74.516,Hormone
Aspirin,C17H17N2O0,224.01,12.54,27.844,Alcohol
Glucose,C6H5N4O9,419.01,N/A,296.676,Carbohydrate
Dopamine,C7H20N5O4,357.43,11.91,372.17,Carbohydrate
Adenosine triphosphate,C3H9N3O6,276.12,9.17,988.543,Lipid
Urea,C10H20N0O4,781.06,11.55,916.863,Nucleotide
Urea,C17H34N2O1,340.66,4.94,559.78,Hormone
Adenosine triphosphate,C18H4N1O8,297.42,N/A,871.716,Carbohydrate
Serotonin,C10H8N0O8,669.01,N/A,664.524,Hormone
Cholesterol,C15H10N3O6,114.67,N/A,837.376,Hormone
Adenosine triphosphate,C4H1N5O1,799.11,5.34,314.129,Carbohydrate
Glucose,C8H29N1O10,463.48,N/A,670.446,Neurotransmitter
Cholesterol,C16H35N3O4,697.16,13.45,177.573,Neurotransmitter
Dopamine,C9H33N1O2,752.15,12.25,817.632,Amide
Caffeine,C11H4N0O4,192.99,3.57,792.086,Nucleotide
Dopamine,C1H26N5O1,171.64,2.1,101.019,Alcohol
Adenosine triphosphate,C8H30N3O7,836.67,7.93,346.239,Lipid
Dopamine,C2H37N4O8,194.29,9.76,151.786,Organic Compound
Serotonin,C20H13N3O1,689.12,1.83,411.324,Carbohydrate
Dopamine,C6H1N5O7,750.03,1.77,17.741,Amide
Urea,C9H15N4O8,622.13,10.93,73.119,Organic Compound
Cholesterol,C1H19N1O2,794.05,7.12,505.921,Hormone
Serotonin,C16H8N1O1,570.48,13.57,296.941,Nucleotide
Serotonin,C12H39N1O10,719.49,2.17,123.943,Lipid
Urea,C13H37N1O8,366.18,12.84,135.327,Hormone
Adrenaline,C2H38N2O4,166.36,7.45,973.336,Organic Compound
Dopamine,C5H34N4O6,304.78,5.5,741.12,Hormone
Adenosine triphosphate,C18H22N5O4,111.32,1.19,85.784,Nucleotide
Adenosine triphosphate,C19H5N0O6,319.4,9.2,296.307,Hormone
Glucose,C8H25N0O10,669.58,N/A,782.364,Alkaloid
Adenosine triphosphate,C9H12N4O2,369.7,N/A,169.514,Amide
Glucose,C15H19N4O10,301.24,7.51,475.045,Nucleotide
Serotonin,C18H27N2O6,171.12,N/A,262.026,Carbohydrate
Aspirin,C9H26N3O9,76.4,9.7,583.526,Carbohydrate
Aspirin,C3H2N2O6,752.01,1.69,401.764,Carbohydrate
Aspirin,C19H2N0O7,960.7,9.9,567.17,Neurotransmitter
Adrenaline,C11H31N0O3,129.79,8.79,376.537,Amide
Dopamine,C20H6N1O0,600.01,4.37,675.279,Hormone
Adenosine triphosphate,C13H30N0O8,414.42,N/A,36.407,Carbohydrate
Dopamine,C4H25N0O2,196.9,11.24,533.981,Neurotransmitter
Serotonin,C10H22N2O0,217.69,4.27,855.623,Hormone
Caffeine,C11H22N3O8,920.49,11.06,937.018,Carbohydrate
Adenosine triphosphate,C6H25N1O4,78.53,9.0,73.165,Nucleotide
Adenosine triphosphate,C16H37N0O6,545.15,10.22,240.055,Organic Compound
Adrenaline,C3H27N4O2,182.84,N/A,561.695,Nucleotide
Dopamine,C2H23N5O9,906.7,7.0,348.63,Lipid
Adrenaline,C4H2N2O0,766.07,N/A,785.343,Lipid
Adrenaline,C14H34N1O2,891.3,6.81,11.325,Hormone
Serotonin,C4H28N2O4,61.55,11.93,172.371,Neurotransmitter
Aspirin,C6H30N5O9,606.44,13.08,523.804,Organic Compound
Aspirin,C11H20N1O6,508.95,4.44,625.68,Organic Compound
Aspirin,C4H3N0O3,339.89,9.64,807.975,Alkaloid
Ethanol,C8H28N4O6,838.84,10.07,602.358,Alkaloid
Glucose,C1H16N3O5,872.01,1.91,790.088,Amide
Serotonin,C7H10N4O0,304.02,8.27,383.397,Alcohol
Aspirin,C2H17N4O9,291.41,3.7,339.704,Carbohydrate
Aspirin,C17H34N1O5,339.57,5.48,919.89,Nucleotide
Adenosine triphosphate,C8H37N3O3,62.56,2.88,691.547,Nucleotide
Adrenaline,C1H38N4O8,345.38,3.35,319.914,Hormone
Adenosine triphosphate,C4H8N0O6,191.83,N/A,56.698,Lipid
Aspirin,C13H18N1O5,824.87,N/A,633.922,Hormone
Adrenaline,C2H20N2O8,490.49,2.82,610.624,Alkaloid
Ethanol,C4H19N0O6,813.12,N/A,968.215,Amide
Dopamine,C9H31N4O3,753.65,12.69,394.318,Neurotransmitter
Cholesterol,C6H9N1O3,395.73,13.39,461.056,Nucleotide
Caffeine,C10H37N3O5,760.34,N/A,13.893,Amide
Glucose,C10H18N3O5,825.64,4.64,293.851,Lipid
Aspirin,C16H5N4O7,338.14,8.24,540.925,Alkaloid
Cholesterol,C4H31N0O0,301.84,N/A,322.864,Lipid
Ethanol,C1H31N4O0,384.74,12.42,309.493,Nucleotide
Caffeine,C1H12N2O1,427.78,N/A,907.707,Amide
Ethanol,C19H5N5O6,199.19,5.64,924.219,Alkaloid
Urea,C11H14N5O2,589.84,9.41,767.212,Carbohydrate
Urea,C5H30N2O9,328.05,4.41,99.989,Neurotransmitter
Serotonin,C3H35N4O9,943.88,5.95,845.007,Hormone
Dopamine,C19H36N2O3,912.56,7.64,398.494,Alcohol
Serotonin,C4H13N4O8,874.83,4.07,58.189,Alcohol
Adrenaline,C14H2N3O9,653.39,7.34,45.758,Lipid
Cholesterol,C18H14N2O0,355.21,N/A,743.292,Neurotransmitter
Adrenaline,C5H15N5O7,610.44,7.61,65.763,Neurotransmitter
Caffeine,C18H20N3O3,370.23,7.73,970.163,Neurotransmitter
Urea,C18H22N4O5,426.02,3.53,631.24,Nucleotide
Urea,C8H33N5O10,697.49,4.51,862.671,Amide
Aspirin,C16H10N4O6,295.74,4.43,782.436,Alkaloid
Urea,C15H2N4O0,152.88,6.61,174.91,Lipid
Glucose,C17H40N3O9,459.31,7.55,295.683,Alcohol
Cholesterol,C5H24N5O4,302.81,10.23,66.074,Organic Compound
Glucose,C16H27N3O9,341.83,6.14,89.186,Hormone
Serotonin,C14H27N1O10,750.91,11.48,606.045,Carbohydrate
Aspirin,C15H13N5O3,747.14,8.34,54.678,Hormone
Adenosine triphosphate,C20H4N2O2,589.46,N/A,217.465,Lipid
Cholesterol,C11H39N1O5,339.06,6.71,852.601,Nucleotide
Caffeine,C16H15N4O9,550.05,1.12,662.449,Neurotransmitter
Adrenaline,C16H35N5O2,145.8,2.32,164.396,Amide
Aspirin,C1H25N0O2,988.61,3.23,988.638,Hormone
Glucose,C16H32N4O0,274.2,7.98,953.234,Alcohol
Urea,C5H32N5O8,556.41,11.86,777.34,Amide
Dopamine,C17H18N5O0,274.89,8.2,354.314,Neurotransmitter
Ethanol,C3H25N2O5,666.75,1.73,763.061,Hormone
Adenosine triphosphate,C19H25N3O3,993.31,4.53,291.867,Alkaloid
Urea,C4H15N1O5,174.56,12.8,221.899,Alcohol
Adenosine triphosphate,C18H13N5O5,657.74,N/A,265.025,Organic Compound
Ethanol,C9H8N0O5,688.59,N/A,987.48,Organic Compound
Urea,C14H10N1O7,887.29,12.76,768.429,Alcohol
