compound,formula,mw,pka,solubility_mg_ml,class
Glucose,C20H23N4O5,751.12,5.39,924.561,Amide
Adenosine triphosphate,C1H12N4O4,751.9,3.0,258.376,Alcohol
Urea,C2H9N1O9,451.66,1.9,748.285,Hormone
Dopamine,C12H2N4O4,693.0,7.17,807.258,Nucleotide
Cholesterol,C13H14N3O1,156.94,3.91,824.07,Carbohydrate
Aspirin,C14H28N3O0,163.02,12.93,399.203,Nucleotide
Serotonin,C2H38N2O1,412.84,12.13,278.766,Neurotransmitter
Urea,C8H1N3O6,877.04,N/A,884.655,Amide
Aspirin,C16H1N2O4,724.77,1.2,174.943,Nucleotide
Adenosine triphosphate,C19H7N4O10,276.32,10.12,376.855,Alcohol
Caffeine,C16H8N1O6,936.66,8.33,891.005,Hormone
Caffeine,C3H15N4O9,852.75,6.28,534.407,Organic Compound
Serotonin,C12H29N4O5,837.69,N/A,846.754,Alkaloid
Adenosine triphosphate,C3H12N2O0,76.28,N/A,501.808,Alkaloid
Adenosine triphosphate,C19H21N0O8,709.0,13.81,551.122,Neurotransmitter
Urea,C15H25N5O3,913.92,6.69,733.809,Nucleotide
Adrenaline,C11H39N2O9,979.06,13.47,531.297,Hormone
Adrenaline,C12H9N2O9,586.64,4.09,821.516,Carbohydrate
Aspirin,C2H9N5O4,202.16,12.01,814.153,Nucleotide
Dopamine,C14H35N5O2,356.78,5.86,123.614,Organic Compound
Adenosine triphosphate,C11H10N5O6,656.37,8.53,722.124,Nucleotide
Dopamine,C8H35N4O0,783.43,1.72,576.534,Organic Compound
Adenosine triphosphate,C12H6N4O1,428.58,4.56,858.226,Lipid
Dopamine,C15H25N1O6,653.92,9.22,420.385,Amide
Urea,C8H36N3O10,364.09,1.01,874.324,Alcohol
Urea,C3H25N3O8,236.68,13.83,676.336,Nucleotide
Adenosine triphosphate,C13H35N2O9,927.85,3.61,929.57,Alcohol
Serotonin,C8H30N3O5,941.59,1.98,727.186,Lipid
Adenosine triphosphate,C18H33N2O9,59.0,4.75,253.154,Nucleotide
Caffeine,C1H38N3O7,469.03,1.87,924.122,Lipid
Adenosine triphosphate,C9H17N0O7,627.98,6.22,215.031,Carbohydrate
Dopamine,C5H14N5O0,179.62,11.98,735.007,Alkaloid
Adrenaline,C20H34N0O3,754.49,10.56,120.676,Hormone
Serotonin,C9H35N0O10,761.75,5.39,187.368,Organic Compound
Adenosine triphosphate,C12H15N4O0,899.37,13.32,325.625,Neurotransmitter
Serotonin,C8H8N0O7,596.49,10.4,381.067,Carbohydrate
Dopamine,C20H31N5O5,150.27,13.97,969.35,Neurotransmitter
Glucose,C6H6N2O3,865.7,5.68,701.553,Amide
Adenosine triphosphate,C11H34N5O7,879.5,10.25,843.998,Alkaloid
Cholesterol,C15H8N2O3,997.67,2.89,732.94,Hormone
Adenosine triphosphate,C19H2N0O4,333.2,10.13,654.337,Amide
Urea,C16H7N2O1,79.86,10.3,879.171,Neurotransmitter
Dopamine,C7H18N0O10,821.28,N/A,30.499,Alkaloid
Serotonin,C9H22N1O0,525.68,10.78,157.574,Organic Compound
Adenosine triphosphate,C20H20N2O9,566.73,N/A,594.896,Organic Compound
Adenosine triphosphate,C20H21N3O4,899.53,9.45,966.614,Carbohydrate
Aspirin,C10H16N1O3,825.16,13.12,87.243,Hormone
Aspirin,C15H12N5O7,538.13,9.77,480.75,Hormone
Serotonin,C1H27N3O6,467.8,N/A,597.846,Alkaloid
Serotonin,C18H20N5O3,744.79,3.81,861.599,Organic Compound
Cholesterol,C5H6N5O5,855.03,2.47,30.11,Alcohol
Adrenaline,C4H32N4O9,641.44,9.53,213.934,Lipid
Glucose,C4H29N4O6,958.95,N/A,728.28,Neurotransmitter
Urea,C14H30N1O0,521.99,N/A,875.116,Alcohol
Adenosine triphosphate,C18H29N1O0,665.17,9.29,774.664,Hormone
Glucose,C3H12N2O7,985.62,10.09,248.94,Carbohydrate
Urea,C4H31N2O8,313.38,8.99,298.488,Alcohol
Glucose,C12H26N3O1,982.62,5.26,358.139,Hormone
Glucose,C17H15N0O5,202.87,N/A,443.211,Hormone
Caffeine,C10H23N5O8,87.25,N/A,329.924,Neurotransmitter
Adenosine triphosphate,C2H28N5O1,691.71,9.36,134.786,Neurotransmitter
Serotonin,C5H14N5O2,715.67,N/A,115.061,Neurotransmitter
Adrenaline,C18H30N0O10,511.02,N/A,790.954,Lipid
Adrenaline,C10H9N4O9,728.38,1.07,242.574,Hormone
Cholesterol,C17H16N2O6,175.48,N/A,148.247,Carbohydrate
Dopamine,C6H11N2O3,663.85,1.24,565.852,Carbohydrate
Urea,C7H28N3O10,894.42,10.37,899.434,Neurotransmitter
Caffeine,C4H32N5O10,531.14,N/A,15.217,Carbohydrate
Caffeine,C11H28N1O2,386.31,2.32,575.563,Carbohydrate
Dopamine,C18H2N1O6,456.09,7.44,565.175,Amide
Ethanol,C3H21N1O10,542.84,1.43,328.468,Neurotransmitter
Dopamine,C9H12N4O2,136.11,6.82,974.06,Organic Compound
Serotonin,C13H5N5O6,578.17,7.0,896.634,Alkaloid
Cholesterol,C16H22N4O7,650.31,10.75,483.131,Amide
Aspirin,C12H30N0O0,987.76,9.42,251.43,Nucleotide
Serotonin,C4H10N5O9,614.48,11.05,632.782,Lipid
Urea,C4H6N1O5,827.65,N/A,543.958,Lipid
Glucose,C18H7N1O5,402.74,N/A,785.887,Lipid
Cholesterol,C2H29N3O8,540.39,N/A,817.323,Hormone
Serotonin,C19H3N0O0,316.97,4.38,526.355,Nucleotide
Cholesterol,C10H16N4O0,134.56,4.53,831.545,Lipid
Glucose,C20H1N1O1,719.9,12.55,800.177,Hormone
Glucose,C7H7N2O2,295.66,1.06,765.076,Nucleotide
Adrenaline,C2H16N3O8,197.06,1.3,317.48,Lipid
Ethanol,C10H20N5O2,331.52,7.96,282.541,Alcohol
Ethanol,C20H9N3O7,755.35,5.61,741.847,Carbohydrate
Dopamine,C13H27N5O2,175.25,2.55,558.666,Amide
Cholesterol,C20H22N0O8,307.12,11.02,989.605,Alcohol
