compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C15H35N0O9,613.35,11.62,895.552,Alkaloid
Cholesterol,C3H34N3O8,162.59,8.22,685.448,Amide
Adenosine triphosphate,C15H28N1O10,955.72,1.02,144.211,Carbohydrate
Cholesterol,C10H7N1O8,809.07,5.88,512.701,Lipid
Glucose,C11H7N4O10,671.3,10.86,753.76,Hormone
Serotonin,C13H23N3O1,197.81,7.91,847.13,Lipid
Adenosine triphosphate,C1H40N1O8,211.85,1.01,958.851,Lipid
Glucose,C19H33N4O5,209.24,8.5,380.164,Amide
Adenosine triphosphate,C19H36N1O7,721.81,N/A,269.335,Amide
Serotonin,C20H4N1O0,640.87,12.9,254.062,Neurotransmitter
Adrenaline,C5H22N1O2,583.19,N/A,231.765,Alcohol
Urea,C18H10N5O5,962.95,9.49,377.89,Organic Compound
Adrenaline,C6H24N3O4,945.68,2.02,937.639,Hormone
Serotonin,C5H14N2O0,696.75,N/A,644.648,Neurotransmitter
Serotonin,C17H15N0O7,333.71,11.03,237.761,Carbohydrate
Cholesterol,C3H4N4O0,66.9,9.24,328.532,Alcohol
Aspirin,C16H21N2O8,309.43,2.27,725.827,Lipid
Adrenaline,C15H28N5O10,476.05,13.34,319.675,Lipid
Glucose,C7H13N3O1,753.53,10.85,954.543,Amide
Cholesterol,C11H21N2O4,953.36,4.65,561.496,Carbohydrate
Cholesterol,C18H3N2O9,463.84,9.04,204.371,Neurotransmitter
Urea,C2H38N0O10,132.79,2.97,213.944,Neurotransmitter
Aspirin,C19H6N2O0,498.14,12.98,70.26,Lipid
Aspirin,C4H39N1O10,553.69,11.04,185.187,Carbohydrate
Dopamine,C4H1N1O4,182.3,6.73,228.925,Alkaloid
Aspirin,C4H38N5O8,586.23,8.83,472.244,Alkaloid
Dopamine,C12H29N2O4,900.35,3.62,695.376,Alkaloid
Glucose,C16H27N4O0,668.92,12.89,999.198,Lipid
Cholesterol,C15H35N1O10,843.59,N/A,166.757,Alkaloid
Adrenaline,C8H21N3O8,324.18,10.17,983.141,Organic Compound
Urea,C15H4N1O6,646.23,N/A,57.33,Lipid
Adenosine triphosphate,C3H16N4O4,531.4,3.28,771.829,Amide
Urea,C17H21N1O6,337.26,4.41,775.741,Alcohol
Adrenaline,C16H7N0O6,983.88,N/A,724.023,Organic Compound
Urea,C10H37N0O6,983.93,12.03,525.59,Alcohol
Adrenaline,C13H27N0O3,622.8,12.54,263.762,Alcohol
Glucose,C18H40N5O0,852.27,6.68,973.987,Carbohydrate
Urea,C11H2N1O7,147.11,8.62,998.738,Hormone
Serotonin,C3H35N3O6,686.33,4.75,358.358,Lipid
Glucose,C20H33N5O3,564.69,12.2,955.762,Hormone
Serotonin,C10H2N1O8,704.41,N/A,952.832,Alkaloid
Adrenaline,C15H29N2O0,655.98,N/A,633.365,Nucleotide
Aspirin,C20H30N0O7,477.87,N/A,338.244,Nucleotide
Glucose,C2H4N1O1,658.14,N/A,866.6,Alkaloid
Urea,C8H4N1O10,162.41,6.84,810.996,Carbohydrate
Serotonin,C11H11N0O6,655.89,13.19,5.664,Carbohydrate
Ethanol,C5H3N3O6,210.62,N/A,728.185,Carbohydrate
Urea,C4H22N4O9,707.3,N/A,181.245,Carbohydrate
Ethanol,C4H6N4O7,660.22,3.51,916.658,Hormone
Cholesterol,C3H36N1O3,65.95,9.87,696.519,Alcohol
Serotonin,C9H8N1O0,662.5,10.0,330.459,Neurotransmitter
Serotonin,C2H23N4O8,489.61,8.08,483.62,Organic Compound
Cholesterol,C11H12N3O3,118.96,6.72,202.419,Nucleotide
Aspirin,C2H2N3O2,113.28,12.19,700.179,Hormone
Cholesterol,C11H36N0O5,538.45,10.08,800.954,Alkaloid
Dopamine,C7H8N3O6,586.27,11.81,237.078,Neurotransmitter
Aspirin,C10H11N3O3,933.88,N/A,647.453,Alcohol
Glucose,C19H9N3O8,726.0,5.62,807.257,Organic Compound
Glucose,C6H34N1O1,199.69,4.39,814.253,Hormone
Adenosine triphosphate,C7H20N1O8,936.38,N/A,875.198,Alcohol
Aspirin,C18H12N0O10,209.82,9.94,323.381,Organic Compound
Dopamine,C10H37N5O3,196.94,6.39,703.167,Alcohol
Adenosine triphosphate,C1H33N1O1,730.79,N/A,230.689,Alcohol
Cholesterol,C10H10N3O3,813.28,11.16,802.453,Alkaloid
Aspirin,C5H17N5O10,559.28,11.72,784.601,Alkaloid
Adenosine triphosphate,C14H6N3O8,267.23,N/A,301.348,Organic Compound
Adenosine triphosphate,C5H36N0O10,696.74,N/A,283.68,Carbohydrate
Urea,C6H16N0O0,678.65,13.94,89.041,Nucleotide
Adrenaline,C2H34N4O1,638.5,3.35,891.384,Organic Compound
Serotonin,C11H23N1O8,300.18,N/A,466.714,Alcohol
Serotonin,C16H7N1O8,570.05,4.36,954.8,Hormone
Aspirin,C14H38N3O6,982.87,N/A,729.26,Alkaloid
Dopamine,C11H33N3O0,974.45,4.63,880.187,Lipid
Serotonin,C16H12N0O5,483.19,6.58,354.096,Carbohydrate
Ethanol,C11H4N1O5,593.98,13.97,136.812,Alkaloid
Aspirin,C3H17N5O4,763.78,3.55,331.835,Alcohol
Adrenaline,C19H21N4O7,153.82,13.17,695.694,Neurotransmitter
Adenosine triphosphate,C19H33N2O5,612.07,7.53,441.334,Organic Compound
Dopamine,C1H13N5O3,487.13,N/A,586.044,Alkaloid
Aspirin,C8H6N3O1,657.61,13.37,752.63,Lipid
Cholesterol,C4H5N4O1,342.41,11.91,279.17,Amide
Adenosine triphosphate,C13H1N2O6,110.47,1.7,27.983,Nucleotide
