compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C4H15N1O2,751.32,8.01,829.43,Alcohol
Urea,C15H1N2O3,279.0,8.52,864.625,Nucleotide
Adenosine triphosphate,C7H17N2O0,920.29,3.91,120.837,Amide
Glucose,C15H27N2O5,82.43,N/A,71.505,Neurotransmitter
Urea,C16H37N2O10,624.72,10.97,655.799,Organic Compound
Serotonin,C3H1N5O8,273.22,N/A,643.924,Amide
Glucose,C4H24N1O2,208.46,4.88,789.598,Organic Compound
Aspirin,C8H21N4O3,864.69,2.8,747.864,Hormone
Adenosine triphosphate,C4H23N2O2,790.24,10.59,151.868,Nucleotide
Adenosine triphosphate,C18H5N1O3,567.2,3.14,0.137,Neurotransmitter
Caffeine,C11H6N5O6,351.63,12.95,307.845,Lipid
Ethanol,C19H2N3O2,201.06,N/A,304.358,Organic Compound
Glucose,C12H6N3O8,501.9,4.35,45.463,Organic Compound
Adenosine triphosphate,C16H25N2O9,102.98,5.0,909.502,Hormone
Glucose,C5H1N5O8,806.92,7.36,534.154,Carbohydrate
Adenosine triphosphate,C13H17N0O10,52.22,1.27,720.217,Neurotransmitter
Glucose,C6H40N5O8,326.44,13.04,972.639,Alkaloid
Adenosine triphosphate,C13H29N2O9,600.06,8.24,803.675,Organic Compound
Aspirin,C9H16N4O2,947.5,10.5,550.76,Neurotransmitter
Cholesterol,C20H17N5O6,89.56,11.42,258.473,Alkaloid
Serotonin,C12H3N3O6,440.03,2.34,219.962,Carbohydrate
Cholesterol,C15H31N3O6,849.69,13.05,935.715,Alkaloid
Serotonin,C9H33N0O0,496.27,10.69,988.422,Organic Compound
Ethanol,C4H22N5O6,694.26,4.6,91.833,Neurotransmitter
Glucose,C8H39N0O7,535.26,1.19,770.951,Amide
Aspirin,C5H40N3O0,311.31,N/A,355.434,Lipid
Adrenaline,C4H9N1O3,834.68,8.9,433.151,Alkaloid
Caffeine,C12H32N1O7,655.26,12.75,160.052,Alcohol
Ethanol,C4H9N5O5,611.31,1.74,187.952,Neurotransmitter
Serotonin,C4H6N2O5,171.19,9.89,733.015,Lipid
Ethanol,C8H13N4O6,208.69,3.29,805.221,Alcohol
Serotonin,C17H38N5O2,610.96,5.55,635.415,Hormone
Adenosine triphosphate,C3H6N3O7,816.37,2.43,250.256,Neurotransmitter
Urea,C5H24N3O8,80.59,6.49,879.513,Nucleotide
Dopamine,C11H7N4O6,795.12,11.12,198.404,Hormone
Cholesterol,C18H2N3O9,758.15,12.88,433.305,Alcohol
Adrenaline,C3H33N3O6,947.56,5.27,309.773,Carbohydrate
Aspirin,C19H27N0O8,95.93,4.99,829.42,Organic Compound
Glucose,C19H9N3O6,404.58,7.44,386.98,Alcohol
Adrenaline,C17H27N5O4,788.98,N/A,644.292,Alcohol
Caffeine,C10H5N3O7,181.44,4.4,262.797,Lipid
Ethanol,C15H25N4O9,365.91,7.71,272.953,Neurotransmitter
Aspirin,C14H19N1O9,948.97,6.32,911.736,Neurotransmitter
Adenosine triphosphate,C1H12N3O5,405.02,2.83,748.981,Alcohol
