compound,formula,mw,pka,solubility_mg_ml,class
Adenosine triphosphate,C8H37N0O6,539.04,N/A,451.319,Neurotransmitter
Dopamine,C16H37N3O8,742.04,N/A,814.701,Carbohydrate
Serotonin,C10H5N3O8,719.71,1.67,948.82,Carbohydrate
Ethanol,C17H20N0O2,621.56,10.19,695.309,Alcohol
Adrenaline,C10H7N5O10,146.41,7.44,822.36,Lipid
Glucose,C9H34N4O3,628.22,13.32,129.989,Amide
Adenosine triphosphate,C13H26N2O1,868.62,11.6,81.462,Organic Compound
Aspirin,C11H36N3O0,941.99,9.79,695.576,Organic Compound
Glucose,C11H26N2O9,406.57,N/A,884.931,Carbohydrate
Serotonin,C5H21N5O8,812.22,8.95,238.473,Lipid
Adenosine triphosphate,C4H34N2O10,280.04,12.49,405.749,Amide
Ethanol,C4H1N3O7,698.83,13.88,794.947,Carbohydrate
Ethanol,C16H28N1O5,117.29,3.43,981.068,Organic Compound
Aspirin,C8H16N4O5,596.9,11.22,846.099,Alkaloid
Glucose,C7H8N2O1,936.89,N/A,742.517,Carbohydrate
Serotonin,C16H23N3O8,81.91,N/A,339.454,Alkaloid
Dopamine,C14H26N3O0,590.81,5.32,764.093,Organic Compound
Cholesterol,C7H18N1O9,971.48,2.41,864.357,Organic Compound
Serotonin,C5H1N0O3,395.97,2.97,681.652,Hormone
Glucose,C16H14N3O7,831.08,2.4,998.297,Nucleotide
Caffeine,C16H39N4O7,765.29,3.42,936.746,Lipid
Adenosine triphosphate,C15H6N4O5,673.87,12.07,650.736,Hormone
Dopamine,C16H4N1O4,578.34,N/A,768.201,Amide
Dopamine,C13H32N0O9,149.03,N/A,114.793,Carbohydrate
Adenosine triphosphate,C4H14N3O0,319.32,N/A,627.335,Neurotransmitter
Aspirin,C13H22N4O5,278.02,6.63,891.783,Organic Compound
Ethanol,C20H37N0O4,929.37,1.74,222.0,Hormone
Ethanol,C11H39N0O6,597.41,10.33,654.934,Carbohydrate
Serotonin,C8H18N0O6,833.69,12.07,353.385,Organic Compound
Serotonin,C8H28N2O7,379.17,9.39,583.103,Hormone
Adenosine triphosphate,C9H11N5O1,278.45,12.34,701.535,Organic Compound
