compound,formula,mw,pka,solubility_mg_ml,class
Urea,C4H4N2O2,278.48,8.25,208.276,Amide
Adrenaline,C1H7N0O9,202.32,5.86,566.156,Nucleotide
Serotonin,C11H36N4O4,918.33,5.65,795.872,Hormone
Dopamine,C2H8N2O8,149.88,8.98,546.738,Hormone
Dopamine,C11H12N3O7,271.5,12.54,826.193,Alcohol
Adrenaline,C1H8N3O5,566.68,N/A,543.168,Amide
Serotonin,C1H1N0O8,55.81,4.64,161.861,Neurotransmitter
Aspirin,C18H40N2O6,507.77,N/A,556.954,Lipid
Caffeine,C9H15N2O8,316.65,10.54,595.735,Hormone
Urea,C2H34N0O6,398.42,9.14,822.972,Carbohydrate
Urea,C9H36N4O8,356.21,2.85,13.98,Hormone
Aspirin,C1H29N2O2,270.65,11.17,58.93,Alcohol
Ethanol,C3H40N4O10,250.68,1.01,638.021,Hormone
Glucose,C16H26N3O1,122.23,12.21,953.458,Lipid
Ethanol,C8H37N1O6,225.15,3.52,186.131,Nucleotide
Aspirin,C14H12N5O4,983.95,2.98,987.844,Carbohydrate
Glucose,C19H30N0O10,663.58,1.52,731.679,Alkaloid
Urea,C19H6N0O0,884.69,1.43,981.664,Carbohydrate
Caffeine,C18H16N1O1,168.23,13.66,518.342,Hormone
Aspirin,C4H8N0O3,913.67,N/A,510.575,Nucleotide
Dopamine,C10H14N5O0,738.81,3.51,151.197,Alkaloid
Adrenaline,C11H35N4O1,750.69,4.57,336.858,Neurotransmitter
Adenosine triphosphate,C5H4N5O5,84.67,2.08,782.844,Lipid
Ethanol,C18H1N2O6,579.32,5.5,772.073,Lipid
Adenosine triphosphate,C10H12N4O2,205.43,13.94,404.827,Amide
Cholesterol,C15H16N1O8,622.73,N/A,764.464,Neurotransmitter
Urea,C2H20N2O2,927.56,N/A,88.266,Amide
Glucose,C16H2N5O4,889.01,11.2,383.421,Neurotransmitter
Urea,C20H28N4O2,363.94,12.57,417.508,Organic Compound
Adenosine triphosphate,C8H27N1O1,136.86,N/A,158.139,Amide
Adrenaline,C3H4N1O8,674.74,6.16,286.217,Organic Compound
Adenosine triphosphate,C10H13N2O4,361.04,9.09,605.432,Alcohol
Aspirin,C16H23N5O8,136.74,5.88,726.134,Hormone
Aspirin,C10H1N3O7,770.03,4.05,985.093,Alcohol
Adenosine triphosphate,C18H10N4O2,461.0,N/A,301.039,Nucleotide
Caffeine,C13H9N3O4,252.4,12.24,767.319,Amide
Glucose,C4H2N2O1,911.03,N/A,330.862,Nucleotide
Aspirin,C15H40N2O8,192.33,10.0,585.83,Lipid
Dopamine,C16H32N5O10,716.24,3.69,19.235,Alkaloid
Adrenaline,C2H19N5O9,816.33,8.4,517.862,Carbohydrate
Dopamine,C19H37N0O5,743.94,11.03,656.264,Neurotransmitter
Adenosine triphosphate,C4H14N5O4,450.46,9.92,11.778,Neurotransmitter
Adrenaline,C20H35N4O7,343.67,6.1,399.724,Neurotransmitter
Adenosine triphosphate,C12H30N1O2,438.54,7.24,104.188,Nucleotide
Ethanol,C1H18N3O8,896.85,6.59,349.279,Alkaloid
Serotonin,C16H37N3O7,712.42,8.09,238.33,Carbohydrate
Dopamine,C20H10N4O0,322.69,8.99,480.378,Alkaloid
Aspirin,C5H11N4O4,567.66,N/A,410.1,Lipid
Adrenaline,C17H15N3O9,234.58,13.29,275.359,Amide
Aspirin,C6H17N1O4,68.9,7.12,846.527,Hormone
Ethanol,C9H6N5O4,108.01,6.31,106.539,Nucleotide
Aspirin,C5H29N4O2,712.37,5.83,84.375,Carbohydrate
Adenosine triphosphate,C20H17N4O3,550.38,1.45,771.125,Neurotransmitter
Caffeine,C5H40N1O9,196.64,12.27,30.978,Nucleotide
Dopamine,C19H35N2O0,676.29,6.39,715.263,Alcohol
Serotonin,C6H10N5O4,424.25,12.37,343.768,Neurotransmitter
Aspirin,C19H20N4O4,279.05,3.15,745.22,Alkaloid
Aspirin,C16H9N3O2,280.91,N/A,56.999,Nucleotide
Glucose,C4H29N3O1,607.19,1.32,306.864,Organic Compound
Serotonin,C17H18N1O8,965.24,1.95,466.285,Alkaloid
Aspirin,C9H26N1O2,562.17,2.18,911.108,Organic Compound
