compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C7H32N4O4,477.33,1.06,823.629,Organic Compound
Glucose,C15H15N3O5,687.42,5.28,981.154,Lipid
Dopamine,C9H19N4O4,69.79,12.56,925.965,Alcohol
Ethanol,C1H30N5O6,517.2,3.75,44.251,Lipid
Caffeine,C8H38N2O10,107.43,N/A,878.862,Carbohydrate
Caffeine,C13H4N2O4,768.89,9.43,540.151,Amide
Adenosine triphosphate,C8H30N2O6,558.58,2.5,602.376,Alkaloid
Dopamine,C18H14N1O5,350.62,10.86,385.417,Alkaloid
Glucose,C8H31N2O4,410.44,N/A,292.916,Alkaloid
Dopamine,C18H3N4O5,119.67,13.47,313.59,Carbohydrate
Serotonin,C12H31N3O1,292.03,9.17,788.91,Organic Compound
Glucose,C13H11N0O0,305.8,4.0,386.398,Alkaloid
Adenosine triphosphate,C18H5N4O3,611.56,N/A,414.007,Organic Compound
Caffeine,C4H13N2O10,339.06,12.3,376.174,Hormone
Dopamine,C7H39N2O0,163.54,4.7,299.252,Organic Compound
Ethanol,C16H20N3O2,863.31,12.53,217.004,Hormone
Glucose,C10H13N4O3,316.49,9.87,428.193,Amide
Serotonin,C3H3N0O7,872.64,4.62,339.365,Carbohydrate
Glucose,C3H14N2O5,374.87,6.69,184.108,Nucleotide
Ethanol,C17H13N0O6,278.0,2.81,228.703,Organic Compound
Caffeine,C20H28N2O5,798.38,12.04,820.643,Alcohol
Adrenaline,C3H25N2O4,592.31,2.36,633.907,Carbohydrate
Cholesterol,C12H15N0O8,174.46,N/A,167.932,Alkaloid
Cholesterol,C19H11N3O6,540.59,13.94,907.539,Hormone
Glucose,C20H29N1O1,213.96,N/A,629.423,Organic Compound
Serotonin,C12H16N3O7,963.25,13.42,881.305,Amide
Dopamine,C4H18N1O7,118.73,1.98,292.451,Lipid
Dopamine,C8H31N0O9,562.55,8.6,934.264,Alkaloid
Dopamine,C7H28N2O3,510.93,9.48,864.31,Carbohydrate
Cholesterol,C10H8N5O6,833.11,1.68,996.819,Neurotransmitter
Urea,C6H40N1O2,883.1,N/A,620.274,Carbohydrate
Urea,C15H9N5O3,978.67,7.59,813.956,Alcohol
Cholesterol,C11H6N0O1,718.77,13.99,558.339,Hormone
Glucose,C16H1N5O0,235.79,N/A,324.623,Carbohydrate
Serotonin,C6H12N2O7,481.61,11.5,994.913,Amide
Urea,C2H20N2O2,54.43,2.11,321.692,Neurotransmitter
Serotonin,C7H28N5O9,615.47,1.66,222.774,Nucleotide
Glucose,C12H26N5O7,74.24,6.37,676.061,Lipid
Serotonin,C3H28N0O7,738.18,13.06,978.732,Hormone
Ethanol,C16H26N1O1,237.19,7.71,336.726,Amide
Serotonin,C7H12N2O10,333.61,9.16,898.191,Nucleotide
Urea,C2H18N0O5,205.91,11.59,763.545,Hormone
Serotonin,C18H20N4O8,647.04,8.01,640.738,Organic Compound
Cholesterol,C13H21N3O1,757.51,6.98,78.116,Amide
Ethanol,C11H28N4O9,517.9,N/A,992.424,Organic Compound
Caffeine,C19H16N0O2,393.33,2.57,372.59,Alcohol
Ethanol,C9H25N5O1,76.53,11.62,266.759,Carbohydrate
Urea,C3H36N0O0,96.93,6.61,313.832,Hormone
Dopamine,C13H32N3O7,497.91,2.88,316.901,Lipid
Cholesterol,C18H40N2O0,834.65,1.29,858.892,Carbohydrate
Adrenaline,C13H19N2O8,908.02,5.89,801.736,Nucleotide
Adenosine triphosphate,C18H34N0O3,738.5,4.48,597.674,Lipid
Serotonin,C18H34N0O3,917.37,10.21,132.331,Neurotransmitter
Serotonin,C15H2N5O4,926.79,1.99,834.146,Carbohydrate
Caffeine,C7H36N3O0,979.75,2.84,162.469,Amide
Adrenaline,C1H7N5O3,177.25,10.21,303.201,Lipid
Cholesterol,C12H27N5O0,196.69,3.59,672.157,Alkaloid
Urea,C4H35N0O8,451.72,5.1,825.278,Neurotransmitter
Urea,C17H4N2O5,425.69,10.89,631.746,Alcohol
Urea,C20H30N2O2,276.15,N/A,733.55,Neurotransmitter
Glucose,C18H12N2O6,851.95,5.3,838.266,Alkaloid
Adrenaline,C2H3N3O3,390.88,N/A,640.363,Amide
Cholesterol,C11H2N5O10,993.08,1.75,934.893,Lipid
Dopamine,C2H18N5O7,653.24,12.55,684.881,Lipid
Serotonin,C9H20N0O1,386.47,2.32,74.461,Amide
Ethanol,C15H11N2O2,348.66,2.51,926.167,Nucleotide
Urea,C16H18N1O1,618.04,12.16,163.739,Alkaloid
Cholesterol,C5H34N3O4,720.74,12.97,321.262,Nucleotide
Adrenaline,C6H31N3O2,779.63,4.76,9.865,Nucleotide
Adenosine triphosphate,C13H36N3O7,528.12,9.69,331.7,Amide
Aspirin,C11H1N2O9,919.24,5.67,950.141,Hormone
Serotonin,C11H16N5O10,969.4,N/A,67.757,Amide
Glucose,C18H24N5O8,584.72,12.52,325.225,Organic Compound
Dopamine,C2H29N1O0,507.56,1.89,762.669,Nucleotide
Urea,C15H37N4O10,842.72,3.15,719.674,Hormone
Serotonin,C2H27N0O8,426.57,1.48,153.845,Alkaloid
Urea,C14H7N0O8,695.84,12.51,684.955,Nucleotide
Cholesterol,C1H33N2O0,439.03,1.63,392.995,Nucleotide
Glucose,C1H1N4O9,793.18,5.28,23.778,Hormone
Glucose,C8H22N1O5,854.05,3.87,491.653,Hormone
Adenosine triphosphate,C14H2N2O6,428.13,8.86,732.166,Lipid
Caffeine,C7H6N2O1,102.93,2.92,475.522,Amide
Glucose,C5H19N4O6,764.25,N/A,811.538,Carbohydrate
Dopamine,C1H17N4O2,68.4,7.88,730.069,Lipid
Cholesterol,C17H4N0O10,107.97,6.56,13.146,Nucleotide
Cholesterol,C14H39N5O7,815.57,4.86,182.791,Carbohydrate
Aspirin,C19H13N4O1,623.05,5.35,545.134,Neurotransmitter
Dopamine,C15H12N4O7,925.61,8.68,488.579,Organic Compound
Serotonin,C17H28N3O4,624.39,11.76,256.213,Lipid
Caffeine,C1H39N4O4,948.2,11.72,472.668,Carbohydrate
Serotonin,C17H20N5O4,632.29,7.08,178.908,Organic Compound
Aspirin,C17H38N5O10,720.71,9.3,573.516,Alkaloid
Serotonin,C7H34N3O0,165.8,N/A,355.907,Carbohydrate
Urea,C8H34N2O9,546.8,6.79,913.292,Alkaloid
Urea,C11H30N4O2,815.78,3.34,578.407,Carbohydrate
Urea,C15H2N5O8,805.37,4.38,427.302,Alkaloid
Glucose,C19H36N4O0,152.38,13.27,252.782,Neurotransmitter
Adrenaline,C7H16N0O5,886.35,2.93,789.391,Lipid
Glucose,C13H33N0O10,351.92,8.13,639.276,Alcohol
Urea,C5H2N0O4,962.73,11.84,204.777,Carbohydrate
Caffeine,C5H28N1O4,693.38,N/A,602.944,Organic Compound
Glucose,C13H40N0O8,654.13,3.14,194.931,Alcohol
Aspirin,C10H34N3O10,686.8,N/A,682.295,Alcohol
Caffeine,C8H30N5O7,725.47,N/A,643.333,Alkaloid
Serotonin,C14H6N2O5,645.32,8.75,225.615,Lipid
Ethanol,C9H36N2O10,437.06,1.28,781.542,Carbohydrate
Adrenaline,C5H3N1O7,773.87,3.82,320.572,Lipid
Serotonin,C16H16N4O5,586.41,2.17,727.213,Nucleotide
Dopamine,C1H9N2O8,233.31,10.59,961.489,Lipid
Urea,C12H38N5O3,915.88,7.74,219.739,Nucleotide
Glucose,C3H11N2O7,257.26,9.25,14.054,Alcohol
Glucose,C1H25N0O9,821.96,10.35,863.56,Organic Compound
Aspirin,C11H6N3O7,983.94,3.27,88.991,Hormone
Aspirin,C18H6N0O2,271.92,13.35,790.047,Alkaloid
Urea,C8H12N5O8,170.82,3.62,737.231,Alcohol
Adrenaline,C12H12N5O6,101.93,8.93,721.706,Organic Compound
Adrenaline,C2H39N4O7,126.85,4.79,826.927,Lipid
Adrenaline,C6H20N4O9,203.38,12.52,643.78,Lipid
