compound,formula,mw,pka,solubility_mg_ml,class
Cholesterol,C10H33N4O7,687.81,4.88,0.746,Alcohol
Caffeine,C5H1N1O9,82.87,7.46,736.917,Amide
Caffeine,C12H18N5O1,185.45,N/A,204.832,Amide
Serotonin,C20H15N0O9,522.29,13.47,259.166,Nucleotide
Aspirin,C18H35N5O1,961.59,12.24,547.339,Lipid
Urea,C17H29N3O6,426.36,13.75,931.899,Hormone
Cholesterol,C8H37N2O0,464.1,2.97,28.656,Hormone
Caffeine,C4H8N3O10,832.91,10.96,706.964,Alkaloid
Serotonin,C20H18N1O6,644.34,6.8,584.865,Hormone
Glucose,C5H24N5O6,979.55,5.58,50.634,Hormone
Glucose,C14H40N0O7,59.44,3.5,746.86,Alkaloid
Glucose,C8H36N0O2,180.85,7.07,434.087,Lipid
Urea,C4H17N4O2,214.76,4.48,19.943,Carbohydrate
Adrenaline,C16H33N0O10,586.46,8.01,279.197,Hormone
Ethanol,C18H38N1O5,750.75,N/A,716.286,Hormone
Caffeine,C15H29N0O8,112.88,3.72,850.789,Hormone
Caffeine,C15H35N2O6,893.82,N/A,907.586,Carbohydrate
Serotonin,C5H11N5O3,777.02,8.62,396.935,Alkaloid
Cholesterol,C15H16N3O9,132.73,6.08,483.481,Alkaloid
Aspirin,C4H24N0O3,938.58,N/A,700.763,Alcohol
Adenosine triphosphate,C12H10N4O10,332.41,N/A,582.141,Carbohydrate
Caffeine,C2H10N5O4,806.85,6.33,354.067,Neurotransmitter
Ethanol,C11H26N1O5,418.27,7.58,740.796,Lipid
Aspirin,C5H35N4O10,329.42,12.17,710.607,Organic Compound
Urea,C3H26N4O1,841.54,9.96,4.515,Alcohol
Caffeine,C6H39N2O4,237.86,6.6,171.868,Alkaloid
Cholesterol,C3H39N0O0,789.87,8.3,64.96,Lipid
Urea,C18H11N3O1,893.48,7.61,832.44,Lipid
Cholesterol,C4H25N4O9,720.97,N/A,472.472,Carbohydrate
Ethanol,C20H27N0O0,867.44,N/A,82.973,Nucleotide
Adenosine triphosphate,C17H32N0O9,988.67,6.07,182.307,Alkaloid
Dopamine,C18H14N0O1,662.13,7.18,307.133,Lipid
Adrenaline,C17H38N1O3,86.07,4.79,849.026,Carbohydrate
Cholesterol,C18H29N2O10,653.55,13.81,63.414,Hormone
Cholesterol,C15H24N3O4,439.85,10.14,119.82,Organic Compound
Urea,C3H5N5O1,922.18,11.21,820.923,Amide
Caffeine,C19H28N5O2,477.6,4.18,508.843,Nucleotide
Caffeine,C2H12N4O6,712.12,2.11,640.352,Organic Compound
Aspirin,C10H18N0O10,983.22,1.69,998.111,Neurotransmitter
Cholesterol,C20H3N2O6,251.77,7.46,385.326,Alkaloid
Dopamine,C14H30N3O7,751.2,11.55,748.913,Organic Compound
Dopamine,C13H29N1O6,575.79,3.04,61.592,Lipid
Adenosine triphosphate,C2H34N1O5,375.87,N/A,509.949,Organic Compound
Aspirin,C20H33N4O7,361.98,7.96,190.843,Neurotransmitter
Urea,C3H30N4O1,534.28,11.44,160.661,Nucleotide
Ethanol,C3H11N3O1,292.48,9.73,155.757,Neurotransmitter
Ethanol,C20H12N5O5,955.71,7.89,260.336,Hormone
Serotonin,C17H3N2O6,262.7,7.29,778.315,Carbohydrate
Glucose,C6H17N0O4,134.6,5.55,465.317,Carbohydrate
Ethanol,C10H27N3O9,670.34,9.93,323.673,Alkaloid
Dopamine,C20H39N5O2,249.78,11.16,114.114,Amide
Cholesterol,C20H22N1O0,312.25,13.35,789.976,Nucleotide
Adenosine triphosphate,C16H17N0O3,314.62,12.24,348.727,Amide
Caffeine,C11H32N5O3,163.7,8.78,515.0,Organic Compound
Glucose,C8H36N5O8,913.61,N/A,685.214,Lipid
Adenosine triphosphate,C16H29N5O10,412.04,5.21,656.399,Carbohydrate
Urea,C10H8N0O8,835.3,3.73,357.833,Neurotransmitter
Urea,C1H37N0O4,139.15,12.01,494.591,Organic Compound
Caffeine,C4H4N2O0,366.26,7.39,308.572,Nucleotide
Aspirin,C7H40N2O1,959.31,N/A,658.283,Organic Compound
Ethanol,C19H13N0O9,427.61,10.28,72.344,Nucleotide
Caffeine,C7H37N1O7,682.52,N/A,904.722,Neurotransmitter
Caffeine,C1H21N1O1,865.28,11.07,891.929,Carbohydrate
Aspirin,C10H38N3O6,541.18,9.04,656.678,Amide
Urea,C18H22N2O7,113.59,N/A,314.778,Organic Compound
Serotonin,C8H15N2O5,898.78,13.18,626.33,Lipid
Serotonin,C3H26N5O9,883.13,9.76,765.834,Organic Compound
Dopamine,C11H35N3O2,258.0,11.5,436.926,Organic Compound
Glucose,C12H29N5O1,886.55,1.05,978.982,Organic Compound
Adrenaline,C8H33N5O9,366.58,5.03,84.637,Alkaloid
Aspirin,C9H10N1O1,975.79,11.05,847.064,Amide
Adenosine triphosphate,C15H28N4O7,676.46,N/A,685.15,Lipid
Cholesterol,C14H1N3O1,513.07,3.82,0.564,Alkaloid
Dopamine,C1H18N1O9,628.6,N/A,493.916,Alkaloid
Adenosine triphosphate,C18H21N5O1,303.62,8.87,501.333,Carbohydrate
Urea,C11H21N4O2,226.38,2.24,3.024,Alkaloid
Adenosine triphosphate,C17H11N2O2,609.9,13.57,226.056,Neurotransmitter
Glucose,C4H32N2O4,756.07,N/A,659.614,Alcohol
Aspirin,C12H26N1O4,449.25,N/A,427.47,Nucleotide
Caffeine,C17H7N5O4,495.45,5.26,950.15,Organic Compound
Glucose,C9H6N3O0,180.47,4.6,548.712,Alkaloid
Ethanol,C19H7N3O6,454.37,11.85,264.135,Neurotransmitter
Serotonin,C4H8N0O3,78.76,4.11,701.023,Nucleotide
Ethanol,C10H25N5O9,660.46,1.17,541.779,Nucleotide
Ethanol,C8H11N4O9,561.7,3.25,585.781,Neurotransmitter
Glucose,C5H23N0O8,337.3,12.09,435.83,Carbohydrate
Dopamine,C13H20N0O7,618.34,8.35,159.424,Alcohol
Dopamine,C5H20N4O7,429.39,4.87,492.753,Carbohydrate
Ethanol,C7H31N2O4,885.9,9.2,895.188,Amide
Dopamine,C17H39N3O9,491.91,10.37,431.251,Alcohol
Caffeine,C18H31N2O8,681.02,12.65,695.996,Carbohydrate
Caffeine,C17H20N1O0,163.36,6.58,498.205,Carbohydrate
Adenosine triphosphate,C8H28N0O7,867.92,N/A,811.437,Hormone
Cholesterol,C19H38N4O9,79.99,6.23,960.544,Amide
Caffeine,C11H3N2O0,410.28,12.77,377.425,Nucleotide
Ethanol,C7H3N4O5,961.45,4.44,545.56,Alcohol
Adrenaline,C8H9N2O2,890.62,7.24,887.546,Alkaloid
Adenosine triphosphate,C6H31N0O3,965.74,13.32,394.744,Lipid
Cholesterol,C19H22N2O10,199.75,N/A,675.382,Lipid
Cholesterol,C14H40N3O8,267.68,8.73,308.7,Organic Compound
Ethanol,C13H12N4O8,94.84,N/A,27.474,Lipid
Serotonin,C9H16N5O1,649.69,10.86,422.064,Neurotransmitter
Glucose,C6H12N0O9,307.28,7.56,493.508,Carbohydrate
Cholesterol,C15H21N5O0,220.09,13.14,660.927,Hormone
Adrenaline,C5H40N4O8,939.19,6.48,842.057,Lipid
Glucose,C16H40N4O8,554.06,11.42,131.505,Hormone
Caffeine,C8H1N3O0,356.15,2.14,991.694,Organic Compound
Cholesterol,C5H20N4O8,665.27,1.52,107.912,Organic Compound
Dopamine,C5H35N1O9,194.88,8.45,967.56,Lipid
Adrenaline,C14H31N1O4,775.44,7.14,107.555,Alkaloid
Glucose,C4H30N4O7,657.49,4.43,34.382,Nucleotide
Adrenaline,C3H11N3O8,261.32,9.59,600.873,Hormone
Adrenaline,C17H38N4O6,138.0,8.04,56.77,Alcohol
Dopamine,C5H40N1O8,401.94,N/A,62.037,Alcohol
Serotonin,C2H21N3O8,966.81,2.61,304.178,Alkaloid
Urea,C17H17N4O7,267.07,8.04,117.543,Amide
Ethanol,C14H23N4O9,967.08,11.79,770.888,Alkaloid
Caffeine,C18H24N1O1,217.01,5.27,127.971,Organic Compound
Adrenaline,C8H29N5O3,496.99,N/A,260.5,Hormone
Urea,C15H15N1O9,81.87,10.85,748.783,Amide
Serotonin,C7H11N0O9,869.9,12.49,655.651,Hormone
Cholesterol,C15H6N0O8,212.52,11.51,514.47,Carbohydrate
Ethanol,C10H36N2O10,760.37,13.02,523.967,Organic Compound
Ethanol,C15H21N5O6,451.37,N/A,932.095,Carbohydrate
Adenosine triphosphate,C18H2N1O0,891.73,N/A,702.879,Neurotransmitter
Adenosine triphosphate,C14H33N4O6,697.27,N/A,13.679,Hormone
Dopamine,C14H28N1O2,217.97,12.83,527.976,Amide
Caffeine,C16H11N0O9,924.03,8.55,198.735,Carbohydrate
Cholesterol,C17H7N2O2,720.67,3.61,842.935,Alkaloid
Urea,C9H10N5O9,142.31,8.01,826.42,Organic Compound
Ethanol,C20H38N4O4,681.2,11.42,726.582,Organic Compound
Adenosine triphosphate,C5H24N3O1,953.94,N/A,708.239,Amide
Serotonin,C2H7N0O9,181.4,3.23,787.709,Nucleotide
Adrenaline,C18H32N1O7,318.93,N/A,627.612,Lipid
Glucose,C1H24N0O7,236.9,7.09,532.101,Alkaloid
Caffeine,C2H8N2O3,527.76,N/A,734.48,Organic Compound
Aspirin,C12H18N0O1,398.57,2.39,515.798,Lipid
