compound,formula,mw,pka,solubility_mg_ml,class
Caffeine,C5H33N1O2,160.96,N/A,307.798,Neurotransmitter
Serotonin,C6H15N3O6,711.28,N/A,208.392,Neurotransmitter
Glucose,C17H32N0O9,884.14,9.62,112.585,Nucleotide
Glucose,C5H24N2O0,928.38,N/A,93.903,Lipid
Serotonin,C15H24N1O2,374.58,N/A,336.294,Alkaloid
Adrenaline,C4H22N4O9,734.3,10.97,66.715,Alkaloid
Aspirin,C14H33N4O6,93.71,13.21,271.257,Alcohol
Caffeine,C13H20N5O9,915.2,6.28,906.606,Carbohydrate
Dopamine,C17H29N4O6,453.56,N/A,481.171,Amide
Caffeine,C20H10N1O10,60.75,4.9,104.968,Carbohydrate
Cholesterol,C4H13N3O9,812.65,N/A,975.134,Lipid
Ethanol,C1H21N4O8,395.67,6.87,284.876,Organic Compound
Serotonin,C17H17N4O10,905.56,11.05,998.247,Alcohol
Adenosine triphosphate,C18H21N3O10,483.37,2.38,806.707,Neurotransmitter
Adenosine triphosphate,C8H2N3O1,129.86,10.29,191.264,Organic Compound
Dopamine,C17H35N3O3,312.54,11.22,16.974,Alkaloid
Cholesterol,C11H2N4O0,279.7,N/A,179.161,Alkaloid
Cholesterol,C9H27N1O2,510.4,N/A,672.763,Hormone
Ethanol,C7H5N2O1,75.29,1.29,293.883,Carbohydrate
Adenosine triphosphate,C15H10N0O8,71.3,9.3,615.337,Lipid
Aspirin,C3H32N4O2,800.29,6.64,608.739,Hormone
Ethanol,C12H38N4O0,933.26,12.38,951.585,Hormone
Serotonin,C18H20N1O7,946.66,N/A,82.089,Nucleotide
Glucose,C7H6N5O9,781.76,10.53,665.997,Hormone
Cholesterol,C16H28N1O2,672.64,N/A,20.941,Alcohol
Serotonin,C2H1N3O3,187.56,N/A,419.74,Organic Compound
Serotonin,C19H4N4O0,846.13,11.63,725.304,Hormone
Caffeine,C3H10N0O9,924.17,N/A,124.77,Nucleotide
Urea,C18H6N3O0,727.18,2.86,644.186,Carbohydrate
Adenosine triphosphate,C17H37N3O6,518.67,9.02,31.49,Carbohydrate
Aspirin,C4H8N5O8,303.53,N/A,829.704,Carbohydrate
Glucose,C13H25N4O2,94.75,13.73,574.171,Carbohydrate
Caffeine,C4H18N1O8,932.18,9.22,653.5,Alcohol
Caffeine,C11H3N5O5,939.2,1.08,190.438,Neurotransmitter
Urea,C15H1N1O3,245.33,N/A,218.249,Nucleotide
Aspirin,C16H21N3O8,910.92,5.08,357.758,Hormone
Glucose,C20H38N4O1,400.75,10.1,575.794,Alkaloid
Caffeine,C12H10N1O0,594.84,10.55,857.257,Nucleotide
Dopamine,C2H9N2O4,55.54,2.78,58.526,Lipid
Adenosine triphosphate,C8H34N4O8,920.43,12.94,274.768,Organic Compound
Urea,C2H34N3O6,762.16,9.08,494.434,Neurotransmitter
Adenosine triphosphate,C2H25N4O8,420.38,12.13,181.359,Alcohol
