compound,formula,mw,pka,solubility_mg_ml,class
Ethanol,C4H16N5O9,981.92,11.78,953.669,Hormone
Ethanol,C1H5N4O8,474.05,N/A,287.146,Nucleotide
Serotonin,C16H12N4O1,988.73,10.42,980.202,Hormone
Adenosine triphosphate,C14H18N0O5,239.64,6.26,164.481,Nucleotide
Ethanol,C3H34N0O9,87.61,10.12,597.629,Amide
Serotonin,C12H10N2O10,390.09,2.79,15.226,Alkaloid
Adenosine triphosphate,C12H26N1O0,912.45,2.33,777.459,Amide
Serotonin,C3H6N4O10,483.66,9.71,121.345,Amide
Glucose,C5H31N5O3,761.59,N/A,172.567,Amide
Cholesterol,C4H19N1O10,174.2,9.86,640.404,Nucleotide
Dopamine,C2H31N4O9,529.25,10.89,936.013,Alkaloid
Adrenaline,C11H15N2O2,299.07,10.31,395.874,Alcohol
Adrenaline,C10H6N4O1,712.07,4.33,635.734,Amide
Urea,C7H8N3O8,591.36,N/A,879.14,Alcohol
Adenosine triphosphate,C3H33N3O8,528.48,5.03,289.128,Lipid
Aspirin,C2H28N3O1,431.26,11.77,235.806,Hormone
Urea,C13H25N2O10,409.63,2.91,993.597,Nucleotide
Dopamine,C20H15N5O9,907.21,5.27,879.998,Alcohol
Cholesterol,C12H29N3O7,626.82,N/A,411.417,Alcohol
Adenosine triphosphate,C8H31N4O8,440.17,12.73,806.284,Alkaloid
Cholesterol,C10H3N4O8,539.72,3.53,987.923,Amide
Glucose,C3H18N2O9,591.28,3.7,884.65,Lipid
Cholesterol,C15H22N4O2,767.5,3.06,61.616,Organic Compound
Cholesterol,C1H35N2O9,630.18,1.35,386.088,Organic Compound
Glucose,C6H25N1O4,149.37,4.2,724.777,Nucleotide
Caffeine,C8H32N1O4,825.64,2.48,553.131,Hormone
Dopamine,C16H37N2O6,719.0,7.06,681.962,Alcohol
Glucose,C18H3N0O0,834.97,8.14,982.304,Lipid
Adenosine triphosphate,C2H27N1O5,238.31,2.24,751.878,Alcohol
Caffeine,C13H36N4O6,939.91,N/A,493.437,Amide
Serotonin,C4H27N3O7,879.69,2.14,269.488,Alkaloid
Caffeine,C20H24N3O10,128.12,13.45,632.827,Carbohydrate
Caffeine,C12H8N3O8,354.21,N/A,728.959,Hormone
Dopamine,C5H6N1O3,255.86,8.86,421.782,Alkaloid
Ethanol,C18H29N0O0,311.93,6.54,364.95,Neurotransmitter
Aspirin,C8H33N2O8,374.45,3.99,488.68,Neurotransmitter
Aspirin,C17H32N1O4,300.91,N/A,835.839,Alkaloid
Glucose,C20H21N2O2,539.79,12.47,644.485,Lipid
Dopamine,C17H22N2O6,375.04,10.98,508.066,Hormone
Ethanol,C16H12N3O6,211.07,7.62,588.769,Nucleotide
Adenosine triphosphate,C10H8N0O0,381.09,N/A,395.022,Lipid
Serotonin,C4H6N0O4,527.77,N/A,605.965,Alkaloid
Dopamine,C18H37N4O4,94.64,7.19,113.586,Alcohol
Aspirin,C19H14N5O10,285.64,7.66,511.161,Hormone
Cholesterol,C16H1N5O0,391.22,N/A,363.155,Alcohol
Ethanol,C19H35N0O10,584.4,9.81,303.605,Nucleotide
Serotonin,C13H36N5O8,687.95,8.48,963.336,Alkaloid
Glucose,C16H28N5O10,447.34,N/A,816.205,Organic Compound
Cholesterol,C10H35N1O0,949.77,8.79,345.34,Lipid
Caffeine,C14H30N3O10,352.83,9.97,570.306,Lipid
Cholesterol,C17H14N4O1,598.67,11.23,757.599,Lipid
Serotonin,C12H11N3O3,878.43,13.61,484.751,Neurotransmitter
Adenosine triphosphate,C1H4N5O10,638.1,2.49,751.408,Amide
Cholesterol,C11H9N3O4,880.89,N/A,759.624,Amide
Ethanol,C2H18N4O7,614.83,7.33,108.659,Alkaloid
Ethanol,C10H3N5O3,568.6,12.92,309.761,Nucleotide
Caffeine,C18H8N2O5,467.49,1.6,480.715,Alkaloid
Dopamine,C7H26N3O8,518.81,8.33,799.462,Nucleotide
Aspirin,C15H34N5O4,848.12,7.77,555.445,Alcohol
Glucose,C7H1N5O1,841.32,N/A,579.445,Alcohol
Urea,C5H5N2O0,754.03,5.03,717.005,Nucleotide
Adrenaline,C10H13N5O1,468.38,3.21,665.678,Amide
Ethanol,C15H20N5O8,173.08,6.89,435.519,Nucleotide
Dopamine,C6H12N2O7,587.05,7.26,325.147,Carbohydrate
Urea,C2H30N2O4,926.95,13.31,118.084,Alcohol
Serotonin,C13H21N5O3,686.89,3.62,448.246,Nucleotide
Adenosine triphosphate,C14H17N4O4,335.47,2.57,840.599,Neurotransmitter
Ethanol,C8H15N5O2,140.11,N/A,992.578,Hormone
Adrenaline,C2H6N1O1,114.04,9.41,391.767,Organic Compound
Adrenaline,C13H8N4O10,308.25,3.84,39.951,Neurotransmitter
Serotonin,C9H9N2O4,192.02,2.52,618.295,Neurotransmitter
Cholesterol,C3H18N3O2,610.35,10.06,571.886,Lipid
