compound,formula,mw,pka,solubility_mg_ml,class
Dopamine,C9H17N2O4,933.88,2.83,729.503,Alkaloid
Cholesterol,C9H38N4O7,874.49,N/A,344.247,Neurotransmitter
Ethanol,C7H18N5O4,474.28,N/A,136.757,Alcohol
Cholesterol,C13H19N4O6,310.6,6.53,808.398,Amide
Glucose,C19H39N1O3,198.7,5.92,768.752,Amide
Aspirin,C1H26N2O6,920.14,N/A,762.292,Alkaloid
Aspirin,C5H8N2O4,785.82,9.76,970.093,Lipid
Cholesterol,C19H32N3O9,921.11,1.96,639.528,Hormone
Glucose,C17H37N5O0,645.37,9.58,595.001,Lipid
Urea,C19H2N0O9,818.68,10.2,36.953,Organic Compound
Urea,C13H22N5O4,267.56,N/A,815.54,Alkaloid
Glucose,C13H28N1O3,236.74,10.43,25.742,Lipid
Urea,C3H9N1O4,573.93,N/A,229.516,Amide
Adrenaline,C1H8N4O7,689.21,11.8,704.298,Hormone
Adrenaline,C10H9N1O8,673.83,5.05,238.381,Alcohol
Cholesterol,C6H23N4O0,949.79,N/A,324.962,Nucleotide
Serotonin,C11H1N3O5,668.92,13.67,338.648,Neurotransmitter
Urea,C2H19N3O10,793.24,9.18,504.475,Alkaloid
Adenosine triphosphate,C6H20N1O9,543.22,N/A,569.447,Hormone
Adrenaline,C10H9N5O2,946.91,6.08,578.861,Amide
Dopamine,C13H31N0O2,330.46,N/A,629.601,Nucleotide
Urea,C8H10N0O10,144.57,N/A,445.665,Lipid
Glucose,C14H11N4O10,488.07,10.48,278.636,Hormone
Cholesterol,C3H28N3O10,650.16,3.69,703.718,Neurotransmitter
Ethanol,C18H12N5O2,180.05,7.17,819.039,Nucleotide
Cholesterol,C5H14N1O1,328.69,8.41,458.896,Carbohydrate
Ethanol,C6H33N1O10,572.32,9.56,538.563,Amide
Caffeine,C11H37N1O2,522.1,13.85,663.66,Alcohol
Aspirin,C12H12N1O9,533.9,4.18,900.383,Nucleotide
Ethanol,C15H25N2O5,481.15,4.45,242.36,Lipid
Serotonin,C4H14N3O3,940.58,N/A,585.836,Organic Compound
Glucose,C19H25N1O4,438.75,13.04,892.91,Carbohydrate
Adenosine triphosphate,C10H31N5O4,76.88,11.29,294.536,Organic Compound
Urea,C13H18N3O4,111.86,12.38,718.703,Hormone
Caffeine,C3H9N5O0,143.84,1.11,326.628,Nucleotide
Cholesterol,C7H25N0O0,658.62,N/A,51.32,Neurotransmitter
Caffeine,C14H3N4O10,173.44,8.6,585.131,Hormone
Serotonin,C3H2N1O1,421.91,11.95,327.136,Nucleotide
Urea,C7H40N0O3,421.65,N/A,662.388,Neurotransmitter
Cholesterol,C4H11N0O4,962.55,4.07,220.344,Hormone
Urea,C10H25N1O10,697.38,3.66,927.158,Organic Compound
Serotonin,C10H11N3O7,102.8,8.02,410.458,Organic Compound
Urea,C12H4N3O1,337.09,2.38,577.184,Alcohol
Serotonin,C15H24N4O7,557.86,13.96,710.884,Neurotransmitter
Ethanol,C8H1N0O4,802.33,7.35,689.269,Carbohydrate
Ethanol,C6H23N3O9,180.8,12.48,857.409,Carbohydrate
Cholesterol,C18H30N1O8,288.91,6.71,581.248,Organic Compound
Caffeine,C11H8N1O6,533.89,10.82,611.149,Alcohol
Adrenaline,C3H36N5O1,976.03,4.7,55.289,Nucleotide
Dopamine,C1H10N4O6,165.05,6.79,880.981,Nucleotide
Adrenaline,C8H3N4O8,457.26,2.68,955.634,Amide
Urea,C15H25N2O5,761.97,10.79,381.245,Carbohydrate
Cholesterol,C12H4N3O7,524.54,8.73,701.487,Alkaloid
Urea,C12H2N2O1,732.51,11.31,177.253,Lipid
Urea,C10H3N3O6,267.43,9.92,226.311,Alkaloid
Urea,C11H7N4O10,118.19,5.06,227.985,Alkaloid
Urea,C19H10N5O5,726.18,10.57,630.975,Organic Compound
Caffeine,C6H24N3O5,323.4,2.61,854.683,Neurotransmitter
Ethanol,C4H1N4O4,595.43,12.46,532.09,Organic Compound
Dopamine,C19H26N3O9,693.57,4.39,760.33,Alcohol
Serotonin,C19H34N0O2,912.1,1.14,777.853,Hormone
