cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_45368,Stem Cell,86.97,14,60.08
CELL_50375,Neuron,6.68,29,66.0
CELL_32116,Neuron,109.69,16,71.36
CELL_75634,Leukocyte,93.08,30,59.15
CELL_84388,Epithelial,102.57,33,75.58
CELL_54772,Leukocyte,51.4,42,65.69
CELL_19270,Myocyte,81.85,43,58.0
CELL_77248,Myocyte,91.58,33,76.7
CELL_79096,Stem Cell,34.1,15,77.42
CELL_86448,Leukocyte,100.2,46,89.91
CELL_95119,Neuron,109.14,7,96.22
CELL_87962,Fibroblast,111.34,26,87.24
CELL_23790,Stem Cell,77.37,23,93.21
CELL_64242,Myocyte,53.53,8,67.14
CELL_20789,Leukocyte,6.91,20,70.72
CELL_70554,Myocyte,119.16,12,57.64
CELL_58057,Myocyte,60.79,23,50.09
CELL_59957,Myocyte,21.13,49,84.47
CELL_71191,Erythrocyte,48.61,32,61.21
CELL_65641,Leukocyte,72.31,13,74.64
CELL_88806,Fibroblast,66.84,33,58.77
CELL_67356,Stem Cell,75.84,27,64.55
CELL_19322,Erythrocyte,102.04,26,66.93
CELL_41558,Neuron,61.61,48,96.24
CELL_56721,Neuron,56.89,42,95.81
CELL_82388,Neuron,30.01,38,92.4
CELL_46481,Neuron,83.69,46,71.52
CELL_27070,Erythrocyte,102.51,12,97.0
CELL_94295,Epithelial,54.58,27,87.45
CELL_13131,Fibroblast,77.98,39,78.2
CELL_10442,Myocyte,106.37,47,66.6
CELL_42828,Leukocyte,34.94,48,84.28
CELL_67194,Neuron,39.57,29,72.36
CELL_87714,Stem Cell,50.04,20,91.16
CELL_91587,Leukocyte,97.74,35,85.75
CELL_72603,Erythrocyte,63.87,49,70.94
CELL_87348,Epithelial,70.3,50,56.99
CELL_94531,Myocyte,30.39,22,60.69
CELL_22566,Fibroblast,66.96,41,69.58
CELL_93847,Epithelial,68.66,29,52.94
CELL_67959,Neuron,38.14,35,98.13
CELL_90929,Fibroblast,25.22,23,67.83
CELL_41054,Fibroblast,66.78,22,67.97
CELL_81785,Leukocyte,85.99,28,67.89
CELL_90132,Leukocyte,16.76,29,73.61
CELL_91314,Fibroblast,35.57,19,74.52
CELL_17050,Leukocyte,100.44,15,82.18
CELL_78340,Fibroblast,29.04,41,84.25
CELL_26156,Myocyte,110.92,24,80.53
CELL_29505,Myocyte,30.81,40,78.47
CELL_90791,Erythrocyte,67.59,18,84.86
CELL_50661,Erythrocyte,48.28,20,91.79
CELL_59486,Neuron,79.5,6,75.9
CELL_71310,Neuron,112.32,46,89.99
CELL_76880,Stem Cell,89.32,49,78.03
CELL_21157,Leukocyte,56.04,22,59.48
CELL_91367,Stem Cell,59.54,17,93.21
CELL_58657,Myocyte,100.97,14,61.8
CELL_18153,Leukocyte,46.44,18,74.67
CELL_88256,Myocyte,106.46,30,52.34
CELL_23325,Neuron,42.97,9,63.44
CELL_49057,Neuron,29.05,47,67.7
CELL_68472,Erythrocyte,58.75,28,62.7
CELL_26678,Erythrocyte,108.39,35,95.62
CELL_45295,Neuron,78.25,37,68.59
CELL_21355,Erythrocyte,66.97,47,83.21
CELL_81933,Erythrocyte,97.71,24,94.38
CELL_15039,Leukocyte,111.76,40,66.08
CELL_66782,Stem Cell,53.91,43,50.64
CELL_66151,Myocyte,97.43,12,81.6
CELL_22042,Myocyte,115.32,34,82.02
CELL_77227,Leukocyte,81.52,42,57.77
CELL_11340,Leukocyte,93.88,22,84.14
CELL_33670,Leukocyte,28.85,46,83.2
CELL_42677,Neuron,21.84,42,73.46
CELL_32678,Epithelial,93.18,35,89.34
CELL_84966,Fibroblast,30.29,9,68.36
CELL_60667,Fibroblast,118.49,5,63.93
CELL_36602,Epithelial,91.88,21,66.95
CELL_23618,Fibroblast,86.72,49,58.77
CELL_13872,Neuron,81.25,34,72.21
CELL_92855,Erythrocyte,53.84,9,74.08
CELL_66486,Stem Cell,49.19,25,65.91
CELL_33635,Fibroblast,26.25,47,88.93
CELL_91030,Stem Cell,43.42,43,64.72
CELL_37531,Neuron,91.86,11,91.6
CELL_13184,Neuron,77.09,41,91.22
CELL_29578,Myocyte,59.65,9,81.0
CELL_56301,Stem Cell,30.5,49,98.42
CELL_51360,Stem Cell,12.66,40,59.74
CELL_86061,Myocyte,83.04,7,74.23
CELL_44451,Erythrocyte,30.18,5,51.61
CELL_36652,Epithelial,103.97,16,79.32
CELL_67806,Neuron,112.44,14,85.8
CELL_53867,Erythrocyte,69.42,40,94.15
CELL_61868,Neuron,106.99,17,50.21
CELL_41838,Epithelial,16.08,13,91.92
CELL_68201,Stem Cell,69.48,31,76.52
CELL_94651,Erythrocyte,29.09,31,99.57
CELL_37877,Epithelial,100.79,21,70.92
CELL_90634,Stem Cell,83.26,32,95.7
CELL_48792,Fibroblast,67.53,44,85.0
CELL_94223,Epithelial,9.6,32,94.76
CELL_84931,Fibroblast,111.66,44,58.76
CELL_65882,Fibroblast,101.07,11,75.07
CELL_27488,Neuron,6.51,18,87.03
CELL_41364,Myocyte,119.26,44,92.97
CELL_45443,Stem Cell,90.56,12,93.95
CELL_43633,Myocyte,10.86,24,58.51
CELL_44723,Epithelial,70.77,28,54.22
CELL_14554,Epithelial,80.89,19,90.8
CELL_56953,Leukocyte,36.01,14,81.37
CELL_60244,Erythrocyte,28.33,9,71.36
CELL_58037,Stem Cell,108.13,47,88.71
CELL_69066,Epithelial,111.6,20,78.64
CELL_18903,Erythrocyte,6.77,44,61.26
CELL_88853,Fibroblast,59.61,32,52.69
CELL_94604,Myocyte,100.75,19,60.81
CELL_60567,Myocyte,110.94,29,81.32
CELL_91967,Epithelial,73.76,7,67.97
CELL_57978,Myocyte,65.48,21,79.14
CELL_54688,Epithelial,70.88,34,59.93
CELL_30315,Epithelial,82.87,8,64.13
CELL_57220,Fibroblast,12.65,48,78.85
CELL_62818,Myocyte,15.64,46,71.08
CELL_30652,Leukocyte,32.35,43,58.33
CELL_19735,Epithelial,10.69,21,99.26
CELL_97472,Fibroblast,110.46,7,77.92
CELL_69801,Myocyte,77.23,49,71.16
CELL_56936,Epithelial,26.44,26,59.88
CELL_71178,Fibroblast,80.44,26,63.04
CELL_73532,Neuron,80.37,48,85.65
CELL_82211,Leukocyte,114.93,8,77.01
CELL_28520,Neuron,38.56,40,82.38
CELL_29902,Neuron,51.92,9,68.34
CELL_81272,Myocyte,27.81,20,95.98
CELL_71579,Myocyte,100.53,13,81.61
CELL_13969,Leukocyte,20.7,29,80.66
CELL_47260,Neuron,70.55,35,67.67
CELL_67627,Myocyte,13.06,47,92.0
CELL_19792,Stem Cell,34.05,11,61.28
CELL_60340,Myocyte,74.26,30,80.3
CELL_61487,Erythrocyte,95.3,44,55.53
CELL_68788,Neuron,10.41,23,84.39
CELL_77327,Erythrocyte,57.04,7,50.36
CELL_26975,Fibroblast,78.53,20,67.91
CELL_72545,Erythrocyte,58.7,24,62.31
CELL_92365,Myocyte,109.05,41,84.45
CELL_92371,Stem Cell,73.76,44,89.12
CELL_50542,Erythrocyte,98.24,24,91.02
CELL_12083,Stem Cell,41.44,40,91.47
CELL_72153,Stem Cell,89.61,41,54.39
CELL_82267,Erythrocyte,106.82,31,77.6
CELL_31738,Myocyte,60.1,28,88.26
CELL_73109,Leukocyte,64.95,29,62.6
CELL_17134,Epithelial,61.67,16,78.55
CELL_49878,Myocyte,45.13,18,89.32
CELL_13789,Leukocyte,37.64,32,90.93
CELL_76712,Fibroblast,90.43,7,50.5
CELL_71196,Stem Cell,24.48,46,56.13
CELL_21170,Fibroblast,89.79,22,54.23
CELL_76328,Fibroblast,57.13,27,50.39
CELL_38317,Myocyte,24.49,45,62.8
CELL_18070,Erythrocyte,81.77,9,71.69
CELL_10387,Myocyte,14.15,31,65.99
CELL_50086,Myocyte,76.53,13,61.25
CELL_26032,Fibroblast,88.34,12,53.92
CELL_20957,Myocyte,46.4,23,92.68
CELL_32876,Epithelial,101.88,15,61.5
CELL_89904,Myocyte,108.45,9,99.27
CELL_76674,Fibroblast,24.18,30,53.73
CELL_83341,Erythrocyte,71.0,31,63.72
CELL_77648,Erythrocyte,46.15,28,74.42
CELL_45398,Myocyte,73.05,42,73.22
CELL_82504,Erythrocyte,68.76,37,50.96
CELL_24994,Epithelial,34.84,39,73.46
CELL_66656,Epithelial,26.72,50,83.63
CELL_23312,Fibroblast,106.34,14,86.96
CELL_26980,Fibroblast,94.69,8,92.05
CELL_87150,Erythrocyte,15.63,38,50.24
CELL_43873,Fibroblast,57.96,5,92.68
CELL_93902,Myocyte,87.53,9,93.02
CELL_91438,Stem Cell,82.96,13,58.79
CELL_19765,Myocyte,53.67,31,70.43
CELL_26188,Epithelial,104.41,11,52.66
CELL_41522,Epithelial,43.15,44,92.53
CELL_28676,Fibroblast,15.49,11,98.14
CELL_15888,Myocyte,5.43,12,92.38
CELL_85498,Leukocyte,31.92,20,83.04
CELL_70996,Stem Cell,75.84,25,98.53
CELL_46626,Fibroblast,103.13,37,97.13
CELL_19357,Neuron,70.35,32,69.64
CELL_86675,Stem Cell,98.35,26,64.65
CELL_27099,Erythrocyte,67.55,42,94.07
CELL_45542,Fibroblast,60.66,7,59.19
CELL_93809,Leukocyte,78.27,26,76.2
CELL_53325,Leukocyte,70.86,45,92.25
CELL_34494,Neuron,93.22,26,67.48
CELL_60998,Fibroblast,30.14,10,60.49
CELL_74521,Neuron,31.11,31,89.62
CELL_85939,Neuron,64.11,22,62.94
CELL_29766,Epithelial,49.37,36,63.27
CELL_72798,Erythrocyte,22.94,26,73.07
CELL_34699,Myocyte,115.62,18,86.47
CELL_61768,Epithelial,43.32,25,62.24
CELL_35575,Fibroblast,22.59,44,55.61
CELL_75419,Myocyte,88.26,48,80.51
CELL_34727,Erythrocyte,79.27,9,98.04
CELL_95955,Leukocyte,66.19,5,50.89
CELL_13234,Myocyte,107.68,18,62.73
CELL_67886,Fibroblast,65.86,28,50.82
CELL_95458,Myocyte,72.61,49,74.63
CELL_24919,Myocyte,19.44,36,78.98
CELL_16718,Myocyte,105.43,14,58.11
CELL_73455,Neuron,18.35,11,88.32
CELL_21596,Stem Cell,20.62,24,92.71
CELL_11653,Epithelial,102.77,23,64.77
