cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_60417,Epithelial,85.98,17,57.09
CELL_44403,Fibroblast,44.45,11,50.25
CELL_15837,Leukocyte,110.93,10,61.79
CELL_61304,Erythrocyte,88.41,13,73.23
CELL_37361,Leukocyte,16.33,35,56.03
CELL_28912,Neuron,52.65,6,97.16
CELL_66771,Epithelial,62.95,12,85.81
CELL_65689,Myocyte,35.88,20,79.94
CELL_54529,Leukocyte,48.54,13,97.44
CELL_24482,Myocyte,48.11,18,57.05
CELL_88607,Epithelial,81.03,38,92.04
CELL_68956,Neuron,74.55,40,72.47
CELL_47758,Epithelial,104.58,16,55.02
CELL_52934,Neuron,92.4,27,72.66
CELL_27481,Myocyte,120.0,34,96.98
CELL_19665,Leukocyte,119.37,25,68.23
CELL_68649,Myocyte,108.41,36,79.79
CELL_19147,Myocyte,21.29,22,91.68
CELL_65780,Epithelial,69.12,49,63.18
CELL_38145,Epithelial,56.33,46,75.75
CELL_57335,Erythrocyte,69.09,40,61.1
CELL_46403,Neuron,44.73,19,81.48
CELL_86590,Leukocyte,70.87,9,90.75
CELL_21317,Myocyte,29.05,47,78.22
CELL_32143,Epithelial,47.42,34,72.0
CELL_17475,Erythrocyte,100.79,47,65.59
CELL_75326,Neuron,5.67,44,59.06
CELL_32960,Myocyte,93.65,24,84.81
CELL_85603,Epithelial,81.88,11,73.63
CELL_60383,Stem Cell,31.84,9,76.28
CELL_37253,Myocyte,49.63,34,54.61
CELL_20929,Leukocyte,115.79,8,59.61
CELL_71968,Epithelial,37.5,44,85.84
CELL_77701,Leukocyte,78.71,38,63.0
CELL_96225,Fibroblast,94.0,45,66.15
CELL_98252,Myocyte,46.64,20,64.0
CELL_83157,Leukocyte,105.48,23,57.43
CELL_18782,Myocyte,74.97,23,72.36
CELL_84672,Epithelial,91.16,19,82.98
CELL_73144,Epithelial,113.27,39,52.76
CELL_13027,Epithelial,19.08,46,67.28
CELL_65888,Neuron,101.82,43,71.85
CELL_79995,Neuron,62.74,39,86.5
CELL_53184,Myocyte,20.85,39,67.95
CELL_50705,Erythrocyte,58.75,31,89.25
CELL_89753,Myocyte,37.79,30,93.36
CELL_15850,Leukocyte,19.13,12,86.66
CELL_16472,Leukocyte,60.66,18,62.75
CELL_56832,Stem Cell,24.83,42,50.33
CELL_92442,Leukocyte,83.32,13,88.49
CELL_31138,Epithelial,17.39,46,81.08
CELL_42664,Epithelial,77.36,9,82.97
CELL_46460,Erythrocyte,92.99,49,76.87
CELL_22118,Neuron,100.04,44,70.65
CELL_94828,Fibroblast,49.32,19,97.21
CELL_48923,Myocyte,6.46,6,91.05
CELL_54831,Neuron,21.3,28,78.63
CELL_55365,Epithelial,47.54,12,76.13
CELL_32073,Epithelial,70.89,36,74.22
CELL_89517,Erythrocyte,5.32,32,78.45
CELL_41635,Erythrocyte,14.61,7,94.52
CELL_43283,Epithelial,13.94,18,56.16
CELL_33669,Myocyte,33.92,47,80.25
CELL_87938,Leukocyte,12.23,15,55.53
CELL_77164,Erythrocyte,88.62,37,52.8
CELL_64564,Stem Cell,95.15,17,61.02
CELL_38280,Neuron,15.1,36,81.96
CELL_40840,Myocyte,56.3,34,88.92
CELL_56619,Neuron,21.46,34,85.49
CELL_25036,Epithelial,21.12,45,83.26
CELL_16142,Leukocyte,33.27,6,83.71
CELL_85373,Leukocyte,73.61,43,91.83
CELL_70184,Epithelial,30.92,12,64.96
CELL_73307,Erythrocyte,80.76,14,66.19
CELL_79538,Myocyte,23.05,13,67.33
CELL_51956,Stem Cell,30.39,8,93.96
CELL_25943,Neuron,78.01,46,96.03
CELL_83013,Neuron,38.04,38,95.14
CELL_34539,Myocyte,96.97,25,93.89
CELL_63634,Fibroblast,78.53,26,76.22
CELL_24040,Leukocyte,29.49,23,92.58
CELL_18765,Epithelial,107.25,42,64.31
CELL_41465,Erythrocyte,34.32,46,69.67
CELL_71146,Stem Cell,83.54,12,64.82
