cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_83440,Epithelial,106.18,41,56.26
CELL_99931,Stem Cell,75.77,9,92.65
CELL_16971,Stem Cell,37.99,32,84.3
CELL_61869,Fibroblast,50.28,37,72.39
CELL_69140,Stem Cell,69.02,17,90.02
CELL_81576,Leukocyte,73.1,25,63.58
CELL_58652,Leukocyte,27.34,18,59.54
CELL_29514,Stem Cell,97.86,24,82.52
CELL_29188,Stem Cell,67.19,18,82.41
CELL_59798,Leukocyte,43.5,7,62.89
CELL_65549,Leukocyte,104.89,25,52.52
CELL_88286,Stem Cell,86.06,14,76.42
CELL_25714,Stem Cell,50.44,39,71.53
CELL_91974,Stem Cell,75.57,33,96.16
CELL_80820,Leukocyte,54.89,45,85.07
CELL_93551,Erythrocyte,98.48,49,91.67
CELL_96838,Myocyte,30.5,15,59.06
CELL_34796,Fibroblast,113.11,34,62.87
CELL_57833,Neuron,10.33,46,82.02
CELL_36634,Leukocyte,28.12,45,90.17
CELL_52549,Myocyte,29.26,39,57.2
CELL_45910,Epithelial,48.08,28,58.44
CELL_93298,Fibroblast,114.19,17,84.83
CELL_34664,Fibroblast,49.22,11,50.32
CELL_97886,Epithelial,92.71,29,86.8
CELL_79582,Erythrocyte,47.9,45,83.09
CELL_66518,Stem Cell,43.69,46,99.38
CELL_63221,Erythrocyte,62.85,25,82.57
CELL_70118,Epithelial,105.1,26,64.1
CELL_85550,Erythrocyte,13.71,12,79.56
CELL_32523,Erythrocyte,95.73,48,65.07
CELL_69693,Myocyte,107.29,8,73.38
CELL_86002,Epithelial,48.02,28,51.47
CELL_99326,Myocyte,52.89,6,98.18
CELL_39019,Neuron,71.28,7,97.23
CELL_25988,Stem Cell,105.57,45,94.71
CELL_12716,Myocyte,15.74,38,70.02
CELL_31451,Erythrocyte,96.67,26,92.06
CELL_84362,Stem Cell,52.19,15,59.87
CELL_59737,Neuron,110.3,16,61.65
CELL_77813,Leukocyte,95.25,43,61.43
CELL_52540,Stem Cell,77.9,50,53.42
CELL_76566,Myocyte,31.6,39,75.83
CELL_85800,Fibroblast,44.17,40,54.8
CELL_58392,Myocyte,104.0,24,59.51
CELL_49542,Epithelial,60.63,24,72.49
CELL_42686,Erythrocyte,117.52,17,80.95
CELL_75221,Myocyte,61.23,39,86.29
CELL_86312,Epithelial,86.33,40,64.07
CELL_90578,Fibroblast,109.01,43,88.99
CELL_18724,Stem Cell,20.79,5,99.81
CELL_20022,Myocyte,46.94,42,53.03
CELL_96096,Neuron,7.19,16,63.41
CELL_75495,Stem Cell,72.76,34,69.89
CELL_94951,Epithelial,33.2,29,50.89
CELL_23941,Myocyte,66.98,10,66.99
CELL_20344,Myocyte,70.49,36,70.42
CELL_29033,Myocyte,21.66,14,70.78
CELL_94456,Leukocyte,61.39,27,94.77
CELL_61788,Epithelial,103.91,16,57.87
