cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_62394,Fibroblast,8.9,46,57.14
CELL_28165,Erythrocyte,39.87,16,83.13
CELL_30657,Fibroblast,105.17,18,52.67
CELL_64634,Leukocyte,92.44,34,62.8
CELL_64301,Stem Cell,37.49,11,67.9
CELL_29413,Stem Cell,111.99,45,92.01
CELL_48494,Myocyte,102.6,23,64.26
CELL_93246,Neuron,116.99,34,71.62
CELL_62836,Neuron,74.82,11,79.75
CELL_23932,Stem Cell,118.12,8,90.29
CELL_86314,Epithelial,44.42,17,57.87
CELL_69224,Stem Cell,105.29,38,85.43
CELL_65581,Neuron,76.98,19,66.53
CELL_98303,Fibroblast,29.61,28,68.15
CELL_78980,Fibroblast,66.84,25,73.23
CELL_26375,Fibroblast,89.82,25,86.21
CELL_86863,Neuron,71.35,42,50.74
CELL_76905,Stem Cell,19.66,9,94.0
CELL_68207,Erythrocyte,115.89,5,89.37
CELL_16798,Neuron,104.26,26,80.64
CELL_80918,Myocyte,111.79,18,54.04
CELL_88689,Neuron,77.07,19,95.58
CELL_20838,Erythrocyte,71.68,37,53.54
CELL_80928,Erythrocyte,73.03,8,97.23
CELL_29329,Fibroblast,38.44,36,79.98
CELL_27681,Fibroblast,70.07,30,55.88
CELL_42493,Leukocyte,107.32,20,90.88
CELL_49932,Erythrocyte,19.93,10,80.05
CELL_79664,Erythrocyte,65.03,44,98.95
CELL_90901,Stem Cell,81.31,30,90.79
CELL_45125,Stem Cell,74.29,17,81.8
CELL_21014,Fibroblast,40.85,14,95.61
CELL_45815,Erythrocyte,86.13,29,60.44
CELL_43573,Epithelial,67.16,21,73.75
CELL_65237,Epithelial,29.91,22,62.18
CELL_76266,Leukocyte,79.93,25,71.41
CELL_33702,Myocyte,27.28,10,65.39
CELL_72782,Stem Cell,118.86,36,70.27
CELL_69654,Myocyte,10.56,21,57.84
CELL_98173,Fibroblast,104.11,20,93.55
CELL_81629,Epithelial,65.66,44,50.95
CELL_26225,Neuron,25.78,21,91.23
CELL_23306,Stem Cell,93.11,13,85.65
CELL_88630,Leukocyte,8.31,22,93.96
CELL_86929,Epithelial,53.5,49,57.48
CELL_12182,Leukocyte,104.29,6,71.39
CELL_68301,Fibroblast,82.85,45,87.5
CELL_32287,Erythrocyte,24.63,34,95.94
CELL_49982,Neuron,15.0,50,70.98
CELL_78666,Myocyte,100.4,25,69.49
CELL_87137,Stem Cell,32.53,11,86.66
CELL_51136,Fibroblast,94.72,22,98.82
CELL_28872,Neuron,64.2,11,70.62
CELL_94732,Leukocyte,60.99,17,77.88
CELL_62232,Myocyte,30.33,6,75.41
CELL_83700,Epithelial,77.44,18,53.69
CELL_16807,Erythrocyte,12.7,44,55.53
CELL_62101,Erythrocyte,87.62,9,74.3
CELL_17172,Myocyte,22.31,21,69.47
CELL_21901,Neuron,37.36,10,62.83
CELL_74192,Fibroblast,19.74,33,79.2
CELL_34905,Leukocyte,35.6,28,75.46
CELL_38297,Fibroblast,105.0,9,56.28
CELL_53090,Epithelial,57.61,15,80.42
CELL_22666,Neuron,78.8,15,67.17
CELL_12981,Leukocyte,9.35,18,86.23
CELL_10034,Epithelial,5.92,26,71.8
CELL_69929,Epithelial,102.45,6,95.26
CELL_91326,Leukocyte,101.26,32,65.4
CELL_29764,Neuron,87.93,41,78.37
CELL_68507,Myocyte,33.19,19,59.3
CELL_66292,Stem Cell,68.6,46,56.68
CELL_37346,Epithelial,102.25,21,57.58
CELL_28285,Erythrocyte,95.08,33,63.78
CELL_88056,Myocyte,16.45,17,86.33
CELL_53861,Epithelial,77.07,16,54.34
CELL_32021,Epithelial,119.48,35,95.38
CELL_88261,Myocyte,83.67,28,91.58
CELL_59928,Epithelial,74.96,10,76.61
CELL_30592,Leukocyte,58.57,5,89.77
CELL_50799,Epithelial,104.22,17,90.19
CELL_75262,Myocyte,103.41,7,70.02
CELL_40317,Neuron,76.06,23,77.37
CELL_55519,Neuron,118.99,45,71.57
CELL_75645,Fibroblast,20.03,8,98.54
CELL_35522,Erythrocyte,68.91,21,63.9
CELL_37336,Myocyte,114.14,15,87.44
CELL_74722,Stem Cell,48.59,35,56.26
CELL_63426,Erythrocyte,44.72,8,67.82
CELL_82222,Epithelial,21.23,16,92.49
CELL_62585,Neuron,20.6,20,53.86
CELL_37314,Fibroblast,40.08,15,62.56
CELL_60647,Fibroblast,78.66,5,97.7
CELL_34682,Leukocyte,29.69,22,72.46
CELL_94181,Myocyte,118.7,37,98.41
CELL_24282,Leukocyte,67.74,45,56.95
CELL_12783,Fibroblast,64.32,18,99.8
CELL_24524,Fibroblast,58.05,19,95.53
CELL_49152,Stem Cell,47.15,42,51.24
CELL_70134,Myocyte,58.09,5,87.73
CELL_15298,Epithelial,92.92,7,71.12
CELL_66829,Leukocyte,94.82,43,59.82
CELL_52092,Erythrocyte,94.95,34,86.27
CELL_95539,Epithelial,55.18,11,93.06
CELL_73587,Erythrocyte,21.13,30,51.71
CELL_20912,Stem Cell,26.83,20,94.42
CELL_47203,Epithelial,90.73,20,93.25
CELL_94060,Fibroblast,55.55,30,90.0
CELL_35977,Myocyte,114.51,43,75.81
CELL_73768,Epithelial,84.85,11,66.8
CELL_75174,Myocyte,107.39,26,74.91
CELL_51523,Leukocyte,75.18,16,73.32
CELL_91626,Erythrocyte,91.98,38,72.57
CELL_41086,Myocyte,88.87,22,74.07
CELL_23388,Leukocyte,65.06,24,72.5
CELL_71625,Stem Cell,13.21,26,67.86
CELL_54123,Fibroblast,70.83,45,92.14
CELL_62728,Myocyte,95.29,20,55.05
CELL_45394,Stem Cell,39.14,40,54.41
CELL_66785,Erythrocyte,25.37,42,65.32
CELL_30211,Stem Cell,34.63,14,70.65
CELL_89892,Stem Cell,47.95,41,86.52
