cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_29669,Stem Cell,29.81,36,58.16
CELL_29173,Fibroblast,98.33,46,55.31
CELL_39019,Myocyte,35.22,24,85.37
CELL_99273,Myocyte,86.96,8,50.93
CELL_62526,Epithelial,8.37,21,79.69
CELL_54668,Stem Cell,116.25,50,75.38
CELL_63256,Stem Cell,16.24,18,65.78
CELL_76296,Epithelial,67.55,47,63.85
CELL_46833,Leukocyte,24.23,11,97.08
CELL_22438,Neuron,88.23,35,72.45
CELL_35939,Fibroblast,76.24,48,65.65
CELL_87982,Erythrocyte,104.75,41,73.46
CELL_44444,Epithelial,28.0,48,72.22
CELL_88159,Neuron,79.1,13,79.34
CELL_78303,Myocyte,76.78,10,91.37
CELL_45902,Leukocyte,53.33,37,66.05
CELL_95122,Myocyte,79.44,14,82.25
CELL_80626,Myocyte,59.53,8,57.13
CELL_73667,Epithelial,5.02,41,92.56
CELL_53997,Neuron,115.96,31,85.55
CELL_85544,Erythrocyte,85.83,40,96.38
CELL_69572,Epithelial,107.97,22,91.75
CELL_90065,Myocyte,91.23,40,99.9
CELL_83770,Fibroblast,34.42,40,91.97
CELL_78508,Stem Cell,110.06,43,95.82
CELL_65570,Myocyte,113.31,19,55.53
CELL_96425,Neuron,101.32,41,70.07
CELL_43620,Epithelial,54.11,44,81.74
CELL_31721,Stem Cell,10.09,32,64.45
CELL_92225,Erythrocyte,68.45,7,99.45
CELL_56362,Erythrocyte,78.74,14,87.93
CELL_78313,Stem Cell,64.99,50,63.42
CELL_83515,Leukocyte,34.98,48,68.37
CELL_22029,Myocyte,53.8,14,80.77
CELL_43186,Stem Cell,72.21,36,84.45
CELL_84866,Leukocyte,36.27,39,78.0
CELL_10099,Epithelial,104.96,25,73.2
CELL_59185,Erythrocyte,112.49,50,69.2
CELL_48292,Stem Cell,108.17,25,84.0
CELL_23967,Epithelial,76.23,29,63.06
CELL_14583,Myocyte,73.66,36,55.49
CELL_88151,Epithelial,115.76,15,85.71
CELL_91430,Neuron,7.05,9,78.76
CELL_21851,Leukocyte,12.55,46,78.55
