cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_26035,Erythrocyte,76.39,35,59.4
CELL_23303,Leukocyte,39.12,48,64.61
CELL_56336,Stem Cell,83.21,14,68.88
CELL_72792,Stem Cell,82.0,25,99.02
CELL_66695,Neuron,70.88,46,62.27
CELL_56679,Erythrocyte,91.51,37,91.09
CELL_50748,Fibroblast,28.19,42,51.43
CELL_28909,Stem Cell,15.99,21,90.64
CELL_58308,Myocyte,89.1,47,57.56
CELL_60384,Leukocyte,47.61,43,52.15
CELL_14401,Leukocyte,22.51,46,93.96
CELL_61019,Leukocyte,46.43,19,50.17
CELL_37332,Erythrocyte,112.24,42,53.09
CELL_43954,Neuron,74.09,34,63.67
CELL_60507,Myocyte,15.86,31,63.8
CELL_48264,Leukocyte,65.39,23,96.6
CELL_73234,Neuron,5.89,40,82.15
CELL_72788,Myocyte,39.04,39,65.43
CELL_63624,Erythrocyte,51.69,6,83.97
CELL_23207,Stem Cell,100.14,17,68.25
CELL_33217,Fibroblast,106.21,25,72.74
CELL_68045,Leukocyte,32.14,10,84.84
CELL_18081,Fibroblast,95.88,17,67.68
CELL_46772,Neuron,60.58,7,98.43
CELL_79916,Fibroblast,67.93,41,84.14
CELL_56218,Erythrocyte,59.47,18,63.36
CELL_96029,Neuron,68.24,6,93.47
CELL_46013,Stem Cell,62.63,31,72.47
CELL_73063,Erythrocyte,57.84,10,83.19
CELL_10178,Stem Cell,84.22,15,74.19
CELL_59777,Leukocyte,39.68,43,63.26
CELL_69134,Myocyte,110.39,40,90.39
CELL_68935,Fibroblast,41.42,35,67.0
CELL_27854,Fibroblast,72.32,16,62.03
CELL_95900,Myocyte,71.82,8,52.02
CELL_65993,Neuron,43.95,11,95.6
CELL_47422,Myocyte,76.97,13,73.61
CELL_99876,Fibroblast,16.59,24,87.25
CELL_58268,Stem Cell,71.0,37,99.23
CELL_20264,Neuron,46.56,23,79.36
CELL_55784,Erythrocyte,22.45,48,96.06
CELL_45887,Leukocyte,62.3,41,61.12
