cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_44449,Neuron,93.3,33,89.91
CELL_98705,Leukocyte,84.36,46,50.53
CELL_67839,Erythrocyte,94.43,15,82.46
CELL_61396,Stem Cell,94.67,29,84.74
CELL_34747,Neuron,50.53,46,86.37
CELL_11665,Leukocyte,99.69,44,55.55
CELL_20643,Stem Cell,52.13,13,76.81
CELL_66553,Neuron,110.42,22,85.92
CELL_47565,Fibroblast,104.05,9,78.26
CELL_10587,Neuron,113.04,24,70.91
CELL_46497,Fibroblast,66.27,15,53.34
CELL_63365,Leukocyte,48.38,48,50.5
CELL_63863,Stem Cell,7.15,38,77.28
CELL_33551,Epithelial,28.99,46,91.76
CELL_37205,Erythrocyte,35.12,10,67.48
CELL_56354,Neuron,26.33,29,77.63
CELL_45018,Neuron,87.13,39,64.65
CELL_15442,Fibroblast,23.16,39,63.68
CELL_47708,Epithelial,28.74,11,63.21
CELL_59297,Leukocyte,45.26,12,96.3
CELL_87311,Leukocyte,101.9,28,96.2
CELL_61997,Fibroblast,21.19,13,71.6
CELL_51402,Myocyte,89.71,24,69.4
CELL_53983,Erythrocyte,60.34,16,68.12
CELL_57708,Fibroblast,95.91,50,74.3
CELL_91394,Neuron,75.97,50,89.74
CELL_71795,Erythrocyte,111.23,10,73.01
CELL_84469,Leukocyte,94.71,32,81.84
CELL_59634,Epithelial,58.17,18,80.68
CELL_53886,Epithelial,108.14,48,57.58
CELL_76284,Leukocyte,32.77,29,54.28
CELL_51811,Fibroblast,21.49,23,98.99
CELL_39974,Erythrocyte,108.23,24,64.11
CELL_82014,Leukocyte,105.73,42,96.54
CELL_33898,Erythrocyte,102.38,48,61.23
CELL_29545,Neuron,71.0,35,97.45
CELL_15107,Leukocyte,16.35,37,70.49
CELL_21132,Leukocyte,98.93,22,99.12
CELL_43693,Myocyte,37.48,13,96.77
CELL_52907,Fibroblast,58.92,36,51.3
CELL_96300,Fibroblast,72.08,44,97.4
CELL_46756,Fibroblast,47.28,11,68.45
CELL_99627,Leukocyte,113.64,41,69.72
CELL_23027,Erythrocyte,31.89,19,63.68
CELL_60412,Neuron,72.18,44,73.98
CELL_68485,Fibroblast,83.94,26,98.99
CELL_57077,Fibroblast,63.63,8,50.2
CELL_49674,Stem Cell,43.25,19,52.49
CELL_88436,Neuron,44.91,22,53.39
CELL_99930,Leukocyte,106.96,29,85.14
CELL_66794,Fibroblast,100.37,20,67.37
CELL_62670,Myocyte,79.85,44,61.12
CELL_98973,Stem Cell,40.86,32,86.58
CELL_32025,Leukocyte,52.36,27,94.07
CELL_56506,Neuron,21.73,12,51.22
CELL_63269,Stem Cell,32.24,38,51.01
CELL_18028,Erythrocyte,92.37,21,70.29
CELL_10751,Erythrocyte,34.2,19,56.05
CELL_70254,Fibroblast,63.17,6,94.23
CELL_43667,Myocyte,79.27,34,97.94
CELL_11251,Fibroblast,105.5,10,86.65
CELL_88744,Myocyte,93.6,40,69.48
CELL_54354,Stem Cell,43.7,19,82.37
CELL_59917,Myocyte,37.19,6,86.9
CELL_40446,Neuron,87.87,45,54.38
CELL_82978,Epithelial,11.44,38,51.38
CELL_23080,Erythrocyte,45.54,36,58.7
CELL_44541,Erythrocyte,9.44,36,85.49
