cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_72166,Neuron,86.79,23,63.62
CELL_77827,Myocyte,63.24,31,50.1
CELL_87325,Stem Cell,58.06,7,74.0
CELL_40187,Fibroblast,62.45,47,79.92
CELL_12459,Myocyte,98.74,11,90.39
CELL_32942,Fibroblast,96.18,41,98.76
CELL_88525,Stem Cell,20.71,35,94.76
CELL_24439,Epithelial,117.98,42,64.09
CELL_66175,Leukocyte,63.95,15,68.1
CELL_25262,Epithelial,20.76,5,61.17
CELL_45968,Erythrocyte,104.54,10,94.21
CELL_86632,Fibroblast,30.08,49,77.45
CELL_46900,Stem Cell,47.27,14,52.54
CELL_80217,Leukocyte,43.4,40,63.42
CELL_35249,Fibroblast,50.98,38,76.89
CELL_73505,Leukocyte,116.53,38,53.55
CELL_83282,Erythrocyte,28.74,19,55.04
CELL_14881,Fibroblast,28.45,42,62.78
CELL_10252,Fibroblast,63.81,25,71.22
CELL_72009,Myocyte,42.57,6,98.18
CELL_33599,Leukocyte,89.9,18,53.82
CELL_91731,Neuron,20.19,49,64.46
CELL_35070,Fibroblast,115.57,23,62.8
CELL_40031,Erythrocyte,84.41,24,53.54
CELL_40167,Erythrocyte,17.26,42,65.06
CELL_12224,Erythrocyte,96.59,40,92.94
CELL_85502,Neuron,98.56,45,76.53
CELL_61392,Leukocyte,35.21,14,95.05
CELL_62801,Epithelial,67.01,49,58.94
CELL_18895,Fibroblast,35.1,15,64.83
CELL_83554,Epithelial,56.38,36,65.81
CELL_75115,Neuron,104.65,8,82.69
CELL_58887,Fibroblast,63.4,38,75.69
CELL_82296,Myocyte,54.95,23,65.03
CELL_30483,Neuron,63.08,38,72.1
CELL_44397,Stem Cell,63.82,36,63.55
CELL_84724,Epithelial,56.27,11,81.35
CELL_73090,Leukocyte,51.71,33,80.78
CELL_61289,Epithelial,77.91,48,65.94
CELL_62321,Epithelial,47.24,38,74.58
CELL_17576,Epithelial,98.05,7,65.52
CELL_73621,Myocyte,49.7,13,86.54
CELL_56793,Epithelial,60.83,27,74.19
CELL_25407,Erythrocyte,64.0,41,99.96
CELL_87200,Stem Cell,9.82,47,67.12
CELL_85092,Neuron,45.31,38,51.97
CELL_59834,Stem Cell,88.35,26,64.62
CELL_86437,Leukocyte,54.02,45,76.92
CELL_32409,Erythrocyte,85.71,43,71.84
CELL_32992,Epithelial,66.82,26,88.14
CELL_78386,Myocyte,67.71,41,82.53
CELL_55098,Neuron,62.79,22,97.07
