cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_80948,Myocyte,36.59,5,57.64
CELL_85586,Epithelial,8.01,11,68.41
CELL_16259,Erythrocyte,72.02,37,93.26
CELL_13027,Neuron,32.44,23,95.99
CELL_56933,Erythrocyte,68.8,38,97.01
CELL_56257,Leukocyte,98.96,9,91.95
CELL_86979,Stem Cell,64.82,11,63.39
CELL_84345,Neuron,33.52,22,81.21
CELL_67923,Fibroblast,83.89,17,80.56
CELL_78631,Myocyte,37.08,14,68.14
CELL_28253,Fibroblast,52.13,35,79.98
CELL_37551,Neuron,14.24,28,60.25
CELL_77765,Fibroblast,106.35,40,81.22
CELL_19238,Neuron,116.53,18,68.32
CELL_74280,Neuron,96.35,26,59.7
CELL_96706,Neuron,57.36,36,64.11
CELL_18955,Erythrocyte,36.53,42,75.23
CELL_78564,Erythrocyte,109.02,44,67.56
CELL_84579,Neuron,15.25,16,84.84
CELL_14170,Epithelial,96.88,22,83.04
CELL_98666,Stem Cell,82.33,9,59.76
CELL_39753,Erythrocyte,114.37,44,54.92
CELL_60336,Leukocyte,42.61,5,98.52
CELL_74132,Stem Cell,88.93,14,92.38
CELL_59437,Neuron,36.49,50,66.86
CELL_21204,Neuron,59.29,41,68.06
CELL_33992,Neuron,30.67,36,68.63
CELL_31804,Erythrocyte,77.26,31,85.49
CELL_19273,Neuron,52.13,46,81.92
CELL_69193,Stem Cell,95.59,31,85.63
CELL_71032,Stem Cell,114.97,27,58.51
CELL_85377,Stem Cell,111.02,41,78.55
CELL_89271,Neuron,33.01,9,77.55
CELL_70823,Leukocyte,44.7,10,77.41
CELL_48092,Myocyte,10.6,34,64.94
CELL_60692,Erythrocyte,36.56,30,84.07
CELL_40425,Leukocyte,105.95,39,91.19
CELL_86091,Fibroblast,70.52,27,79.69
CELL_49089,Stem Cell,62.67,45,89.15
CELL_82388,Stem Cell,19.19,29,61.22
CELL_30191,Erythrocyte,51.01,23,60.91
CELL_47437,Stem Cell,95.14,48,75.09
CELL_22711,Erythrocyte,48.22,7,97.72
CELL_78187,Erythrocyte,21.53,43,95.68
CELL_44887,Myocyte,47.34,28,98.0
CELL_16722,Epithelial,13.03,16,83.17
CELL_81611,Neuron,119.84,26,73.77
CELL_74593,Stem Cell,117.99,38,85.24
CELL_22305,Myocyte,66.03,19,96.59
CELL_80392,Fibroblast,12.81,13,74.34
CELL_27492,Erythrocyte,103.6,32,90.71
CELL_10984,Erythrocyte,65.59,38,98.19
CELL_90422,Leukocyte,113.58,47,98.65
CELL_82149,Neuron,42.63,39,87.03
CELL_61999,Stem Cell,41.35,28,79.46
CELL_64020,Myocyte,16.52,10,67.18
CELL_54593,Stem Cell,87.57,9,61.48
CELL_59604,Erythrocyte,47.87,10,62.49
CELL_21009,Stem Cell,110.43,50,51.17
CELL_61856,Epithelial,12.86,37,84.43
CELL_60789,Neuron,80.76,9,84.58
CELL_31128,Leukocyte,83.77,33,87.45
CELL_48838,Erythrocyte,32.27,31,61.13
CELL_40034,Fibroblast,47.41,40,85.77
CELL_67970,Leukocyte,47.83,16,77.36
CELL_30428,Leukocyte,47.78,41,66.08
CELL_72934,Leukocyte,117.52,39,86.18
CELL_98708,Stem Cell,84.41,37,62.28
CELL_94015,Erythrocyte,68.03,26,84.63
CELL_81570,Myocyte,54.68,29,66.98
CELL_19323,Erythrocyte,81.79,19,98.85
CELL_59794,Stem Cell,49.53,36,99.36
CELL_26655,Myocyte,86.64,22,92.84
CELL_85462,Epithelial,8.42,12,72.89
CELL_33796,Erythrocyte,113.84,46,63.81
CELL_13876,Stem Cell,103.81,42,57.52
CELL_54806,Epithelial,51.21,48,77.98
CELL_50842,Neuron,98.47,29,99.88
CELL_17979,Myocyte,55.41,9,96.09
CELL_38894,Stem Cell,47.84,39,88.61
CELL_45213,Stem Cell,39.98,40,97.82
CELL_54011,Leukocyte,72.84,18,60.94
CELL_89803,Erythrocyte,80.09,44,64.37
CELL_12814,Stem Cell,118.31,13,57.99
CELL_30101,Stem Cell,93.73,6,82.03
CELL_78458,Myocyte,61.86,38,94.97
CELL_98073,Stem Cell,15.15,6,80.62
CELL_72826,Fibroblast,51.1,26,93.19
CELL_27465,Epithelial,78.94,26,52.63
CELL_49595,Erythrocyte,98.4,46,57.59
CELL_23792,Erythrocyte,36.41,5,72.11
CELL_29527,Fibroblast,25.99,43,81.45
CELL_80050,Stem Cell,112.93,25,57.47
CELL_75855,Erythrocyte,22.11,31,93.53
CELL_42547,Stem Cell,6.25,23,66.36
CELL_30584,Stem Cell,111.37,22,63.81
CELL_35865,Stem Cell,107.85,8,70.31
CELL_26385,Myocyte,6.17,15,68.7
CELL_31509,Neuron,45.22,46,93.36
CELL_62748,Leukocyte,16.3,5,74.7
CELL_65140,Myocyte,19.59,50,78.63
CELL_64763,Leukocyte,106.48,40,59.35
CELL_96908,Stem Cell,106.63,8,65.68
CELL_22861,Fibroblast,90.45,19,82.58
CELL_28373,Epithelial,25.84,39,77.66
CELL_59729,Leukocyte,77.74,44,55.16
CELL_72322,Stem Cell,95.54,8,86.85
CELL_89678,Myocyte,87.1,26,63.59
CELL_58227,Erythrocyte,92.49,23,93.03
CELL_37118,Stem Cell,61.96,46,76.68
CELL_86802,Neuron,10.54,35,93.31
CELL_46336,Myocyte,105.48,36,83.66
CELL_15226,Neuron,117.2,31,77.39
CELL_56423,Myocyte,22.29,39,59.24
CELL_31030,Erythrocyte,25.31,22,94.03
CELL_89269,Myocyte,118.49,9,85.27
CELL_43120,Erythrocyte,73.24,25,66.45
CELL_15250,Fibroblast,7.8,20,70.95
CELL_48410,Epithelial,48.62,42,73.25
CELL_26329,Fibroblast,100.85,19,90.67
CELL_23342,Epithelial,108.36,48,70.97
CELL_75089,Stem Cell,46.4,43,62.63
CELL_79711,Erythrocyte,114.47,24,65.46
CELL_50549,Erythrocyte,71.72,42,53.73
CELL_87457,Epithelial,16.88,14,89.77
CELL_71425,Erythrocyte,85.1,41,91.41
CELL_39726,Myocyte,9.68,6,69.03
CELL_93370,Myocyte,68.01,45,53.7
CELL_33035,Myocyte,49.32,26,73.95
CELL_61362,Leukocyte,20.72,40,96.1
CELL_98771,Erythrocyte,73.81,33,75.31
CELL_69758,Myocyte,25.68,26,93.61
CELL_91245,Fibroblast,45.72,48,80.81
CELL_40220,Fibroblast,80.75,25,97.11
CELL_38114,Leukocyte,103.17,8,87.21
CELL_84590,Myocyte,25.76,24,96.19
CELL_18967,Leukocyte,65.62,42,89.35
CELL_38823,Myocyte,106.38,36,75.12
CELL_48931,Leukocyte,34.72,47,68.39
CELL_81045,Stem Cell,93.24,18,52.0
CELL_12483,Myocyte,35.4,35,63.36
CELL_76970,Leukocyte,95.14,35,89.15
CELL_62711,Erythrocyte,67.71,11,53.41
CELL_88575,Stem Cell,33.26,31,53.4
CELL_14084,Fibroblast,68.99,31,58.7
CELL_76179,Neuron,81.41,27,62.47
CELL_36533,Fibroblast,32.17,47,82.81
CELL_11592,Stem Cell,53.36,40,92.91
CELL_80182,Epithelial,84.89,33,51.87
CELL_65536,Erythrocyte,94.41,24,53.37
CELL_89207,Erythrocyte,62.7,5,70.04
CELL_11463,Erythrocyte,104.66,29,66.75
CELL_74854,Leukocyte,33.4,25,76.07
CELL_60217,Epithelial,47.55,40,61.6
CELL_14010,Myocyte,90.36,38,78.83
CELL_38174,Myocyte,51.03,31,59.81
CELL_90775,Erythrocyte,32.2,36,57.12
CELL_44113,Stem Cell,119.01,12,85.1
CELL_41601,Erythrocyte,112.28,22,79.3
CELL_77149,Neuron,60.09,6,54.47
CELL_65695,Myocyte,53.06,41,52.78
CELL_32747,Leukocyte,62.27,26,76.31
CELL_74806,Stem Cell,51.25,5,90.72
CELL_65191,Epithelial,65.41,20,98.47
CELL_43250,Leukocyte,54.13,34,97.32
CELL_31212,Fibroblast,89.34,50,80.31
CELL_82118,Fibroblast,51.22,18,52.03
CELL_90204,Stem Cell,30.78,46,61.85
CELL_76407,Stem Cell,61.06,26,78.03
CELL_45501,Myocyte,33.6,6,95.71
CELL_33451,Leukocyte,36.93,24,93.66
CELL_74491,Fibroblast,78.25,33,71.08
CELL_44531,Neuron,55.72,37,77.51
CELL_85771,Myocyte,7.43,18,51.42
CELL_32372,Fibroblast,114.88,41,60.61
CELL_32221,Erythrocyte,9.09,22,52.36
CELL_13913,Erythrocyte,10.18,22,98.53
CELL_82491,Epithelial,15.4,25,88.21
CELL_58849,Erythrocyte,44.56,16,77.91
CELL_46716,Leukocyte,111.04,48,58.57
CELL_72389,Fibroblast,84.09,25,69.66
CELL_88973,Neuron,10.21,43,64.39
CELL_78575,Leukocyte,59.44,30,82.75
CELL_50373,Erythrocyte,94.04,25,93.26
CELL_67189,Neuron,109.48,33,83.43
CELL_67783,Epithelial,15.75,43,79.51
CELL_60288,Erythrocyte,20.13,34,78.2
CELL_32934,Leukocyte,36.45,45,84.39
CELL_68043,Epithelial,90.68,36,70.51
CELL_17934,Neuron,98.41,9,56.03
CELL_63268,Myocyte,101.58,35,66.93
CELL_94014,Erythrocyte,33.19,43,67.58
CELL_31856,Leukocyte,67.53,10,85.6
CELL_89995,Epithelial,89.73,28,55.17
CELL_17110,Neuron,26.58,13,90.55
CELL_19802,Stem Cell,16.83,36,56.82
CELL_49417,Leukocyte,58.56,19,82.05
CELL_76678,Stem Cell,11.2,34,83.43
CELL_94720,Fibroblast,110.3,27,88.07
