cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_74029,Myocyte,56.63,13,92.61
CELL_15846,Neuron,14.95,49,75.65
CELL_12517,Epithelial,40.94,35,85.56
CELL_68846,Erythrocyte,102.11,37,50.05
CELL_37751,Neuron,76.67,14,68.88
CELL_61954,Myocyte,112.76,39,62.42
CELL_63281,Fibroblast,56.55,32,51.79
CELL_51215,Erythrocyte,74.88,34,80.88
CELL_65388,Leukocyte,9.71,48,90.54
CELL_89048,Fibroblast,51.96,5,74.14
CELL_63552,Leukocyte,107.38,43,81.79
CELL_93257,Myocyte,65.9,6,98.28
CELL_99874,Myocyte,15.05,19,89.22
CELL_17616,Stem Cell,65.95,6,73.63
CELL_29921,Myocyte,8.52,46,54.49
CELL_70417,Leukocyte,102.59,10,84.27
CELL_54353,Leukocyte,59.49,41,84.13
CELL_99507,Erythrocyte,48.49,37,58.66
CELL_68788,Epithelial,42.25,28,83.41
CELL_30907,Erythrocyte,16.03,5,99.68
CELL_34717,Epithelial,24.01,11,81.26
CELL_56837,Fibroblast,78.82,47,93.29
CELL_93956,Myocyte,81.12,13,54.43
CELL_35806,Erythrocyte,75.37,18,78.67
CELL_57941,Erythrocyte,24.36,11,57.34
CELL_15112,Erythrocyte,13.65,49,99.38
CELL_55276,Epithelial,36.88,24,63.38
CELL_67114,Epithelial,109.63,44,69.0
CELL_49212,Myocyte,98.57,23,78.74
CELL_99221,Leukocyte,108.31,42,77.72
CELL_70708,Myocyte,47.93,44,77.85
CELL_46533,Leukocyte,57.38,35,75.28
CELL_92681,Epithelial,77.29,42,50.88
CELL_14293,Epithelial,18.47,8,67.48
CELL_41383,Epithelial,97.75,42,96.76
CELL_23884,Erythrocyte,118.92,24,66.48
CELL_69536,Epithelial,82.51,17,87.62
CELL_16011,Erythrocyte,44.47,42,96.15
CELL_12428,Myocyte,34.43,9,90.29
CELL_60908,Myocyte,79.3,41,79.64
CELL_14527,Fibroblast,78.32,29,92.44
CELL_61493,Epithelial,110.05,26,52.3
CELL_55576,Neuron,48.12,14,57.25
CELL_42175,Erythrocyte,77.96,12,70.93
CELL_94876,Stem Cell,94.34,44,74.7
CELL_18600,Erythrocyte,54.97,37,69.53
CELL_10414,Myocyte,46.08,36,53.81
CELL_23765,Leukocyte,90.23,49,65.11
CELL_85058,Leukocyte,104.09,45,56.08
CELL_26980,Fibroblast,47.75,16,55.27
CELL_14930,Stem Cell,73.01,33,51.16
CELL_76116,Leukocyte,117.94,15,77.65
CELL_91076,Fibroblast,90.71,48,75.47
CELL_94462,Fibroblast,113.87,32,94.31
CELL_51729,Leukocyte,116.28,25,74.89
CELL_26613,Leukocyte,53.51,25,85.08
CELL_61743,Epithelial,94.76,16,82.8
CELL_31040,Neuron,80.66,48,78.87
CELL_43121,Epithelial,35.37,19,92.89
CELL_35096,Neuron,55.32,10,62.85
CELL_51965,Leukocyte,88.87,21,62.97
CELL_57493,Leukocyte,10.28,47,51.75
CELL_30888,Stem Cell,59.29,46,88.0
CELL_64170,Fibroblast,95.34,38,70.01
CELL_24084,Erythrocyte,71.43,18,87.53
CELL_72256,Epithelial,39.95,11,89.35
CELL_43145,Myocyte,7.32,35,73.53
CELL_72333,Stem Cell,41.46,23,91.72
CELL_12138,Leukocyte,5.23,33,82.3
CELL_28594,Myocyte,82.32,28,82.8
CELL_30677,Myocyte,93.4,39,88.68
CELL_77283,Myocyte,51.03,31,90.47
CELL_27988,Neuron,64.32,11,92.14
CELL_66247,Erythrocyte,114.99,11,75.38
CELL_45497,Erythrocyte,5.36,34,55.04
CELL_34206,Leukocyte,7.87,37,97.49
CELL_76254,Leukocyte,102.53,22,90.89
CELL_91505,Stem Cell,32.03,45,50.98
CELL_90374,Fibroblast,95.39,5,64.49
CELL_15430,Neuron,90.46,18,80.52
CELL_26908,Leukocyte,39.61,38,62.23
CELL_22133,Neuron,109.18,47,78.04
CELL_90179,Epithelial,24.76,19,71.36
CELL_22168,Myocyte,23.92,30,72.29
CELL_55643,Epithelial,53.63,44,71.12
CELL_54834,Myocyte,6.37,48,77.52
CELL_32491,Leukocyte,31.38,47,55.52
CELL_83816,Epithelial,30.75,48,99.3
CELL_88674,Fibroblast,24.45,19,72.43
CELL_66891,Leukocyte,69.15,28,88.16
CELL_47383,Fibroblast,45.51,30,86.65
CELL_58155,Stem Cell,65.79,34,91.5
CELL_34111,Fibroblast,88.82,38,92.15
CELL_20887,Fibroblast,74.33,28,92.9
