cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_73573,Epithelial,112.62,17,84.82
CELL_45696,Erythrocyte,108.06,32,80.5
CELL_93339,Fibroblast,95.17,32,75.8
CELL_97971,Epithelial,58.06,14,50.16
CELL_56476,Myocyte,19.95,22,92.85
CELL_39662,Erythrocyte,86.93,35,68.73
CELL_42329,Fibroblast,8.54,37,55.68
CELL_11923,Stem Cell,51.67,18,65.95
CELL_99969,Stem Cell,66.12,37,51.5
CELL_36487,Fibroblast,101.17,18,65.92
CELL_49097,Epithelial,64.96,38,96.37
CELL_90267,Leukocyte,77.32,40,94.45
CELL_79443,Erythrocyte,117.32,16,61.67
CELL_88012,Stem Cell,117.08,38,52.37
CELL_51355,Erythrocyte,40.29,21,74.39
CELL_36432,Stem Cell,24.71,11,61.78
CELL_33661,Epithelial,51.35,44,97.62
CELL_86760,Leukocyte,15.68,13,97.46
CELL_79291,Leukocyte,42.29,14,54.11
CELL_15060,Fibroblast,15.29,33,56.98
CELL_96721,Epithelial,114.6,44,75.1
CELL_31415,Stem Cell,13.8,20,93.21
CELL_57801,Erythrocyte,42.44,14,59.08
CELL_15731,Stem Cell,53.45,19,81.44
CELL_97715,Neuron,106.16,16,60.96
CELL_61317,Erythrocyte,95.85,37,52.42
CELL_52518,Fibroblast,113.38,35,69.01
CELL_35915,Fibroblast,63.88,11,98.54
CELL_39498,Fibroblast,61.49,17,95.51
CELL_51756,Fibroblast,49.68,6,78.48
CELL_96880,Fibroblast,105.17,16,89.2
CELL_53930,Fibroblast,54.28,29,77.96
CELL_50044,Stem Cell,35.44,42,69.02
CELL_29227,Fibroblast,43.33,15,65.2
CELL_69124,Myocyte,78.4,23,79.74
CELL_38518,Stem Cell,98.26,38,99.06
CELL_20010,Fibroblast,102.9,37,97.29
CELL_78181,Epithelial,102.73,20,74.78
CELL_33783,Epithelial,26.65,50,51.29
CELL_40399,Neuron,14.59,13,81.04
CELL_94523,Erythrocyte,31.71,28,59.28
CELL_32869,Fibroblast,54.73,36,55.98
CELL_95378,Epithelial,81.37,27,75.29
CELL_80976,Leukocyte,108.12,9,53.73
CELL_54252,Erythrocyte,41.03,18,85.27
CELL_18140,Stem Cell,91.1,6,73.66
CELL_16030,Neuron,47.59,24,84.85
CELL_47284,Erythrocyte,39.59,30,54.39
CELL_57905,Myocyte,35.81,46,90.65
CELL_68926,Leukocyte,81.34,46,90.1
CELL_63867,Fibroblast,29.21,10,80.59
CELL_24718,Fibroblast,82.32,43,99.59
CELL_35176,Neuron,38.86,35,54.25
CELL_89877,Leukocyte,111.59,32,57.11
CELL_12720,Fibroblast,41.92,35,82.33
CELL_64125,Fibroblast,58.19,26,55.08
CELL_65480,Fibroblast,5.8,25,74.68
CELL_22935,Epithelial,19.86,41,99.57
CELL_33355,Leukocyte,109.14,25,61.66
CELL_96533,Neuron,24.24,18,88.61
CELL_31861,Neuron,62.07,44,51.21
CELL_58502,Neuron,17.46,33,73.09
CELL_89862,Neuron,60.23,14,61.77
CELL_23978,Myocyte,60.61,19,74.56
CELL_82517,Stem Cell,72.93,38,91.16
CELL_21078,Myocyte,26.82,49,75.13
CELL_33238,Stem Cell,37.16,6,83.97
CELL_76599,Neuron,41.72,26,58.01
CELL_82177,Leukocyte,85.92,16,89.06
CELL_35086,Leukocyte,33.82,17,54.06
CELL_93576,Epithelial,56.97,17,73.03
CELL_18081,Leukocyte,5.35,9,66.94
CELL_59164,Neuron,99.17,41,54.96
CELL_50041,Erythrocyte,46.54,11,98.71
CELL_87151,Fibroblast,49.76,31,61.79
CELL_49938,Neuron,47.03,29,50.97
CELL_12398,Fibroblast,23.0,8,51.02
CELL_49481,Neuron,96.49,25,90.2
CELL_96010,Myocyte,43.54,14,63.21
CELL_88826,Fibroblast,70.91,11,73.66
CELL_26705,Fibroblast,7.19,50,83.61
CELL_62642,Leukocyte,20.89,41,91.5
CELL_12038,Myocyte,47.94,6,80.64
CELL_44947,Epithelial,65.07,44,85.07
CELL_52975,Myocyte,96.83,31,54.84
CELL_45220,Leukocyte,15.31,14,98.35
CELL_49730,Erythrocyte,59.7,18,80.93
CELL_26769,Fibroblast,106.96,29,83.41
CELL_60404,Neuron,10.1,28,88.52
CELL_27721,Leukocyte,26.98,33,63.11
CELL_30849,Epithelial,69.83,29,71.85
CELL_65180,Myocyte,116.43,49,94.55
CELL_34892,Leukocyte,82.18,37,92.15
CELL_26777,Neuron,80.25,45,88.09
CELL_41659,Neuron,79.59,43,65.53
CELL_78793,Myocyte,83.18,31,51.45
CELL_82986,Erythrocyte,72.21,44,93.36
CELL_57855,Erythrocyte,42.09,29,91.4
CELL_90812,Myocyte,72.81,14,94.41
CELL_38378,Stem Cell,9.86,39,72.22
CELL_67057,Epithelial,115.53,22,85.79
CELL_94355,Fibroblast,64.33,29,72.02
CELL_37518,Leukocyte,70.92,39,66.24
CELL_73295,Epithelial,79.22,46,58.59
CELL_91017,Erythrocyte,11.3,8,60.45
CELL_68993,Epithelial,67.7,39,97.3
CELL_83107,Neuron,119.9,35,93.43
CELL_86684,Stem Cell,87.69,23,70.05
CELL_66010,Stem Cell,74.75,23,74.45
CELL_81211,Leukocyte,93.02,48,56.97
CELL_36262,Erythrocyte,92.87,27,81.19
CELL_51350,Neuron,99.35,22,67.66
CELL_34905,Myocyte,13.63,19,66.63
CELL_40105,Myocyte,117.05,45,66.23
CELL_27433,Neuron,83.22,23,96.96
CELL_53004,Erythrocyte,97.68,10,83.69
CELL_55400,Erythrocyte,98.86,35,78.68
CELL_62360,Neuron,48.76,15,66.26
CELL_99635,Stem Cell,71.65,32,51.01
CELL_24638,Erythrocyte,87.12,18,95.24
CELL_24265,Epithelial,12.97,16,58.81
CELL_75156,Myocyte,13.76,11,76.71
CELL_55821,Leukocyte,21.22,17,57.38
CELL_82905,Stem Cell,94.5,46,53.68
CELL_87174,Stem Cell,111.94,18,73.69
CELL_81176,Stem Cell,84.06,26,67.01
CELL_99498,Myocyte,35.39,48,68.82
CELL_55022,Myocyte,67.98,46,81.32
CELL_96913,Fibroblast,9.7,27,64.8
CELL_89423,Myocyte,84.34,50,77.96
CELL_96045,Neuron,110.81,10,77.08
CELL_88678,Epithelial,46.74,48,85.89
CELL_35455,Neuron,67.63,33,76.48
CELL_33331,Fibroblast,21.21,21,62.29
CELL_79365,Stem Cell,94.03,15,65.77
CELL_32243,Leukocyte,81.77,7,99.37
CELL_84255,Neuron,90.9,42,92.06
CELL_58037,Leukocyte,89.76,5,67.82
CELL_87926,Erythrocyte,78.68,29,77.59
CELL_93269,Neuron,73.71,46,88.83
CELL_93427,Leukocyte,18.19,23,93.42
CELL_77794,Myocyte,100.2,33,52.37
CELL_33853,Epithelial,76.5,23,95.03
CELL_24536,Erythrocyte,16.77,43,51.63
CELL_19604,Fibroblast,31.55,39,60.13
CELL_10784,Stem Cell,33.98,48,69.81
CELL_98758,Leukocyte,7.34,48,57.14
CELL_25568,Erythrocyte,49.44,24,99.62
CELL_97196,Epithelial,40.55,40,54.91
CELL_82154,Neuron,96.56,12,83.17
CELL_65465,Myocyte,118.24,26,95.56
CELL_67699,Neuron,23.35,8,73.6
CELL_83582,Stem Cell,20.72,44,72.75
CELL_70315,Myocyte,50.18,20,70.83
CELL_64975,Myocyte,95.24,7,82.02
CELL_55277,Myocyte,41.74,24,82.26
CELL_77295,Fibroblast,16.29,40,85.81
CELL_22046,Leukocyte,46.46,12,53.28
CELL_20988,Erythrocyte,19.12,7,85.47
CELL_13200,Myocyte,27.96,36,50.75
CELL_66741,Leukocyte,102.62,13,95.03
CELL_98697,Epithelial,64.17,27,71.47
CELL_77264,Fibroblast,58.3,23,73.62
CELL_30338,Stem Cell,76.05,21,96.99
CELL_51600,Myocyte,6.16,40,65.43
CELL_14706,Stem Cell,59.71,28,65.7
CELL_26462,Fibroblast,47.33,47,65.07
CELL_93073,Neuron,16.92,33,90.44
CELL_17837,Epithelial,62.64,16,76.69
CELL_50770,Leukocyte,46.11,46,55.64
CELL_59258,Erythrocyte,58.73,49,99.88
CELL_83335,Neuron,72.66,11,59.45
CELL_75444,Stem Cell,104.34,16,96.8
CELL_38291,Fibroblast,83.35,49,50.68
CELL_56271,Neuron,24.62,23,77.07
CELL_84614,Leukocyte,43.39,19,59.24
CELL_94525,Erythrocyte,74.14,29,86.33
CELL_76096,Epithelial,58.36,41,94.64
CELL_73640,Fibroblast,27.9,18,84.24
CELL_67419,Fibroblast,62.96,13,71.26
CELL_93258,Fibroblast,30.17,17,81.27
CELL_72614,Neuron,29.79,11,95.11
CELL_17613,Epithelial,18.0,50,82.31
CELL_30573,Neuron,101.51,46,53.22
CELL_47936,Myocyte,45.98,37,94.36
CELL_86060,Epithelial,33.97,34,59.7
CELL_22757,Epithelial,24.25,36,97.86
CELL_54410,Neuron,95.38,29,63.11
CELL_42011,Stem Cell,52.74,45,72.08
CELL_30574,Neuron,34.44,36,75.16
CELL_54732,Leukocyte,53.03,34,66.83
CELL_77869,Fibroblast,83.53,21,86.77
CELL_11442,Stem Cell,9.51,31,79.95
CELL_76645,Fibroblast,104.6,28,60.67
CELL_61874,Epithelial,69.0,11,54.48
CELL_11599,Erythrocyte,46.34,25,65.44
CELL_78665,Stem Cell,30.29,6,96.28
CELL_18306,Myocyte,98.19,47,66.33
CELL_21696,Leukocyte,62.46,27,80.84
CELL_51792,Epithelial,9.27,34,94.27
CELL_97479,Fibroblast,84.34,11,73.26
CELL_88257,Stem Cell,73.71,17,82.06
CELL_96019,Epithelial,74.17,28,57.69
CELL_99588,Myocyte,54.77,11,64.29
CELL_75024,Neuron,67.45,37,67.84
CELL_86627,Neuron,86.29,29,88.05
CELL_79209,Neuron,57.85,32,73.41
CELL_74958,Myocyte,82.12,31,61.38
CELL_69095,Neuron,115.97,27,63.79
CELL_77225,Erythrocyte,66.74,22,71.03
CELL_25953,Neuron,84.17,12,94.91
CELL_18273,Stem Cell,103.9,36,99.63
CELL_89995,Erythrocyte,41.91,11,95.29
CELL_46493,Epithelial,78.17,27,94.26
CELL_47483,Erythrocyte,107.39,33,97.53
CELL_29840,Neuron,20.27,45,74.65
CELL_57678,Stem Cell,29.95,47,54.64
CELL_52513,Epithelial,118.58,10,83.89
CELL_73289,Erythrocyte,8.31,28,56.73
CELL_98671,Leukocyte,34.7,10,78.22
CELL_99171,Leukocyte,50.6,15,73.29
CELL_91269,Stem Cell,104.71,9,54.92
CELL_64703,Leukocyte,51.63,49,56.46
CELL_32337,Epithelial,79.71,37,81.72
CELL_59915,Erythrocyte,46.77,38,60.92
CELL_27581,Erythrocyte,58.01,42,79.98
CELL_54551,Erythrocyte,8.06,43,99.51
CELL_20367,Neuron,54.47,14,50.64
CELL_18054,Erythrocyte,60.16,45,70.09
CELL_36573,Erythrocyte,8.68,37,58.51
CELL_72381,Leukocyte,77.03,34,85.28
CELL_72644,Stem Cell,14.46,17,68.87
CELL_27402,Fibroblast,50.42,43,66.28
CELL_40862,Myocyte,10.8,37,79.53
CELL_51851,Leukocyte,84.69,38,95.72
CELL_81259,Erythrocyte,17.25,14,54.14
CELL_77775,Stem Cell,115.05,31,96.36
CELL_84510,Stem Cell,93.85,23,94.77
CELL_99827,Stem Cell,47.53,30,58.68
CELL_27590,Leukocyte,25.34,38,84.51
CELL_71785,Fibroblast,65.34,6,89.56
CELL_19179,Leukocyte,64.09,39,57.86
CELL_30456,Leukocyte,42.39,47,60.32
CELL_73655,Erythrocyte,106.02,35,52.55
CELL_49722,Neuron,17.04,13,74.95
CELL_36264,Leukocyte,20.18,35,61.51
CELL_36132,Leukocyte,21.03,46,97.44
CELL_29792,Leukocyte,114.58,49,53.43
CELL_59729,Myocyte,100.99,41,86.58
CELL_76862,Leukocyte,81.57,45,96.01
CELL_37445,Stem Cell,98.81,43,87.79
CELL_10228,Erythrocyte,59.72,43,60.86
