cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_55120,Myocyte,103.19,22,89.91
CELL_32958,Neuron,76.27,27,70.49
CELL_70463,Neuron,29.83,25,68.31
CELL_79214,Stem Cell,35.38,19,65.32
CELL_91977,Neuron,89.99,13,56.23
CELL_47385,Myocyte,97.34,9,97.12
CELL_46160,Fibroblast,82.2,41,62.6
CELL_42929,Epithelial,104.6,28,83.94
CELL_94554,Epithelial,56.96,26,60.1
CELL_90824,Epithelial,95.23,23,75.66
CELL_77291,Myocyte,75.85,20,90.89
CELL_57123,Neuron,19.3,22,53.22
CELL_84170,Stem Cell,6.38,11,61.49
CELL_67460,Leukocyte,88.54,23,98.48
CELL_12062,Myocyte,6.71,11,94.74
CELL_16540,Myocyte,97.83,18,92.34
CELL_65120,Stem Cell,14.87,21,58.02
CELL_45149,Myocyte,8.86,17,88.32
CELL_72157,Neuron,60.03,17,99.98
CELL_95714,Fibroblast,81.42,47,55.36
CELL_20749,Fibroblast,67.49,19,50.2
CELL_26010,Erythrocyte,115.11,31,54.8
CELL_83333,Myocyte,78.71,45,95.11
CELL_21436,Fibroblast,16.14,7,70.4
CELL_95297,Leukocyte,104.82,12,63.0
CELL_16417,Stem Cell,79.66,17,96.65
CELL_53035,Epithelial,15.04,25,56.12
CELL_28484,Epithelial,68.8,30,75.04
CELL_23797,Leukocyte,63.8,16,59.9
CELL_13030,Stem Cell,6.01,7,85.07
CELL_28701,Stem Cell,9.3,15,91.2
CELL_29722,Neuron,96.02,25,72.19
CELL_63247,Fibroblast,34.6,22,52.87
CELL_54571,Epithelial,11.04,41,54.75
CELL_11222,Neuron,86.72,48,77.42
CELL_87480,Neuron,56.72,36,87.17
CELL_48180,Leukocyte,113.29,33,77.06
CELL_57928,Myocyte,68.89,34,62.53
CELL_49407,Neuron,53.4,24,86.74
CELL_23021,Stem Cell,114.14,33,93.55
CELL_91746,Stem Cell,110.7,46,99.73
CELL_89406,Erythrocyte,95.16,32,52.42
CELL_61113,Myocyte,58.71,25,92.01
CELL_40231,Stem Cell,92.58,27,60.26
CELL_16236,Epithelial,51.94,47,98.35
CELL_93564,Neuron,23.49,33,82.54
CELL_99435,Stem Cell,105.13,33,56.11
CELL_52831,Epithelial,13.34,23,86.68
