cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_14076,Fibroblast,64.34,19,59.54
CELL_17169,Myocyte,118.98,24,72.68
CELL_92331,Myocyte,84.16,14,74.08
CELL_12254,Neuron,29.51,13,69.82
CELL_56096,Erythrocyte,80.34,32,52.61
CELL_79398,Neuron,98.24,40,89.89
CELL_63763,Epithelial,8.81,32,94.25
CELL_45025,Neuron,108.57,50,95.27
CELL_83020,Neuron,105.74,26,54.43
CELL_25820,Leukocyte,82.89,8,79.71
CELL_30217,Epithelial,24.78,27,69.15
CELL_51384,Erythrocyte,96.54,49,50.45
CELL_99662,Fibroblast,14.78,33,75.57
CELL_28081,Leukocyte,111.38,28,93.61
CELL_27784,Epithelial,27.92,5,87.16
CELL_23847,Neuron,119.62,39,94.98
CELL_57183,Myocyte,47.12,32,63.86
CELL_34172,Epithelial,27.2,21,62.35
CELL_52728,Epithelial,68.38,26,52.88
CELL_70372,Leukocyte,94.74,42,61.48
CELL_67998,Epithelial,75.07,25,90.74
CELL_59866,Epithelial,119.06,12,73.43
CELL_83008,Neuron,72.23,24,92.95
CELL_92971,Epithelial,60.42,22,51.09
CELL_68404,Leukocyte,34.57,20,53.76
CELL_20750,Fibroblast,40.49,23,54.28
CELL_17104,Stem Cell,98.19,12,93.98
CELL_20414,Myocyte,114.62,13,55.41
CELL_87056,Fibroblast,13.74,32,72.86
CELL_30120,Fibroblast,88.35,14,62.87
CELL_69891,Myocyte,115.35,26,85.19
CELL_97503,Epithelial,8.31,35,77.29
CELL_70161,Erythrocyte,107.99,18,86.51
CELL_61023,Stem Cell,50.28,10,67.92
CELL_73066,Stem Cell,41.6,9,58.17
CELL_87075,Epithelial,89.59,46,83.54
CELL_69088,Leukocyte,111.54,10,92.68
CELL_70313,Myocyte,7.61,5,67.85
CELL_15189,Epithelial,28.63,31,82.01
CELL_24159,Epithelial,9.13,17,50.64
CELL_97511,Erythrocyte,115.5,15,96.0
CELL_91690,Epithelial,26.01,33,89.14
CELL_97651,Erythrocyte,14.61,17,97.9
CELL_21402,Epithelial,104.32,45,66.11
CELL_45483,Epithelial,104.58,37,59.69
CELL_84743,Erythrocyte,8.75,43,81.71
CELL_51145,Erythrocyte,64.25,25,73.75
CELL_88628,Stem Cell,112.26,28,75.95
CELL_85607,Myocyte,40.15,7,95.89
CELL_72940,Stem Cell,99.05,19,95.95
CELL_67028,Stem Cell,85.79,26,70.87
CELL_82973,Neuron,45.46,10,70.66
CELL_41259,Fibroblast,19.89,33,56.89
CELL_54543,Erythrocyte,66.81,24,65.65
CELL_20780,Leukocyte,5.12,38,87.63
CELL_32647,Fibroblast,19.0,33,98.39
CELL_21231,Neuron,7.18,15,86.33
CELL_35685,Myocyte,92.45,42,85.52
CELL_63302,Epithelial,97.05,50,63.84
