cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_87213,Epithelial,10.75,12,70.57
CELL_37595,Epithelial,87.11,25,96.63
CELL_20548,Myocyte,113.4,27,91.94
CELL_77112,Erythrocyte,8.42,44,76.87
CELL_29796,Epithelial,74.7,28,68.29
CELL_63779,Neuron,46.32,39,85.99
CELL_95875,Fibroblast,25.24,28,57.42
CELL_10286,Stem Cell,84.4,27,84.38
CELL_56559,Leukocyte,34.63,21,66.69
CELL_67378,Erythrocyte,114.44,5,84.76
CELL_65615,Myocyte,69.87,45,94.82
CELL_79682,Neuron,110.0,50,84.41
CELL_66302,Leukocyte,102.47,49,87.27
CELL_88276,Myocyte,93.66,27,72.24
CELL_32025,Epithelial,50.32,48,76.52
CELL_28539,Erythrocyte,108.52,35,89.23
CELL_24118,Neuron,91.9,41,53.75
CELL_44984,Erythrocyte,93.32,31,77.61
CELL_82817,Leukocyte,118.12,22,85.9
CELL_15708,Leukocyte,28.7,25,66.52
CELL_18087,Myocyte,31.59,38,57.89
CELL_36659,Myocyte,113.48,19,93.09
CELL_78576,Myocyte,50.31,45,85.81
CELL_18205,Leukocyte,66.3,14,94.83
CELL_19317,Neuron,80.82,8,73.91
CELL_12306,Fibroblast,88.3,24,62.85
CELL_57031,Stem Cell,21.64,27,77.66
CELL_38059,Stem Cell,118.99,27,60.78
CELL_72670,Neuron,41.15,35,98.35
CELL_76605,Neuron,84.18,19,76.16
CELL_67929,Neuron,14.52,17,59.01
CELL_59796,Fibroblast,32.19,36,98.66
CELL_28213,Epithelial,103.59,5,82.22
CELL_84674,Myocyte,67.9,41,51.29
CELL_87763,Epithelial,101.61,42,58.27
CELL_79039,Erythrocyte,69.0,26,78.09
CELL_34237,Neuron,91.89,16,77.33
CELL_26890,Erythrocyte,34.45,22,82.17
CELL_77960,Neuron,19.57,14,68.9
CELL_62387,Epithelial,64.38,49,65.08
CELL_93737,Myocyte,75.78,44,51.26
CELL_11921,Epithelial,92.07,42,67.21
CELL_44121,Neuron,32.23,48,81.02
CELL_22182,Leukocyte,17.25,43,66.8
CELL_69897,Erythrocyte,48.97,36,92.49
CELL_32276,Leukocyte,75.76,32,98.67
CELL_52681,Neuron,108.82,11,75.06
CELL_77107,Fibroblast,113.36,46,96.33
CELL_99794,Epithelial,31.06,39,80.52
