cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_93309,Erythrocyte,20.5,17,78.56
CELL_74350,Neuron,113.41,33,94.13
CELL_33861,Myocyte,40.66,17,57.57
CELL_74151,Fibroblast,28.65,15,68.13
CELL_49105,Erythrocyte,78.97,21,60.72
CELL_26428,Myocyte,17.28,22,64.98
CELL_46283,Erythrocyte,7.43,5,50.55
CELL_79924,Epithelial,27.65,8,96.92
CELL_17983,Neuron,25.22,7,61.08
CELL_32697,Neuron,34.23,12,66.78
CELL_67242,Epithelial,64.51,32,72.19
CELL_12514,Fibroblast,30.51,40,99.34
CELL_31315,Erythrocyte,61.26,16,79.11
CELL_33826,Leukocyte,20.27,48,72.31
CELL_58191,Stem Cell,56.69,13,95.05
CELL_99888,Erythrocyte,84.22,32,94.59
CELL_52204,Fibroblast,114.78,42,72.19
CELL_54845,Neuron,103.1,26,82.3
CELL_34617,Leukocyte,86.96,27,77.64
CELL_52616,Neuron,39.66,41,75.11
CELL_34344,Fibroblast,119.68,19,62.53
CELL_48001,Stem Cell,117.08,13,75.2
CELL_22529,Stem Cell,115.48,15,91.81
CELL_96947,Stem Cell,26.24,44,85.97
CELL_32775,Epithelial,31.98,23,57.99
CELL_55026,Fibroblast,108.84,9,54.82
CELL_11791,Fibroblast,63.06,31,59.29
CELL_82486,Neuron,79.65,26,79.41
CELL_67057,Fibroblast,20.42,25,58.39
CELL_49548,Erythrocyte,29.52,47,95.72
CELL_84761,Neuron,116.23,11,80.91
CELL_37754,Fibroblast,54.12,47,83.4
CELL_88523,Leukocyte,15.45,49,97.03
CELL_53322,Erythrocyte,105.31,8,61.9
CELL_94653,Fibroblast,117.01,25,78.47
CELL_81274,Leukocyte,33.79,6,99.72
CELL_72708,Stem Cell,13.34,21,90.42
CELL_87260,Fibroblast,15.08,49,68.41
CELL_63070,Stem Cell,77.69,20,82.44
CELL_19406,Myocyte,79.56,13,91.14
CELL_60948,Neuron,77.35,47,96.21
CELL_61612,Leukocyte,73.9,39,77.72
CELL_60426,Myocyte,70.3,7,67.71
CELL_46705,Fibroblast,33.05,42,91.57
CELL_18464,Myocyte,17.99,11,54.46
CELL_85692,Leukocyte,52.2,35,57.2
CELL_29539,Stem Cell,51.82,17,71.98
CELL_26813,Fibroblast,12.43,37,62.27
CELL_80410,Neuron,15.38,11,83.81
CELL_17165,Epithelial,86.58,44,70.67
CELL_76664,Stem Cell,86.31,12,90.3
CELL_10730,Epithelial,102.83,35,58.01
CELL_12543,Epithelial,92.7,38,91.02
CELL_87711,Myocyte,108.67,17,67.64
CELL_45287,Neuron,74.85,17,82.36
CELL_45944,Leukocyte,24.79,25,96.34
CELL_99981,Myocyte,108.47,10,59.12
CELL_75911,Myocyte,59.71,16,99.95
CELL_38087,Fibroblast,88.99,7,64.94
CELL_61389,Myocyte,38.34,19,98.35
CELL_26136,Neuron,29.12,21,50.74
CELL_90935,Erythrocyte,24.53,17,70.55
CELL_38854,Leukocyte,51.6,5,84.84
CELL_22972,Epithelial,59.78,9,86.95
CELL_27196,Neuron,95.76,16,51.35
CELL_82065,Epithelial,7.87,28,64.39
CELL_91807,Stem Cell,50.02,6,64.4
CELL_95567,Stem Cell,71.9,34,76.92
CELL_20453,Epithelial,45.31,7,80.19
CELL_76625,Myocyte,46.48,6,80.15
CELL_60054,Leukocyte,42.42,16,72.01
CELL_77822,Leukocyte,14.81,12,97.4
CELL_83088,Leukocyte,106.16,20,92.35
CELL_63768,Erythrocyte,44.51,11,54.12
CELL_35236,Epithelial,41.37,36,56.01
CELL_64092,Epithelial,67.56,46,71.55
CELL_57210,Stem Cell,105.74,49,69.3
CELL_82987,Epithelial,73.33,23,86.8
CELL_29714,Leukocyte,116.42,13,97.73
CELL_87219,Leukocyte,92.15,50,77.02
CELL_54195,Myocyte,14.63,20,80.37
CELL_63872,Myocyte,18.2,41,59.21
CELL_18103,Stem Cell,107.92,30,52.8
CELL_13370,Erythrocyte,101.38,38,53.66
CELL_47459,Fibroblast,76.62,11,75.28
CELL_33651,Fibroblast,113.53,9,94.82
CELL_41031,Leukocyte,87.02,48,92.48
CELL_16897,Myocyte,68.23,48,96.34
CELL_78500,Erythrocyte,90.47,7,87.82
CELL_17679,Leukocyte,104.6,45,56.64
CELL_57417,Stem Cell,115.64,34,81.07
CELL_70753,Leukocyte,17.26,11,85.04
CELL_51387,Fibroblast,11.81,32,90.18
CELL_30268,Stem Cell,77.64,35,86.45
CELL_79089,Epithelial,7.01,48,83.29
CELL_24374,Stem Cell,31.62,20,56.52
CELL_58863,Neuron,58.57,15,85.42
CELL_39233,Erythrocyte,105.25,16,79.53
CELL_60539,Myocyte,83.98,15,61.22
CELL_81106,Myocyte,106.02,21,60.09
CELL_31681,Neuron,35.21,50,92.94
CELL_78548,Leukocyte,105.84,23,80.8
CELL_74409,Erythrocyte,38.15,44,87.76
CELL_72355,Stem Cell,49.25,48,74.94
CELL_72309,Stem Cell,65.18,35,96.88
CELL_31601,Epithelial,108.96,11,79.89
CELL_66456,Erythrocyte,5.82,18,54.13
CELL_66873,Fibroblast,76.12,23,83.09
CELL_31102,Epithelial,107.17,27,61.35
CELL_44280,Leukocyte,20.2,44,65.04
CELL_23414,Erythrocyte,27.03,12,85.6
CELL_53877,Stem Cell,22.42,5,82.49
CELL_64105,Epithelial,74.93,16,82.7
CELL_22034,Leukocyte,63.71,36,63.96
CELL_10111,Neuron,58.17,26,54.08
CELL_65214,Stem Cell,37.47,7,83.51
CELL_97453,Epithelial,64.09,24,93.64
CELL_21561,Stem Cell,40.35,43,66.65
CELL_28852,Stem Cell,42.08,37,68.94
CELL_24655,Leukocyte,102.96,34,82.78
CELL_97986,Neuron,114.06,45,99.55
CELL_93751,Leukocyte,59.89,47,98.5
CELL_14809,Erythrocyte,34.87,35,71.33
CELL_23535,Stem Cell,91.56,33,94.05
CELL_33105,Myocyte,5.46,29,96.35
CELL_62887,Fibroblast,81.37,40,86.43
CELL_91483,Leukocyte,8.99,32,86.91
CELL_68200,Myocyte,49.23,29,72.45
CELL_37963,Fibroblast,29.29,36,75.65
CELL_72864,Myocyte,24.17,28,86.55
CELL_72838,Erythrocyte,70.21,18,91.33
CELL_76634,Neuron,20.12,36,71.85
CELL_61311,Neuron,63.96,17,96.44
CELL_54543,Leukocyte,29.57,35,75.78
CELL_47242,Myocyte,6.53,35,81.23
CELL_44022,Stem Cell,33.34,28,66.11
CELL_50979,Erythrocyte,83.56,19,50.99
CELL_26389,Erythrocyte,79.02,27,90.68
CELL_60269,Leukocyte,16.71,23,78.67
CELL_13634,Fibroblast,114.59,17,64.03
CELL_98195,Erythrocyte,22.51,7,88.17
CELL_32797,Epithelial,79.65,33,53.79
CELL_77234,Stem Cell,10.74,7,69.02
CELL_75241,Myocyte,118.05,13,75.98
CELL_41897,Neuron,68.21,46,54.26
CELL_57192,Epithelial,65.85,26,74.32
CELL_13877,Erythrocyte,90.32,21,64.27
CELL_97577,Erythrocyte,30.56,7,71.18
CELL_47353,Leukocyte,13.14,41,93.25
CELL_18905,Myocyte,94.77,8,79.57
CELL_29185,Epithelial,37.48,44,53.95
CELL_88362,Fibroblast,70.74,37,94.54
CELL_92807,Fibroblast,78.44,40,57.19
CELL_49075,Stem Cell,117.87,25,59.32
CELL_97930,Leukocyte,73.44,39,86.98
CELL_52810,Leukocyte,95.07,22,62.35
CELL_78841,Leukocyte,42.39,21,57.5
CELL_15093,Myocyte,92.29,11,80.77
CELL_59987,Leukocyte,52.4,40,69.38
CELL_79234,Leukocyte,81.18,33,65.33
CELL_99324,Leukocyte,14.36,5,53.63
CELL_40376,Fibroblast,20.02,10,61.26
CELL_79982,Erythrocyte,19.84,19,51.05
CELL_95682,Neuron,83.37,44,65.47
CELL_14230,Erythrocyte,9.96,39,88.95
CELL_23061,Myocyte,100.36,23,69.62
CELL_23910,Myocyte,21.91,34,90.34
CELL_64827,Leukocyte,61.72,9,84.69
CELL_68426,Myocyte,34.39,17,57.91
CELL_96984,Fibroblast,27.52,49,87.29
CELL_42404,Fibroblast,91.76,33,86.45
CELL_49967,Leukocyte,96.62,5,77.61
CELL_17420,Epithelial,63.96,34,98.37
CELL_26289,Neuron,81.35,16,88.99
CELL_80677,Stem Cell,65.54,29,86.96
CELL_59487,Leukocyte,99.76,21,56.33
CELL_55993,Leukocyte,35.8,18,75.33
CELL_65378,Fibroblast,44.7,34,76.45
CELL_55350,Epithelial,53.53,5,86.84
CELL_43016,Epithelial,98.53,12,66.92
CELL_45977,Neuron,43.52,5,87.15
CELL_84417,Stem Cell,32.06,46,73.88
CELL_14436,Stem Cell,91.58,17,90.9
CELL_87181,Erythrocyte,106.06,17,57.13
CELL_51460,Epithelial,45.73,41,82.72
CELL_70235,Erythrocyte,51.68,45,69.79
CELL_93138,Neuron,59.08,13,84.83
CELL_39882,Leukocyte,17.55,25,52.4
CELL_19485,Leukocyte,59.43,27,82.88
CELL_36888,Myocyte,24.48,18,76.56
CELL_17695,Myocyte,90.87,42,74.45
CELL_74854,Myocyte,23.27,47,57.07
CELL_70615,Erythrocyte,48.9,34,51.08
CELL_48478,Neuron,55.21,29,57.98
CELL_58587,Epithelial,9.05,9,90.55
CELL_79808,Epithelial,55.22,45,73.47
CELL_47381,Fibroblast,114.15,33,79.59
CELL_72547,Erythrocyte,34.52,45,55.55
CELL_56740,Fibroblast,82.84,6,50.5
CELL_12294,Leukocyte,79.94,48,98.63
CELL_28900,Erythrocyte,97.75,44,93.61
CELL_67670,Stem Cell,78.95,16,81.23
CELL_49074,Epithelial,118.26,5,99.1
CELL_24292,Epithelial,29.59,20,72.08
CELL_85604,Erythrocyte,81.81,23,59.44
CELL_54421,Stem Cell,39.86,38,61.63
CELL_97430,Fibroblast,22.15,41,71.21
CELL_56002,Neuron,21.85,18,60.38
CELL_53168,Erythrocyte,31.47,11,96.13
CELL_97863,Leukocyte,63.68,47,88.09
CELL_96861,Leukocyte,66.31,18,64.6
CELL_25607,Neuron,107.8,8,99.4
CELL_62390,Myocyte,69.46,26,93.82
CELL_32719,Fibroblast,40.54,30,93.46
CELL_90006,Neuron,31.65,48,76.62
CELL_22651,Epithelial,86.48,34,91.54
CELL_25343,Neuron,79.42,44,85.17
CELL_61809,Stem Cell,70.46,11,70.2
CELL_72528,Neuron,36.94,19,91.11
CELL_52365,Neuron,7.55,29,70.99
CELL_37893,Erythrocyte,7.38,29,88.41
CELL_65195,Epithelial,5.28,48,80.85
CELL_62252,Myocyte,92.02,44,96.7
CELL_59221,Stem Cell,39.5,5,66.4
CELL_88740,Erythrocyte,93.62,41,81.74
CELL_92801,Erythrocyte,72.63,41,66.03
CELL_18715,Leukocyte,26.63,28,65.17
CELL_98695,Erythrocyte,101.41,35,66.0
CELL_99997,Neuron,24.0,39,50.08
CELL_30831,Erythrocyte,21.17,41,80.81
CELL_14411,Erythrocyte,35.3,22,72.34
CELL_60206,Neuron,12.67,15,69.04
CELL_13686,Stem Cell,38.76,24,60.39
CELL_52077,Stem Cell,69.5,16,73.63
CELL_10187,Myocyte,21.18,31,64.12
CELL_58164,Leukocyte,77.99,5,51.35
CELL_94272,Neuron,23.64,33,73.74
CELL_68223,Neuron,73.66,12,70.44
CELL_31854,Epithelial,103.06,16,69.24
CELL_36077,Fibroblast,23.24,20,58.25
CELL_55812,Fibroblast,106.24,28,99.69
CELL_69169,Erythrocyte,59.2,7,56.06
CELL_69074,Epithelial,96.79,47,99.41
CELL_44860,Neuron,77.88,19,83.86
CELL_43401,Myocyte,48.76,30,60.55
CELL_85431,Leukocyte,96.16,31,82.6
CELL_21581,Neuron,107.32,45,64.31
CELL_28696,Stem Cell,26.42,21,62.59
CELL_60096,Neuron,69.22,36,74.75
CELL_89632,Erythrocyte,60.16,15,64.14
CELL_84895,Erythrocyte,17.87,47,92.25
CELL_13580,Leukocyte,43.49,45,69.7
CELL_14997,Myocyte,42.44,32,66.34
CELL_59770,Myocyte,79.42,43,52.56
CELL_37897,Stem Cell,43.02,40,62.32
CELL_73614,Erythrocyte,44.42,48,99.04
CELL_51847,Leukocyte,44.44,10,86.06
CELL_68551,Leukocyte,20.21,40,94.13
CELL_12830,Fibroblast,46.97,40,96.98
CELL_86987,Stem Cell,67.96,18,70.87
CELL_67282,Leukocyte,78.66,35,82.56
CELL_76834,Fibroblast,61.46,12,90.87
CELL_77806,Epithelial,77.59,36,68.86
CELL_10390,Leukocyte,102.47,43,79.76
CELL_57644,Myocyte,108.59,20,95.36
CELL_28455,Fibroblast,108.26,43,82.3
CELL_98760,Stem Cell,24.95,41,61.3
CELL_14602,Stem Cell,56.39,29,97.85
CELL_48339,Leukocyte,57.4,6,97.85
CELL_61781,Leukocyte,14.63,8,54.2
CELL_85468,Fibroblast,97.39,41,96.67
CELL_37899,Fibroblast,118.71,17,92.22
CELL_31632,Neuron,30.39,24,89.31
CELL_59834,Leukocyte,95.44,41,61.48
CELL_27715,Stem Cell,80.97,19,72.71
CELL_61278,Stem Cell,48.85,9,92.08
CELL_80791,Erythrocyte,67.27,33,76.92
CELL_81092,Neuron,8.1,29,81.56
CELL_15107,Erythrocyte,110.64,41,81.01
CELL_34208,Leukocyte,25.26,27,65.36
CELL_57282,Leukocyte,63.99,13,87.84
CELL_23920,Epithelial,47.72,31,95.01
CELL_30195,Neuron,51.7,41,57.35
CELL_79107,Leukocyte,48.23,16,77.98
CELL_23437,Stem Cell,17.46,45,60.8
CELL_30523,Erythrocyte,29.92,22,98.09
CELL_56321,Leukocyte,91.4,13,95.74
CELL_10717,Erythrocyte,72.56,34,78.91
CELL_86799,Myocyte,15.87,6,74.45
CELL_80954,Erythrocyte,9.1,41,75.81
CELL_20003,Epithelial,107.76,12,82.6
CELL_42656,Fibroblast,108.91,38,62.78
CELL_59570,Stem Cell,114.83,36,60.24
CELL_62682,Stem Cell,87.21,10,63.82
CELL_87639,Fibroblast,57.36,36,56.02
CELL_61750,Fibroblast,92.58,9,92.2
CELL_85353,Epithelial,20.44,35,56.57
CELL_18034,Stem Cell,16.44,13,96.49
CELL_92313,Leukocyte,17.66,10,74.84
CELL_35909,Leukocyte,25.85,43,80.6
CELL_35397,Erythrocyte,15.3,38,93.55
CELL_25802,Erythrocyte,95.24,20,70.83
CELL_87539,Fibroblast,13.74,27,55.59
CELL_64719,Epithelial,85.42,12,73.18
CELL_17728,Neuron,86.96,28,57.98
CELL_70748,Myocyte,34.71,6,95.19
CELL_69515,Stem Cell,21.81,26,97.7
CELL_83101,Stem Cell,118.32,44,54.33
CELL_71775,Stem Cell,98.59,15,94.06
CELL_26848,Myocyte,57.84,26,67.43
CELL_25743,Stem Cell,114.51,29,62.59
CELL_60267,Stem Cell,45.92,16,64.66
CELL_43416,Epithelial,113.9,34,92.18
CELL_86834,Neuron,90.81,23,75.49
CELL_77998,Erythrocyte,47.71,18,62.85
CELL_84065,Fibroblast,54.52,38,73.8
CELL_90221,Fibroblast,116.43,21,86.99
CELL_40445,Neuron,58.95,22,74.98
CELL_62032,Leukocyte,67.47,19,63.12
CELL_52595,Stem Cell,16.38,49,88.0
CELL_52178,Leukocyte,113.59,22,57.86
CELL_10609,Leukocyte,13.47,40,67.87
CELL_73166,Stem Cell,5.28,31,86.97
CELL_21311,Myocyte,93.16,14,76.12
CELL_31754,Fibroblast,113.05,45,83.14
CELL_39623,Leukocyte,60.79,25,60.62
CELL_64482,Leukocyte,73.21,24,65.05
CELL_10052,Fibroblast,73.29,23,65.37
CELL_92791,Fibroblast,35.75,44,61.45
CELL_82304,Neuron,15.05,16,80.76
CELL_83654,Stem Cell,105.57,22,93.96
CELL_63381,Stem Cell,49.92,36,74.96
CELL_83826,Neuron,109.65,46,66.21
CELL_52587,Epithelial,54.95,28,85.39
CELL_71863,Myocyte,82.92,12,66.31
CELL_30410,Erythrocyte,37.52,31,94.52
CELL_98490,Erythrocyte,41.57,17,66.66
CELL_86501,Leukocyte,99.02,46,86.61
CELL_74537,Leukocyte,117.51,19,97.84
CELL_24819,Erythrocyte,60.4,5,71.45
