cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_74944,Leukocyte,51.4,30,65.04
CELL_18366,Leukocyte,91.49,30,50.43
CELL_77845,Erythrocyte,112.63,40,76.23
CELL_12362,Erythrocyte,71.17,5,64.26
CELL_92898,Stem Cell,77.08,7,80.96
CELL_76535,Myocyte,59.33,8,69.06
CELL_50430,Erythrocyte,17.09,30,61.7
CELL_45123,Leukocyte,38.79,21,79.09
CELL_95110,Leukocyte,83.46,41,88.59
CELL_82458,Neuron,43.48,34,79.19
CELL_53284,Myocyte,74.57,26,81.1
CELL_53205,Leukocyte,115.31,16,78.87
CELL_44853,Fibroblast,30.62,23,83.25
CELL_30154,Epithelial,72.26,24,73.76
CELL_52581,Neuron,78.79,10,94.59
CELL_66327,Epithelial,94.83,28,74.93
CELL_78354,Epithelial,103.31,9,50.57
CELL_34844,Myocyte,81.78,32,99.85
CELL_65482,Neuron,88.88,15,54.09
CELL_88379,Neuron,25.58,32,84.08
CELL_95836,Neuron,10.57,34,98.19
CELL_86891,Erythrocyte,9.22,8,59.96
CELL_31427,Neuron,99.56,10,55.33
CELL_24181,Fibroblast,49.5,40,96.2
CELL_26825,Neuron,64.49,39,61.35
CELL_53445,Fibroblast,100.48,17,85.89
CELL_92776,Leukocyte,53.12,48,96.54
CELL_78306,Stem Cell,32.17,46,93.15
CELL_15134,Fibroblast,74.93,23,57.69
CELL_34545,Stem Cell,21.4,19,91.13
CELL_10797,Stem Cell,55.15,48,59.52
CELL_12816,Erythrocyte,86.01,42,54.58
CELL_56062,Myocyte,40.22,37,62.55
CELL_84164,Stem Cell,63.86,42,82.69
CELL_77511,Myocyte,9.73,8,66.3
CELL_37780,Neuron,108.12,28,67.16
CELL_65377,Erythrocyte,47.27,9,72.69
CELL_82488,Fibroblast,61.62,36,51.13
CELL_38762,Erythrocyte,15.29,42,83.56
CELL_64369,Epithelial,87.82,5,51.66
CELL_70676,Leukocyte,37.82,45,79.31
CELL_63456,Myocyte,112.01,39,59.15
CELL_87774,Neuron,74.22,38,57.58
CELL_70641,Fibroblast,112.2,5,87.66
