cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_34790,Leukocyte,56.64,47,88.09
CELL_88017,Leukocyte,68.46,11,58.2
CELL_38779,Stem Cell,80.24,5,82.09
CELL_57508,Erythrocyte,66.72,24,65.96
CELL_91957,Stem Cell,96.32,49,59.7
CELL_13265,Stem Cell,87.89,42,95.5
CELL_37784,Leukocyte,37.7,21,83.97
CELL_11564,Stem Cell,13.22,27,60.01
CELL_79419,Myocyte,15.66,22,79.62
CELL_42114,Myocyte,78.76,15,73.01
CELL_74053,Epithelial,50.08,26,92.97
CELL_84590,Erythrocyte,10.29,47,53.2
CELL_14450,Neuron,116.57,18,83.94
CELL_93313,Leukocyte,88.65,24,76.5
CELL_45166,Neuron,81.62,47,61.17
CELL_34392,Leukocyte,13.92,38,56.61
CELL_78164,Neuron,29.55,16,52.88
CELL_27055,Fibroblast,14.31,8,88.02
CELL_55649,Erythrocyte,9.36,25,73.55
CELL_20106,Neuron,89.12,8,83.19
CELL_67661,Myocyte,25.36,14,94.78
CELL_16983,Erythrocyte,11.93,40,55.69
CELL_38399,Neuron,10.62,35,97.81
CELL_48089,Erythrocyte,67.52,40,64.39
CELL_86696,Fibroblast,85.45,10,64.95
CELL_96689,Epithelial,101.77,31,76.76
CELL_82522,Myocyte,5.81,25,53.05
CELL_88832,Neuron,14.29,7,97.37
CELL_61513,Epithelial,81.11,32,56.86
CELL_81461,Neuron,26.55,32,98.06
CELL_63656,Epithelial,70.6,9,53.45
CELL_60267,Erythrocyte,80.05,7,62.66
CELL_25266,Epithelial,93.67,6,77.82
CELL_80595,Stem Cell,32.87,15,92.37
CELL_63188,Neuron,35.56,12,56.2
CELL_68431,Neuron,11.79,5,74.4
CELL_33975,Myocyte,86.93,17,81.92
CELL_23676,Erythrocyte,99.99,27,87.27
CELL_42876,Epithelial,13.71,41,98.96
CELL_36380,Neuron,82.39,35,76.52
CELL_12021,Epithelial,28.63,16,54.5
CELL_91241,Leukocyte,99.14,25,79.04
CELL_85365,Erythrocyte,60.57,34,83.45
CELL_84864,Neuron,26.66,38,72.53
CELL_96944,Fibroblast,106.29,6,90.68
CELL_91184,Myocyte,82.58,49,51.3
CELL_78332,Stem Cell,16.45,8,79.55
CELL_23546,Fibroblast,104.75,36,72.81
CELL_62110,Fibroblast,72.81,49,91.91
CELL_25351,Epithelial,21.29,35,78.05
CELL_44649,Stem Cell,72.84,11,53.53
CELL_43837,Leukocyte,119.92,21,86.65
CELL_24057,Fibroblast,47.68,43,79.41
CELL_98895,Erythrocyte,80.57,19,72.31
CELL_84596,Erythrocyte,45.37,7,99.16
CELL_49777,Epithelial,15.59,12,72.56
CELL_95667,Erythrocyte,88.47,32,93.19
CELL_92744,Neuron,44.49,17,81.62
CELL_64083,Neuron,5.02,12,85.2
CELL_74184,Stem Cell,63.13,31,54.66
CELL_93497,Fibroblast,14.72,22,75.14
CELL_72440,Epithelial,5.16,43,71.07
CELL_74863,Epithelial,7.83,45,50.09
CELL_15742,Leukocyte,35.67,31,51.58
CELL_99497,Leukocyte,90.39,8,61.5
CELL_62089,Stem Cell,71.99,48,68.32
CELL_14431,Fibroblast,80.63,43,53.28
CELL_28168,Neuron,64.48,17,97.05
CELL_95071,Stem Cell,30.2,28,62.21
CELL_28580,Epithelial,69.63,42,79.3
CELL_16076,Myocyte,45.11,37,88.29
CELL_18676,Erythrocyte,107.68,29,80.29
CELL_66632,Neuron,76.04,44,98.6
CELL_77449,Leukocyte,93.17,6,96.35
CELL_43462,Fibroblast,9.87,26,56.23
CELL_33048,Stem Cell,38.92,47,72.4
CELL_12103,Fibroblast,110.39,48,56.95
CELL_18213,Myocyte,112.75,24,51.97
CELL_78565,Leukocyte,38.1,22,67.85
CELL_26364,Myocyte,11.17,36,87.33
CELL_16675,Erythrocyte,118.51,29,53.45
CELL_82561,Fibroblast,39.7,39,94.41
CELL_90383,Epithelial,53.12,36,89.83
CELL_50998,Fibroblast,41.7,9,68.92
CELL_68220,Myocyte,108.47,46,62.88
CELL_32184,Myocyte,15.04,47,72.2
CELL_89456,Fibroblast,80.09,44,59.94
CELL_69661,Erythrocyte,106.61,30,80.1
CELL_18020,Myocyte,104.06,33,77.51
CELL_69711,Stem Cell,59.77,14,51.71
CELL_86368,Fibroblast,108.86,23,71.21
CELL_17041,Myocyte,99.21,39,71.77
CELL_96073,Stem Cell,111.3,10,59.3
CELL_86272,Erythrocyte,45.97,11,54.38
CELL_39313,Epithelial,96.76,38,57.54
CELL_94450,Myocyte,97.22,34,57.52
CELL_18232,Neuron,87.9,18,78.79
CELL_46272,Neuron,71.3,30,58.95
CELL_12004,Leukocyte,37.71,45,92.61
CELL_70555,Neuron,77.28,36,76.01
CELL_74631,Erythrocyte,62.97,27,69.63
CELL_98768,Neuron,86.19,46,71.02
CELL_38636,Leukocyte,79.28,45,50.34
CELL_53459,Erythrocyte,83.09,41,62.7
CELL_94542,Myocyte,64.92,18,61.63
CELL_95954,Leukocyte,40.78,26,67.26
CELL_99412,Neuron,67.18,27,54.25
CELL_91154,Myocyte,25.33,36,51.93
CELL_36044,Stem Cell,88.67,20,93.13
CELL_26306,Myocyte,40.76,23,58.58
CELL_39224,Fibroblast,25.42,41,74.42
CELL_87325,Leukocyte,98.87,20,53.9
CELL_66121,Myocyte,81.47,15,89.93
CELL_64563,Myocyte,6.42,19,90.37
CELL_33947,Neuron,75.3,8,78.42
CELL_75153,Myocyte,93.56,18,70.9
CELL_28118,Myocyte,69.23,14,53.94
CELL_80090,Myocyte,85.01,44,62.82
CELL_26965,Erythrocyte,74.4,34,59.35
CELL_61551,Fibroblast,78.11,22,61.61
CELL_21047,Neuron,92.23,47,68.24
CELL_47680,Stem Cell,45.64,25,99.68
CELL_79362,Fibroblast,46.79,16,55.32
CELL_83693,Epithelial,63.72,39,51.42
CELL_99679,Erythrocyte,72.5,9,53.08
CELL_61639,Epithelial,79.31,50,96.93
CELL_63872,Epithelial,119.05,29,64.78
CELL_92998,Leukocyte,89.77,45,73.06
CELL_78293,Epithelial,46.57,29,54.15
CELL_94901,Leukocyte,99.07,11,65.21
CELL_63713,Myocyte,42.13,35,90.3
CELL_17670,Fibroblast,71.85,17,73.7
CELL_71461,Stem Cell,38.86,50,88.39
CELL_29074,Epithelial,112.73,34,87.45
CELL_42866,Leukocyte,80.22,36,97.52
CELL_31210,Erythrocyte,119.75,37,61.82
CELL_51490,Neuron,79.91,48,65.45
CELL_53256,Erythrocyte,89.04,34,85.7
CELL_83394,Erythrocyte,76.93,50,83.36
CELL_50933,Myocyte,117.09,31,51.8
CELL_30229,Neuron,103.86,47,77.89
CELL_42781,Myocyte,60.27,49,69.33
CELL_64494,Leukocyte,72.64,12,53.91
CELL_95771,Myocyte,22.13,39,78.54
CELL_93297,Stem Cell,36.51,41,65.85
CELL_98570,Fibroblast,114.13,28,98.99
CELL_39122,Erythrocyte,117.15,44,56.18
CELL_60203,Stem Cell,69.17,45,97.8
CELL_59437,Fibroblast,104.13,31,85.29
CELL_62677,Erythrocyte,65.01,32,65.7
CELL_39032,Neuron,91.72,25,96.92
CELL_59121,Erythrocyte,71.8,16,79.04
CELL_73437,Leukocyte,82.5,50,98.51
CELL_19098,Fibroblast,107.18,34,55.46
CELL_35842,Leukocyte,78.38,29,51.81
CELL_57780,Neuron,102.39,14,68.24
CELL_56739,Stem Cell,65.14,40,76.95
CELL_66865,Erythrocyte,34.91,8,78.08
CELL_71355,Leukocyte,115.67,21,55.27
CELL_10273,Erythrocyte,27.45,42,54.55
CELL_38099,Erythrocyte,110.22,30,91.62
CELL_80071,Leukocyte,60.21,28,88.25
CELL_20069,Erythrocyte,98.84,14,88.23
CELL_43700,Erythrocyte,93.66,49,87.38
CELL_91222,Epithelial,115.87,8,76.24
CELL_63491,Fibroblast,66.09,26,63.92
CELL_44813,Neuron,55.35,20,90.98
CELL_62607,Leukocyte,101.94,36,64.59
CELL_66016,Stem Cell,51.49,25,76.1
CELL_11116,Neuron,111.31,19,57.93
CELL_93510,Fibroblast,6.63,5,96.47
CELL_52323,Neuron,81.59,50,88.51
CELL_94878,Stem Cell,36.05,11,77.98
CELL_90619,Epithelial,115.28,8,64.74
CELL_96097,Fibroblast,74.54,21,53.77
CELL_14303,Epithelial,36.99,42,82.53
CELL_48530,Stem Cell,56.5,29,84.76
CELL_60579,Stem Cell,62.58,47,86.67
CELL_41007,Fibroblast,71.82,25,95.34
CELL_26246,Epithelial,9.99,33,97.22
CELL_31880,Neuron,71.84,17,80.32
CELL_63687,Leukocyte,96.64,29,75.95
CELL_53700,Leukocyte,32.18,29,91.41
CELL_77229,Leukocyte,104.28,18,61.96
CELL_48156,Fibroblast,29.42,43,63.68
CELL_81862,Leukocyte,25.53,43,59.99
CELL_46037,Leukocyte,59.95,17,50.16
CELL_28163,Epithelial,53.53,33,84.26
CELL_19224,Myocyte,19.43,30,60.32
CELL_63258,Neuron,90.73,29,74.25
CELL_23095,Leukocyte,106.78,25,57.46
CELL_47558,Erythrocyte,101.73,50,65.21
CELL_19371,Epithelial,51.76,35,73.72
CELL_15797,Myocyte,61.76,22,69.09
CELL_47023,Stem Cell,59.26,34,76.6
CELL_23709,Epithelial,78.26,10,56.84
CELL_65890,Stem Cell,76.69,37,50.92
CELL_59649,Neuron,101.28,18,82.85
CELL_61180,Erythrocyte,18.55,36,77.24
CELL_40848,Leukocyte,59.29,42,96.25
CELL_49976,Erythrocyte,17.98,25,91.09
CELL_33973,Stem Cell,99.03,9,87.12
CELL_79441,Leukocyte,64.35,30,50.2
CELL_63887,Erythrocyte,117.41,16,56.66
CELL_57978,Fibroblast,66.84,49,78.99
CELL_66190,Neuron,110.31,34,55.65
CELL_48033,Epithelial,6.55,14,99.02
CELL_80169,Stem Cell,64.81,36,51.29
CELL_11376,Fibroblast,103.84,46,66.02
