cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_83419,Stem Cell,14.44,6,53.31
CELL_26186,Epithelial,69.95,26,72.82
CELL_99788,Leukocyte,55.54,7,78.34
CELL_79727,Myocyte,10.94,46,59.97
CELL_10387,Leukocyte,73.86,27,64.94
CELL_57797,Epithelial,34.03,12,88.18
CELL_13934,Epithelial,10.0,5,86.7
CELL_62143,Leukocyte,111.17,17,64.93
CELL_37426,Stem Cell,35.02,11,61.95
CELL_57575,Stem Cell,90.67,33,54.99
CELL_10895,Neuron,6.72,11,66.96
CELL_90307,Erythrocyte,46.98,10,76.15
CELL_16032,Neuron,86.23,11,98.06
CELL_98233,Stem Cell,57.54,15,87.78
CELL_30699,Leukocyte,103.12,12,55.11
CELL_72890,Stem Cell,58.83,29,81.36
CELL_68989,Stem Cell,106.82,6,71.01
CELL_35829,Erythrocyte,36.33,37,95.7
CELL_52773,Fibroblast,69.45,47,63.32
CELL_46811,Epithelial,8.64,35,58.21
CELL_30088,Stem Cell,78.64,5,54.09
CELL_25702,Myocyte,16.98,14,92.54
CELL_76537,Neuron,90.7,10,94.12
CELL_84730,Fibroblast,103.62,14,58.69
CELL_82051,Fibroblast,65.03,23,79.61
CELL_26878,Stem Cell,44.84,31,88.44
CELL_60870,Stem Cell,90.7,31,53.66
CELL_86653,Fibroblast,82.26,35,70.03
CELL_68121,Erythrocyte,73.76,31,78.4
CELL_98017,Epithelial,16.83,25,82.94
CELL_72968,Myocyte,45.77,21,79.75
CELL_68398,Leukocyte,69.06,11,89.33
CELL_45632,Myocyte,90.45,20,58.9
CELL_71727,Neuron,71.88,33,65.58
CELL_23785,Leukocyte,9.6,32,59.81
CELL_43858,Myocyte,78.2,27,97.74
CELL_23354,Epithelial,9.16,13,87.83
CELL_19146,Leukocyte,56.62,41,90.88
CELL_10233,Epithelial,59.34,46,50.95
CELL_83196,Leukocyte,45.12,36,56.61
CELL_95062,Neuron,15.39,24,61.28
CELL_42258,Neuron,29.9,26,96.52
CELL_35887,Stem Cell,38.37,14,76.22
CELL_35703,Fibroblast,73.52,40,94.43
CELL_29765,Fibroblast,106.51,31,82.23
CELL_51535,Erythrocyte,49.1,29,58.06
CELL_93391,Myocyte,5.28,29,54.1
CELL_45880,Myocyte,22.48,18,68.86
CELL_72584,Neuron,17.17,6,65.85
CELL_99548,Stem Cell,66.25,11,97.66
CELL_47322,Leukocyte,67.78,20,72.72
CELL_81153,Epithelial,12.99,44,93.62
CELL_91299,Stem Cell,61.12,6,65.78
CELL_84490,Fibroblast,55.08,48,59.16
CELL_92221,Neuron,20.96,43,51.42
CELL_37919,Stem Cell,46.5,22,61.36
CELL_50522,Erythrocyte,68.23,35,75.38
CELL_46783,Neuron,55.54,20,64.33
CELL_39188,Neuron,84.21,47,56.86
CELL_74622,Epithelial,84.02,18,93.37
CELL_44355,Epithelial,16.25,38,66.36
CELL_48127,Myocyte,55.34,26,80.79
CELL_82006,Epithelial,34.32,48,51.28
CELL_62700,Leukocyte,8.18,7,97.68
CELL_39749,Myocyte,111.5,19,91.08
CELL_84851,Stem Cell,35.42,35,55.83
CELL_33952,Fibroblast,40.83,30,93.66
CELL_81902,Neuron,21.9,50,84.58
CELL_40963,Stem Cell,60.5,48,84.8
CELL_43952,Fibroblast,19.99,10,74.33
CELL_41601,Fibroblast,114.09,12,58.22
CELL_85460,Myocyte,17.36,38,60.64
CELL_42220,Erythrocyte,102.01,38,68.8
CELL_36237,Erythrocyte,43.1,35,69.18
CELL_78333,Epithelial,21.29,23,87.46
CELL_21188,Stem Cell,58.89,9,72.45
CELL_85424,Myocyte,80.93,19,95.89
CELL_85324,Leukocyte,89.22,10,90.33
CELL_41451,Fibroblast,63.26,12,62.98
CELL_93646,Neuron,27.73,35,97.28
CELL_52910,Leukocyte,5.13,39,72.23
CELL_70898,Leukocyte,112.14,18,97.82
CELL_24886,Erythrocyte,52.95,15,74.36
CELL_36800,Erythrocyte,15.42,39,95.75
CELL_19389,Stem Cell,25.45,41,86.64
CELL_17854,Leukocyte,50.69,43,71.54
CELL_59724,Neuron,28.08,22,93.25
CELL_90938,Neuron,104.03,12,51.3
CELL_19664,Erythrocyte,32.34,48,73.63
CELL_16017,Fibroblast,7.13,18,58.92
CELL_31428,Epithelial,13.73,46,51.06
CELL_94292,Epithelial,69.79,43,56.66
CELL_42193,Myocyte,45.06,36,88.16
CELL_29221,Fibroblast,44.07,17,88.57
CELL_51715,Myocyte,64.23,36,73.14
CELL_18198,Stem Cell,31.32,49,80.79
CELL_82550,Myocyte,61.65,14,70.86
CELL_32631,Leukocyte,110.8,33,98.78
CELL_64860,Stem Cell,92.64,16,73.7
CELL_55610,Epithelial,55.64,34,81.39
CELL_39425,Fibroblast,80.79,13,58.14
CELL_90185,Neuron,57.15,27,61.21
CELL_42872,Leukocyte,37.44,41,75.5
CELL_85121,Epithelial,39.39,14,65.89
CELL_29938,Fibroblast,81.22,42,52.14
