cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_91850,Erythrocyte,113.72,45,97.13
CELL_25527,Leukocyte,71.46,18,74.67
CELL_17773,Myocyte,20.27,26,72.48
CELL_32989,Epithelial,103.37,14,51.24
CELL_21053,Epithelial,116.6,10,53.8
CELL_73093,Fibroblast,53.24,38,57.82
CELL_71039,Fibroblast,95.33,11,75.42
CELL_69730,Myocyte,56.7,50,80.56
CELL_77916,Fibroblast,104.9,23,72.83
CELL_97351,Fibroblast,7.43,5,89.77
CELL_45980,Neuron,39.72,14,50.51
CELL_86888,Erythrocyte,66.37,7,60.95
CELL_46314,Fibroblast,80.43,19,65.17
CELL_79108,Erythrocyte,68.32,13,97.03
CELL_49853,Epithelial,10.75,24,64.58
CELL_26627,Leukocyte,80.75,47,96.06
CELL_53539,Erythrocyte,26.64,22,51.5
CELL_22315,Myocyte,73.31,45,74.33
CELL_91891,Myocyte,82.58,17,90.79
CELL_39557,Leukocyte,116.01,38,61.89
CELL_87949,Myocyte,89.63,5,63.18
CELL_87000,Erythrocyte,94.29,47,67.1
CELL_59000,Erythrocyte,100.58,45,95.51
CELL_71320,Neuron,6.36,44,50.66
CELL_85806,Neuron,65.25,43,92.51
CELL_46765,Epithelial,8.4,40,82.71
CELL_44539,Myocyte,103.73,16,91.53
CELL_38218,Epithelial,89.9,8,86.21
CELL_35283,Neuron,19.52,18,98.11
CELL_50705,Fibroblast,48.3,49,99.61
CELL_26088,Stem Cell,20.35,41,89.49
CELL_96156,Stem Cell,54.57,13,89.31
CELL_74325,Erythrocyte,52.15,9,51.92
CELL_23620,Epithelial,32.31,20,91.98
CELL_76276,Epithelial,100.74,23,54.22
CELL_38713,Leukocyte,7.24,9,91.47
CELL_39032,Stem Cell,36.14,43,82.31
CELL_85529,Neuron,50.86,25,94.21
CELL_29025,Epithelial,110.37,42,94.43
CELL_37508,Fibroblast,43.01,18,50.16
CELL_31037,Myocyte,28.03,12,92.92
CELL_15422,Stem Cell,23.12,41,83.91
CELL_60040,Leukocyte,17.57,8,90.51
CELL_69034,Erythrocyte,75.03,6,60.45
CELL_92811,Erythrocyte,98.22,8,60.55
CELL_66580,Stem Cell,98.85,5,76.2
CELL_73411,Erythrocyte,111.24,19,70.95
CELL_18501,Myocyte,98.33,31,91.04
CELL_70559,Stem Cell,22.92,44,65.78
CELL_32312,Erythrocyte,100.57,40,85.77
CELL_89105,Erythrocyte,80.7,5,99.12
CELL_77850,Leukocyte,50.99,41,84.65
CELL_91183,Erythrocyte,28.99,27,74.94
CELL_59440,Epithelial,99.49,34,82.16
CELL_70663,Myocyte,111.7,39,67.36
CELL_49582,Erythrocyte,73.14,40,64.33
CELL_16958,Erythrocyte,26.22,30,79.42
CELL_29387,Erythrocyte,113.43,24,81.77
CELL_12320,Stem Cell,86.6,6,94.96
CELL_25929,Neuron,15.55,35,97.29
CELL_36687,Leukocyte,7.7,29,91.05
CELL_31959,Erythrocyte,48.86,43,76.94
CELL_60229,Fibroblast,84.84,23,91.99
CELL_42797,Erythrocyte,58.15,22,56.72
CELL_47900,Leukocyte,33.9,40,93.41
CELL_35154,Epithelial,34.92,49,98.84
CELL_10339,Epithelial,48.63,38,81.03
CELL_82841,Epithelial,15.43,40,88.21
CELL_95040,Erythrocyte,8.0,47,73.07
CELL_76788,Stem Cell,6.93,5,67.89
CELL_10691,Fibroblast,47.63,11,54.14
CELL_39379,Myocyte,45.76,46,76.04
CELL_60653,Erythrocyte,49.21,15,89.4
CELL_46317,Leukocyte,94.73,17,77.35
CELL_57429,Stem Cell,108.73,20,78.25
CELL_95743,Stem Cell,117.65,34,99.13
CELL_11614,Leukocyte,87.21,47,89.36
CELL_78916,Myocyte,113.01,26,64.53
CELL_56977,Myocyte,10.19,28,91.02
CELL_70543,Neuron,7.08,49,77.33
CELL_14866,Epithelial,27.65,33,69.2
CELL_10383,Myocyte,118.88,11,87.1
CELL_30118,Fibroblast,85.91,25,89.15
CELL_73905,Erythrocyte,33.47,31,60.75
CELL_94168,Erythrocyte,95.24,18,89.94
CELL_53843,Leukocyte,34.36,34,61.07
CELL_44475,Leukocyte,28.07,14,99.34
CELL_82721,Leukocyte,13.72,21,89.95
CELL_97306,Epithelial,25.1,25,89.34
CELL_22257,Erythrocyte,66.64,25,63.73
CELL_46705,Fibroblast,93.47,19,71.01
CELL_48895,Leukocyte,96.63,22,89.82
CELL_77574,Leukocyte,9.66,26,74.78
CELL_69805,Erythrocyte,69.99,35,77.24
CELL_36948,Myocyte,88.21,8,51.2
CELL_10610,Myocyte,41.33,47,66.85
CELL_24829,Fibroblast,87.15,47,54.09
CELL_16436,Myocyte,31.5,24,93.96
