cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_13348,Stem Cell,113.12,35,51.24
CELL_37253,Stem Cell,104.2,40,89.95
CELL_30334,Neuron,49.08,21,51.7
CELL_68488,Myocyte,7.05,21,55.91
CELL_82611,Fibroblast,14.44,15,78.61
CELL_91544,Myocyte,16.23,15,80.85
CELL_53496,Stem Cell,45.26,50,58.85
CELL_93998,Stem Cell,107.32,7,98.47
CELL_15241,Erythrocyte,109.19,35,90.37
CELL_31699,Epithelial,68.96,8,52.99
CELL_40843,Neuron,8.76,35,85.24
CELL_98155,Myocyte,29.61,13,52.01
CELL_18244,Leukocyte,31.94,34,88.13
CELL_58219,Fibroblast,107.95,43,61.71
CELL_99603,Fibroblast,8.9,34,59.46
CELL_18549,Erythrocyte,59.01,17,71.09
CELL_94199,Neuron,96.09,49,84.03
CELL_83268,Epithelial,119.05,36,85.96
CELL_52757,Fibroblast,65.46,44,93.06
CELL_55908,Erythrocyte,20.58,22,50.39
CELL_99275,Erythrocyte,72.77,46,68.09
CELL_82057,Neuron,94.17,37,88.99
CELL_47681,Myocyte,36.88,26,74.58
CELL_65941,Fibroblast,115.58,41,88.14
CELL_30351,Myocyte,16.69,43,97.74
CELL_92317,Myocyte,23.04,40,90.82
CELL_93547,Fibroblast,106.25,35,99.49
CELL_19722,Epithelial,40.55,31,64.2
CELL_96141,Stem Cell,85.94,41,89.73
CELL_88225,Myocyte,117.16,45,61.95
CELL_13996,Epithelial,38.84,48,51.06
CELL_21384,Stem Cell,97.13,34,61.79
CELL_22024,Erythrocyte,108.73,46,80.37
CELL_56851,Fibroblast,29.94,22,82.32
CELL_64140,Neuron,58.49,17,83.31
CELL_30509,Myocyte,11.68,50,95.59
CELL_38691,Leukocyte,116.81,26,58.65
CELL_98951,Stem Cell,100.55,6,60.89
CELL_53595,Neuron,19.85,31,52.52
CELL_73880,Neuron,45.38,26,82.1
CELL_15429,Erythrocyte,81.25,31,74.08
CELL_79734,Stem Cell,53.87,28,96.14
CELL_31740,Leukocyte,15.91,39,83.39
CELL_82270,Epithelial,98.16,11,54.43
CELL_71927,Neuron,21.75,25,82.29
CELL_70270,Leukocyte,31.9,44,67.3
CELL_56295,Epithelial,74.35,41,76.79
CELL_46642,Myocyte,95.09,45,83.66
CELL_91972,Stem Cell,52.26,40,78.33
CELL_25706,Myocyte,9.33,17,57.37
CELL_73477,Neuron,67.26,40,78.92
CELL_33493,Neuron,38.85,21,61.12
CELL_54570,Neuron,111.32,24,53.64
CELL_42794,Myocyte,100.73,11,65.8
CELL_44829,Neuron,109.42,28,51.7
CELL_35576,Epithelial,74.96,25,67.82
CELL_35096,Fibroblast,119.05,35,92.39
CELL_39735,Epithelial,91.21,45,93.25
CELL_74901,Stem Cell,79.45,49,69.64
CELL_26510,Neuron,96.93,18,59.36
CELL_44089,Epithelial,49.98,14,70.97
CELL_64045,Myocyte,13.97,29,92.14
CELL_61960,Stem Cell,29.04,45,99.83
CELL_12831,Erythrocyte,37.08,19,83.49
CELL_71580,Erythrocyte,67.64,44,68.21
CELL_47623,Stem Cell,10.23,20,57.19
CELL_39157,Neuron,41.87,36,61.01
CELL_21163,Erythrocyte,46.36,14,98.8
CELL_30216,Stem Cell,9.14,14,81.54
CELL_62813,Neuron,7.51,24,98.65
CELL_30404,Fibroblast,34.37,41,85.66
CELL_42023,Stem Cell,22.88,15,69.02
CELL_54243,Neuron,5.6,9,83.74
CELL_24261,Leukocyte,117.98,24,67.72
CELL_80214,Myocyte,46.31,30,71.09
CELL_61650,Stem Cell,117.59,43,98.63
CELL_17622,Stem Cell,43.46,31,51.12
CELL_57503,Erythrocyte,25.8,9,98.96
CELL_77306,Epithelial,70.57,45,96.41
CELL_68751,Leukocyte,38.95,12,95.49
CELL_74729,Leukocyte,110.05,20,82.09
CELL_88365,Leukocyte,32.52,49,90.53
CELL_40496,Neuron,103.17,9,99.26
CELL_87301,Stem Cell,60.54,10,72.04
CELL_59912,Neuron,61.67,27,64.8
CELL_10585,Neuron,101.85,23,84.27
CELL_20106,Leukocyte,116.15,8,50.55
CELL_65928,Erythrocyte,10.34,40,83.64
CELL_98214,Stem Cell,102.35,6,55.0
CELL_26755,Neuron,57.33,22,63.09
CELL_16295,Myocyte,33.89,38,97.9
CELL_25995,Myocyte,48.63,39,89.92
CELL_98508,Epithelial,30.84,12,84.45
CELL_73895,Erythrocyte,55.67,21,71.32
CELL_50005,Fibroblast,43.63,44,62.1
CELL_73490,Stem Cell,9.45,5,53.26
CELL_76344,Fibroblast,95.23,25,84.35
CELL_57018,Fibroblast,102.84,44,61.96
CELL_80012,Leukocyte,17.27,36,68.2
CELL_64650,Neuron,82.21,44,84.85
CELL_52365,Myocyte,27.0,6,54.76
CELL_76792,Leukocyte,72.98,12,68.19
CELL_15391,Erythrocyte,79.16,42,67.91
CELL_66192,Stem Cell,60.79,44,87.8
CELL_96590,Leukocyte,25.02,15,96.06
CELL_73691,Erythrocyte,45.0,36,63.13
CELL_50689,Leukocyte,117.12,42,83.65
CELL_79528,Epithelial,91.53,48,82.25
CELL_65126,Neuron,23.38,14,69.91
CELL_59555,Neuron,59.67,39,54.47
CELL_76614,Epithelial,91.81,37,77.69
CELL_71648,Epithelial,14.43,49,70.26
CELL_87619,Erythrocyte,107.06,20,69.82
CELL_77282,Fibroblast,93.65,16,66.01
CELL_26335,Fibroblast,61.96,8,95.67
CELL_65423,Fibroblast,77.4,31,87.18
CELL_46715,Myocyte,94.31,21,79.01
CELL_28618,Neuron,119.22,12,62.28
CELL_14644,Neuron,53.61,36,53.48
CELL_47684,Leukocyte,64.71,32,55.55
CELL_59535,Erythrocyte,8.49,26,59.03
CELL_10260,Erythrocyte,85.27,12,64.05
CELL_13730,Epithelial,20.33,30,63.22
CELL_45307,Fibroblast,33.33,36,98.38
CELL_92985,Stem Cell,108.76,17,83.84
CELL_34816,Epithelial,41.05,36,72.71
CELL_59283,Fibroblast,14.44,15,94.35
CELL_26714,Stem Cell,45.35,18,76.36
CELL_50128,Fibroblast,43.48,20,69.77
CELL_80416,Leukocyte,80.52,8,50.94
CELL_40076,Epithelial,59.75,31,67.49
CELL_83604,Myocyte,62.11,27,85.89
CELL_63690,Fibroblast,17.78,34,55.04
CELL_55889,Fibroblast,103.8,39,91.75
CELL_12088,Leukocyte,111.37,24,82.77
CELL_27449,Myocyte,17.31,50,80.9
CELL_33921,Neuron,58.11,11,53.86
CELL_33853,Erythrocyte,21.74,40,62.06
CELL_27050,Neuron,52.74,48,80.45
CELL_71301,Myocyte,55.13,33,77.47
CELL_64304,Leukocyte,26.01,21,82.89
CELL_98223,Fibroblast,9.66,44,89.87
CELL_21208,Leukocyte,65.34,24,58.72
CELL_71831,Fibroblast,35.17,17,68.21
CELL_52544,Myocyte,100.75,27,79.55
CELL_32488,Myocyte,96.3,35,68.91
CELL_40546,Erythrocyte,37.55,13,59.8
CELL_41546,Erythrocyte,87.02,6,74.19
CELL_22235,Fibroblast,23.18,25,68.31
CELL_91312,Neuron,63.51,42,73.44
CELL_33457,Fibroblast,116.47,40,91.18
CELL_51985,Erythrocyte,30.36,25,67.19
CELL_75576,Epithelial,95.72,11,56.14
CELL_89588,Fibroblast,51.22,29,99.19
CELL_16713,Leukocyte,45.92,49,64.6
CELL_95452,Fibroblast,61.11,27,84.85
CELL_87106,Fibroblast,18.73,38,50.71
CELL_51899,Neuron,96.49,48,50.9
CELL_35396,Myocyte,46.63,14,58.79
CELL_16505,Erythrocyte,87.59,39,86.97
CELL_69968,Neuron,78.43,26,58.04
CELL_48521,Leukocyte,63.93,45,68.27
CELL_77580,Fibroblast,17.05,46,56.52
CELL_69024,Neuron,41.55,27,87.36
CELL_78821,Leukocyte,48.34,28,60.76
CELL_73449,Epithelial,66.96,30,93.12
CELL_77852,Leukocyte,30.3,16,75.99
CELL_59554,Myocyte,84.83,20,56.6
CELL_84125,Fibroblast,115.67,22,52.09
CELL_77264,Epithelial,51.0,27,58.94
CELL_16826,Epithelial,65.72,26,64.68
CELL_96283,Fibroblast,49.99,32,88.23
CELL_82070,Leukocyte,57.66,26,66.58
CELL_79757,Erythrocyte,112.3,37,71.79
CELL_43924,Fibroblast,97.64,30,81.1
CELL_39499,Fibroblast,118.63,34,72.99
CELL_46405,Leukocyte,25.99,33,56.91
CELL_39790,Neuron,71.29,23,89.23
CELL_47436,Stem Cell,105.74,14,99.96
CELL_25661,Epithelial,43.45,17,99.7
CELL_50313,Epithelial,101.5,48,58.94
CELL_68240,Fibroblast,48.44,39,93.9
CELL_23723,Neuron,80.9,49,89.8
CELL_70143,Epithelial,56.31,18,56.62
CELL_54564,Fibroblast,29.42,44,78.84
