cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_12738,Stem Cell,105.76,27,57.77
CELL_45781,Fibroblast,7.76,23,51.68
CELL_22817,Neuron,46.86,50,68.63
CELL_94053,Fibroblast,39.85,50,96.18
CELL_87764,Leukocyte,64.79,31,72.03
CELL_25818,Epithelial,89.31,20,74.55
CELL_13880,Leukocyte,70.22,27,94.26
CELL_60163,Leukocyte,47.95,50,97.96
CELL_66352,Stem Cell,119.68,30,79.45
CELL_76148,Myocyte,101.55,25,97.87
CELL_96298,Erythrocyte,42.68,9,57.48
CELL_36654,Leukocyte,81.75,31,79.04
CELL_25068,Fibroblast,102.94,28,89.8
CELL_10954,Stem Cell,42.01,7,75.1
CELL_37900,Erythrocyte,60.29,34,54.21
CELL_59613,Neuron,23.79,42,53.19
CELL_89953,Stem Cell,55.5,33,73.18
CELL_28744,Fibroblast,107.76,12,83.47
CELL_37044,Erythrocyte,116.81,6,98.69
CELL_65257,Fibroblast,73.08,40,64.79
CELL_50748,Fibroblast,106.76,29,68.5
CELL_66202,Myocyte,34.17,34,86.91
CELL_35695,Fibroblast,119.88,24,95.3
CELL_43779,Neuron,109.38,18,98.8
CELL_55976,Fibroblast,114.04,33,99.26
CELL_59440,Erythrocyte,51.13,10,65.9
CELL_79613,Stem Cell,63.69,34,72.87
CELL_86284,Leukocyte,92.19,23,87.81
CELL_38213,Myocyte,101.36,28,69.77
CELL_92750,Epithelial,5.58,9,58.66
CELL_79639,Stem Cell,75.77,17,97.02
CELL_26073,Fibroblast,85.16,28,95.67
CELL_74409,Epithelial,38.93,13,65.03
CELL_29670,Fibroblast,62.66,28,64.14
CELL_68560,Myocyte,87.57,48,96.76
CELL_72271,Epithelial,118.5,41,85.15
CELL_16338,Fibroblast,79.64,18,93.59
CELL_91076,Fibroblast,104.14,46,85.38
CELL_36492,Neuron,108.69,14,96.87
CELL_25518,Stem Cell,108.66,12,79.38
CELL_70183,Neuron,119.31,47,66.54
CELL_67760,Leukocyte,116.05,39,87.79
CELL_47715,Fibroblast,32.92,11,58.77
CELL_83429,Stem Cell,86.31,50,94.5
CELL_29932,Myocyte,59.29,45,97.41
CELL_82639,Leukocyte,60.23,11,89.94
CELL_56974,Stem Cell,23.53,40,62.47
CELL_97048,Neuron,17.59,21,99.93
CELL_38132,Neuron,104.53,39,68.77
CELL_67058,Neuron,56.14,39,84.17
CELL_97154,Stem Cell,73.07,30,92.38
CELL_38037,Stem Cell,74.88,46,99.14
CELL_99860,Neuron,39.32,14,99.31
CELL_88711,Myocyte,44.58,45,98.09
CELL_35519,Fibroblast,48.95,21,60.38
CELL_26565,Erythrocyte,54.63,34,60.24
CELL_49763,Neuron,90.53,7,52.83
CELL_46950,Stem Cell,70.85,27,75.24
CELL_78943,Neuron,58.72,22,53.01
CELL_24433,Stem Cell,88.14,35,90.84
CELL_13470,Neuron,39.97,27,92.14
CELL_98672,Stem Cell,81.16,16,97.99
CELL_99993,Stem Cell,60.73,33,95.92
CELL_70979,Neuron,37.21,36,64.0
CELL_68951,Epithelial,74.18,19,84.53
CELL_28797,Myocyte,29.6,6,91.79
CELL_57919,Stem Cell,104.89,33,77.14
CELL_10471,Myocyte,101.71,27,83.28
CELL_74901,Erythrocyte,33.55,25,99.52
CELL_43838,Myocyte,44.85,49,92.14
CELL_95628,Myocyte,99.02,47,58.09
CELL_97617,Leukocyte,82.45,23,73.74
CELL_29232,Stem Cell,53.92,13,67.74
CELL_76679,Erythrocyte,20.65,20,96.89
CELL_67861,Leukocyte,23.89,12,80.84
CELL_99568,Epithelial,84.24,24,70.75
CELL_25575,Epithelial,95.23,14,53.13
CELL_52687,Neuron,18.19,46,50.33
CELL_81132,Epithelial,41.11,25,71.83
CELL_85504,Neuron,79.81,50,55.94
CELL_48285,Erythrocyte,73.84,32,55.45
CELL_46351,Stem Cell,24.14,34,98.31
CELL_62181,Neuron,19.53,14,91.34
