cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_82149,Neuron,66.02,46,59.31
CELL_73664,Myocyte,41.59,48,51.56
CELL_74635,Stem Cell,90.44,17,61.39
CELL_36983,Epithelial,42.91,36,63.38
CELL_98466,Neuron,80.33,27,96.2
CELL_78626,Epithelial,111.65,27,79.2
CELL_50292,Erythrocyte,26.45,38,96.26
CELL_59610,Leukocyte,8.08,23,61.34
CELL_96933,Stem Cell,76.24,31,96.33
CELL_76758,Leukocyte,94.98,27,80.09
CELL_45810,Stem Cell,50.12,13,92.51
CELL_44285,Leukocyte,14.75,21,65.14
CELL_97081,Erythrocyte,11.75,19,57.78
CELL_72538,Leukocyte,94.94,48,57.17
CELL_43775,Stem Cell,95.48,39,89.8
CELL_73080,Myocyte,20.17,24,51.27
CELL_50292,Myocyte,5.05,13,85.6
CELL_22357,Fibroblast,8.74,10,95.43
CELL_65009,Epithelial,18.23,29,69.02
CELL_84018,Leukocyte,112.23,15,85.22
CELL_60241,Leukocyte,38.19,12,73.02
CELL_85952,Leukocyte,105.9,7,60.56
CELL_62255,Epithelial,31.22,26,63.79
CELL_95487,Leukocyte,77.03,48,69.19
CELL_44517,Neuron,88.14,13,55.75
CELL_59434,Fibroblast,21.11,6,62.27
CELL_83162,Erythrocyte,69.91,28,80.09
CELL_91865,Fibroblast,29.43,30,55.73
CELL_47322,Neuron,96.9,28,67.14
CELL_19905,Myocyte,108.67,30,79.19
CELL_94820,Neuron,54.01,42,87.26
CELL_62616,Myocyte,59.88,5,96.56
CELL_64370,Stem Cell,39.14,40,88.11
CELL_84827,Neuron,31.0,33,69.89
CELL_78652,Neuron,104.4,16,67.37
CELL_25305,Fibroblast,58.93,41,95.41
CELL_42200,Neuron,75.47,40,50.49
CELL_42783,Fibroblast,65.62,45,85.83
CELL_24891,Fibroblast,15.31,42,89.43
CELL_46585,Erythrocyte,28.46,48,57.14
CELL_29691,Neuron,42.53,42,54.13
CELL_49277,Myocyte,106.0,8,99.69
CELL_63179,Erythrocyte,39.47,32,99.38
CELL_22224,Leukocyte,44.9,19,96.23
CELL_27438,Epithelial,81.96,8,72.84
CELL_65108,Leukocyte,21.63,39,61.26
CELL_11287,Erythrocyte,88.43,5,93.45
CELL_82103,Neuron,18.8,16,55.45
CELL_77324,Erythrocyte,56.54,12,60.74
CELL_88989,Erythrocyte,12.33,28,70.43
CELL_16917,Leukocyte,49.2,25,97.14
CELL_22658,Erythrocyte,103.43,49,62.86
CELL_29243,Stem Cell,115.79,11,53.8
CELL_16581,Stem Cell,101.95,16,59.73
CELL_85786,Erythrocyte,56.41,14,57.9
CELL_22550,Fibroblast,118.72,50,64.48
CELL_70846,Leukocyte,72.45,6,99.55
CELL_74697,Neuron,22.07,34,92.93
CELL_77426,Myocyte,11.71,26,77.7
CELL_20619,Erythrocyte,55.6,27,88.63
CELL_95144,Stem Cell,63.01,37,73.5
CELL_18524,Myocyte,68.79,6,79.47
CELL_42056,Epithelial,107.35,18,92.61
CELL_95927,Fibroblast,107.71,46,93.46
CELL_22653,Myocyte,91.54,18,88.97
CELL_13543,Stem Cell,70.97,27,80.3
CELL_45324,Neuron,7.3,40,98.17
CELL_78100,Stem Cell,46.32,39,75.43
CELL_58819,Myocyte,67.42,33,82.27
CELL_78839,Epithelial,79.86,34,81.23
CELL_35212,Myocyte,63.42,8,53.0
CELL_41969,Neuron,19.59,26,58.82
CELL_44775,Myocyte,7.71,18,96.75
CELL_70087,Leukocyte,60.13,10,92.43
CELL_52041,Leukocyte,27.18,6,82.54
CELL_76038,Fibroblast,96.27,19,98.69
CELL_65986,Leukocyte,58.92,29,65.75
CELL_83907,Leukocyte,21.79,31,74.97
CELL_38932,Myocyte,17.13,15,73.96
CELL_84075,Fibroblast,80.39,40,90.49
CELL_25755,Neuron,21.51,18,53.17
CELL_72714,Myocyte,18.92,10,81.78
CELL_96873,Stem Cell,49.36,44,54.39
CELL_97796,Epithelial,97.33,43,82.27
CELL_32830,Fibroblast,96.34,25,76.1
CELL_68150,Myocyte,77.26,9,98.27
CELL_30312,Erythrocyte,104.51,6,86.64
CELL_53153,Neuron,119.62,16,75.17
CELL_73298,Epithelial,18.06,49,93.43
CELL_90040,Erythrocyte,53.65,10,68.72
CELL_85884,Fibroblast,54.23,19,66.66
CELL_37960,Leukocyte,55.4,40,96.86
CELL_13224,Erythrocyte,72.35,24,57.36
CELL_11051,Neuron,105.1,39,70.6
CELL_27721,Epithelial,80.73,25,70.72
CELL_76087,Stem Cell,76.03,45,86.65
CELL_38618,Erythrocyte,60.78,6,96.6
CELL_27022,Myocyte,16.41,22,99.29
CELL_99715,Fibroblast,66.88,43,58.37
CELL_82693,Leukocyte,46.48,25,61.65
CELL_61486,Stem Cell,6.62,16,99.32
CELL_97948,Myocyte,84.69,46,51.48
CELL_22916,Leukocyte,58.3,7,90.59
CELL_74354,Erythrocyte,35.99,28,67.36
CELL_89634,Erythrocyte,62.09,50,58.31
CELL_76491,Erythrocyte,49.33,47,83.83
CELL_14866,Myocyte,32.99,16,98.41
CELL_71661,Epithelial,18.11,41,51.55
CELL_43651,Myocyte,47.47,22,68.01
CELL_10860,Leukocyte,51.0,7,86.84
CELL_22338,Epithelial,112.51,17,93.39
CELL_87783,Stem Cell,37.03,10,99.34
CELL_67858,Neuron,67.97,28,90.59
CELL_20557,Erythrocyte,101.11,32,81.56
CELL_43349,Erythrocyte,76.68,9,78.69
CELL_63332,Epithelial,78.07,43,82.62
CELL_32323,Stem Cell,19.0,26,83.01
CELL_18945,Epithelial,20.56,21,99.28
CELL_39057,Epithelial,104.76,26,92.36
CELL_73011,Epithelial,116.35,7,52.23
CELL_67908,Leukocyte,81.88,11,97.75
CELL_73889,Fibroblast,62.93,16,54.49
CELL_71894,Myocyte,110.39,5,58.77
CELL_28546,Erythrocyte,53.47,38,76.98
CELL_14769,Epithelial,44.64,50,84.47
CELL_37633,Myocyte,68.84,5,67.81
CELL_25361,Leukocyte,85.08,12,53.35
CELL_43280,Neuron,59.97,26,91.56
CELL_20322,Myocyte,107.6,22,97.26
CELL_73259,Epithelial,117.42,39,77.31
CELL_26007,Epithelial,61.66,31,92.93
CELL_80224,Epithelial,38.55,25,56.48
CELL_74099,Neuron,75.19,32,67.76
CELL_90754,Erythrocyte,32.31,9,83.36
CELL_97335,Erythrocyte,51.17,43,56.91
CELL_53423,Myocyte,103.75,44,86.61
CELL_37584,Neuron,73.98,6,73.13
CELL_97219,Fibroblast,109.78,48,60.13
CELL_75496,Fibroblast,17.85,37,74.45
CELL_85060,Myocyte,23.09,49,82.93
CELL_35134,Leukocyte,10.9,20,73.23
CELL_42795,Epithelial,16.62,49,55.82
CELL_91458,Erythrocyte,33.24,33,67.37
CELL_34477,Myocyte,10.37,8,73.69
CELL_51042,Fibroblast,53.97,42,87.26
CELL_90159,Leukocyte,51.72,13,78.06
CELL_44781,Stem Cell,110.51,26,53.81
CELL_35249,Fibroblast,66.82,33,68.21
CELL_37936,Myocyte,104.58,13,79.57
CELL_67629,Epithelial,73.71,41,84.7
CELL_59062,Myocyte,114.28,48,96.51
CELL_59769,Leukocyte,71.53,13,79.97
CELL_40366,Epithelial,71.22,50,57.35
CELL_94492,Fibroblast,88.59,41,81.96
CELL_65974,Neuron,108.66,42,51.21
CELL_83187,Myocyte,67.2,9,75.33
CELL_83344,Leukocyte,78.73,37,89.53
CELL_52880,Erythrocyte,58.97,41,93.39
CELL_82976,Leukocyte,92.94,8,51.6
CELL_88864,Leukocyte,115.88,10,81.98
CELL_76092,Neuron,45.96,44,82.44
CELL_11025,Fibroblast,37.85,19,93.51
