cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_27854,Epithelial,99.74,48,96.02
CELL_31938,Stem Cell,110.87,42,59.31
CELL_21925,Fibroblast,40.43,16,81.18
CELL_71230,Epithelial,21.42,48,74.57
CELL_20383,Neuron,15.41,19,95.73
CELL_68797,Epithelial,76.56,28,84.69
CELL_32201,Fibroblast,39.69,43,84.68
CELL_69416,Erythrocyte,43.02,19,71.41
CELL_97042,Leukocyte,104.14,31,94.96
CELL_73857,Fibroblast,38.58,14,90.56
CELL_71047,Erythrocyte,112.15,49,93.61
CELL_58931,Neuron,16.6,21,74.03
CELL_55111,Leukocyte,64.34,48,91.34
CELL_45207,Myocyte,86.01,10,62.65
CELL_25335,Stem Cell,29.34,47,90.26
CELL_86742,Erythrocyte,13.4,30,80.75
CELL_65355,Leukocyte,17.67,7,66.38
CELL_56694,Stem Cell,44.08,37,67.92
CELL_44776,Neuron,53.95,11,51.81
CELL_97411,Erythrocyte,43.49,8,84.37
CELL_94357,Epithelial,42.59,39,61.77
CELL_96145,Stem Cell,20.51,9,88.2
CELL_49545,Erythrocyte,117.51,20,78.1
CELL_52166,Myocyte,69.45,12,68.6
CELL_63329,Stem Cell,41.87,28,89.19
CELL_66938,Leukocyte,101.82,48,94.74
CELL_78337,Neuron,104.49,47,50.13
CELL_28740,Leukocyte,53.42,6,64.74
CELL_78245,Neuron,18.64,6,88.11
CELL_42624,Fibroblast,106.9,46,63.9
CELL_60886,Leukocyte,24.69,25,81.77
CELL_55760,Erythrocyte,51.35,48,76.8
CELL_80895,Fibroblast,110.95,19,60.68
CELL_71611,Leukocyte,17.94,25,53.66
CELL_31808,Leukocyte,21.41,14,69.6
CELL_26962,Erythrocyte,11.08,15,89.54
CELL_91991,Leukocyte,113.23,20,89.79
CELL_54606,Myocyte,105.83,48,61.69
CELL_21072,Stem Cell,115.81,43,66.28
CELL_67930,Stem Cell,98.26,40,68.58
CELL_62905,Stem Cell,57.12,22,77.05
CELL_28629,Myocyte,76.46,29,85.99
CELL_46176,Stem Cell,99.21,25,56.43
CELL_34625,Stem Cell,82.12,12,51.67
CELL_26771,Neuron,5.39,46,74.57
CELL_60447,Erythrocyte,19.56,34,73.6
