cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_59200,Leukocyte,118.07,25,94.11
CELL_56312,Leukocyte,113.09,5,82.75
CELL_37623,Leukocyte,50.66,25,77.82
CELL_20012,Epithelial,74.17,12,50.05
CELL_75217,Leukocyte,98.23,46,57.87
CELL_21139,Fibroblast,54.4,17,94.35
CELL_95758,Neuron,13.39,40,88.12
CELL_49186,Erythrocyte,104.84,9,92.83
CELL_98493,Stem Cell,55.78,43,65.53
CELL_16105,Neuron,59.78,21,79.47
CELL_88354,Neuron,33.5,16,54.92
CELL_18589,Neuron,83.96,24,91.08
CELL_42934,Erythrocyte,95.14,22,91.77
CELL_35632,Myocyte,64.43,16,56.16
CELL_53291,Fibroblast,95.86,39,89.69
CELL_35521,Stem Cell,117.72,20,96.0
CELL_56083,Leukocyte,70.98,48,78.85
CELL_97673,Myocyte,115.03,12,97.74
CELL_84805,Myocyte,52.75,13,79.03
CELL_49944,Epithelial,16.23,49,95.63
CELL_81672,Epithelial,31.2,21,77.68
CELL_93461,Neuron,84.52,45,86.17
CELL_54322,Erythrocyte,91.86,46,82.05
CELL_17446,Neuron,53.65,17,74.08
CELL_17764,Epithelial,111.92,33,59.64
CELL_53706,Leukocyte,32.34,5,58.54
CELL_57341,Epithelial,15.63,12,57.56
CELL_45800,Myocyte,101.72,34,57.32
CELL_18024,Neuron,117.8,34,87.03
CELL_87234,Myocyte,113.48,49,58.03
CELL_40237,Myocyte,40.75,5,98.7
CELL_51343,Epithelial,116.34,16,75.04
CELL_39997,Fibroblast,102.75,50,61.95
CELL_88582,Myocyte,21.31,34,74.95
CELL_72956,Stem Cell,9.16,45,54.86
CELL_52041,Erythrocyte,101.49,37,92.43
CELL_75582,Leukocyte,58.09,25,81.64
CELL_76346,Erythrocyte,6.81,30,92.83
CELL_26508,Stem Cell,61.31,50,73.14
CELL_67975,Leukocyte,92.66,7,54.28
CELL_61466,Neuron,54.22,34,90.95
CELL_23339,Leukocyte,27.8,50,78.61
CELL_19826,Neuron,17.94,31,79.5
CELL_44248,Myocyte,119.34,25,75.26
CELL_86664,Myocyte,22.73,30,62.74
CELL_20501,Fibroblast,75.1,26,57.46
CELL_46699,Fibroblast,53.0,12,72.61
CELL_47767,Erythrocyte,52.45,22,92.46
CELL_47015,Epithelial,76.23,44,71.23
CELL_70231,Fibroblast,25.91,15,80.05
CELL_82249,Erythrocyte,48.74,48,94.11
CELL_65738,Neuron,98.38,23,94.9
CELL_86273,Leukocyte,25.1,8,98.83
CELL_56347,Epithelial,99.33,23,78.95
CELL_71725,Myocyte,95.86,10,54.02
CELL_72461,Fibroblast,56.39,27,97.27
CELL_21305,Stem Cell,31.51,31,88.56
CELL_70326,Leukocyte,78.02,49,95.91
CELL_93493,Erythrocyte,19.39,5,53.73
CELL_30999,Stem Cell,101.66,47,89.5
CELL_71033,Epithelial,119.94,17,50.31
CELL_60876,Neuron,97.62,10,67.68
CELL_65130,Fibroblast,114.93,32,69.5
CELL_74682,Epithelial,73.94,44,82.57
CELL_58533,Neuron,43.83,45,53.93
CELL_16872,Fibroblast,81.43,28,69.04
CELL_87015,Neuron,15.08,23,96.48
CELL_37876,Erythrocyte,76.81,43,99.85
CELL_60545,Myocyte,97.93,44,68.43
CELL_13293,Myocyte,73.21,16,73.43
CELL_16148,Myocyte,110.01,50,60.07
CELL_17140,Fibroblast,28.94,38,74.79
CELL_57047,Fibroblast,97.2,15,91.88
CELL_63098,Fibroblast,108.22,10,68.6
CELL_36950,Epithelial,21.22,43,55.09
CELL_34035,Myocyte,58.05,17,88.22
CELL_57688,Fibroblast,27.47,38,95.18
CELL_79545,Myocyte,42.52,24,65.35
CELL_20653,Leukocyte,32.91,17,74.66
CELL_86738,Epithelial,51.09,34,98.88
CELL_31465,Myocyte,115.94,27,94.78
CELL_86484,Epithelial,113.66,28,79.85
CELL_63578,Fibroblast,36.34,34,56.53
CELL_62433,Leukocyte,61.26,12,93.82
CELL_14136,Fibroblast,44.98,41,61.88
CELL_68293,Stem Cell,82.62,35,74.65
CELL_43470,Stem Cell,47.64,14,88.69
CELL_14159,Stem Cell,59.52,45,84.72
CELL_71742,Neuron,45.1,27,73.28
CELL_54268,Neuron,116.39,8,90.84
CELL_70631,Myocyte,39.46,26,90.28
CELL_35523,Fibroblast,82.72,30,62.68
CELL_59249,Epithelial,72.19,10,94.89
CELL_93432,Leukocyte,43.27,18,58.43
CELL_25852,Epithelial,44.86,13,88.2
CELL_17607,Neuron,23.21,18,59.96
CELL_20223,Stem Cell,36.96,36,94.94
CELL_14378,Leukocyte,47.67,5,90.74
CELL_13479,Epithelial,81.43,26,60.64
CELL_39617,Epithelial,48.0,24,65.05
CELL_19167,Stem Cell,78.87,49,50.4
CELL_96909,Leukocyte,43.72,24,93.56
CELL_73955,Fibroblast,45.33,30,67.71
