cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_32776,Fibroblast,58.69,17,90.94
CELL_92099,Neuron,41.69,16,95.9
CELL_85859,Stem Cell,5.96,36,67.47
CELL_44840,Myocyte,98.59,16,88.9
CELL_66356,Stem Cell,75.09,15,75.36
CELL_79906,Stem Cell,42.79,33,59.37
CELL_27369,Erythrocyte,99.69,15,95.89
CELL_58875,Fibroblast,115.53,48,77.59
CELL_16463,Epithelial,69.51,42,84.85
CELL_47847,Myocyte,48.68,21,79.87
CELL_67735,Epithelial,14.18,32,58.49
CELL_53052,Myocyte,115.98,11,97.1
CELL_58665,Leukocyte,105.41,16,83.98
CELL_34413,Neuron,17.14,38,75.43
CELL_23445,Myocyte,18.58,25,86.19
CELL_79891,Stem Cell,119.68,27,81.04
CELL_24000,Neuron,61.24,19,57.9
CELL_94811,Leukocyte,106.1,27,81.26
CELL_10253,Leukocyte,100.57,34,74.16
CELL_99137,Stem Cell,74.12,8,70.7
CELL_91700,Neuron,7.82,8,53.56
CELL_53921,Stem Cell,9.95,28,78.03
CELL_94065,Erythrocyte,8.97,30,99.93
CELL_53766,Myocyte,107.17,32,53.19
CELL_87915,Neuron,63.14,46,63.62
CELL_16933,Erythrocyte,65.33,28,54.94
CELL_38516,Leukocyte,72.36,34,72.6
CELL_41194,Myocyte,42.09,33,69.2
CELL_91893,Neuron,13.87,41,97.74
CELL_98233,Myocyte,85.04,17,83.04
CELL_29625,Epithelial,119.01,36,52.97
CELL_62761,Fibroblast,93.07,20,84.57
CELL_27712,Epithelial,45.11,34,76.8
CELL_11898,Epithelial,50.24,37,82.19
CELL_98124,Stem Cell,36.22,23,62.43
CELL_77308,Myocyte,24.54,38,52.86
CELL_81008,Myocyte,82.78,31,77.47
CELL_79924,Myocyte,7.22,43,58.61
CELL_66896,Epithelial,67.87,42,63.29
CELL_34124,Myocyte,88.75,41,93.4
CELL_43441,Myocyte,98.24,40,59.78
CELL_12094,Myocyte,71.25,26,64.92
CELL_15130,Stem Cell,114.38,10,93.13
CELL_98131,Myocyte,101.26,12,84.87
CELL_81870,Neuron,6.04,30,85.54
CELL_81630,Myocyte,75.52,49,77.4
CELL_12709,Leukocyte,108.33,25,77.16
CELL_32037,Neuron,44.22,19,80.37
CELL_69192,Epithelial,38.3,5,77.67
CELL_47605,Fibroblast,96.62,37,56.51
CELL_30970,Erythrocyte,24.05,41,84.55
CELL_40208,Neuron,27.56,31,78.6
CELL_26668,Neuron,33.45,14,55.93
CELL_48040,Myocyte,61.67,36,71.33
CELL_74585,Myocyte,93.7,39,60.61
CELL_27948,Stem Cell,19.95,45,54.81
CELL_58924,Erythrocyte,70.84,11,81.14
CELL_69573,Neuron,99.62,39,85.06
CELL_29364,Erythrocyte,48.67,43,90.38
CELL_49903,Myocyte,8.35,18,79.0
CELL_83505,Myocyte,84.56,50,59.13
CELL_96568,Epithelial,70.69,8,86.64
CELL_17396,Stem Cell,77.81,33,81.04
CELL_89496,Epithelial,27.32,31,52.76
CELL_69241,Stem Cell,20.42,48,65.85
CELL_94665,Neuron,101.17,31,93.95
CELL_25813,Erythrocyte,52.32,30,63.66
CELL_50270,Epithelial,48.05,10,64.16
CELL_24748,Leukocyte,9.51,46,78.75
CELL_49377,Neuron,91.56,38,71.87
CELL_41865,Stem Cell,110.54,39,55.42
