cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_12760,Neuron,67.64,31,91.74
CELL_52428,Erythrocyte,40.23,34,91.88
CELL_50368,Erythrocyte,91.6,6,99.66
CELL_55594,Stem Cell,110.91,29,56.31
CELL_57473,Fibroblast,59.3,9,73.49
CELL_99261,Fibroblast,66.12,7,70.76
CELL_64440,Erythrocyte,60.24,33,90.23
CELL_31698,Myocyte,71.23,9,78.17
CELL_43572,Neuron,55.16,19,72.07
CELL_32423,Myocyte,56.79,36,91.29
CELL_69384,Neuron,90.86,31,52.83
CELL_38928,Leukocyte,34.0,6,52.81
CELL_54477,Epithelial,11.52,29,94.93
CELL_24457,Myocyte,95.8,7,57.89
CELL_93895,Neuron,114.49,48,66.68
CELL_26649,Stem Cell,67.42,48,50.89
CELL_98235,Epithelial,71.02,14,66.3
CELL_73654,Leukocyte,100.25,29,67.46
CELL_44432,Fibroblast,103.83,12,75.77
CELL_63246,Fibroblast,67.54,38,61.39
CELL_26751,Leukocyte,107.42,42,62.19
CELL_23612,Fibroblast,74.92,16,78.9
CELL_32265,Stem Cell,66.86,16,96.73
CELL_66548,Stem Cell,22.9,28,92.23
CELL_24575,Stem Cell,89.53,42,60.01
CELL_42245,Neuron,72.25,10,54.43
CELL_51562,Neuron,112.1,18,65.89
CELL_33721,Neuron,65.68,14,83.61
CELL_70683,Myocyte,84.06,32,96.35
CELL_87195,Neuron,96.6,50,70.72
CELL_54873,Stem Cell,88.67,42,86.74
CELL_86481,Fibroblast,114.45,41,99.73
CELL_69037,Stem Cell,15.15,7,77.13
CELL_37137,Stem Cell,35.57,16,77.19
CELL_61657,Leukocyte,29.96,47,82.67
CELL_39279,Erythrocyte,32.52,15,63.05
CELL_78599,Neuron,40.18,8,87.18
CELL_22863,Fibroblast,60.78,46,59.72
CELL_34710,Neuron,45.47,28,84.4
CELL_18958,Stem Cell,94.54,50,77.7
CELL_49106,Stem Cell,87.24,15,69.52
CELL_28445,Fibroblast,32.58,5,75.51
CELL_68374,Neuron,30.85,47,75.0
CELL_34223,Neuron,14.21,46,73.4
CELL_58832,Leukocyte,41.15,46,60.62
CELL_25684,Erythrocyte,114.99,27,68.12
CELL_71285,Leukocyte,60.11,46,71.61
CELL_30488,Myocyte,24.31,27,85.29
CELL_24645,Neuron,96.05,48,63.49
CELL_19377,Myocyte,38.15,7,80.79
CELL_34942,Erythrocyte,90.51,43,72.1
CELL_59451,Neuron,109.33,9,64.43
CELL_23553,Erythrocyte,105.26,19,55.78
CELL_89502,Stem Cell,54.67,13,74.96
CELL_33639,Leukocyte,81.09,16,66.18
CELL_70605,Leukocyte,56.52,45,78.98
CELL_30649,Erythrocyte,95.16,42,80.11
CELL_96621,Fibroblast,48.66,16,59.94
CELL_69762,Fibroblast,40.41,37,75.05
CELL_74200,Myocyte,8.55,24,85.85
CELL_99755,Fibroblast,36.91,29,68.21
CELL_18321,Neuron,5.26,26,98.92
CELL_88462,Leukocyte,45.35,17,84.21
CELL_12082,Myocyte,94.51,36,59.47
CELL_76976,Neuron,50.18,44,57.29
CELL_43378,Epithelial,27.54,26,67.06
CELL_85182,Epithelial,109.62,33,78.9
CELL_63016,Stem Cell,106.78,39,87.89
CELL_50079,Myocyte,95.15,32,88.08
CELL_91419,Leukocyte,50.44,8,63.42
CELL_26197,Stem Cell,85.57,6,98.61
CELL_81792,Neuron,46.64,29,76.14
CELL_60123,Stem Cell,13.16,33,59.27
CELL_28248,Erythrocyte,74.92,49,54.88
CELL_72782,Stem Cell,83.37,42,85.62
CELL_67460,Neuron,98.76,26,50.43
CELL_93736,Leukocyte,76.45,33,59.84
CELL_24724,Erythrocyte,29.83,31,95.11
CELL_89271,Fibroblast,92.69,49,69.11
CELL_12224,Leukocyte,50.96,17,75.8
CELL_90248,Myocyte,23.06,40,96.79
CELL_53613,Erythrocyte,82.09,42,76.65
CELL_15164,Leukocyte,46.39,18,97.23
CELL_53365,Fibroblast,44.68,47,64.22
CELL_31221,Leukocyte,87.69,37,53.68
CELL_91848,Stem Cell,106.19,6,75.1
CELL_10569,Leukocyte,99.17,36,97.51
CELL_26386,Erythrocyte,42.97,49,74.0
CELL_42127,Epithelial,105.2,10,75.26
CELL_50673,Neuron,27.12,18,58.19
CELL_32856,Neuron,90.19,46,62.82
CELL_46149,Stem Cell,90.81,17,59.5
CELL_92884,Fibroblast,79.46,38,93.55
CELL_26715,Myocyte,35.29,6,69.28
CELL_32376,Myocyte,94.95,29,81.72
CELL_26668,Neuron,45.64,50,68.46
CELL_21823,Myocyte,16.07,26,59.43
CELL_31115,Epithelial,32.49,13,75.45
CELL_45830,Fibroblast,118.65,9,60.22
CELL_59703,Epithelial,42.35,42,89.09
CELL_91930,Erythrocyte,71.86,50,60.46
CELL_35249,Neuron,72.54,31,78.42
CELL_90225,Leukocyte,104.45,14,70.13
CELL_16745,Fibroblast,54.76,43,71.61
CELL_97445,Stem Cell,17.06,45,53.22
CELL_94012,Neuron,29.08,24,67.88
CELL_53709,Fibroblast,28.74,23,63.44
CELL_27005,Myocyte,90.55,40,87.99
CELL_54260,Stem Cell,78.61,32,99.28
CELL_88941,Stem Cell,103.07,40,65.61
CELL_46121,Erythrocyte,64.56,47,64.43
CELL_77633,Leukocyte,108.16,11,65.82
CELL_26375,Epithelial,30.91,28,93.07
CELL_63338,Fibroblast,9.44,10,53.97
CELL_56730,Epithelial,34.01,16,85.39
CELL_32903,Neuron,116.09,12,83.11
CELL_57653,Erythrocyte,90.81,47,75.95
CELL_47060,Erythrocyte,9.57,45,73.26
CELL_98701,Leukocyte,81.08,14,78.35
CELL_54688,Erythrocyte,28.32,35,82.77
CELL_90443,Myocyte,67.93,47,59.36
CELL_87593,Erythrocyte,115.72,47,81.72
CELL_64515,Stem Cell,85.52,28,61.19
CELL_99889,Stem Cell,107.25,30,57.97
CELL_58518,Fibroblast,40.95,10,62.37
CELL_63766,Myocyte,87.33,42,90.81
CELL_97474,Myocyte,112.69,11,66.24
CELL_54808,Myocyte,83.38,9,81.21
CELL_97836,Neuron,94.12,23,91.86
CELL_28368,Epithelial,30.51,47,74.85
CELL_96885,Erythrocyte,93.88,10,98.56
CELL_11075,Fibroblast,118.73,27,69.89
CELL_92194,Stem Cell,86.24,47,91.19
CELL_28937,Myocyte,108.83,10,79.86
CELL_57326,Myocyte,62.77,24,66.56
CELL_35101,Fibroblast,6.9,37,53.77
CELL_70495,Epithelial,96.24,49,78.71
CELL_19424,Stem Cell,29.42,26,84.51
CELL_90811,Erythrocyte,41.19,38,73.69
CELL_90998,Stem Cell,45.03,23,77.51
CELL_39125,Leukocyte,55.14,15,63.38
CELL_52253,Erythrocyte,71.99,25,63.84
CELL_23302,Myocyte,108.22,27,66.29
CELL_23418,Fibroblast,7.05,9,63.43
CELL_85188,Myocyte,45.12,6,91.47
CELL_93328,Leukocyte,90.48,36,92.38
CELL_67950,Erythrocyte,119.15,37,88.75
CELL_24203,Leukocyte,109.29,40,68.28
CELL_50497,Fibroblast,10.84,38,76.05
CELL_67128,Stem Cell,72.62,25,87.85
CELL_75882,Stem Cell,64.82,43,87.54
CELL_80584,Fibroblast,16.98,21,67.91
CELL_36578,Stem Cell,20.51,29,93.48
CELL_71186,Stem Cell,22.49,5,95.44
CELL_16027,Leukocyte,95.51,18,99.44
CELL_54842,Myocyte,29.88,40,82.13
CELL_77811,Epithelial,101.07,38,51.71
CELL_10220,Leukocyte,46.1,6,58.23
CELL_51585,Epithelial,21.54,35,68.04
CELL_95118,Erythrocyte,14.96,26,56.37
CELL_74808,Fibroblast,67.99,47,52.89
CELL_54884,Stem Cell,81.28,37,81.92
CELL_69496,Epithelial,39.9,42,65.81
CELL_20575,Stem Cell,111.99,50,90.31
CELL_93171,Myocyte,40.48,49,59.35
CELL_11985,Neuron,36.72,14,73.84
CELL_23276,Neuron,96.75,43,52.9
CELL_65180,Epithelial,110.84,22,50.14
CELL_63624,Epithelial,30.76,47,73.11
CELL_58389,Neuron,63.76,45,99.91
CELL_11340,Erythrocyte,107.19,15,91.44
CELL_74113,Neuron,56.78,7,52.33
CELL_58393,Stem Cell,78.39,20,71.28
CELL_27535,Neuron,95.27,28,53.75
CELL_38723,Neuron,69.51,25,94.15
CELL_96523,Leukocyte,59.81,10,69.73
CELL_83276,Leukocyte,87.91,11,97.96
CELL_70711,Myocyte,100.68,27,66.51
CELL_82147,Erythrocyte,26.9,10,97.51
CELL_24488,Neuron,9.1,11,51.11
CELL_35870,Neuron,116.13,48,96.83
CELL_66870,Fibroblast,54.62,16,86.57
CELL_42263,Stem Cell,59.48,44,85.35
CELL_72734,Leukocyte,73.22,8,99.85
CELL_44703,Fibroblast,61.84,46,59.21
CELL_26018,Myocyte,112.4,31,64.61
CELL_40074,Fibroblast,82.14,15,84.25
CELL_14480,Neuron,77.43,22,82.74
CELL_16133,Leukocyte,8.07,24,78.74
CELL_73425,Epithelial,73.7,5,67.14
CELL_76945,Stem Cell,93.11,41,74.4
CELL_33318,Stem Cell,99.21,10,57.96
CELL_75479,Myocyte,87.77,23,58.11
CELL_84737,Myocyte,110.41,21,51.91
CELL_47276,Stem Cell,113.39,43,66.13
CELL_89439,Fibroblast,55.37,25,65.57
CELL_20540,Neuron,10.56,7,61.39
CELL_76403,Erythrocyte,58.74,44,78.21
CELL_83573,Myocyte,106.27,36,56.16
CELL_78272,Stem Cell,66.8,34,73.43
CELL_49683,Leukocyte,91.47,9,58.99
CELL_87197,Leukocyte,21.34,46,69.68
CELL_57720,Epithelial,100.22,17,80.89
CELL_11195,Erythrocyte,62.95,26,52.99
CELL_39853,Neuron,35.11,28,64.49
CELL_39298,Epithelial,116.14,24,81.07
CELL_82232,Myocyte,102.2,25,82.49
CELL_21962,Erythrocyte,56.58,30,96.02
CELL_85978,Epithelial,39.02,9,89.39
CELL_58335,Myocyte,5.4,23,64.31
CELL_17838,Myocyte,19.11,29,90.79
CELL_49048,Leukocyte,39.89,34,92.69
CELL_47800,Leukocyte,18.13,32,53.46
CELL_90322,Erythrocyte,107.66,33,55.61
CELL_23215,Stem Cell,86.59,12,93.83
CELL_78796,Neuron,24.37,17,90.53
CELL_93229,Neuron,18.82,49,64.58
CELL_52166,Epithelial,113.0,18,58.5
CELL_44383,Epithelial,107.11,5,60.82
CELL_60497,Erythrocyte,57.81,32,99.24
CELL_81470,Leukocyte,88.5,9,76.11
CELL_67996,Epithelial,109.54,47,59.6
CELL_95089,Epithelial,80.3,14,91.99
CELL_45230,Erythrocyte,89.24,41,65.85
CELL_11062,Myocyte,100.18,50,58.29
CELL_50758,Fibroblast,65.07,48,63.17
CELL_41763,Stem Cell,41.7,14,77.65
CELL_68498,Epithelial,41.6,33,89.39
CELL_29878,Leukocyte,8.64,40,62.89
CELL_28193,Epithelial,119.29,22,86.26
CELL_86443,Leukocyte,25.18,50,58.9
CELL_34464,Leukocyte,97.31,32,75.9
CELL_95900,Neuron,106.96,22,52.67
CELL_19778,Erythrocyte,28.6,44,82.14
CELL_40122,Epithelial,80.15,18,64.49
CELL_76349,Fibroblast,25.78,6,74.93
CELL_72989,Erythrocyte,11.18,22,64.07
CELL_70473,Erythrocyte,119.46,27,88.31
CELL_98793,Erythrocyte,59.32,44,92.45
CELL_90571,Myocyte,18.42,11,74.9
CELL_77331,Leukocyte,105.07,32,99.24
CELL_95638,Epithelial,101.15,40,58.3
CELL_26226,Myocyte,109.93,10,87.23
CELL_16087,Myocyte,31.02,49,66.44
CELL_98393,Epithelial,32.94,10,90.66
CELL_33319,Myocyte,61.52,50,80.91
CELL_76152,Myocyte,38.85,14,60.93
CELL_43326,Leukocyte,22.02,24,91.42
CELL_71942,Erythrocyte,62.72,9,84.57
CELL_93620,Myocyte,44.31,27,58.11
CELL_88126,Fibroblast,84.5,40,70.51
CELL_72869,Stem Cell,46.09,48,97.15
CELL_73711,Myocyte,13.17,9,52.75
CELL_19635,Erythrocyte,16.74,28,81.8
CELL_17278,Leukocyte,28.73,39,51.57
CELL_37603,Leukocyte,12.69,41,70.43
CELL_63709,Neuron,108.64,39,65.54
CELL_98353,Erythrocyte,39.9,29,60.55
CELL_16488,Neuron,101.76,28,92.56
CELL_43021,Stem Cell,43.25,26,80.93
CELL_63371,Stem Cell,45.42,16,83.05
CELL_60174,Leukocyte,58.34,11,58.36
CELL_38532,Neuron,53.45,18,88.29
CELL_29640,Fibroblast,54.1,14,85.09
CELL_14542,Myocyte,83.32,13,84.01
CELL_45934,Myocyte,48.04,34,94.68
CELL_99648,Epithelial,27.57,20,84.16
CELL_93465,Leukocyte,64.1,5,75.39
CELL_66950,Erythrocyte,18.59,47,97.94
CELL_66228,Neuron,7.84,46,60.6
CELL_40941,Erythrocyte,11.39,10,86.46
CELL_67815,Leukocyte,66.63,23,74.64
CELL_60478,Fibroblast,103.73,7,99.4
CELL_19458,Erythrocyte,63.52,37,82.8
CELL_66096,Myocyte,58.68,12,99.72
CELL_49993,Myocyte,101.07,28,98.68
CELL_53978,Stem Cell,72.11,28,70.7
CELL_88178,Epithelial,53.08,32,78.31
CELL_25767,Stem Cell,109.6,49,78.56
CELL_77571,Fibroblast,114.12,41,74.03
CELL_41964,Epithelial,98.26,21,65.41
CELL_88560,Stem Cell,103.56,33,70.79
CELL_74525,Leukocyte,118.78,33,58.04
CELL_49273,Erythrocyte,111.67,24,78.26
CELL_28350,Fibroblast,32.98,19,90.08
CELL_63701,Stem Cell,73.13,26,51.57
CELL_37805,Fibroblast,5.99,18,59.33
CELL_79141,Stem Cell,5.59,23,99.61
CELL_76630,Stem Cell,101.74,49,93.68
CELL_38762,Leukocyte,100.08,9,91.43
CELL_76169,Neuron,42.84,47,52.56
CELL_73025,Erythrocyte,12.51,46,53.11
CELL_68414,Erythrocyte,75.35,14,65.64
CELL_39313,Epithelial,49.17,14,98.68
CELL_53070,Leukocyte,104.79,44,50.21
CELL_13707,Neuron,14.25,7,59.55
CELL_65081,Fibroblast,114.88,33,80.44
CELL_70888,Myocyte,32.95,49,78.73
CELL_59633,Epithelial,99.32,8,77.21
CELL_31683,Stem Cell,74.81,8,64.7
CELL_47444,Fibroblast,45.5,39,52.64
CELL_56036,Fibroblast,19.68,42,58.45
CELL_69863,Neuron,15.53,9,64.31
CELL_90563,Stem Cell,65.32,25,65.63
CELL_61141,Myocyte,75.09,17,52.46
CELL_43395,Leukocyte,108.05,18,70.19
CELL_22910,Erythrocyte,37.31,34,53.2
CELL_82951,Stem Cell,115.32,20,83.81
CELL_26319,Myocyte,27.71,46,96.2
CELL_40823,Neuron,29.71,32,70.18
CELL_95643,Fibroblast,102.81,16,52.71
CELL_78645,Epithelial,37.89,50,94.5
CELL_45633,Stem Cell,90.49,27,87.35
CELL_41733,Myocyte,96.42,48,62.94
CELL_51473,Neuron,104.06,34,58.03
CELL_98103,Neuron,48.18,36,97.7
CELL_24644,Myocyte,54.76,49,93.42
CELL_27150,Neuron,57.12,34,70.85
CELL_29554,Epithelial,94.82,41,79.59
CELL_85647,Neuron,55.33,30,91.17
CELL_60220,Erythrocyte,66.33,23,55.83
CELL_40908,Leukocyte,33.93,18,82.68
CELL_14184,Myocyte,26.6,14,95.52
CELL_35026,Epithelial,42.55,42,80.66
CELL_96028,Stem Cell,16.64,27,71.87
CELL_65564,Erythrocyte,57.48,9,61.72
CELL_33839,Erythrocyte,7.64,7,87.25
CELL_81307,Epithelial,117.97,46,85.72
CELL_13240,Neuron,60.87,6,57.96
CELL_49663,Erythrocyte,8.31,18,62.75
CELL_20509,Stem Cell,107.29,28,93.96
CELL_45467,Erythrocyte,49.57,44,90.62
CELL_71016,Myocyte,99.19,19,73.42
CELL_26445,Fibroblast,99.77,19,66.93
CELL_38870,Stem Cell,33.61,50,91.94
CELL_40018,Fibroblast,113.57,48,50.02
CELL_96775,Myocyte,57.04,10,62.18
CELL_97651,Neuron,16.1,11,84.42
CELL_31127,Fibroblast,85.87,42,66.27
CELL_68312,Fibroblast,112.21,39,76.22
CELL_58780,Leukocyte,99.16,7,67.53
CELL_56843,Myocyte,73.39,37,81.09
CELL_68550,Stem Cell,83.27,28,79.67
CELL_61594,Fibroblast,5.19,34,75.5
CELL_64954,Epithelial,75.53,46,88.95
CELL_66301,Erythrocyte,41.66,9,65.45
CELL_12318,Leukocyte,6.17,23,82.22
CELL_79992,Erythrocyte,51.7,19,64.75
CELL_97491,Fibroblast,10.58,48,68.55
CELL_26602,Fibroblast,55.18,20,97.02
CELL_86360,Epithelial,99.71,39,96.63
CELL_98085,Erythrocyte,41.26,29,73.64
CELL_35668,Neuron,109.64,33,56.96
CELL_62462,Epithelial,34.99,12,50.01
CELL_51570,Leukocyte,42.18,17,60.58
CELL_34968,Neuron,50.73,33,61.21
CELL_44049,Neuron,43.18,45,80.77
CELL_80158,Fibroblast,13.51,30,73.39
CELL_88286,Erythrocyte,90.39,22,93.18
CELL_94178,Fibroblast,94.97,19,61.75
CELL_12474,Epithelial,73.41,11,91.94
CELL_20617,Erythrocyte,13.72,41,71.58
CELL_85986,Neuron,33.27,20,65.37
CELL_50219,Leukocyte,18.02,11,76.2
CELL_19065,Erythrocyte,16.51,46,90.99
CELL_47243,Neuron,113.53,41,96.61
CELL_17440,Leukocyte,52.99,31,85.82
CELL_84749,Stem Cell,106.91,28,52.82
CELL_50951,Neuron,23.99,18,77.9
CELL_61421,Stem Cell,74.41,31,99.06
CELL_96965,Neuron,22.63,25,94.5
CELL_49491,Leukocyte,113.28,17,71.75
CELL_80221,Myocyte,110.52,37,68.86
CELL_35141,Erythrocyte,108.33,28,85.18
CELL_28464,Epithelial,21.72,24,98.7
CELL_37964,Leukocyte,23.15,29,58.75
CELL_79428,Neuron,16.34,25,66.53
CELL_91775,Erythrocyte,80.43,20,79.89
CELL_81416,Fibroblast,41.97,18,62.99
CELL_62149,Erythrocyte,21.58,11,54.38
CELL_75056,Neuron,48.31,9,60.09
CELL_94187,Leukocyte,36.36,41,82.49
CELL_14756,Neuron,77.59,38,73.78
CELL_74738,Leukocyte,73.28,20,59.05
CELL_98432,Neuron,7.14,14,70.82
CELL_22374,Epithelial,46.28,31,54.63
CELL_24348,Leukocyte,16.49,37,95.05
CELL_67307,Epithelial,35.26,43,65.75
CELL_93148,Epithelial,49.71,33,66.22
CELL_94983,Stem Cell,103.39,18,72.03
CELL_29303,Leukocyte,25.61,15,71.92
CELL_90172,Stem Cell,38.3,38,83.29
CELL_19243,Erythrocyte,8.76,7,93.27
CELL_13877,Myocyte,37.97,34,70.42
CELL_59476,Fibroblast,7.25,38,78.43
CELL_70782,Fibroblast,60.77,25,63.62
CELL_57731,Leukocyte,52.57,12,97.09
CELL_64653,Neuron,87.11,22,78.08
CELL_28699,Stem Cell,79.84,34,63.5
CELL_68234,Leukocyte,85.9,14,94.87
CELL_24155,Neuron,75.03,47,53.21
CELL_29407,Fibroblast,94.91,16,78.73
CELL_78245,Neuron,62.62,48,55.96
CELL_27939,Leukocyte,76.59,36,96.59
CELL_15746,Epithelial,107.64,14,88.86
CELL_27260,Myocyte,34.52,22,91.33
CELL_91687,Erythrocyte,52.16,18,86.21
CELL_84641,Fibroblast,104.99,31,58.42
CELL_59958,Neuron,14.71,7,77.62
CELL_29906,Leukocyte,63.45,45,68.64
CELL_46878,Epithelial,47.02,29,88.39
CELL_20143,Myocyte,16.77,18,58.47
CELL_81442,Erythrocyte,83.53,44,61.21
CELL_58480,Fibroblast,56.75,10,85.41
CELL_12024,Myocyte,55.99,11,90.04
CELL_94543,Fibroblast,5.18,23,84.66
CELL_37441,Epithelial,14.51,46,57.18
CELL_87889,Fibroblast,114.31,6,61.84
CELL_38926,Leukocyte,109.5,41,52.27
CELL_90382,Myocyte,104.08,24,53.0
CELL_20584,Erythrocyte,36.6,24,72.62
CELL_19604,Myocyte,103.27,50,97.8
CELL_39376,Fibroblast,19.42,50,81.44
CELL_98270,Erythrocyte,31.95,24,75.24
CELL_71107,Fibroblast,112.92,21,83.79
CELL_90125,Fibroblast,28.22,15,88.02
CELL_37670,Neuron,113.61,10,71.81
CELL_37484,Erythrocyte,101.59,43,99.1
CELL_92287,Neuron,98.84,45,74.2
CELL_85881,Stem Cell,26.98,44,67.11
CELL_39512,Myocyte,30.42,46,66.88
CELL_65855,Myocyte,76.53,34,91.44
CELL_61390,Leukocyte,72.84,16,94.77
CELL_59059,Fibroblast,84.44,19,86.45
CELL_82317,Erythrocyte,104.8,37,88.7
CELL_54103,Fibroblast,85.47,19,65.16
CELL_73418,Leukocyte,46.33,17,87.48
CELL_88091,Stem Cell,27.39,39,82.23
CELL_94902,Neuron,88.14,31,54.17
CELL_85378,Neuron,7.76,42,93.11
CELL_33527,Leukocyte,109.26,7,61.0
CELL_39590,Fibroblast,63.01,34,83.84
CELL_94604,Myocyte,12.93,35,56.89
CELL_96574,Fibroblast,56.16,32,89.29
CELL_16167,Leukocyte,82.97,27,56.31
CELL_10580,Myocyte,35.43,33,66.05
CELL_22452,Myocyte,110.55,15,55.27
CELL_38031,Fibroblast,30.27,18,92.86
CELL_48984,Erythrocyte,117.07,13,65.1
CELL_70828,Neuron,52.27,17,62.02
CELL_52280,Fibroblast,45.01,25,88.42
CELL_52597,Stem Cell,117.13,35,71.42
CELL_47470,Myocyte,10.66,33,57.95
CELL_63996,Myocyte,13.57,8,61.46
CELL_70874,Epithelial,106.32,10,68.59
CELL_78443,Epithelial,7.67,32,53.0
CELL_57328,Fibroblast,8.38,27,86.48
CELL_10053,Fibroblast,96.74,7,64.97
CELL_71195,Neuron,56.35,7,53.22
CELL_10511,Myocyte,5.51,38,98.68
CELL_39868,Erythrocyte,40.28,20,86.28
CELL_86419,Myocyte,33.85,38,95.97
CELL_53055,Neuron,92.47,24,78.45
CELL_30296,Epithelial,53.8,6,86.65
CELL_71606,Stem Cell,14.99,43,74.3
CELL_23713,Epithelial,70.02,32,91.03
CELL_60123,Myocyte,64.16,22,50.26
CELL_87050,Stem Cell,72.65,29,84.64
CELL_45304,Fibroblast,26.19,6,97.73
CELL_30687,Epithelial,48.66,36,67.88
CELL_29388,Stem Cell,34.89,15,92.78
CELL_79221,Stem Cell,31.13,48,60.81
CELL_28676,Myocyte,90.35,41,69.5
CELL_18448,Fibroblast,85.19,49,79.36
CELL_74071,Leukocyte,88.13,27,84.76
CELL_11891,Stem Cell,10.68,50,94.59
CELL_37782,Fibroblast,55.34,26,75.57
CELL_80051,Fibroblast,73.28,11,59.26
CELL_52904,Stem Cell,13.49,8,79.56
CELL_54093,Leukocyte,99.99,34,85.56
CELL_20296,Neuron,74.18,21,57.43
CELL_36728,Stem Cell,117.58,13,56.38
CELL_82247,Neuron,73.92,31,87.21
CELL_73429,Myocyte,28.08,33,68.32
CELL_45207,Leukocyte,18.67,48,59.1
CELL_70925,Fibroblast,40.51,5,74.06
CELL_75338,Leukocyte,84.83,33,87.48
CELL_96335,Erythrocyte,35.88,7,95.61
CELL_93786,Neuron,41.33,17,70.37
CELL_73896,Myocyte,59.06,15,55.62
CELL_10486,Myocyte,112.36,23,66.42
CELL_92866,Myocyte,19.2,28,57.99
CELL_19216,Erythrocyte,93.01,43,94.55
CELL_42956,Leukocyte,53.76,48,69.73
CELL_44766,Erythrocyte,35.6,14,79.41
CELL_38934,Leukocyte,83.8,46,69.89
CELL_20118,Myocyte,25.5,25,62.54
CELL_56308,Stem Cell,75.64,42,64.72
CELL_67887,Erythrocyte,64.44,38,67.97
CELL_53915,Fibroblast,112.35,20,79.86
CELL_52210,Neuron,24.8,14,61.05
CELL_25935,Myocyte,6.1,21,72.66
CELL_41802,Stem Cell,56.92,5,51.67
CELL_55786,Stem Cell,50.13,17,87.64
CELL_45411,Stem Cell,65.62,36,96.67
CELL_98255,Myocyte,118.79,50,91.97
CELL_88981,Fibroblast,51.16,7,88.29
CELL_61173,Erythrocyte,9.25,43,58.39
CELL_57141,Leukocyte,91.93,9,70.86
CELL_62163,Stem Cell,57.23,21,83.79
CELL_87759,Myocyte,98.82,36,63.13
CELL_56543,Myocyte,83.46,17,67.4
CELL_86103,Leukocyte,42.35,8,59.91
CELL_40236,Fibroblast,79.37,7,71.68
CELL_72070,Epithelial,96.74,24,77.99
CELL_77065,Epithelial,30.45,37,58.06
CELL_84375,Fibroblast,112.62,7,53.92
