cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_96330,Leukocyte,6.37,41,73.56
CELL_86233,Fibroblast,86.37,6,85.61
CELL_16961,Myocyte,108.86,13,91.13
CELL_51627,Erythrocyte,96.25,50,85.53
CELL_48188,Leukocyte,8.18,41,89.87
CELL_89752,Leukocyte,61.67,34,61.12
CELL_35846,Fibroblast,72.61,19,83.13
CELL_50415,Erythrocyte,33.32,44,53.56
CELL_17461,Epithelial,114.72,5,66.05
CELL_86372,Neuron,94.95,43,93.72
CELL_51171,Fibroblast,108.49,18,88.93
CELL_65390,Myocyte,36.11,43,61.73
CELL_41532,Neuron,14.67,8,60.85
CELL_51891,Stem Cell,6.74,17,50.95
CELL_17699,Myocyte,69.97,37,93.42
CELL_46507,Erythrocyte,74.31,23,66.38
CELL_86307,Fibroblast,114.53,33,65.5
CELL_22642,Epithelial,56.05,38,64.07
CELL_42465,Epithelial,65.46,26,98.33
CELL_27990,Erythrocyte,61.52,14,100.0
CELL_42578,Erythrocyte,91.83,49,89.86
CELL_11028,Epithelial,107.8,25,57.47
CELL_85526,Epithelial,52.25,37,66.5
CELL_20340,Epithelial,35.57,27,67.46
CELL_86266,Erythrocyte,37.28,22,59.31
CELL_58763,Erythrocyte,50.91,17,51.26
CELL_90803,Erythrocyte,28.02,22,63.91
CELL_32795,Leukocyte,58.56,34,64.27
CELL_78027,Leukocyte,25.93,7,78.16
CELL_53070,Neuron,9.03,5,70.37
CELL_69313,Erythrocyte,98.15,25,69.73
CELL_15773,Fibroblast,14.08,10,88.01
CELL_41829,Leukocyte,38.58,34,52.21
CELL_61707,Myocyte,72.07,27,65.65
CELL_60845,Epithelial,8.92,6,66.7
CELL_86391,Fibroblast,5.64,10,83.1
CELL_88983,Stem Cell,20.59,29,79.89
CELL_26303,Neuron,15.48,45,82.8
CELL_95855,Neuron,18.86,38,63.78
CELL_78849,Neuron,28.97,42,59.05
CELL_19385,Fibroblast,102.56,17,79.65
CELL_28161,Stem Cell,13.05,32,59.2
CELL_47883,Fibroblast,11.56,14,76.25
CELL_50538,Leukocyte,30.93,47,86.74
CELL_37500,Epithelial,107.97,34,93.16
CELL_55836,Epithelial,94.18,13,83.03
CELL_69260,Stem Cell,48.51,6,53.89
CELL_78614,Epithelial,57.89,49,60.48
CELL_38865,Leukocyte,6.35,49,63.9
CELL_62447,Leukocyte,23.0,27,79.34
CELL_44166,Epithelial,19.51,18,61.93
CELL_95886,Neuron,86.31,13,85.97
CELL_72588,Myocyte,34.75,33,95.06
CELL_74850,Leukocyte,37.99,24,91.27
CELL_92528,Neuron,71.69,5,81.76
CELL_67952,Erythrocyte,83.05,13,75.79
CELL_24208,Fibroblast,7.44,44,86.76
CELL_15728,Stem Cell,37.87,39,91.34
CELL_46934,Neuron,44.23,35,99.75
CELL_78512,Neuron,60.08,39,51.56
CELL_65416,Stem Cell,115.04,31,64.72
CELL_78257,Leukocyte,15.22,20,91.19
CELL_88572,Stem Cell,14.6,33,91.98
