cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_13255,Neuron,10.52,22,67.25
CELL_68362,Neuron,7.79,31,99.89
CELL_56037,Leukocyte,61.28,14,86.0
CELL_18023,Leukocyte,96.32,42,53.94
CELL_33279,Fibroblast,7.66,14,53.67
CELL_59805,Myocyte,53.21,17,85.37
CELL_70418,Myocyte,20.64,29,90.8
CELL_98561,Myocyte,86.84,13,81.52
CELL_43219,Epithelial,22.61,28,78.04
CELL_38689,Neuron,79.78,45,97.04
CELL_71683,Erythrocyte,34.65,27,88.96
CELL_75309,Epithelial,101.84,40,52.42
CELL_55361,Fibroblast,65.64,41,96.23
CELL_75269,Neuron,27.65,14,72.69
CELL_86300,Neuron,101.9,13,51.65
CELL_78045,Neuron,52.31,18,65.71
CELL_66233,Neuron,49.3,41,63.99
CELL_84375,Myocyte,51.91,20,99.53
CELL_36319,Stem Cell,16.77,7,94.91
CELL_52783,Leukocyte,104.87,26,61.83
CELL_62593,Myocyte,12.22,34,76.65
CELL_57540,Stem Cell,87.99,7,73.82
CELL_69473,Neuron,84.74,47,85.01
CELL_33920,Stem Cell,12.48,25,92.92
CELL_94435,Myocyte,64.61,12,79.44
CELL_27649,Neuron,47.82,9,56.22
CELL_73986,Fibroblast,36.6,28,70.75
CELL_51325,Leukocyte,48.23,28,69.55
CELL_55113,Stem Cell,32.57,32,74.69
CELL_69721,Fibroblast,13.45,38,73.77
CELL_35378,Stem Cell,94.61,46,79.95
CELL_34172,Fibroblast,68.78,23,76.61
CELL_77110,Stem Cell,16.62,32,68.25
CELL_13782,Myocyte,9.74,30,98.11
CELL_66522,Erythrocyte,37.33,8,83.88
CELL_16035,Neuron,21.43,44,65.58
CELL_46823,Myocyte,66.43,8,60.12
CELL_54619,Neuron,62.49,22,82.08
CELL_33306,Erythrocyte,49.02,6,52.89
CELL_15065,Fibroblast,35.64,6,90.71
CELL_42381,Stem Cell,21.46,46,52.33
CELL_17452,Myocyte,30.73,15,96.15
CELL_76616,Stem Cell,36.47,17,90.81
CELL_81368,Erythrocyte,97.51,49,97.04
CELL_24334,Leukocyte,56.84,33,71.03
CELL_26256,Neuron,55.9,45,74.91
CELL_28036,Epithelial,72.7,16,71.67
CELL_80239,Stem Cell,87.88,35,99.28
CELL_90903,Fibroblast,95.48,50,96.3
CELL_97581,Erythrocyte,36.51,37,80.56
CELL_71143,Myocyte,13.74,5,89.81
CELL_64221,Fibroblast,38.84,14,66.43
CELL_88007,Erythrocyte,39.9,36,70.24
CELL_12797,Epithelial,110.39,45,78.05
CELL_92880,Myocyte,46.31,40,53.83
CELL_75464,Myocyte,52.49,5,90.14
CELL_26462,Fibroblast,110.71,27,73.02
CELL_14650,Myocyte,53.88,12,60.95
