cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_93612,Erythrocyte,90.12,48,50.25
CELL_95485,Epithelial,33.04,27,67.97
CELL_59907,Myocyte,61.4,42,91.24
CELL_29056,Neuron,89.55,25,80.48
CELL_40032,Fibroblast,103.96,6,67.06
CELL_52569,Erythrocyte,86.5,48,54.46
CELL_19571,Erythrocyte,40.98,18,78.63
CELL_22109,Stem Cell,82.94,23,88.76
CELL_77457,Neuron,71.15,10,83.67
CELL_30180,Myocyte,29.78,22,54.73
CELL_24070,Fibroblast,63.42,38,93.45
CELL_59302,Myocyte,97.56,34,84.0
CELL_17658,Leukocyte,103.44,21,64.01
CELL_34567,Stem Cell,16.47,39,66.94
CELL_30646,Leukocyte,71.36,38,53.51
CELL_40325,Erythrocyte,54.96,38,73.75
CELL_60637,Stem Cell,102.35,32,65.52
CELL_71349,Neuron,97.45,41,83.19
CELL_18501,Neuron,30.93,35,92.04
CELL_72960,Epithelial,80.8,50,76.49
CELL_36868,Leukocyte,18.37,29,81.57
CELL_38495,Fibroblast,98.54,38,87.99
CELL_51318,Epithelial,115.02,19,84.09
CELL_29118,Myocyte,43.56,37,62.86
CELL_40381,Neuron,118.91,7,66.73
CELL_75513,Erythrocyte,110.29,39,52.21
CELL_72688,Leukocyte,48.47,15,77.88
CELL_97838,Leukocyte,30.84,23,74.09
CELL_52559,Stem Cell,94.07,8,88.96
CELL_78866,Neuron,98.22,50,56.33
CELL_74088,Erythrocyte,14.7,14,53.0
CELL_68509,Epithelial,104.02,18,77.37
CELL_63985,Epithelial,62.09,21,88.61
CELL_89125,Fibroblast,72.75,23,95.99
CELL_34981,Erythrocyte,67.14,19,62.65
CELL_62742,Leukocyte,59.1,24,62.82
CELL_15063,Fibroblast,77.7,41,85.36
CELL_33055,Erythrocyte,55.22,24,68.08
CELL_65710,Neuron,53.93,30,98.9
CELL_28618,Stem Cell,49.88,22,70.08
CELL_57615,Erythrocyte,89.37,23,89.19
CELL_69734,Erythrocyte,115.08,12,62.14
CELL_76206,Erythrocyte,23.82,19,58.71
CELL_57330,Neuron,62.68,39,54.25
CELL_55447,Leukocyte,19.24,20,85.15
CELL_35924,Epithelial,26.02,23,61.87
CELL_67389,Leukocyte,82.02,39,63.7
CELL_59499,Stem Cell,5.75,11,69.54
CELL_93901,Myocyte,53.62,28,60.76
CELL_92012,Erythrocyte,70.33,26,98.16
CELL_28388,Fibroblast,102.99,5,68.67
CELL_34173,Neuron,113.77,18,64.39
CELL_77797,Myocyte,33.74,36,55.2
CELL_10903,Leukocyte,51.42,38,57.96
CELL_22692,Leukocyte,107.26,14,81.67
CELL_23808,Fibroblast,79.77,39,67.79
CELL_97277,Erythrocyte,48.28,19,78.91
CELL_10142,Epithelial,51.6,44,70.74
CELL_53082,Epithelial,5.82,42,51.8
CELL_77954,Neuron,106.33,23,69.05
CELL_20588,Neuron,17.06,48,59.03
CELL_63678,Fibroblast,50.61,43,56.61
CELL_74952,Myocyte,60.32,15,61.74
CELL_47829,Epithelial,56.12,38,60.83
CELL_59255,Myocyte,37.49,21,91.17
CELL_76805,Leukocyte,40.44,13,50.24
CELL_15045,Stem Cell,52.54,9,94.75
CELL_19277,Erythrocyte,58.88,29,64.26
CELL_59180,Neuron,51.99,35,96.52
CELL_45896,Erythrocyte,22.14,8,69.41
CELL_34009,Leukocyte,76.05,48,74.77
CELL_89836,Leukocyte,80.32,39,92.98
CELL_21656,Fibroblast,26.83,17,99.72
CELL_65218,Neuron,46.2,34,73.78
CELL_10080,Neuron,61.18,22,52.97
CELL_55942,Epithelial,107.46,15,77.87
CELL_97567,Erythrocyte,43.71,8,63.51
CELL_49589,Neuron,62.37,37,68.25
CELL_70055,Leukocyte,17.39,49,57.65
CELL_58413,Neuron,75.45,22,92.44
CELL_98878,Leukocyte,45.31,46,83.32
CELL_14506,Fibroblast,85.19,35,67.58
