cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_29123,Neuron,44.3,9,88.07
CELL_71762,Fibroblast,6.26,50,58.45
CELL_94070,Stem Cell,18.74,40,50.31
CELL_88314,Fibroblast,73.75,34,94.75
CELL_25638,Epithelial,108.52,14,72.54
CELL_59234,Stem Cell,16.24,20,85.03
CELL_31042,Neuron,56.59,13,64.0
CELL_39105,Erythrocyte,43.08,23,61.01
CELL_67136,Erythrocyte,65.83,20,64.34
CELL_87829,Stem Cell,17.74,16,69.41
CELL_50588,Erythrocyte,81.86,9,56.64
CELL_72068,Stem Cell,119.49,22,54.81
CELL_47677,Erythrocyte,23.17,11,77.35
CELL_76689,Fibroblast,47.86,49,98.74
CELL_78269,Myocyte,21.34,28,96.39
CELL_20547,Stem Cell,7.08,38,88.68
CELL_14729,Fibroblast,62.23,49,97.61
CELL_36386,Fibroblast,13.65,41,62.28
CELL_61603,Stem Cell,5.59,22,94.26
CELL_50516,Neuron,102.82,49,63.75
CELL_43930,Myocyte,30.83,23,54.84
CELL_18605,Stem Cell,48.47,7,66.1
CELL_87280,Epithelial,98.95,29,51.1
CELL_30777,Erythrocyte,89.99,40,50.29
CELL_27657,Neuron,81.2,29,62.18
CELL_46781,Myocyte,41.2,7,74.42
CELL_63521,Leukocyte,103.21,45,68.58
CELL_32211,Neuron,61.37,37,54.63
CELL_53829,Neuron,5.79,21,52.81
CELL_85650,Leukocyte,51.15,48,71.66
CELL_79051,Epithelial,109.79,45,74.47
CELL_12454,Myocyte,70.75,18,71.38
CELL_63990,Erythrocyte,15.25,40,82.12
CELL_51697,Erythrocyte,23.32,33,98.72
CELL_20165,Erythrocyte,56.07,33,90.53
CELL_30465,Fibroblast,98.18,15,67.38
CELL_92644,Stem Cell,114.18,48,77.41
CELL_88846,Stem Cell,27.3,34,85.18
CELL_37871,Myocyte,80.89,22,87.85
CELL_16484,Leukocyte,80.37,29,94.44
CELL_47423,Leukocyte,90.26,48,78.72
CELL_26773,Neuron,63.86,17,78.69
CELL_54681,Epithelial,101.04,43,78.22
CELL_26152,Leukocyte,26.73,21,71.19
CELL_69402,Erythrocyte,64.78,11,90.23
CELL_31122,Erythrocyte,94.15,38,77.68
CELL_11118,Stem Cell,23.69,44,91.64
CELL_29138,Myocyte,63.5,35,53.98
CELL_76362,Erythrocyte,84.91,29,56.77
CELL_26032,Epithelial,108.99,26,82.86
CELL_65778,Erythrocyte,39.75,7,53.45
CELL_38670,Stem Cell,9.04,45,66.92
CELL_53001,Erythrocyte,85.27,23,52.64
CELL_87923,Stem Cell,102.74,17,79.76
CELL_21752,Fibroblast,37.37,48,56.99
CELL_78732,Neuron,59.64,40,93.62
CELL_52255,Epithelial,93.55,20,71.84
CELL_97361,Epithelial,71.06,18,83.75
CELL_62610,Neuron,31.22,42,89.07
CELL_28297,Stem Cell,76.41,7,81.4
CELL_63994,Erythrocyte,116.05,46,91.82
CELL_50643,Erythrocyte,113.86,16,53.75
CELL_72550,Erythrocyte,73.91,21,65.36
CELL_14663,Stem Cell,26.18,31,97.54
CELL_34181,Erythrocyte,5.37,19,97.26
CELL_29468,Epithelial,31.78,30,57.76
CELL_23846,Myocyte,110.83,36,96.03
CELL_11973,Stem Cell,61.06,10,55.1
CELL_14466,Stem Cell,71.04,17,94.61
CELL_17564,Epithelial,106.49,21,97.45
CELL_50124,Leukocyte,56.44,6,50.97
CELL_11913,Fibroblast,32.26,34,55.85
CELL_75055,Myocyte,29.01,40,93.55
CELL_59570,Myocyte,86.37,11,76.68
CELL_52751,Stem Cell,81.97,28,93.81
CELL_93908,Stem Cell,93.58,40,52.04
CELL_72608,Stem Cell,81.7,46,68.26
CELL_16118,Leukocyte,114.36,49,85.59
CELL_99892,Erythrocyte,56.43,33,74.31
CELL_68394,Myocyte,20.39,13,57.41
CELL_28464,Leukocyte,73.16,41,73.99
