cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_76626,Myocyte,71.59,37,75.42
CELL_42808,Stem Cell,91.84,36,76.35
CELL_99287,Stem Cell,98.71,39,78.5
CELL_46433,Stem Cell,48.56,8,95.87
CELL_94711,Erythrocyte,101.65,18,94.83
CELL_58858,Epithelial,14.06,35,79.93
CELL_41405,Stem Cell,31.95,8,92.98
CELL_55132,Stem Cell,91.88,20,84.23
CELL_50401,Myocyte,70.6,36,68.35
CELL_67266,Myocyte,41.88,16,62.34
CELL_86483,Fibroblast,99.26,14,52.73
CELL_52847,Leukocyte,75.12,37,51.5
CELL_23008,Leukocyte,62.05,5,92.91
CELL_38000,Erythrocyte,45.95,31,95.09
CELL_36428,Erythrocyte,95.77,25,91.83
CELL_25891,Leukocyte,43.27,5,56.95
CELL_41232,Leukocyte,61.98,31,54.61
CELL_50228,Myocyte,50.67,28,63.97
CELL_44191,Stem Cell,114.69,13,52.48
CELL_47525,Epithelial,63.26,9,69.56
CELL_45554,Neuron,116.08,7,58.93
CELL_48812,Epithelial,32.04,8,72.19
CELL_29714,Stem Cell,46.25,8,53.0
CELL_49085,Erythrocyte,41.27,45,59.69
CELL_31750,Myocyte,18.18,18,82.43
CELL_80041,Myocyte,51.08,41,83.25
CELL_85259,Erythrocyte,68.66,47,86.82
CELL_80371,Leukocyte,58.86,25,91.23
CELL_70148,Myocyte,88.2,27,62.74
CELL_12199,Fibroblast,31.82,12,85.82
CELL_70165,Erythrocyte,77.47,6,56.78
CELL_28078,Myocyte,80.12,34,99.83
CELL_24117,Fibroblast,77.36,36,90.86
CELL_19777,Neuron,55.96,35,84.72
CELL_16270,Leukocyte,50.91,18,56.62
CELL_46896,Fibroblast,72.18,13,94.94
CELL_67377,Erythrocyte,92.32,40,78.34
CELL_33337,Neuron,13.94,9,65.04
CELL_58104,Fibroblast,109.15,45,91.09
CELL_83408,Myocyte,108.38,11,92.79
CELL_69802,Neuron,32.31,36,54.6
CELL_40186,Erythrocyte,68.67,7,62.62
CELL_34760,Neuron,89.21,15,90.97
CELL_20150,Epithelial,57.44,37,96.66
CELL_39167,Myocyte,46.4,14,71.99
CELL_68255,Epithelial,107.43,13,53.64
CELL_14337,Leukocyte,56.94,12,90.77
CELL_23794,Neuron,112.17,13,75.78
CELL_91892,Stem Cell,63.62,12,69.67
CELL_59723,Epithelial,88.66,29,52.11
CELL_22851,Myocyte,25.58,37,63.28
CELL_25515,Fibroblast,19.5,50,80.46
CELL_23368,Erythrocyte,88.51,37,75.09
CELL_56769,Stem Cell,93.43,45,51.39
CELL_48098,Leukocyte,99.65,45,82.85
CELL_16572,Fibroblast,21.32,18,79.28
CELL_71023,Myocyte,59.06,34,88.8
CELL_67132,Leukocyte,69.23,9,55.4
CELL_34504,Neuron,24.36,7,96.78
CELL_92505,Neuron,54.74,5,69.95
CELL_76851,Epithelial,7.4,43,96.54
