cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_38217,Erythrocyte,67.12,37,59.75
CELL_87996,Myocyte,59.38,41,82.72
CELL_62309,Fibroblast,70.03,34,98.29
CELL_88607,Stem Cell,52.23,25,85.99
CELL_90110,Stem Cell,68.17,46,84.31
CELL_41492,Erythrocyte,14.59,10,60.99
CELL_12810,Epithelial,107.32,13,75.77
CELL_51206,Stem Cell,43.85,31,82.33
CELL_68504,Erythrocyte,45.24,24,68.63
CELL_80661,Stem Cell,105.48,33,94.93
CELL_80954,Epithelial,114.52,24,98.02
CELL_32772,Epithelial,17.0,37,90.14
CELL_80687,Fibroblast,95.4,33,87.97
CELL_25306,Myocyte,97.12,24,83.22
CELL_28830,Leukocyte,111.19,29,86.67
CELL_90503,Fibroblast,7.93,44,50.77
CELL_82788,Erythrocyte,60.02,23,86.6
CELL_93206,Leukocyte,105.32,50,50.99
CELL_10451,Stem Cell,7.47,20,81.68
CELL_65315,Leukocyte,17.73,36,93.41
CELL_87779,Neuron,85.99,36,52.18
CELL_44329,Leukocyte,66.32,35,51.09
CELL_67790,Myocyte,26.75,13,85.44
CELL_87605,Myocyte,25.56,39,86.91
CELL_46370,Neuron,61.27,17,57.83
CELL_22703,Neuron,13.4,13,92.28
CELL_10167,Erythrocyte,105.69,11,65.84
CELL_22583,Neuron,111.13,42,96.44
CELL_45946,Stem Cell,83.57,40,74.59
CELL_86690,Erythrocyte,51.28,12,56.16
CELL_80513,Leukocyte,117.8,31,82.19
CELL_90513,Epithelial,54.95,17,53.22
CELL_11963,Leukocyte,108.73,21,81.58
CELL_32338,Neuron,19.17,24,52.34
CELL_13067,Myocyte,28.27,36,75.38
CELL_54935,Fibroblast,93.91,38,51.31
CELL_94550,Myocyte,86.71,16,98.79
CELL_62619,Fibroblast,33.3,48,98.45
CELL_68508,Leukocyte,67.91,17,86.26
CELL_66967,Fibroblast,29.95,23,51.2
CELL_76051,Leukocyte,47.34,30,69.05
CELL_31781,Leukocyte,37.39,46,75.56
CELL_75639,Erythrocyte,115.52,24,86.19
CELL_70679,Leukocyte,46.54,41,52.97
CELL_83080,Epithelial,106.37,40,81.89
CELL_66925,Neuron,30.92,27,91.82
CELL_29544,Stem Cell,90.97,31,85.45
CELL_62166,Leukocyte,84.25,28,68.41
CELL_13454,Erythrocyte,40.47,46,93.87
CELL_47724,Erythrocyte,16.17,24,96.21
CELL_60954,Erythrocyte,28.59,35,57.22
CELL_14770,Erythrocyte,93.59,50,91.49
CELL_63231,Erythrocyte,31.76,16,85.7
CELL_18076,Neuron,28.41,45,61.44
CELL_58045,Stem Cell,111.73,48,69.77
CELL_51375,Fibroblast,36.62,17,85.28
CELL_46375,Leukocyte,42.83,6,61.26
CELL_42938,Fibroblast,114.07,13,70.51
CELL_60955,Epithelial,115.44,5,89.47
CELL_83925,Myocyte,99.74,48,89.58
CELL_96169,Stem Cell,73.55,40,81.49
CELL_96540,Leukocyte,91.65,40,50.6
CELL_89619,Fibroblast,56.83,26,84.33
CELL_67230,Neuron,11.79,37,96.37
CELL_33389,Erythrocyte,47.57,27,63.65
CELL_75621,Erythrocyte,66.52,38,86.08
CELL_99960,Neuron,56.97,6,78.9
CELL_99718,Epithelial,100.26,13,68.15
CELL_22598,Neuron,20.96,33,76.32
CELL_53027,Myocyte,39.95,12,97.13
CELL_39393,Stem Cell,78.06,34,97.38
CELL_11065,Stem Cell,24.56,21,78.9
CELL_44560,Fibroblast,25.82,44,84.93
CELL_68350,Fibroblast,75.72,36,76.29
CELL_92242,Leukocyte,88.91,5,60.79
CELL_29083,Leukocyte,44.17,47,96.03
CELL_64344,Neuron,65.31,23,88.2
CELL_47522,Epithelial,79.17,6,51.96
CELL_93803,Fibroblast,8.81,8,53.98
CELL_58456,Neuron,107.63,24,72.78
CELL_22204,Erythrocyte,22.07,22,71.53
CELL_41520,Fibroblast,31.27,34,54.17
CELL_28509,Epithelial,27.15,48,68.25
CELL_73915,Neuron,99.52,23,65.84
CELL_39625,Epithelial,111.61,32,83.94
CELL_77721,Myocyte,33.73,39,70.9
CELL_62420,Neuron,15.82,45,66.25
CELL_60366,Fibroblast,111.69,11,54.57
CELL_64211,Erythrocyte,95.9,33,74.34
CELL_48337,Fibroblast,66.04,7,66.0
CELL_61639,Stem Cell,98.14,37,66.48
CELL_63703,Stem Cell,16.79,31,57.47
CELL_10509,Neuron,48.77,11,56.72
CELL_91618,Myocyte,82.82,43,95.73
CELL_88777,Leukocyte,32.33,22,76.6
CELL_74191,Erythrocyte,57.05,36,99.53
CELL_88891,Fibroblast,110.68,28,68.23
CELL_16310,Myocyte,33.79,28,95.88
CELL_22748,Stem Cell,118.68,15,88.74
CELL_15845,Myocyte,70.14,20,65.9
CELL_15440,Fibroblast,67.22,37,79.78
CELL_20079,Epithelial,88.26,48,88.34
CELL_31169,Neuron,19.71,17,57.17
CELL_12678,Fibroblast,113.84,36,51.38
CELL_43580,Epithelial,104.02,47,88.51
CELL_34394,Neuron,76.64,22,96.02
CELL_58920,Stem Cell,117.04,32,85.17
CELL_39732,Leukocyte,70.12,23,62.07
CELL_41345,Erythrocyte,13.98,39,67.51
CELL_30651,Neuron,73.11,37,69.44
CELL_86122,Leukocyte,91.13,38,93.8
CELL_67664,Stem Cell,69.85,45,58.42
CELL_12327,Myocyte,78.01,15,95.16
CELL_28217,Epithelial,101.06,22,81.38
CELL_17350,Fibroblast,96.22,43,87.95
CELL_13269,Neuron,43.21,42,72.4
CELL_92332,Myocyte,52.41,46,79.56
CELL_65284,Stem Cell,12.94,35,71.89
CELL_84976,Myocyte,24.9,16,50.76
CELL_28433,Leukocyte,17.53,31,84.08
CELL_10263,Stem Cell,78.9,27,87.52
CELL_49098,Epithelial,101.47,33,68.65
CELL_52781,Epithelial,100.71,41,60.05
CELL_44558,Fibroblast,32.28,29,67.05
CELL_92643,Stem Cell,53.42,30,82.42
CELL_10459,Fibroblast,17.05,16,95.65
CELL_99234,Erythrocyte,93.92,50,60.6
CELL_68476,Epithelial,61.76,32,50.74
CELL_65019,Epithelial,114.08,38,79.15
CELL_35683,Neuron,71.5,47,80.97
CELL_39027,Erythrocyte,117.96,34,53.48
CELL_47820,Neuron,53.38,46,63.07
CELL_45480,Fibroblast,48.86,10,50.58
CELL_29553,Fibroblast,93.81,5,59.41
CELL_87370,Stem Cell,119.22,28,57.07
CELL_87980,Epithelial,85.44,42,56.89
CELL_19578,Epithelial,92.27,12,92.07
CELL_93133,Leukocyte,56.72,18,67.24
CELL_89395,Leukocyte,59.94,13,84.84
CELL_90994,Stem Cell,103.36,31,75.96
CELL_97759,Epithelial,62.97,36,84.87
CELL_32580,Neuron,53.4,31,62.66
CELL_26103,Neuron,40.31,12,60.59
CELL_20565,Erythrocyte,72.97,32,89.64
CELL_63415,Stem Cell,76.96,33,70.24
CELL_64378,Stem Cell,45.92,48,94.35
CELL_41046,Epithelial,84.61,35,96.52
CELL_85444,Erythrocyte,74.91,18,59.9
CELL_11698,Neuron,5.67,24,85.66
CELL_86199,Erythrocyte,109.6,44,76.22
CELL_84750,Epithelial,15.17,43,60.41
CELL_54780,Leukocyte,103.51,44,91.52
CELL_47455,Erythrocyte,59.51,42,64.8
CELL_53889,Erythrocyte,82.14,40,80.33
CELL_76865,Epithelial,46.12,36,54.17
CELL_87798,Epithelial,78.4,11,65.15
CELL_58224,Erythrocyte,20.02,40,57.54
CELL_51901,Neuron,86.7,8,59.63
CELL_43488,Stem Cell,78.56,14,60.81
CELL_67873,Myocyte,82.55,31,76.03
CELL_41406,Fibroblast,21.35,29,63.22
CELL_55835,Epithelial,27.89,48,72.45
CELL_77818,Erythrocyte,41.82,9,85.76
CELL_53697,Neuron,78.0,47,66.28
CELL_71435,Erythrocyte,16.47,10,79.74
CELL_98483,Neuron,41.76,22,90.51
CELL_42679,Neuron,12.65,5,83.95
CELL_76407,Neuron,91.95,20,87.77
CELL_67132,Epithelial,46.52,35,51.82
CELL_92138,Leukocyte,29.13,43,59.13
CELL_22882,Leukocyte,61.52,23,79.36
