cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_91777,Epithelial,107.92,22,66.63
CELL_69027,Fibroblast,5.97,41,75.99
CELL_92559,Myocyte,73.3,11,58.45
CELL_76356,Neuron,26.49,16,50.87
CELL_48576,Epithelial,8.46,42,83.15
CELL_88021,Neuron,79.98,15,56.45
CELL_35217,Stem Cell,111.95,16,97.05
CELL_24089,Neuron,71.92,26,87.71
CELL_43642,Leukocyte,71.99,18,98.29
CELL_21272,Neuron,39.6,25,83.0
CELL_77640,Myocyte,87.24,6,63.98
CELL_36497,Neuron,33.5,14,55.01
CELL_21014,Myocyte,88.04,9,83.85
CELL_15667,Neuron,68.51,28,52.92
CELL_49174,Stem Cell,116.6,34,91.15
CELL_85225,Epithelial,49.88,30,85.2
CELL_84193,Myocyte,111.72,47,74.67
CELL_76014,Leukocyte,90.59,23,80.57
CELL_86319,Stem Cell,55.51,32,94.08
CELL_78439,Neuron,94.16,23,84.31
CELL_93535,Fibroblast,76.53,41,82.51
CELL_74717,Leukocyte,99.85,34,56.3
CELL_85611,Fibroblast,31.0,22,69.1
CELL_40029,Stem Cell,70.5,31,63.87
CELL_78495,Neuron,77.09,44,63.69
CELL_75656,Stem Cell,101.54,11,93.85
CELL_34989,Myocyte,108.63,44,89.82
CELL_29806,Epithelial,100.12,23,93.75
CELL_45567,Erythrocyte,50.0,29,59.69
CELL_23578,Fibroblast,48.39,7,87.66
CELL_51930,Epithelial,65.55,32,65.14
CELL_43326,Epithelial,65.1,35,80.76
CELL_82210,Myocyte,106.3,48,94.87
CELL_22317,Stem Cell,13.37,23,90.19
CELL_23961,Neuron,98.19,21,52.09
CELL_49752,Fibroblast,12.29,41,95.24
CELL_66370,Epithelial,18.56,6,74.97
CELL_21844,Erythrocyte,28.6,16,79.19
CELL_82006,Fibroblast,58.7,11,72.03
CELL_31376,Fibroblast,59.14,23,89.53
CELL_52573,Erythrocyte,71.75,8,63.56
CELL_42990,Erythrocyte,58.71,47,82.79
CELL_17384,Epithelial,101.11,14,52.92
CELL_39449,Leukocyte,67.19,36,81.81
CELL_26150,Myocyte,78.02,26,54.99
CELL_95211,Stem Cell,100.55,24,74.08
CELL_96598,Erythrocyte,31.21,29,87.52
CELL_45875,Neuron,68.36,29,62.04
CELL_24937,Neuron,100.49,38,73.77
CELL_53369,Neuron,110.2,44,89.35
CELL_84368,Leukocyte,98.75,9,63.11
CELL_93334,Myocyte,114.63,41,96.99
CELL_56590,Erythrocyte,12.81,36,51.88
CELL_10660,Erythrocyte,106.71,39,58.62
CELL_94674,Leukocyte,20.95,44,60.73
CELL_74297,Leukocyte,87.97,28,56.61
CELL_45086,Leukocyte,37.13,36,64.88
CELL_72264,Stem Cell,107.28,5,64.11
CELL_33692,Myocyte,13.14,17,73.77
CELL_59529,Stem Cell,106.09,14,84.3
CELL_92796,Fibroblast,47.83,35,95.57
CELL_29924,Epithelial,81.1,50,87.99
CELL_23581,Leukocyte,46.91,49,82.45
CELL_89720,Stem Cell,110.83,35,56.83
CELL_12625,Leukocyte,29.33,11,68.81
CELL_64116,Fibroblast,114.83,50,82.21
CELL_51032,Erythrocyte,64.54,25,96.89
CELL_35990,Fibroblast,117.55,23,61.68
CELL_41989,Fibroblast,93.59,30,55.17
CELL_59618,Leukocyte,27.93,33,68.81
CELL_11966,Fibroblast,59.29,33,54.29
CELL_62302,Myocyte,54.05,42,81.9
CELL_15246,Leukocyte,116.38,23,78.57
CELL_28701,Fibroblast,49.12,40,93.4
CELL_93729,Myocyte,80.91,28,51.76
CELL_76579,Fibroblast,30.06,21,71.53
CELL_28658,Leukocyte,113.43,5,67.15
CELL_42975,Leukocyte,68.88,17,69.66
CELL_50088,Fibroblast,112.99,5,58.64
CELL_51835,Neuron,35.46,13,96.41
CELL_58227,Erythrocyte,9.71,14,85.8
CELL_66273,Stem Cell,70.88,29,86.63
CELL_29535,Myocyte,72.03,33,83.49
CELL_47524,Fibroblast,68.27,21,98.22
CELL_69205,Myocyte,87.28,44,60.74
CELL_73901,Myocyte,59.13,21,60.56
CELL_61589,Fibroblast,22.32,45,75.99
CELL_96576,Myocyte,18.8,48,50.65
CELL_62834,Fibroblast,59.64,22,86.39
CELL_14096,Stem Cell,31.53,41,82.63
CELL_67723,Fibroblast,115.07,18,65.45
CELL_37537,Myocyte,30.84,36,93.07
CELL_27035,Myocyte,5.14,46,98.21
CELL_30900,Epithelial,92.62,44,83.31
CELL_95829,Leukocyte,7.21,18,58.26
CELL_62440,Neuron,109.45,25,67.73
CELL_25932,Epithelial,100.63,11,94.87
CELL_19795,Myocyte,18.69,18,99.66
CELL_34100,Leukocyte,92.19,22,52.73
CELL_47132,Erythrocyte,19.95,33,87.45
CELL_20576,Myocyte,85.25,43,90.29
CELL_68123,Fibroblast,71.88,12,95.15
CELL_37832,Fibroblast,9.46,41,52.7
CELL_26412,Neuron,42.67,45,89.8
CELL_48670,Myocyte,90.37,36,59.16
CELL_99942,Neuron,66.11,8,73.09
CELL_93985,Leukocyte,18.82,34,55.07
CELL_48040,Myocyte,28.54,5,57.59
CELL_74197,Fibroblast,31.47,29,73.76
CELL_21813,Erythrocyte,109.91,17,51.45
CELL_77084,Fibroblast,95.81,20,51.48
CELL_89161,Neuron,76.46,17,92.16
CELL_88723,Fibroblast,104.45,11,99.48
CELL_12442,Erythrocyte,16.64,43,54.77
CELL_22932,Epithelial,7.84,41,77.84
CELL_16520,Myocyte,110.92,24,58.25
CELL_47917,Stem Cell,113.91,49,63.53
CELL_95946,Stem Cell,81.21,17,73.11
CELL_73838,Leukocyte,119.16,33,88.98
CELL_68842,Stem Cell,72.99,28,81.75
CELL_96793,Myocyte,97.29,23,90.78
CELL_75479,Leukocyte,97.19,40,92.45
CELL_53172,Erythrocyte,39.7,22,64.61
CELL_99007,Fibroblast,55.65,26,97.54
CELL_50948,Epithelial,41.72,19,60.34
CELL_85653,Stem Cell,90.92,13,66.07
CELL_71131,Fibroblast,33.42,43,72.63
CELL_51562,Neuron,63.92,12,88.08
CELL_34631,Stem Cell,91.29,36,60.92
CELL_29811,Myocyte,59.51,34,56.12
CELL_55605,Erythrocyte,21.75,7,93.09
CELL_39913,Myocyte,67.79,23,94.23
CELL_33488,Erythrocyte,16.66,49,72.57
CELL_59991,Neuron,82.28,45,62.19
CELL_29001,Leukocyte,42.57,38,72.44
CELL_59588,Fibroblast,70.97,36,74.17
CELL_97455,Erythrocyte,51.0,44,78.6
CELL_66318,Neuron,81.74,42,57.27
CELL_58593,Epithelial,34.03,32,98.68
CELL_99728,Epithelial,96.82,5,73.63
CELL_87751,Erythrocyte,83.17,32,55.41
CELL_20129,Erythrocyte,107.75,14,79.66
CELL_42911,Fibroblast,21.04,15,74.61
CELL_82094,Stem Cell,30.64,20,75.34
CELL_80742,Fibroblast,79.02,26,53.54
CELL_92482,Leukocyte,89.9,11,73.72
CELL_18489,Leukocyte,87.2,15,76.52
CELL_63501,Fibroblast,5.53,39,55.55
CELL_74162,Fibroblast,29.14,8,92.74
CELL_94922,Myocyte,74.1,23,99.1
CELL_95027,Myocyte,81.7,12,61.67
CELL_58290,Myocyte,36.06,15,61.87
CELL_44303,Stem Cell,22.07,36,99.0
CELL_93721,Neuron,58.56,36,76.96
CELL_41622,Leukocyte,86.27,7,55.55
CELL_58539,Fibroblast,81.3,44,65.62
CELL_16795,Fibroblast,6.57,43,83.55
CELL_57704,Erythrocyte,103.92,44,91.11
CELL_25092,Neuron,64.43,22,69.65
CELL_22993,Stem Cell,51.46,27,91.39
CELL_37883,Leukocyte,28.7,29,76.55
CELL_11020,Fibroblast,90.18,31,74.2
CELL_21618,Neuron,118.52,29,76.68
CELL_41319,Fibroblast,34.48,12,97.18
CELL_12629,Neuron,114.62,16,74.94
CELL_81411,Leukocyte,39.42,47,56.87
CELL_33353,Neuron,61.7,19,54.48
CELL_70893,Leukocyte,26.85,8,64.69
CELL_63134,Neuron,115.93,5,52.31
CELL_43393,Myocyte,119.65,37,64.33
CELL_64207,Neuron,107.66,7,96.67
CELL_12926,Leukocyte,109.08,45,63.23
CELL_57764,Neuron,93.22,21,52.72
CELL_36466,Fibroblast,34.46,6,88.47
CELL_66035,Leukocyte,45.81,40,63.3
CELL_96471,Fibroblast,39.83,19,84.22
CELL_61120,Leukocyte,41.86,20,56.37
CELL_20304,Neuron,33.66,11,87.23
CELL_15160,Myocyte,69.67,45,68.76
CELL_34636,Fibroblast,103.46,37,85.31
CELL_47487,Neuron,14.29,15,69.34
CELL_36572,Stem Cell,39.03,43,64.78
CELL_30139,Myocyte,95.37,6,59.34
CELL_13491,Neuron,100.38,27,72.94
CELL_45436,Leukocyte,110.1,31,92.44
CELL_94700,Erythrocyte,30.89,13,73.48
CELL_49217,Fibroblast,68.44,17,70.96
CELL_18729,Fibroblast,84.57,44,89.88
CELL_41228,Myocyte,29.91,27,75.01
CELL_36404,Epithelial,73.97,6,97.7
CELL_77551,Stem Cell,104.37,24,66.67
CELL_30535,Fibroblast,25.16,17,50.14
CELL_20691,Erythrocyte,38.08,15,51.59
CELL_93356,Leukocyte,85.55,17,77.55
CELL_47017,Stem Cell,27.0,34,57.32
CELL_51176,Leukocyte,9.19,8,60.98
CELL_13130,Erythrocyte,102.64,35,99.73
CELL_37927,Neuron,11.02,27,86.59
CELL_70205,Fibroblast,116.23,8,79.37
CELL_71048,Fibroblast,42.87,7,88.06
CELL_79783,Erythrocyte,27.97,26,56.59
CELL_53128,Stem Cell,15.91,27,77.59
CELL_81660,Epithelial,42.22,38,65.59
CELL_50568,Leukocyte,56.32,42,65.63
CELL_34476,Neuron,44.47,26,85.19
CELL_82380,Erythrocyte,44.96,7,88.99
CELL_28405,Fibroblast,26.19,45,96.9
CELL_31049,Epithelial,104.34,34,92.13
CELL_46868,Fibroblast,114.75,38,71.09
CELL_42940,Neuron,115.84,48,81.19
CELL_34720,Stem Cell,73.65,34,55.73
CELL_29639,Neuron,118.63,36,85.47
CELL_72869,Erythrocyte,37.61,5,74.99
CELL_96194,Neuron,82.8,43,82.03
CELL_84399,Myocyte,80.59,19,51.76
CELL_10306,Leukocyte,105.16,15,75.41
CELL_87239,Erythrocyte,97.32,7,78.82
CELL_80015,Erythrocyte,80.42,38,61.07
CELL_62170,Stem Cell,24.16,31,71.94
CELL_75065,Stem Cell,69.42,34,66.96
CELL_95980,Erythrocyte,8.44,9,76.19
CELL_90865,Fibroblast,29.55,30,82.59
CELL_82793,Stem Cell,38.04,45,67.65
CELL_77610,Neuron,90.07,19,78.76
CELL_24784,Myocyte,15.65,43,92.12
CELL_70661,Myocyte,33.54,44,66.33
CELL_47212,Fibroblast,42.15,45,64.23
CELL_63749,Fibroblast,115.58,41,83.97
CELL_69986,Myocyte,19.43,43,94.05
CELL_37991,Leukocyte,67.44,25,56.92
CELL_54748,Epithelial,111.66,42,61.93
CELL_25973,Neuron,87.35,48,91.1
CELL_56326,Fibroblast,11.83,46,76.92
CELL_56322,Erythrocyte,26.43,9,68.08
CELL_35483,Neuron,15.77,45,81.09
CELL_75092,Erythrocyte,87.23,8,71.77
CELL_74186,Fibroblast,13.53,48,79.56
CELL_71527,Neuron,12.63,40,78.27
CELL_93539,Neuron,56.95,38,77.45
CELL_19175,Leukocyte,73.41,21,82.38
CELL_89278,Neuron,96.71,24,74.79
CELL_52249,Stem Cell,111.53,31,72.86
CELL_50443,Epithelial,17.77,27,50.88
CELL_19047,Myocyte,105.0,17,50.59
CELL_24482,Fibroblast,98.24,47,92.61
CELL_41470,Epithelial,76.75,7,87.83
CELL_56072,Fibroblast,97.13,8,51.5
CELL_95916,Leukocyte,107.0,14,53.5
CELL_79098,Erythrocyte,12.57,43,51.88
CELL_64042,Epithelial,65.15,15,65.95
CELL_31762,Neuron,66.5,45,73.69
CELL_90612,Neuron,61.2,34,68.0
CELL_75476,Erythrocyte,112.69,19,88.38
CELL_40720,Myocyte,28.77,8,81.55
CELL_61707,Epithelial,66.28,11,64.16
CELL_83260,Epithelial,105.95,22,57.95
CELL_71952,Neuron,18.08,14,74.66
CELL_41014,Erythrocyte,99.37,47,55.08
CELL_85696,Leukocyte,7.47,35,96.46
CELL_42030,Epithelial,79.96,50,71.0
CELL_10667,Leukocyte,27.58,44,65.08
CELL_89874,Myocyte,42.93,37,84.94
CELL_99795,Neuron,6.87,27,97.3
CELL_64397,Erythrocyte,35.61,6,63.2
CELL_23593,Epithelial,96.64,5,92.53
CELL_80817,Epithelial,47.94,18,79.63
CELL_14397,Neuron,96.98,19,87.85
CELL_94805,Neuron,48.1,21,80.42
CELL_47139,Erythrocyte,21.23,18,83.03
CELL_88815,Neuron,101.02,36,73.46
CELL_77820,Fibroblast,14.56,16,55.27
CELL_73684,Epithelial,95.58,29,68.78
CELL_97728,Neuron,72.52,25,74.77
CELL_56769,Erythrocyte,21.79,11,90.0
CELL_82602,Fibroblast,76.98,14,50.66
CELL_70268,Stem Cell,15.56,22,79.39
CELL_58088,Stem Cell,54.22,20,79.84
CELL_98637,Neuron,67.04,39,94.46
CELL_90270,Fibroblast,77.23,13,74.0
CELL_48938,Stem Cell,34.41,16,58.37
CELL_45502,Erythrocyte,77.27,15,62.64
CELL_14657,Erythrocyte,84.64,13,50.72
CELL_14534,Myocyte,105.38,30,76.28
CELL_40146,Neuron,28.07,29,73.35
CELL_56267,Myocyte,47.52,34,68.91
CELL_77320,Epithelial,10.87,42,94.87
CELL_90607,Myocyte,25.62,23,74.5
CELL_77240,Leukocyte,76.36,48,91.92
CELL_32609,Neuron,102.37,30,76.75
CELL_16440,Stem Cell,21.32,50,70.01
CELL_35445,Erythrocyte,47.82,5,96.77
CELL_52732,Epithelial,106.46,35,63.2
CELL_96799,Myocyte,101.19,32,77.91
CELL_52393,Leukocyte,105.6,13,96.61
CELL_27298,Neuron,31.27,11,91.82
CELL_91578,Leukocyte,86.05,10,96.01
CELL_52527,Fibroblast,97.39,41,85.77
CELL_44578,Erythrocyte,81.65,33,81.26
CELL_45260,Myocyte,28.32,6,71.33
CELL_31755,Stem Cell,6.78,33,83.98
CELL_25577,Stem Cell,79.01,9,74.34
CELL_52855,Fibroblast,108.32,50,64.67
CELL_40209,Myocyte,75.48,16,94.15
CELL_93461,Myocyte,22.49,27,80.74
CELL_28196,Myocyte,92.79,8,80.97
CELL_12661,Neuron,16.91,40,97.38
CELL_82178,Epithelial,35.68,22,60.19
CELL_12211,Erythrocyte,13.72,27,81.49
CELL_61341,Myocyte,108.41,21,73.35
CELL_64236,Neuron,73.76,8,50.39
CELL_18564,Fibroblast,60.36,14,53.43
CELL_15454,Fibroblast,63.13,31,83.72
CELL_38973,Erythrocyte,46.42,41,64.24
CELL_18114,Fibroblast,79.02,27,77.3
CELL_54277,Stem Cell,42.97,39,82.59
CELL_61911,Neuron,64.69,45,70.24
CELL_73691,Stem Cell,116.44,17,96.44
CELL_12856,Fibroblast,104.54,28,50.63
CELL_72228,Myocyte,9.59,42,85.69
CELL_76842,Neuron,74.75,35,94.42
CELL_31079,Myocyte,51.99,27,60.61
CELL_68120,Leukocyte,19.8,30,73.6
CELL_51825,Leukocyte,72.29,38,57.73
CELL_73139,Epithelial,54.04,17,99.69
CELL_71630,Neuron,79.2,10,82.68
CELL_80287,Epithelial,118.69,5,83.04
CELL_43343,Neuron,17.45,23,86.55
CELL_68414,Erythrocyte,68.74,32,92.05
CELL_45493,Stem Cell,117.08,44,94.87
CELL_92573,Erythrocyte,102.01,37,61.59
CELL_76443,Myocyte,119.81,48,72.13
CELL_94564,Erythrocyte,83.62,7,72.18
CELL_26953,Neuron,40.28,20,73.29
CELL_98567,Epithelial,37.37,37,83.22
CELL_97103,Leukocyte,74.97,39,85.67
CELL_36522,Myocyte,57.2,32,59.46
CELL_80814,Epithelial,9.62,15,81.93
CELL_74686,Erythrocyte,64.06,14,88.66
CELL_38357,Neuron,62.88,46,95.2
CELL_57554,Epithelial,45.2,42,63.76
CELL_96201,Fibroblast,96.67,47,73.7
CELL_44236,Stem Cell,102.77,11,71.14
CELL_77588,Leukocyte,52.46,8,62.38
CELL_32083,Stem Cell,12.9,9,53.38
CELL_25272,Neuron,52.66,22,55.54
CELL_18724,Neuron,83.38,48,78.67
CELL_87805,Leukocyte,74.09,48,95.96
CELL_66790,Fibroblast,100.98,21,67.66
CELL_58995,Epithelial,115.98,19,64.11
CELL_23394,Fibroblast,102.89,27,77.41
CELL_55816,Stem Cell,78.12,22,62.94
CELL_43854,Epithelial,34.97,29,57.89
CELL_49628,Fibroblast,114.14,44,62.42
CELL_62024,Fibroblast,29.98,44,73.16
CELL_77952,Myocyte,77.44,25,95.35
CELL_40328,Fibroblast,73.44,41,50.58
CELL_69172,Leukocyte,104.7,11,52.6
CELL_17973,Stem Cell,64.92,50,88.97
CELL_51642,Epithelial,11.78,29,68.86
CELL_81886,Leukocyte,61.14,20,65.58
CELL_18250,Stem Cell,28.43,19,81.32
CELL_59121,Myocyte,9.03,46,84.31
CELL_60077,Leukocyte,113.06,41,52.74
CELL_59451,Leukocyte,104.43,48,56.88
CELL_39042,Epithelial,51.98,37,97.02
CELL_12899,Fibroblast,115.06,34,83.91
CELL_39154,Stem Cell,6.31,26,81.91
CELL_65192,Fibroblast,32.29,33,50.95
CELL_63512,Erythrocyte,82.74,30,82.33
CELL_62316,Neuron,105.08,40,62.04
CELL_96279,Leukocyte,85.0,26,71.64
CELL_16584,Erythrocyte,29.23,32,59.9
CELL_56211,Myocyte,111.4,25,69.11
CELL_63811,Myocyte,101.3,40,74.13
CELL_14574,Epithelial,90.46,48,97.87
CELL_46489,Neuron,6.86,31,94.21
CELL_55242,Myocyte,46.28,14,72.01
CELL_28624,Erythrocyte,8.65,31,57.63
CELL_52367,Leukocyte,94.35,19,65.84
CELL_80041,Fibroblast,73.26,37,77.31
CELL_45816,Stem Cell,52.93,32,87.05
CELL_92518,Myocyte,9.67,27,59.19
CELL_26306,Myocyte,31.69,17,62.28
CELL_69575,Epithelial,95.89,19,98.14
CELL_47322,Leukocyte,32.61,30,86.82
CELL_96008,Leukocyte,111.09,23,61.14
CELL_20525,Fibroblast,107.29,19,99.08
CELL_22257,Myocyte,48.85,15,90.09
CELL_26511,Neuron,79.16,36,54.18
CELL_34848,Myocyte,31.25,7,79.87
CELL_97371,Stem Cell,78.39,46,68.46
CELL_76863,Epithelial,48.38,21,75.8
CELL_17695,Stem Cell,100.91,26,58.19
CELL_97054,Epithelial,24.1,28,64.32
CELL_44540,Stem Cell,106.6,15,55.94
CELL_58548,Stem Cell,62.73,46,90.53
CELL_94162,Neuron,38.37,22,67.23
CELL_26679,Fibroblast,52.1,34,73.19
CELL_59299,Leukocyte,92.45,43,56.43
CELL_87266,Epithelial,13.13,45,70.81
CELL_65642,Fibroblast,30.49,30,84.53
CELL_52263,Leukocyte,44.97,41,60.6
CELL_65058,Stem Cell,40.47,45,51.88
CELL_17997,Epithelial,67.49,35,74.56
CELL_44727,Stem Cell,97.03,38,56.16
CELL_12239,Neuron,14.66,7,72.46
CELL_75160,Leukocyte,112.66,27,65.47
CELL_15800,Myocyte,18.79,48,87.78
CELL_48840,Erythrocyte,63.06,21,70.93
CELL_25785,Erythrocyte,110.9,44,64.52
CELL_50223,Fibroblast,57.42,31,95.49
CELL_95332,Myocyte,75.38,14,55.83
CELL_64676,Fibroblast,62.17,35,89.56
CELL_27832,Epithelial,106.41,6,69.8
CELL_98601,Leukocyte,99.65,35,80.5
CELL_52780,Fibroblast,68.96,18,55.2
CELL_66979,Erythrocyte,88.36,21,86.65
CELL_93173,Fibroblast,25.63,18,70.38
CELL_23532,Epithelial,64.65,48,91.81
CELL_96490,Leukocyte,109.09,35,50.79
CELL_91794,Neuron,20.78,32,93.44
CELL_88019,Neuron,103.21,16,70.52
CELL_99930,Stem Cell,35.59,49,59.46
CELL_17436,Myocyte,62.56,41,70.34
CELL_47481,Neuron,103.49,23,83.45
CELL_24889,Stem Cell,47.65,18,90.06
CELL_43293,Leukocyte,70.27,10,92.35
CELL_43567,Neuron,40.35,21,98.56
CELL_79912,Stem Cell,117.16,9,52.43
CELL_44517,Erythrocyte,56.95,39,61.41
CELL_19675,Erythrocyte,113.57,47,76.31
CELL_75670,Leukocyte,7.43,37,82.46
CELL_24901,Erythrocyte,21.25,27,74.88
CELL_98914,Fibroblast,95.28,42,56.69
CELL_20119,Neuron,87.18,38,80.13
CELL_15472,Myocyte,103.07,49,62.91
CELL_18794,Leukocyte,90.15,41,54.09
CELL_68966,Erythrocyte,50.8,23,72.74
CELL_20227,Epithelial,83.93,27,55.19
CELL_19039,Fibroblast,51.24,16,71.42
CELL_66483,Fibroblast,93.66,35,77.18
CELL_83251,Myocyte,91.21,28,62.87
CELL_50193,Epithelial,70.84,34,76.78
CELL_63983,Neuron,110.76,47,54.8
CELL_10941,Neuron,7.37,31,98.9
CELL_75666,Stem Cell,24.39,24,72.12
CELL_96933,Myocyte,25.3,22,99.92
CELL_35213,Fibroblast,46.17,45,65.24
CELL_16774,Neuron,11.59,13,54.78
CELL_59993,Myocyte,58.79,15,86.66
CELL_33893,Epithelial,49.18,6,76.07
CELL_87541,Epithelial,88.39,47,80.73
CELL_56635,Leukocyte,53.18,35,75.9
CELL_42580,Fibroblast,50.16,9,62.39
CELL_37022,Neuron,110.05,26,70.88
CELL_75608,Myocyte,29.7,47,70.62
CELL_30048,Neuron,29.44,11,87.68
CELL_14264,Epithelial,48.24,5,91.27
CELL_36768,Fibroblast,113.63,8,52.29
CELL_79616,Neuron,99.1,50,76.6
CELL_98530,Neuron,62.83,34,95.2
CELL_84236,Stem Cell,76.39,33,65.75
CELL_87522,Leukocyte,23.66,39,80.54
CELL_25641,Fibroblast,64.15,34,98.0
CELL_34374,Leukocyte,108.67,11,58.69
CELL_71914,Stem Cell,16.67,14,50.57
CELL_37464,Erythrocyte,92.24,23,75.53
CELL_72154,Leukocyte,107.38,31,53.47
CELL_66709,Myocyte,19.95,32,79.19
CELL_44800,Myocyte,24.59,31,67.41
CELL_57694,Erythrocyte,52.41,49,73.41
CELL_88376,Fibroblast,90.23,6,77.07
CELL_68593,Erythrocyte,118.31,28,64.86
CELL_37877,Myocyte,12.52,49,94.98
CELL_70435,Myocyte,27.75,31,74.9
CELL_38152,Fibroblast,87.41,14,90.76
CELL_70800,Neuron,11.98,30,57.7
CELL_56368,Neuron,68.95,32,98.41
CELL_35593,Stem Cell,106.12,36,90.8
CELL_34261,Leukocyte,110.86,22,80.84
CELL_96179,Stem Cell,88.08,8,70.39
CELL_21968,Stem Cell,50.38,12,55.0
CELL_25373,Myocyte,23.87,48,63.34
CELL_44551,Fibroblast,114.45,29,83.29
CELL_24347,Epithelial,97.76,45,78.2
CELL_67093,Erythrocyte,46.83,39,50.87
CELL_11267,Stem Cell,102.11,48,86.35
CELL_30589,Myocyte,44.37,5,74.48
CELL_13160,Epithelial,64.11,7,91.97
CELL_71312,Erythrocyte,43.12,37,80.98
CELL_25942,Epithelial,99.47,15,92.78
CELL_45199,Neuron,117.02,26,71.48
CELL_74877,Stem Cell,6.4,45,59.22
CELL_53416,Neuron,18.19,23,50.97
CELL_71389,Epithelial,41.33,29,57.12
CELL_24865,Epithelial,113.54,26,52.11
CELL_57174,Stem Cell,116.04,27,64.37
CELL_79470,Erythrocyte,23.23,39,56.23
CELL_10858,Leukocyte,113.97,47,74.42
CELL_96784,Stem Cell,67.18,22,91.93
CELL_70582,Epithelial,28.94,11,95.42
CELL_20295,Leukocyte,14.14,47,69.06
CELL_92924,Stem Cell,29.84,40,77.55
CELL_12786,Leukocyte,75.49,8,78.15
CELL_42752,Erythrocyte,41.21,42,51.67
CELL_91274,Stem Cell,39.05,20,59.27
CELL_75392,Stem Cell,20.47,33,75.82
CELL_61525,Fibroblast,60.02,38,90.57
CELL_48435,Leukocyte,87.86,34,84.23
CELL_63904,Erythrocyte,64.14,41,98.94
CELL_92178,Neuron,61.38,40,92.78
CELL_68054,Epithelial,87.0,40,75.67
CELL_97249,Leukocyte,38.27,49,79.55
CELL_96508,Erythrocyte,103.4,42,59.63
CELL_58980,Neuron,71.09,34,78.07
CELL_43678,Leukocyte,110.2,17,79.62
CELL_37577,Myocyte,116.28,39,81.71
CELL_17689,Erythrocyte,83.98,15,87.29
CELL_20802,Stem Cell,24.34,19,72.26
CELL_63498,Leukocyte,80.77,35,86.57
CELL_62493,Fibroblast,73.75,32,83.81
CELL_13873,Erythrocyte,63.82,7,59.41
CELL_63093,Epithelial,8.22,44,84.24
CELL_34835,Epithelial,50.35,13,53.73
CELL_16980,Neuron,56.37,28,99.07
CELL_91047,Stem Cell,107.32,47,76.01
CELL_92068,Stem Cell,63.76,27,53.56
CELL_77419,Myocyte,101.92,16,85.92
CELL_42568,Myocyte,59.67,42,90.86
CELL_58230,Epithelial,108.31,38,72.96
CELL_97331,Fibroblast,97.53,12,62.48
CELL_92191,Neuron,5.52,12,66.04
CELL_92304,Fibroblast,114.2,24,59.17
CELL_16061,Neuron,100.2,27,89.96
CELL_86226,Erythrocyte,61.58,26,72.64
CELL_42172,Myocyte,55.05,25,66.73
CELL_48897,Myocyte,113.12,35,97.92
CELL_41224,Epithelial,45.64,41,77.23
CELL_62597,Erythrocyte,45.84,29,50.18
CELL_40764,Epithelial,32.9,40,60.08
CELL_11082,Epithelial,33.77,9,51.48
CELL_81706,Myocyte,62.39,43,67.74
CELL_96947,Erythrocyte,100.91,27,58.26
CELL_29014,Leukocyte,50.28,36,73.27
CELL_80483,Neuron,93.46,23,71.57
CELL_54118,Epithelial,21.65,30,66.4
CELL_36891,Myocyte,56.85,36,52.89
CELL_80118,Erythrocyte,79.78,47,70.88
CELL_97025,Epithelial,15.08,50,89.12
CELL_94252,Fibroblast,56.2,14,97.64
CELL_27742,Epithelial,101.13,12,72.94
CELL_83613,Erythrocyte,75.39,41,90.73
CELL_78904,Stem Cell,104.96,39,89.31
CELL_86359,Myocyte,41.56,40,55.73
CELL_67312,Erythrocyte,115.53,17,50.65
CELL_18938,Myocyte,86.64,30,59.31
CELL_97825,Leukocyte,67.38,41,80.85
CELL_91035,Neuron,40.15,40,52.3
CELL_92222,Stem Cell,64.25,40,83.86
CELL_90696,Myocyte,58.0,20,95.49
CELL_72404,Stem Cell,95.86,6,56.07
CELL_18495,Myocyte,110.42,18,73.04
CELL_59154,Myocyte,73.22,46,64.19
CELL_55350,Myocyte,58.48,21,65.23
CELL_80383,Myocyte,54.91,47,50.27
CELL_77063,Erythrocyte,119.13,35,83.07
CELL_27503,Erythrocyte,82.03,38,75.07
CELL_12646,Leukocyte,100.01,27,73.87
CELL_67032,Epithelial,105.26,6,66.08
CELL_52642,Neuron,12.6,41,74.52
CELL_73834,Epithelial,14.97,28,71.82
CELL_71273,Leukocyte,91.52,39,98.85
CELL_10935,Fibroblast,49.59,15,83.43
CELL_17373,Fibroblast,89.74,8,74.73
CELL_47609,Neuron,73.15,47,75.29
CELL_57076,Myocyte,39.9,39,94.73
CELL_66218,Erythrocyte,118.08,18,85.24
CELL_75484,Fibroblast,79.57,43,99.84
CELL_18682,Leukocyte,16.32,36,68.74
CELL_70221,Epithelial,44.33,32,81.65
CELL_45156,Myocyte,12.59,40,56.18
CELL_49441,Neuron,91.14,50,86.8
CELL_91752,Epithelial,115.49,25,78.01
CELL_31274,Erythrocyte,81.81,45,94.72
