cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_83127,Neuron,89.66,20,81.18
CELL_60660,Leukocyte,22.29,30,99.5
CELL_94165,Myocyte,28.42,41,98.82
CELL_16335,Erythrocyte,107.96,40,56.74
CELL_33352,Epithelial,18.7,44,53.87
CELL_48011,Erythrocyte,106.15,43,55.96
CELL_29556,Leukocyte,88.86,16,84.88
CELL_38033,Myocyte,51.58,16,92.31
CELL_71171,Myocyte,97.74,32,82.85
CELL_46273,Myocyte,41.12,27,75.07
CELL_99582,Myocyte,107.0,28,97.24
CELL_78173,Myocyte,17.33,9,84.64
CELL_25611,Epithelial,97.74,47,82.65
CELL_82330,Neuron,98.21,14,92.52
CELL_80514,Fibroblast,96.51,28,57.69
CELL_35673,Myocyte,112.22,42,90.5
CELL_45983,Erythrocyte,95.84,11,87.98
CELL_41985,Epithelial,91.04,42,53.88
CELL_21745,Myocyte,68.41,49,93.87
CELL_43807,Stem Cell,91.88,47,65.75
CELL_88893,Leukocyte,89.64,45,80.46
CELL_53095,Leukocyte,95.35,46,94.87
CELL_71936,Erythrocyte,8.27,16,70.75
CELL_38481,Leukocyte,71.43,32,84.38
CELL_85219,Erythrocyte,93.18,45,90.29
CELL_10614,Erythrocyte,13.37,27,96.47
CELL_67656,Leukocyte,106.68,38,83.74
CELL_90887,Erythrocyte,75.65,43,74.56
CELL_99391,Erythrocyte,27.26,48,50.06
CELL_90177,Fibroblast,88.43,30,82.46
CELL_73526,Stem Cell,18.61,6,51.25
CELL_92821,Stem Cell,44.02,43,94.93
CELL_50185,Myocyte,65.83,15,96.67
CELL_88138,Epithelial,73.96,39,87.74
CELL_42232,Fibroblast,39.04,45,72.62
CELL_55821,Fibroblast,83.35,42,89.4
CELL_99453,Fibroblast,59.63,48,85.04
CELL_79469,Neuron,115.88,49,50.21
CELL_83935,Myocyte,116.09,26,56.01
CELL_81741,Epithelial,77.07,32,73.83
CELL_90453,Neuron,22.86,34,77.16
CELL_43638,Neuron,39.09,35,54.18
CELL_72118,Fibroblast,97.94,18,59.02
CELL_17784,Leukocyte,59.26,17,58.99
CELL_32465,Erythrocyte,85.72,50,89.8
CELL_56609,Stem Cell,44.06,18,64.44
CELL_92232,Myocyte,100.48,13,75.61
CELL_69960,Leukocyte,99.08,37,64.2
CELL_56728,Leukocyte,20.4,40,70.34
CELL_27499,Epithelial,73.75,15,67.24
CELL_76546,Epithelial,28.39,15,69.75
CELL_13141,Neuron,30.54,9,92.99
CELL_21381,Neuron,12.58,41,84.2
CELL_91227,Stem Cell,84.35,29,75.72
CELL_93043,Myocyte,119.99,50,55.6
CELL_72881,Stem Cell,102.07,21,50.85
CELL_24165,Epithelial,94.24,49,50.1
CELL_15985,Neuron,44.96,40,52.17
CELL_29669,Neuron,101.41,46,70.66
CELL_49409,Stem Cell,54.99,40,99.95
CELL_98124,Myocyte,14.2,31,68.13
CELL_86493,Stem Cell,36.06,20,90.6
CELL_83290,Epithelial,16.88,14,81.4
CELL_20105,Leukocyte,104.1,25,56.76
CELL_15126,Neuron,60.45,47,69.49
CELL_82166,Leukocyte,72.61,39,81.59
CELL_45451,Stem Cell,53.64,46,99.96
CELL_80331,Myocyte,77.73,26,53.06
CELL_85076,Epithelial,66.14,19,94.0
CELL_24279,Leukocyte,30.69,19,83.35
CELL_16026,Leukocyte,88.98,48,64.51
CELL_84195,Leukocyte,35.18,39,60.96
CELL_82911,Neuron,107.81,37,73.14
CELL_99751,Epithelial,8.87,39,50.8
CELL_78401,Stem Cell,15.45,26,76.33
CELL_38630,Myocyte,24.66,9,53.36
CELL_21485,Erythrocyte,21.54,8,57.22
CELL_50266,Myocyte,71.23,50,69.99
CELL_37072,Erythrocyte,104.47,9,66.73
CELL_93067,Stem Cell,73.63,7,71.63
CELL_16416,Leukocyte,62.42,36,68.41
CELL_94901,Erythrocyte,57.73,10,97.72
CELL_75810,Myocyte,55.49,20,77.64
CELL_62906,Neuron,62.52,35,89.14
CELL_54122,Erythrocyte,96.43,50,58.68
CELL_90384,Leukocyte,107.31,20,83.01
CELL_62671,Epithelial,66.29,25,61.65
CELL_32846,Fibroblast,118.07,44,77.94
CELL_89180,Stem Cell,99.28,45,78.48
CELL_39956,Neuron,72.49,39,90.55
CELL_71960,Epithelial,47.96,23,94.32
CELL_59451,Epithelial,14.62,33,53.3
CELL_21691,Neuron,111.04,21,77.71
CELL_77095,Stem Cell,75.38,9,88.66
CELL_52404,Stem Cell,54.61,8,91.74
CELL_21820,Myocyte,13.24,15,61.34
CELL_97401,Erythrocyte,64.45,35,99.08
CELL_29890,Erythrocyte,55.28,44,99.22
CELL_87447,Epithelial,27.7,37,79.29
CELL_84725,Epithelial,9.8,19,66.74
CELL_56709,Fibroblast,85.53,12,77.76
CELL_44007,Myocyte,18.36,26,55.16
CELL_97788,Fibroblast,70.58,13,99.14
CELL_37016,Epithelial,80.42,31,64.26
CELL_28180,Stem Cell,65.87,17,54.8
CELL_25767,Epithelial,108.84,21,81.26
CELL_21240,Epithelial,93.41,10,77.05
CELL_77679,Neuron,33.09,25,67.57
CELL_65020,Erythrocyte,112.32,5,98.39
CELL_96361,Epithelial,18.88,17,52.95
CELL_74071,Erythrocyte,52.42,45,92.26
CELL_51372,Leukocyte,118.66,16,87.51
CELL_32441,Myocyte,89.75,43,58.06
CELL_67158,Epithelial,85.26,27,50.58
CELL_94790,Leukocyte,27.66,37,56.03
CELL_48798,Leukocyte,92.93,23,83.79
CELL_14362,Epithelial,101.62,26,90.63
CELL_78759,Neuron,68.05,38,53.55
CELL_75748,Stem Cell,65.27,10,54.22
CELL_92171,Fibroblast,84.47,32,71.96
CELL_58472,Fibroblast,24.16,45,71.38
CELL_79185,Epithelial,85.87,44,96.7
CELL_62643,Myocyte,106.6,29,98.57
CELL_59453,Leukocyte,56.3,39,95.5
CELL_33920,Erythrocyte,62.41,33,97.02
CELL_42057,Stem Cell,67.23,33,62.81
CELL_27363,Stem Cell,61.2,17,99.44
CELL_60347,Fibroblast,66.8,7,51.55
CELL_94928,Myocyte,55.59,10,88.02
CELL_26586,Stem Cell,7.57,7,97.86
CELL_38017,Neuron,88.59,24,92.05
CELL_58855,Epithelial,20.1,50,88.37
CELL_72383,Fibroblast,70.94,39,71.92
CELL_20766,Fibroblast,57.68,18,72.82
CELL_66770,Myocyte,32.17,40,53.67
CELL_80360,Stem Cell,73.92,32,77.8
CELL_60025,Erythrocyte,85.0,44,87.11
CELL_15197,Neuron,44.96,8,94.25
CELL_37095,Stem Cell,94.03,17,99.04
CELL_12350,Leukocyte,33.33,33,53.52
CELL_90760,Fibroblast,6.66,31,73.1
CELL_36842,Stem Cell,77.46,47,57.78
CELL_30498,Epithelial,85.88,38,57.29
CELL_24765,Neuron,19.67,43,61.6
CELL_32685,Myocyte,20.45,8,79.41
CELL_86377,Leukocyte,72.63,9,90.01
CELL_78954,Fibroblast,22.43,39,92.73
CELL_41782,Epithelial,71.47,8,98.13
CELL_12013,Fibroblast,59.7,20,57.95
CELL_13355,Leukocyte,104.81,19,84.92
CELL_54811,Erythrocyte,97.43,5,94.23
CELL_93411,Neuron,61.34,49,84.24
CELL_70879,Leukocyte,7.47,46,96.84
CELL_81993,Neuron,14.11,22,73.0
CELL_49152,Neuron,40.78,18,60.11
CELL_66222,Epithelial,37.42,16,86.14
CELL_46705,Epithelial,33.74,47,85.55
