cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_76001,Myocyte,83.73,21,67.18
CELL_62127,Leukocyte,29.66,24,68.27
CELL_14707,Erythrocyte,54.53,9,80.61
CELL_22898,Epithelial,74.19,39,98.69
CELL_97402,Leukocyte,40.52,18,55.44
CELL_72226,Neuron,8.6,6,66.89
CELL_94743,Leukocyte,6.62,31,53.06
CELL_49380,Myocyte,107.19,31,93.2
CELL_65864,Neuron,86.16,11,75.61
CELL_58975,Myocyte,9.55,41,83.01
CELL_92842,Neuron,97.53,22,91.87
CELL_15373,Erythrocyte,23.53,31,94.23
CELL_16654,Stem Cell,111.03,23,76.15
CELL_16621,Stem Cell,31.61,8,60.46
CELL_79008,Neuron,50.17,27,85.45
CELL_34970,Myocyte,5.51,32,79.38
CELL_50520,Leukocyte,27.65,14,91.72
CELL_34603,Stem Cell,74.43,25,74.92
CELL_68846,Fibroblast,80.48,16,78.03
CELL_90729,Stem Cell,83.23,50,70.6
CELL_27638,Leukocyte,30.93,6,88.24
CELL_97343,Fibroblast,38.97,37,68.58
CELL_33446,Neuron,39.64,32,65.47
CELL_85380,Epithelial,114.75,40,53.21
CELL_26864,Fibroblast,104.97,35,90.99
CELL_52474,Myocyte,92.54,8,67.52
CELL_34520,Leukocyte,27.01,44,70.94
CELL_44750,Neuron,29.64,50,93.83
CELL_23129,Stem Cell,118.48,38,97.01
CELL_82925,Stem Cell,37.58,17,76.11
CELL_13276,Fibroblast,114.55,8,90.27
CELL_89589,Fibroblast,50.72,31,92.57
CELL_69153,Leukocyte,9.88,18,98.72
CELL_72464,Myocyte,37.22,5,98.63
CELL_44093,Myocyte,40.39,28,60.3
CELL_17871,Epithelial,22.56,25,66.15
CELL_93587,Neuron,106.51,29,74.03
CELL_27802,Erythrocyte,82.28,16,82.24
CELL_99820,Fibroblast,43.2,13,61.51
CELL_47315,Leukocyte,90.3,39,98.05
CELL_82660,Neuron,70.58,14,66.12
CELL_67135,Fibroblast,19.57,27,84.82
CELL_11461,Erythrocyte,46.97,15,65.0
CELL_53909,Epithelial,37.84,22,94.24
CELL_53448,Epithelial,114.37,13,81.03
CELL_10659,Erythrocyte,63.95,14,97.44
CELL_49214,Leukocyte,68.71,5,91.67
CELL_56992,Leukocyte,55.13,27,61.34
CELL_75656,Fibroblast,19.42,13,55.74
CELL_76441,Myocyte,87.15,35,82.33
CELL_46374,Fibroblast,112.62,17,97.88
CELL_48443,Leukocyte,32.16,45,55.64
CELL_15369,Stem Cell,46.22,36,94.61
CELL_66642,Epithelial,14.79,23,84.52
CELL_31573,Fibroblast,63.54,24,88.62
CELL_10583,Erythrocyte,88.25,14,54.01
CELL_74880,Epithelial,66.69,18,54.8
CELL_78330,Fibroblast,58.96,38,53.81
CELL_82830,Epithelial,58.52,21,97.31
CELL_70163,Fibroblast,106.43,44,79.92
CELL_21260,Fibroblast,31.85,38,90.1
CELL_85806,Erythrocyte,70.71,19,63.52
