cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_80970,Erythrocyte,13.16,46,54.63
CELL_87672,Leukocyte,31.74,42,62.93
CELL_44913,Myocyte,67.02,30,64.35
CELL_58544,Stem Cell,55.85,35,52.76
CELL_26389,Leukocyte,116.8,30,55.22
CELL_47528,Fibroblast,109.48,24,58.32
CELL_43303,Neuron,16.43,12,73.96
CELL_12149,Erythrocyte,104.33,27,63.27
CELL_88103,Neuron,22.19,6,93.41
CELL_40021,Leukocyte,39.22,41,94.13
CELL_49914,Leukocyte,105.43,18,89.72
CELL_32568,Epithelial,68.61,43,93.55
CELL_96283,Stem Cell,17.94,42,65.99
CELL_16019,Neuron,86.77,38,68.52
CELL_41989,Fibroblast,14.64,44,62.19
CELL_55291,Neuron,54.07,34,64.69
CELL_50127,Epithelial,109.9,49,87.02
CELL_79768,Myocyte,44.74,37,92.65
CELL_83885,Myocyte,44.21,34,98.0
CELL_96807,Epithelial,60.17,37,61.52
CELL_77758,Stem Cell,93.61,48,80.66
CELL_56581,Fibroblast,11.75,13,87.42
CELL_69201,Epithelial,36.91,12,93.65
CELL_65270,Neuron,69.1,27,84.73
CELL_88178,Myocyte,12.91,8,80.84
CELL_91993,Erythrocyte,75.08,48,81.37
CELL_23950,Leukocyte,19.7,25,51.87
CELL_89693,Myocyte,65.52,11,85.28
CELL_28953,Erythrocyte,109.41,13,78.89
CELL_46603,Epithelial,99.0,29,75.28
CELL_64187,Stem Cell,38.27,18,80.75
CELL_50341,Neuron,95.2,7,83.59
CELL_59104,Myocyte,40.96,40,76.79
CELL_68377,Myocyte,71.52,24,84.44
CELL_17641,Myocyte,61.69,29,63.64
CELL_74617,Fibroblast,100.0,45,65.16
CELL_40120,Neuron,53.85,15,71.94
CELL_97422,Leukocyte,13.34,48,53.04
CELL_14534,Erythrocyte,96.44,21,76.93
CELL_36079,Neuron,99.82,43,80.55
CELL_70513,Neuron,61.98,23,73.56
CELL_59570,Leukocyte,87.89,19,72.51
CELL_51153,Stem Cell,117.64,24,92.7
CELL_43456,Leukocyte,108.06,35,53.51
CELL_28629,Leukocyte,38.49,28,58.75
CELL_10215,Fibroblast,9.04,10,57.09
CELL_92055,Fibroblast,28.45,12,91.96
CELL_75401,Myocyte,15.22,38,50.48
CELL_84409,Leukocyte,63.84,33,92.8
CELL_39159,Neuron,31.47,44,63.38
CELL_78151,Erythrocyte,45.55,46,67.52
CELL_62392,Myocyte,90.64,6,91.34
CELL_85119,Myocyte,99.1,8,59.6
CELL_41812,Neuron,96.94,18,89.28
CELL_37385,Leukocyte,34.62,7,94.38
CELL_36771,Leukocyte,109.29,23,92.76
CELL_35141,Erythrocyte,86.99,19,85.13
CELL_60725,Leukocyte,65.27,20,55.83
CELL_53707,Erythrocyte,89.96,49,91.86
CELL_31957,Myocyte,41.39,18,63.8
CELL_41728,Leukocyte,108.57,33,60.78
CELL_94580,Stem Cell,25.77,19,98.08
CELL_73233,Leukocyte,35.71,23,58.39
CELL_44477,Fibroblast,78.6,7,87.45
CELL_32712,Neuron,58.49,18,71.01
CELL_15076,Fibroblast,24.95,15,60.52
CELL_48407,Neuron,30.92,31,55.81
CELL_11800,Leukocyte,64.82,7,96.96
CELL_93919,Leukocyte,88.59,47,70.24
CELL_95121,Neuron,86.52,36,57.93
CELL_64735,Neuron,97.08,8,71.59
CELL_72081,Stem Cell,93.78,30,84.6
CELL_45085,Myocyte,41.93,19,53.25
CELL_92596,Neuron,30.19,28,73.49
CELL_69589,Leukocyte,92.58,35,83.3
CELL_59508,Stem Cell,40.63,50,90.77
CELL_82581,Fibroblast,39.28,13,60.88
CELL_33904,Myocyte,5.89,14,92.71
CELL_92839,Erythrocyte,56.77,41,65.54
CELL_73561,Myocyte,103.05,47,81.92
CELL_37876,Stem Cell,116.66,28,91.98
CELL_21469,Erythrocyte,110.73,33,70.68
CELL_42840,Leukocyte,78.91,8,97.76
CELL_56571,Leukocyte,82.61,31,91.67
CELL_86953,Myocyte,108.54,12,52.15
CELL_27935,Neuron,5.12,49,54.9
CELL_85682,Leukocyte,30.86,26,94.32
CELL_90925,Fibroblast,54.57,33,78.99
CELL_95531,Erythrocyte,33.33,48,80.44
CELL_74507,Neuron,104.84,18,89.54
CELL_95594,Erythrocyte,37.41,23,53.25
CELL_55064,Leukocyte,94.23,47,69.27
CELL_81460,Myocyte,92.3,34,92.28
CELL_99069,Myocyte,28.66,11,92.46
CELL_41996,Erythrocyte,55.58,41,53.5
CELL_74995,Neuron,44.75,45,73.03
CELL_17486,Leukocyte,90.89,42,65.34
CELL_24459,Erythrocyte,69.4,14,59.8
CELL_57967,Myocyte,38.72,30,90.95
CELL_54861,Epithelial,9.59,16,68.25
CELL_85759,Leukocyte,59.29,39,83.31
CELL_39399,Erythrocyte,88.54,27,81.99
CELL_37674,Myocyte,114.22,23,85.13
CELL_69812,Leukocyte,23.17,13,60.32
CELL_17217,Fibroblast,101.66,47,71.46
CELL_73814,Epithelial,118.25,12,50.68
CELL_92399,Stem Cell,9.57,39,63.13
CELL_63788,Myocyte,78.6,25,83.55
CELL_13808,Neuron,119.24,42,57.99
CELL_18120,Epithelial,110.43,37,91.36
CELL_27345,Leukocyte,8.52,32,87.78
CELL_39612,Erythrocyte,24.72,9,70.64
CELL_53083,Epithelial,42.82,30,83.67
CELL_26923,Fibroblast,94.37,30,55.77
CELL_84286,Erythrocyte,22.32,23,77.89
CELL_52326,Leukocyte,95.72,34,78.13
CELL_90227,Fibroblast,79.23,43,52.72
CELL_39710,Stem Cell,100.07,17,94.42
CELL_32493,Myocyte,80.49,13,74.7
