cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_90845,Stem Cell,85.09,25,87.06
CELL_47636,Stem Cell,22.89,44,66.52
CELL_21600,Neuron,91.62,43,87.08
CELL_32898,Neuron,109.22,30,60.08
CELL_92358,Fibroblast,62.42,21,84.17
CELL_44611,Epithelial,46.85,18,90.92
CELL_70505,Leukocyte,68.73,28,88.81
CELL_18620,Stem Cell,32.57,40,78.87
CELL_99771,Neuron,42.69,34,76.38
CELL_22660,Neuron,56.11,29,73.23
CELL_69737,Leukocyte,34.82,38,57.49
CELL_49258,Stem Cell,81.31,49,52.1
CELL_50769,Leukocyte,119.45,26,81.39
CELL_31264,Erythrocyte,65.62,37,82.87
CELL_28949,Epithelial,114.9,37,82.83
CELL_34607,Epithelial,44.36,43,88.07
CELL_85274,Erythrocyte,51.96,50,71.02
CELL_12131,Myocyte,61.6,37,56.06
CELL_70647,Neuron,35.21,47,73.4
CELL_37795,Leukocyte,76.39,34,77.62
CELL_79252,Neuron,56.29,10,86.53
CELL_60844,Epithelial,34.33,14,94.64
CELL_17031,Leukocyte,73.73,34,77.36
CELL_71556,Fibroblast,62.47,30,96.23
CELL_33035,Stem Cell,52.09,44,73.09
CELL_46453,Fibroblast,45.76,46,51.95
CELL_78275,Stem Cell,15.18,22,54.97
CELL_66545,Stem Cell,110.78,32,50.0
CELL_53615,Leukocyte,20.45,30,90.17
CELL_92680,Fibroblast,19.13,8,55.17
CELL_83558,Stem Cell,54.92,10,96.99
CELL_41132,Stem Cell,30.93,38,85.27
CELL_96227,Leukocyte,20.75,20,55.51
CELL_55378,Leukocyte,94.37,21,82.19
CELL_41636,Erythrocyte,92.92,46,51.23
CELL_99547,Myocyte,57.64,44,61.16
CELL_78060,Leukocyte,77.89,34,84.17
CELL_34201,Stem Cell,63.22,15,90.32
CELL_94656,Leukocyte,5.74,26,90.45
CELL_34432,Epithelial,43.25,48,87.39
CELL_30410,Erythrocyte,95.13,47,66.61
CELL_37501,Erythrocyte,97.92,10,90.54
CELL_83715,Erythrocyte,49.61,35,71.06
CELL_93502,Fibroblast,30.16,27,69.23
CELL_34640,Neuron,72.73,18,64.83
CELL_48373,Stem Cell,53.74,26,63.81
CELL_60883,Fibroblast,69.31,11,91.99
CELL_14623,Fibroblast,88.47,43,74.15
CELL_77993,Epithelial,95.09,16,97.7
CELL_68863,Erythrocyte,16.85,37,98.49
