cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_95472,Leukocyte,37.43,7,70.85
CELL_42750,Erythrocyte,56.52,9,96.89
CELL_39670,Fibroblast,99.87,5,79.06
CELL_93852,Erythrocyte,29.09,10,64.71
CELL_74655,Epithelial,48.83,32,97.34
CELL_85523,Stem Cell,7.56,29,74.7
CELL_15780,Epithelial,47.76,21,52.31
CELL_86328,Leukocyte,81.31,43,68.52
CELL_99747,Fibroblast,118.55,24,94.31
CELL_32494,Stem Cell,105.61,50,74.48
CELL_97383,Leukocyte,73.03,34,62.32
CELL_18233,Stem Cell,71.73,8,54.04
CELL_16756,Fibroblast,78.57,10,81.72
CELL_91960,Myocyte,88.18,49,97.42
CELL_72768,Myocyte,48.76,25,74.44
CELL_20493,Myocyte,108.72,21,84.92
CELL_16414,Epithelial,104.85,39,57.43
CELL_47540,Neuron,105.03,23,89.09
CELL_94163,Leukocyte,70.78,50,84.08
CELL_90371,Erythrocyte,85.94,31,50.44
CELL_98161,Epithelial,48.07,37,59.67
CELL_90477,Leukocyte,78.04,35,54.66
CELL_61264,Stem Cell,118.02,12,54.41
CELL_84959,Erythrocyte,36.15,50,86.36
CELL_18370,Leukocyte,18.2,8,54.7
CELL_36417,Erythrocyte,14.23,6,96.46
CELL_82332,Stem Cell,55.4,12,75.34
CELL_36886,Leukocyte,53.85,20,70.07
CELL_88870,Erythrocyte,48.31,35,57.27
CELL_93219,Fibroblast,48.46,17,60.85
CELL_26379,Neuron,50.98,21,97.37
CELL_49376,Erythrocyte,81.99,39,97.71
CELL_57791,Myocyte,32.38,17,54.78
CELL_44868,Leukocyte,56.95,18,75.54
CELL_66908,Neuron,89.95,43,85.52
CELL_64171,Erythrocyte,105.37,8,79.55
CELL_44946,Erythrocyte,69.31,23,71.08
CELL_58609,Myocyte,45.94,13,94.34
CELL_28226,Stem Cell,52.28,12,55.06
CELL_71442,Neuron,38.56,49,55.92
CELL_27393,Leukocyte,79.97,12,99.49
CELL_94021,Stem Cell,21.24,48,66.32
CELL_94646,Fibroblast,104.76,25,55.02
CELL_81860,Epithelial,83.84,25,54.04
CELL_65567,Erythrocyte,90.94,41,89.15
CELL_92820,Leukocyte,60.98,5,56.99
CELL_42342,Neuron,91.13,7,55.95
CELL_52215,Stem Cell,78.13,31,84.62
CELL_10371,Stem Cell,99.43,40,87.17
CELL_68308,Neuron,119.25,16,94.68
CELL_53462,Neuron,31.69,33,86.31
CELL_77098,Fibroblast,56.31,17,92.64
CELL_12851,Stem Cell,55.92,21,59.22
CELL_89397,Erythrocyte,88.93,46,87.11
CELL_13653,Neuron,83.51,42,91.71
CELL_51804,Erythrocyte,98.85,10,75.84
CELL_20528,Neuron,54.49,15,63.23
CELL_18159,Stem Cell,63.6,29,92.97
CELL_78929,Leukocyte,23.54,48,95.44
CELL_25067,Neuron,112.72,48,74.38
CELL_21848,Fibroblast,105.12,48,91.84
CELL_39650,Epithelial,18.67,46,85.46
CELL_73268,Fibroblast,103.0,37,58.73
CELL_97137,Stem Cell,21.62,19,75.17
CELL_36152,Neuron,23.27,43,81.17
CELL_60144,Neuron,36.77,27,56.09
CELL_36830,Stem Cell,117.4,43,94.34
CELL_14527,Neuron,10.03,11,56.68
CELL_32459,Neuron,5.91,24,92.31
CELL_52105,Erythrocyte,55.64,45,54.75
CELL_94217,Leukocyte,74.69,29,98.86
CELL_22380,Epithelial,102.94,42,61.83
CELL_19358,Leukocyte,99.26,48,92.62
CELL_73635,Myocyte,65.35,32,70.46
CELL_18956,Leukocyte,39.19,9,73.49
CELL_53753,Fibroblast,113.76,50,70.01
CELL_22098,Myocyte,114.06,16,70.77
CELL_88769,Stem Cell,92.38,39,57.84
CELL_51726,Leukocyte,116.49,23,75.79
CELL_42305,Myocyte,109.55,38,91.17
CELL_92139,Epithelial,26.06,46,84.06
CELL_77494,Neuron,65.58,9,79.32
CELL_95323,Myocyte,8.65,37,78.8
CELL_56887,Neuron,28.29,23,51.29
CELL_30550,Fibroblast,97.03,42,95.37
CELL_97322,Stem Cell,65.91,20,70.72
CELL_44298,Myocyte,41.23,33,66.19
CELL_35602,Fibroblast,117.7,27,76.82
CELL_73616,Fibroblast,77.27,8,53.66
CELL_95420,Fibroblast,107.16,37,66.96
CELL_78157,Erythrocyte,51.42,23,82.49
CELL_91656,Epithelial,71.8,30,50.72
CELL_22705,Fibroblast,75.61,30,66.92
CELL_71416,Fibroblast,104.11,9,91.6
CELL_81949,Fibroblast,28.64,43,74.13
CELL_19788,Stem Cell,29.17,43,69.67
CELL_60770,Fibroblast,12.59,15,79.83
CELL_44059,Erythrocyte,40.49,22,77.32
CELL_22191,Myocyte,21.09,41,94.49
CELL_20779,Stem Cell,114.54,21,61.66
CELL_57400,Epithelial,56.8,49,60.81
CELL_65601,Fibroblast,54.06,6,64.18
