cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_61893,Epithelial,10.43,21,97.41
CELL_41690,Stem Cell,39.61,17,81.92
CELL_84473,Leukocyte,40.83,31,91.74
CELL_16353,Erythrocyte,63.43,42,51.34
CELL_70525,Fibroblast,80.9,49,54.51
CELL_75089,Erythrocyte,71.49,22,99.81
CELL_77281,Epithelial,44.87,26,62.6
CELL_26964,Fibroblast,102.69,28,71.27
CELL_10662,Leukocyte,84.18,26,87.94
CELL_31586,Myocyte,43.33,19,87.91
CELL_94678,Leukocyte,7.57,14,61.58
CELL_29795,Myocyte,86.17,45,55.37
CELL_17674,Fibroblast,55.51,10,95.09
CELL_27967,Leukocyte,119.39,28,76.99
CELL_62170,Fibroblast,112.2,9,85.71
CELL_34705,Neuron,90.59,8,95.98
CELL_21560,Myocyte,20.42,22,54.63
CELL_55872,Myocyte,5.54,41,85.54
CELL_43092,Stem Cell,107.71,17,81.15
CELL_13413,Fibroblast,25.6,24,70.9
CELL_85201,Stem Cell,98.57,22,68.66
CELL_30375,Myocyte,101.95,50,95.78
CELL_38673,Myocyte,107.16,48,85.3
CELL_12150,Epithelial,16.49,47,72.48
CELL_92095,Stem Cell,49.27,21,86.16
CELL_70016,Neuron,109.01,42,53.07
CELL_65508,Myocyte,87.59,23,76.76
CELL_74753,Myocyte,95.27,42,69.8
CELL_79209,Myocyte,79.71,33,52.69
CELL_82563,Erythrocyte,31.07,30,95.75
CELL_59052,Myocyte,16.09,42,52.33
CELL_25246,Myocyte,84.68,13,76.92
CELL_98364,Fibroblast,17.5,32,58.67
CELL_55949,Fibroblast,73.82,42,68.35
CELL_21612,Fibroblast,119.67,20,83.73
CELL_64322,Myocyte,28.07,12,89.03
CELL_77114,Leukocyte,110.79,6,51.17
CELL_29605,Epithelial,70.4,10,88.1
CELL_74776,Stem Cell,9.62,36,86.53
CELL_72511,Myocyte,70.73,39,70.19
CELL_33861,Erythrocyte,24.91,24,98.2
CELL_15808,Leukocyte,31.07,30,68.77
CELL_41678,Myocyte,85.46,42,76.11
CELL_91585,Erythrocyte,61.4,8,50.54
CELL_39263,Fibroblast,7.91,43,90.02
CELL_45076,Leukocyte,63.92,15,62.46
CELL_52838,Myocyte,82.44,15,74.25
CELL_77307,Stem Cell,103.46,42,65.18
CELL_22019,Leukocyte,95.18,35,81.38
CELL_41217,Fibroblast,105.23,31,69.85
CELL_50324,Epithelial,64.48,36,52.94
CELL_11525,Fibroblast,28.03,30,56.19
CELL_34828,Epithelial,94.74,40,91.43
CELL_42170,Neuron,39.31,33,60.01
CELL_74818,Erythrocyte,99.65,17,63.26
CELL_36977,Myocyte,103.83,26,68.56
CELL_46226,Fibroblast,8.09,45,91.32
CELL_94731,Epithelial,34.15,15,83.37
CELL_93269,Erythrocyte,37.35,18,76.35
CELL_35504,Myocyte,70.69,49,85.98
CELL_17195,Epithelial,7.24,13,66.57
CELL_73330,Leukocyte,92.7,44,95.64
CELL_79954,Myocyte,27.91,9,64.5
CELL_19351,Myocyte,101.81,29,69.2
CELL_95879,Myocyte,42.41,41,89.2
CELL_95834,Erythrocyte,34.22,25,95.88
CELL_48169,Myocyte,96.06,34,68.95
CELL_39316,Erythrocyte,90.77,6,90.45
CELL_43769,Myocyte,41.18,32,78.61
CELL_92116,Leukocyte,41.39,25,75.83
CELL_93070,Stem Cell,73.15,23,59.9
CELL_41278,Stem Cell,116.19,41,99.99
CELL_70618,Fibroblast,62.89,8,85.39
CELL_23202,Myocyte,48.74,43,69.86
CELL_99438,Fibroblast,27.83,26,64.33
CELL_24029,Fibroblast,115.4,41,64.77
CELL_43999,Stem Cell,106.47,28,90.26
CELL_83487,Epithelial,49.87,23,66.52
CELL_13810,Fibroblast,76.9,45,53.91
CELL_66260,Neuron,55.28,24,65.91
CELL_43296,Stem Cell,36.29,13,94.39
CELL_80809,Stem Cell,95.0,46,71.82
CELL_66910,Neuron,82.13,30,68.02
CELL_93754,Stem Cell,10.17,30,80.56
CELL_50164,Epithelial,11.04,26,67.25
CELL_60103,Epithelial,62.65,10,81.94
CELL_96097,Leukocyte,41.47,27,61.67
CELL_43339,Erythrocyte,92.57,12,52.59
CELL_30327,Myocyte,34.88,21,82.42
CELL_84310,Stem Cell,12.08,13,65.18
CELL_44193,Fibroblast,53.45,16,90.97
CELL_70811,Neuron,69.71,17,64.34
CELL_15649,Neuron,47.32,24,57.95
CELL_27619,Erythrocyte,58.76,13,87.22
CELL_97822,Myocyte,108.52,42,62.81
