cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_69037,Fibroblast,49.35,11,53.25
CELL_58911,Stem Cell,10.8,40,96.92
CELL_61588,Erythrocyte,35.97,23,73.79
CELL_40916,Stem Cell,60.02,23,97.42
CELL_76194,Fibroblast,74.79,31,76.84
CELL_44439,Leukocyte,116.99,26,90.51
CELL_86464,Stem Cell,94.84,28,95.03
CELL_72086,Erythrocyte,73.67,9,54.96
CELL_93507,Stem Cell,56.94,40,52.47
CELL_60990,Stem Cell,52.87,10,67.23
CELL_75121,Myocyte,48.13,35,90.91
CELL_40761,Leukocyte,44.44,48,85.67
CELL_31147,Fibroblast,72.29,22,96.06
CELL_46072,Stem Cell,112.86,50,55.9
CELL_52343,Neuron,34.48,39,52.26
CELL_77910,Stem Cell,72.23,46,58.87
CELL_18613,Epithelial,75.82,45,88.2
CELL_29563,Erythrocyte,108.81,37,53.01
CELL_18449,Erythrocyte,18.05,50,97.78
CELL_94057,Epithelial,76.18,48,92.86
CELL_37051,Myocyte,85.06,37,56.02
CELL_94463,Stem Cell,115.59,18,67.32
CELL_31304,Leukocyte,111.46,9,57.94
CELL_15935,Epithelial,73.37,30,84.85
CELL_45307,Leukocyte,12.32,25,76.45
CELL_85442,Stem Cell,103.56,26,84.61
CELL_58529,Neuron,40.19,19,75.95
CELL_57031,Fibroblast,61.83,41,80.33
CELL_73777,Fibroblast,77.06,19,88.22
CELL_29832,Erythrocyte,75.89,41,74.3
CELL_86252,Erythrocyte,42.62,40,61.19
CELL_64220,Neuron,21.77,34,86.08
CELL_32287,Neuron,119.26,16,72.14
CELL_42525,Leukocyte,5.91,47,99.69
CELL_71287,Leukocyte,53.33,38,96.82
CELL_12955,Leukocyte,74.19,11,56.64
CELL_28669,Neuron,17.24,21,97.53
CELL_10666,Fibroblast,68.06,50,73.01
CELL_26442,Neuron,18.42,39,81.93
CELL_27456,Neuron,82.7,21,77.5
CELL_91150,Leukocyte,53.1,8,69.64
CELL_69638,Fibroblast,105.54,30,55.19
CELL_68469,Erythrocyte,108.5,8,93.36
CELL_53751,Neuron,91.08,40,61.27
CELL_93854,Stem Cell,51.12,24,93.73
CELL_13048,Stem Cell,102.01,50,70.85
CELL_22173,Epithelial,75.97,23,69.77
CELL_65391,Myocyte,92.24,12,97.19
CELL_37775,Erythrocyte,64.15,10,66.66
CELL_97484,Neuron,5.07,8,75.34
