cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_37210,Leukocyte,77.77,32,92.55
CELL_34646,Leukocyte,97.26,9,83.18
CELL_68932,Leukocyte,26.16,43,94.48
CELL_86478,Erythrocyte,8.4,39,79.09
CELL_29305,Neuron,25.69,17,93.92
CELL_27137,Erythrocyte,13.95,18,86.38
CELL_67641,Erythrocyte,25.36,23,85.62
CELL_28118,Epithelial,19.55,43,79.2
CELL_11878,Erythrocyte,38.85,43,71.21
CELL_70895,Neuron,88.95,49,79.51
CELL_19145,Erythrocyte,103.46,50,78.26
CELL_25578,Fibroblast,119.01,28,92.69
CELL_29192,Epithelial,97.82,34,80.86
CELL_59587,Neuron,16.74,37,98.39
CELL_29581,Erythrocyte,94.96,11,64.47
CELL_72300,Neuron,114.63,33,51.83
CELL_79245,Erythrocyte,56.55,32,56.52
CELL_12694,Leukocyte,31.43,20,73.96
CELL_29358,Neuron,20.01,48,76.88
CELL_65000,Epithelial,12.69,15,58.97
CELL_85575,Myocyte,43.54,33,53.62
CELL_86135,Neuron,97.73,35,50.02
CELL_57293,Myocyte,73.31,28,86.65
CELL_41891,Stem Cell,20.88,7,52.77
CELL_90184,Stem Cell,96.04,46,95.51
CELL_37702,Myocyte,72.09,39,88.68
CELL_55160,Fibroblast,102.16,49,85.9
CELL_76747,Stem Cell,78.19,7,93.97
CELL_61769,Myocyte,75.67,22,55.94
CELL_70171,Neuron,17.58,46,85.08
CELL_73791,Epithelial,107.77,38,50.29
CELL_68816,Stem Cell,98.21,7,67.42
CELL_90672,Epithelial,91.92,24,99.96
CELL_25734,Erythrocyte,79.67,50,71.16
CELL_64930,Neuron,52.6,15,54.92
CELL_78298,Leukocyte,111.51,50,55.93
CELL_31047,Neuron,7.81,38,74.71
CELL_15439,Fibroblast,48.94,32,91.68
CELL_56197,Epithelial,78.17,32,84.51
CELL_98754,Neuron,61.29,22,68.65
CELL_66665,Stem Cell,66.61,14,61.27
CELL_47790,Erythrocyte,89.53,49,91.75
CELL_35491,Neuron,110.86,29,55.82
CELL_91982,Fibroblast,63.75,32,75.68
CELL_56227,Neuron,78.99,16,83.42
CELL_53209,Epithelial,95.38,24,70.76
CELL_77708,Fibroblast,27.27,7,68.74
CELL_19821,Erythrocyte,117.1,16,80.21
CELL_34663,Erythrocyte,38.52,41,74.89
CELL_51339,Fibroblast,80.36,15,80.57
CELL_84548,Epithelial,53.34,37,72.36
CELL_18494,Stem Cell,57.62,47,88.52
CELL_57523,Myocyte,58.29,12,68.08
CELL_51365,Leukocyte,58.83,50,64.92
CELL_99512,Stem Cell,88.95,49,70.26
CELL_27345,Epithelial,70.77,34,75.79
CELL_69232,Erythrocyte,46.51,11,55.47
CELL_36817,Erythrocyte,117.73,8,77.49
CELL_91145,Leukocyte,40.65,29,58.35
CELL_99369,Leukocyte,68.61,27,94.58
CELL_18827,Erythrocyte,77.07,37,50.72
CELL_66146,Myocyte,102.78,11,73.8
CELL_81686,Fibroblast,116.56,50,94.08
CELL_15178,Epithelial,95.11,15,75.11
CELL_74926,Fibroblast,94.06,30,72.91
CELL_25999,Fibroblast,61.34,42,59.96
CELL_10508,Leukocyte,41.74,5,95.31
CELL_34273,Epithelial,91.93,46,78.19
CELL_33757,Leukocyte,50.77,23,52.4
CELL_60347,Erythrocyte,71.39,35,83.49
