cell_id,cell_type,diameter_um,organelle_count,viability_pct
CELL_31339,Neuron,94.11,34,64.43
CELL_63110,Neuron,5.37,46,78.51
CELL_78827,Stem Cell,69.32,28,57.75
CELL_99701,Myocyte,113.88,44,51.85
CELL_19916,Fibroblast,35.43,5,84.41
CELL_46259,Neuron,11.3,29,72.33
CELL_10188,Myocyte,56.31,10,57.88
CELL_70762,Epithelial,116.95,14,61.82
CELL_95936,Erythrocyte,76.33,32,50.58
CELL_36683,Epithelial,67.82,20,89.24
CELL_31528,Epithelial,63.55,50,60.83
CELL_60438,Erythrocyte,117.73,27,50.15
CELL_88802,Erythrocyte,30.86,46,59.17
CELL_97756,Leukocyte,12.11,21,97.65
CELL_63480,Epithelial,105.73,25,93.72
CELL_22122,Neuron,119.44,46,51.78
CELL_93837,Epithelial,99.06,45,53.24
CELL_94249,Myocyte,116.32,47,52.73
CELL_67962,Leukocyte,90.32,41,63.36
CELL_27631,Erythrocyte,69.7,30,76.19
CELL_57039,Erythrocyte,15.74,5,55.84
CELL_52507,Stem Cell,31.96,21,86.39
CELL_38053,Myocyte,68.08,24,74.46
CELL_84925,Myocyte,116.73,30,84.05
CELL_51317,Erythrocyte,7.71,13,96.19
CELL_28762,Myocyte,84.87,41,87.91
CELL_32591,Stem Cell,58.07,47,88.77
CELL_27131,Myocyte,10.78,22,78.35
CELL_55262,Fibroblast,34.98,44,58.75
CELL_65133,Leukocyte,103.85,8,64.9
CELL_56616,Erythrocyte,111.27,32,98.91
CELL_96551,Fibroblast,19.24,17,61.24
CELL_25278,Leukocyte,13.28,46,77.54
CELL_62938,Myocyte,93.77,42,50.4
CELL_48622,Erythrocyte,34.02,17,85.55
CELL_82557,Epithelial,109.99,12,89.7
CELL_83734,Stem Cell,51.67,12,78.15
CELL_35185,Fibroblast,69.27,29,81.74
CELL_16246,Neuron,107.71,25,70.17
CELL_14889,Fibroblast,32.26,13,59.66
CELL_60280,Fibroblast,112.96,39,55.82
CELL_90750,Epithelial,34.63,17,70.57
CELL_40231,Erythrocyte,24.94,12,71.14
CELL_15318,Stem Cell,82.3,49,78.72
CELL_36191,Leukocyte,107.5,22,91.86
CELL_79076,Epithelial,36.13,21,97.75
CELL_49199,Neuron,14.96,41,56.99
CELL_35941,Epithelial,6.49,37,80.39
CELL_74318,Myocyte,91.98,38,97.01
CELL_13089,Epithelial,80.18,28,71.82
CELL_50764,Epithelial,118.78,19,64.77
CELL_62893,Epithelial,31.56,25,74.52
CELL_69360,Erythrocyte,34.78,38,83.64
CELL_39200,Erythrocyte,15.01,32,74.19
CELL_54620,Myocyte,68.44,9,74.7
CELL_99962,Epithelial,43.37,14,57.81
CELL_99191,Leukocyte,87.75,20,55.97
CELL_41312,Leukocyte,61.19,16,63.91
CELL_35728,Leukocyte,61.79,22,50.29
CELL_56123,Fibroblast,104.72,42,58.38
CELL_50163,Stem Cell,49.62,13,88.69
CELL_47506,Epithelial,88.71,34,59.51
CELL_89592,Stem Cell,63.26,40,60.48
CELL_98671,Myocyte,65.04,38,83.04
CELL_73961,Neuron,40.12,15,88.32
CELL_11408,Leukocyte,86.79,10,56.05
CELL_44704,Myocyte,110.17,44,93.24
CELL_43175,Stem Cell,27.1,19,52.71
CELL_82531,Myocyte,112.62,30,95.24
CELL_38165,Epithelial,6.45,30,90.8
CELL_30483,Leukocyte,83.05,33,76.11
CELL_48054,Leukocyte,108.49,33,55.43
CELL_97345,Leukocyte,112.03,13,57.52
CELL_91615,Stem Cell,102.36,10,71.6
CELL_34599,Leukocyte,10.03,48,52.47
CELL_26564,Erythrocyte,60.65,45,77.76
CELL_24169,Erythrocyte,101.5,21,66.38
CELL_19926,Erythrocyte,112.85,13,95.4
CELL_66904,Stem Cell,9.22,11,60.77
CELL_91243,Myocyte,46.99,43,94.13
